Generation	Size	Frequency	Count
60.868828	462	0.450732	2
60.868828	300	0.292683	3
60.868828	451	0.440000	7
60.868828	125	0.121951	3
60.868828	41	0.040000	13
60.868828	21	0.020488	9
60.868828	85	0.082927	1
60.868828	373	0.363902	1
60.868828	78	0.076098	6
60.868828	18	0.017561	6
60.868828	68	0.066341	1
60.868828	67	0.065366	6
60.868828	57	0.055610	3
60.868828	215	0.209756	1
60.868828	198	0.193171	2
60.868828	17	0.016585	8
60.868828	120	0.117073	4
60.868828	49	0.047805	1
60.868828	170	0.165854	5
60.868828	16	0.015610	7
60.868828	45	0.043902	1
60.868828	46	0.044878	4
60.868828	118	0.115122	1
60.868828	15	0.014634	2
60.868828	39	0.038049	3
60.868828	23	0.022439	5
60.868828	72	0.070244	1
60.868828	48	0.046829	3
60.868828	27	0.026341	1
60.868828	84	0.081951	1
60.868828	19	0.018537	3
60.868828	75	0.073171	1
60.868828	36	0.035122	1
60.868828	14	0.013659	1
60.868828	55	0.053659	1
60.868828	12	0.011707	3
60.868828	13	0.012683	1
70.869278	1	0.000976	83
70.869278	2	0.001951	40
70.869278	3	0.002927	27
70.869278	4	0.003902	31
70.869278	5	0.004878	27
70.869278	6	0.005854	11
70.869278	7	0.006829	10
70.869278	8	0.007805	15
70.869278	9	0.008780	10
70.869278	10	0.009756	20
70.869278	1025	1.000000	59
70.869278	162	0.158049	31
70.869278	863	0.841951	10
70.869278	387	0.377561	6
70.869278	476	0.464390	5
70.869278	142	0.138537	17
70.869278	81	0.079024	17
70.869278	245	0.239024	11
70.869278	395	0.385366	10
70.869278	279	0.272195	4
70.869278	149	0.145366	11
70.869278	116	0.113171	1
70.869278	96	0.093659	6
70.869278	99	0.096585	3
70.869278	17	0.016585	5
70.869278	140	0.136585	1
70.869278	139	0.135610	2
70.869278	152	0.148293	6
70.869278	58	0.056585	5
70.869278	20	0.019512	3
70.869278	26	0.025366	6
70.869278	16	0.015610	6
70.869278	63	0.061463	4
70.869278	42	0.040976	1
70.869278	98	0.095610	2
70.869278	44	0.042927	4
70.869278	11	0.010732	7
70.869278	61	0.059512	4
70.869278	37	0.036098	3
70.869278	46	0.044878	3
70.869278	35	0.034146	5
70.869278	40	0.039024	1
70.869278	18	0.017561	6
70.869278	12	0.011707	5
70.869278	14	0.013659	7
70.869278	15	0.014634	4
70.869278	38	0.037073	1
70.869278	34	0.033171	2
70.869278	43	0.041951	1
70.869278	32	0.031220	4
70.869278	89	0.086829	1
70.869278	24	0.023415	3
70.869278	21	0.020488	10
70.869278	53	0.051707	1
70.869278	19	0.018537	1
70.869278	23	0.022439	1
70.869278	25	0.024390	2
70.869278	29	0.028293	3
70.869278	55	0.053659	1
70.869278	30	0.029268	2
70.869278	28	0.027317	1
70.869278	60	0.058537	1
70.869278	36	0.035122	2
70.869278	13	0.012683	2
80.869614	1	0.000976	101
80.869614	2	0.001951	40
80.869614	3	0.002927	29
80.869614	4	0.003902	19
80.869614	5	0.004878	46
80.869614	6	0.005854	33
80.869614	7	0.006829	7
80.869614	8	0.007805	2
80.869614	9	0.008780	10
80.869614	10	0.009756	11
80.869614	1025	1.000000	69
80.869614	460	0.448780	6
80.869614	565	0.551220	19
80.869614	454	0.442927	34
80.869614	89	0.086829	19
80.869614	476	0.464390	2
80.869614	67	0.065366	12
80.869614	409	0.399024	2
80.869614	110	0.107317	4
80.869614	299	0.291707	6
80.869614	84	0.081951	11
80.869614	314	0.306341	4
80.869614	56	0.054634	10
80.869614	274	0.267317	5
80.869614	25	0.024390	15
80.869614	101	0.098537	1
80.869614	39	0.038049	4
80.869614	71	0.069268	2
80.869614	80	0.078049	2
80.869614	86	0.083902	4
80.869614	18	0.017561	4
80.869614	79	0.077073	4
80.869614	26	0.025366	6
80.869614	11	0.010732	8
80.869614	27	0.026341	2
80.869614	16	0.015610	4
80.869614	13	0.012683	9
80.869614	59	0.057561	1
80.869614	31	0.030244	2
80.869614	23	0.022439	4
80.869614	38	0.037073	2
80.869614	29	0.028293	2
80.869614	49	0.047805	1
80.869614	48	0.046829	1
80.869614	65	0.063415	2
80.869614	33	0.032195	3
80.869614	22	0.021463	2
80.869614	46	0.044878	3
80.869614	34	0.033171	1
80.869614	12	0.011707	5
80.869614	21	0.020488	3
80.869614	15	0.014634	4
80.869614	40	0.039024	1
80.869614	20	0.019512	1
80.869614	28	0.027317	1
80.869614	14	0.013659	3
80.869614	52	0.050732	1
80.869614	17	0.016585	3
80.869614	32	0.031220	1
90.870140	1	0.000977	83
90.870140	2	0.001953	46
90.870140	3	0.002930	19
90.870140	4	0.003906	20
90.870140	5	0.004883	10
90.870140	6	0.005859	11
90.870140	7	0.006836	11
90.870140	8	0.007812	8
90.870140	9	0.008789	7
90.870140	10	0.009766	18
90.870140	1024	1.000000	69
90.870140	813	0.793945	44
90.870140	211	0.206055	34
90.870140	575	0.561523	3
90.870140	131	0.127930	14
90.870140	331	0.323242	3
90.870140	80	0.078125	8
90.870140	81	0.079102	26
90.870140	238	0.232422	1
90.870140	244	0.238281	6
