UA L 1,UA  L 2,UB L 3,UB 4,UB L -1,UA L -2,UA L -3,UB L -4
0.052050908,0.044562818,0.574991881,0.588259147,0.555756093,0.092956484,0.073418573,0.572425011
0.465282587,0.687508723,0.402198646,0.434529522,0.630695036,0.478416041,0.682072762,0.399904387
0.175716035,0.212219177,0.253705021,0.226455489,0.125694184,0.288104012,0.217370126,0.308686107
0.83151821,0.627971649,0.630119389,0.629479985,0.635201668,0.826561763,0.631223751,0.611257867
0.748106549,0.66397695,0.713564047,0.672175351,0.659114958,0.52182857,0.511940411,0.522362183
0.033834567,0.053866844,0.032444863,0.104093831,0.037997072,0.090167773,0.191537407,0.033763556
0.284075148,0.308230547,0.327061844,0.369338843,0.396744809,0.28684659,0.264659454,0.24339913
0.426946288,0.06093046,0.40583597,0.415494562,0.326189855,0.421920977,0.401304147,0.079945545
0.367879657,0.746130959,0.510625463,0.602769735,0.703878629,0.535658337,0.632625093,0.478647515
0.639729072,0.630429002,0.558731225,0.556392377,0.525238411,0.722583795,0.63256659,0.556607653
0.038904516,0.342313939,0.537117568,0.560894544,0.457549189,0.044750196,0.435511383,0.630358518
0.8953771,0.886531494,0.502434459,0.488770793,0.501850087,0.872028486,0.939216106,0.526889166
0.051698362,0.339824644,0.318636452,0.284369863,0.288888581,0.349808606,0.329770442,0.298628999
0.072768167,0.175187825,0.113014968,0.081972517,0.252038056,0.08419073,0.052814688,0.123092407
0.629597927,0.619084392,0.506571674,0.673943226,0.669982393,0.477576977,0.710685174,0.553312906
0.804237671,0.84022607,0.432009431,0.508753137,0.682084505,0.616072727,0.807796247,0.513216209
0.847443868,0.924338886,0.828479458,0.922904736,0.538765492,0.63866787,0.934311977,0.84910003
0.771047088,0.5323637,0.323591273,0.432003817,0.236533117,0.524387282,0.729038933,0.475279857
0.550179079,0.369640467,0.608650241,0.810250124,0.855463197,0.426510571,0.477599089,0.771778063
0.404287103,0.070226411,0.270350296,0.302004037,0.258820212,0.09627522,0.073249598,0.08017318
0.370956638,0.78450519,0.365698965,0.63878636,0.743585421,0.477999046,0.74071572,0.589725331
0.942990919,0.698307449,0.665835185,0.874188765,0.70562612,0.925543001,0.958317462,0.718595443
0.139078826,0.195907407,0.244453963,0.30805714,0.294274827,0.116696911,0.298930254,0.309236737
0.522142888,0.559398276,0.142280255,0.551315568,0.474272024,0.686599841,0.725013999,0.506641908
0.021479599,0.29146604,0.309275402,0.354497979,0.351513321,0.089517352,0.299487572,0.280496139
0.412081673,0.433617307,0.563757657,0.629358405,0.655471498,0.507407757,0.479311385,0.607961302
0.278422628,0.034767889,0.176604648,0.262308525,0.253307856,0.24118734,0.035159196,0.205674352
0.445156955,0.461086317,0.56294932,0.313234643,0.432348192,0.515807273,0.488106878,0.229494645
0.569098411,0.773889319,0.354788167,0.396110238,0.260797724,0.798590365,0.849325809,0.34408962
0.26700229,0.523305492,0.635779106,0.489074099,0.541255104,0.550502772,0.461971072,0.497194041
0.523730087,0.529633488,0.543360035,0.551937309,0.449778624,0.445563814,0.626898826,0.462279173
0.630327131,0.857297773,0.534487867,0.36237903,0.457071067,0.660924596,0.747004761,0.532874976
0.360190933,0.341603628,0.482270694,0.441676234,0.589779988,0.313706869,0.341422018,0.26794467
0.769339056,0.822894417,0.787658991,0.834833429,0.75708212,0.800426793,0.721145606,0.806455287
0.562782101,0.705301726,0.513131119,0.555233356,0.546232663,0.424754422,0.487190085,0.638625087
0.314475338,0.296457158,0.026593441,0.039360951,0.030036842,0.298673463,0.178991619,0.052943448
0.475684713,0.742846797,0.564865,0.82131262,0.712758663,0.406117864,0.624575486,0.867902285
0.435048072,0.529172683,0.366572684,0.385537431,0.32652342,0.323118637,0.309127102,0.174607485
0.47674832,0.760961753,0.594943364,0.756601015,0.597728858,0.515246318,0.657732401,0.758185505
0.405305447,0.707700306,0.478744363,0.526489546,0.454613792,0.572897179,0.241990589,0.423387121
0.547596973,0.773912465,0.581115466,0.471270337,0.615063017,0.425792238,0.463148896,0.578186595
0.40282153,0.389765046,0.150688598,0.083163333,0.075503475,0.364768779,0.378159055,0.06751354
0.425309693,0.529915638,0.308976268,0.305384707,0.450911564,0.62999646,0.4436875,0.11219864
0.572878826,0.426732514,0.575487901,0.53156923,0.473757038,0.617986291,0.388822394,0.462010992
0.436099412,0.613055743,0.361834734,0.535876792,0.552835801,0.564306505,0.575107905,0.506464977
0.043696302,0.106200266,0.042539544,0.321749822,0.303781508,0.16996117,0.294849524,0.289289297
0.266761145,0.334199057,0.300604811,0.627635157,0.543110515,0.294967815,0.380560029,0.61821215
0.670767869,0.672812912,0.916764757,0.90709351,0.937181682,0.695473768,0.915269836,0.906038868
0.725039964,0.939568466,0.928833233,0.945614907,0.945114337,0.935855433,0.935310777,0.929536433
0.400772289,0.3902485,0.028547087,0.05482606,0.118848616,0.372344612,0.376511072,0.036433733
0.633185082,0.910132651,0.659102003,0.614933886,0.671535519,0.768886646,0.885853775,0.598942995
0.196480866,0.145297989,0.413047341,0.4840765,0.515802841,0.524968852,0.323566565,0.324826055
0.461214192,0.479190646,0.48101185,0.573888322,0.491682016,0.471994208,0.637680267,0.460387076
0.791593376,0.677513842,0.679674448,0.502830489,0.571271035,0.741452275,0.834435391,0.667532276
0.04382564,0.061777168,0.052059197,0.039191454,0.04718046,0.065764887,0.06510232,0.051377087
0.244805309,0.099739668,0.056337836,0.230953773,0.285546249,0.085351235,0.131459425,0.091203996
0.343904272,0.316014767,0.522180267,0.501772614,0.498709009,0.356161966,0.319786283,0.472143471
0.367622515,0.783826709,0.504242307,0.808897296,0.451006845,0.535472615,0.404928712,0.66244431
0.891655423,0.902510216,0.9356943,0.907125232,0.934309014,0.897685186,0.906036983,0.924273846
0.272314365,0.560803804,0.123220608,0.298296908,0.305456528,0.293257367,0.420278662,0.19979266
0.849050499,0.88604068,0.669377137,0.671659644,0.691643245,0.875667488,0.905206771,0.660230567
0.067227731,0.063394655,0.066110162,0.07920428,0.073485133,0.047468144,0.059631476,0.080253959
0.46286148,0.7746243,0.546083378,0.620837673,0.487548343,0.568341932,0.705915353,0.497676564
0.610389132,0.655624864,0.477774718,0.584139224,0.502831568,0.636467259,0.657021699,0.559396718
0.47910164,0.423984849,0.37532057,0.389140031,0.374296416,0.44124038,0.475195752,0.398045399
0.063843177,0.074170751,0.510283251,0.498016112,0.557290353,0.030282295,0.070935523,0.841189316
0.136988188,0.233076675,0.159751099,0.301047516,0.292427329,0.200202197,0.246253459,0.235271858
0.797895108,0.905598792,0.526221943,0.828440338,0.77032425,0.785050998,0.864307395,0.670056593
0.600772006,0.669193267,0.458378527,0.598954286,0.377291962,0.494674017,0.544960222,0.563541342
0.28513379,0.276915685,0.303672772,0.332515902,0.25356067,0.298590995,0.325249681,0.176095396
0.12052225,0.433541456,0.179064719,0.38749336,0.171906787,0.357755654,0.555323349,0.337825449
0.347676438,0.382035712,0.483648219,0.436100956,0.407388604,0.329754403,0.428890457,0.478030512
0.410307357,0.195335024,0.677316535,0.91894882,0.707527128,0.342619816,0.364674487,0.898817287
0.323728227,0.38278464,0.473542459,0.448247198,0.502305902,0.442834071,0.330401954,0.422618805
0.895914457,0.925224885,0.791033324,0.913914413,0.830520517,0.906315106,0.822561624,0.886449998
0.587928026,0.904204454,0.613638316,0.629173072,0.676791059,0.446359141,0.657840976,0.65524988
0.356704763,0.668170873,0.114864101,0.060421721,0.099103599,0.391551764,0.385291547,0.057034955
0.602325371,0.555806679,0.488895954,0.527483247,0.413805487,0.505097969,0.337733397,0.238553281
0.417853923,0.228809205,0.462064203,0.45413185,0.308493175,0.206741354,0.293725919,0.28622698
0.505086958,0.691119589,0.559016544,0.863496977,0.813397525,0.526426853,0.60518727,0.853754041
0.451921695,0.802287799,0.616839459,0.582303064,0.756113558,0.427149653,0.908026464,0.596530596
0.487333913,0.609365622,0.623133173,0.400317932,0.553635758,0.474813855,0.400127188,0.389975332
0.714202564,0.396757479,0.461432603,0.365054296,0.362330099,0.530566914,0.776397759,0.409475166
0.858273308,0.744382431,0.851926779,0.722276544,0.697359732,0.869335884,0.907959713,0.487662299
0.607257401,0.537717326,0.463774431,0.523810373,0.510652095,0.575119785,0.476703915,0.358433902
0.533582436,0.640422017,0.629173507,0.713804786,0.6084826,0.883144537,0.669838245,0.579083739
0.029853381,0.023577763,0.033573401,0.03295161,0.031195376,0.069587992,0.057267576,0.033864589
0.497090896,0.675348613,0.609442065,0.61994453,0.598808914,0.529964445,0.749211465,0.507826934
0.34144792,0.044790069,0.38188575,0.408255036,0.321105106,0.084049199,0.040062275,0.373013898
0.409895407,0.909704065,0.471819321,0.342583451,0.384828011,0.38614342,0.85362606,0.144116166
0.411345548,0.645682059,0.404316824,0.228703679,0.433352133,0.298411614,0.672969798,0.563928101
0.806701923,0.675922029,0.627849029,0.724560968,0.700094348,0.62199782,0.513546005,0.814645409
0.388230459,0.413372278,0.539070577,0.407106165,0.390705703,0.427629647,0.383677381,0.360681703
0.07620753,0.075166521,0.077480134,0.080926814,0.066606614,0.084280288,0.107313572,0.078931822
0.628196179,0.675955745,0.784974301,0.79594872,0.799727331,0.892709393,0.811467716,0.760301431
0.128270453,0.133532571,0.369521628,0.164296807,0.356712379,0.080146527,0.08926068,0.338335499
0.072474015,0.062106866,0.059860706,0.075832132,0.058950889,0.065065825,0.100325699,0.061643095
0.528954279,0.55540501,0.562271136,0.561704605,0.447061328,0.27608988,0.421211837,0.268095567
0.612742115,0.513556665,0.58717954,0.468877694,0.65989926,0.586512529,0.389810661,0.598145266
0.530602291,0.638032814,0.422879416,0.527787049,0.460743803,0.44933743,0.715043991,0.339843943
0.211845171,0.492458969,0.407478647,0.440068771,0.483788523,0.430741833,0.548024063,0.157264745
0.072744838,0.105923909,0.087307473,0.095978507,0.072805271,0.077986851,0.079892822,0.124081712
0.097988984,0.135863503,0.205422174,0.372345013,0.32834337,0.113304101,0.092592501,0.31332895
0.272340187,0.727134829,0.710424506,0.607416363,0.701277689,0.601764079,0.868378748,0.783045417
0.623487081,0.91816004,0.785196333,0.890126969,0.91158786,0.640438375,0.900585032,0.905406417
0.579469249,0.783195645,0.687263716,0.566034995,0.707904156,0.660161137,0.602243466,0.672288499
0.838088153,0.859551083,0.495094039,0.608087078,0.712007948,0.802801651,0.789818169,0.805501223
0.054899158,0.357945525,0.033528284,0.162921409,0.043622305,0.274052093,0.289720895,0.063205119
0.244256005,0.260493036,0.41353537,0.411673866,0.421084041,0.203991436,0.252802556,0.402672896
0.792743654,0.454841344,0.511931664,0.552931709,0.586425935,0.412578235,0.618492756,0.137093162
0.128481321,0.349855306,0.11586599,0.337377902,0.254810321,0.344835062,0.304267884,0.244062538
0.49746839,0.224937611,0.489886609,0.264164674,0.503829718,0.543845314,0.481632784,0.495698297
0.04853877,0.035839311,0.040363809,0.049269659,0.051240253,0.041486047,0.033198387,0.036952968
0.663441461,0.92531967,0.653371978,0.701762653,0.666056074,0.613097391,0.947255145,0.690340613
0.542612844,0.387212757,0.228711769,0.472953618,0.664175798,0.635658193,0.442625285,0.351420643
0.695872333,0.495193017,0.599617465,0.476337482,0.686550213,0.719861462,0.574690078,0.442180051
0.525426973,0.785534751,0.456017442,0.760647421,0.666499749,0.459534887,0.675277469,0.575628811
0.380285569,0.398503688,0.851182467,0.839785638,0.823389862,0.387861134,0.212512486,0.898766965
0.059248949,0.049611811,0.047324633,0.080456223,0.0902423,0.057999272,0.052553318,0.062317236
0.716395041,0.349664082,0.524225839,0.547466216,0.556348727,0.281863568,0.228168067,0.17795354
0.510736183,0.620774545,0.371053407,0.403230954,0.413276979,0.664687405,0.819935645,0.450518873
0.518645733,0.279792031,0.481451893,0.31279162,0.521146602,0.60002587,0.492145691,0.732833361
0.617570512,0.620608868,0.602005551,0.61560609,0.595528789,0.613119945,0.52920483,0.526930479
0.053075883,0.576746856,0.043253833,0.053045626,0.045222292,0.510173997,0.936148442,0.052525749
0.921110844,0.92908953,0.684107595,0.943641512,0.816402104,0.945177404,0.934959841,0.899697507
0.238485145,0.106958341,0.089710946,0.156098972,0.093776414,0.125159999,0.101266805,0.084609841
0.541383769,0.527944186,0.711963026,0.680063739,0.569926521,0.621668573,0.714641243,0.646444762
0.038571425,0.03517245,0.590373401,0.579500377,0.539323637,0.032831092,0.028031446,0.597646489
0.478855883,0.679170471,0.52294288,0.717970624,0.653370258,0.446754028,0.526276336,0.490874466
0.602276954,0.883592911,0.674149571,0.817834227,0.822087033,0.783044318,0.918423251,0.818364908
0.507113029,0.674364039,0.343577953,0.707364565,0.746636848,0.471847786,0.637067554,0.83129556
0.569119812,0.57435401,0.52853722,0.853988642,0.787923763,0.508432193,0.57332579,0.835070235
0.875314933,0.89084074,0.81099259,0.795323871,0.902433399,0.885362,0.895842116,0.858433842
0.543290096,0.643519124,0.615189939,0.643653346,0.544771846,0.572263879,0.532974729,0.361152119
0.673360283,0.895032967,0.560953625,0.403905506,0.419885653,0.666363577,0.759339424,0.46257242
0.044776437,0.03759197,0.046595431,0.037482626,0.087904571,0.037531935,0.04087794,0.153248198
0.720890339,0.854040008,0.503680306,0.570335477,0.57960534,0.479671831,0.832253702,0.49891627
0.523526495,0.899760271,0.668942813,0.801062076,0.66776913,0.653553748,0.918469255,0.656594001
0.359317658,0.05373719,0.376913257,0.381980512,0.358540647,0.263602366,0.076419354,0.36346453
0.361779823,0.314184642,0.468933846,0.477822765,0.424913011,0.316088079,0.314319375,0.401459446
0.317065316,0.465287982,0.442102773,0.499894311,0.555136013,0.43495508,0.459207495,0.421401969
0.593280388,0.605539274,0.648144612,0.921576664,0.907190422,0.553990886,0.616635867,0.8677784
0.035496081,0.050807939,0.486817724,0.564772245,0.402426707,0.128012443,0.187455316,0.513257701
0.447017504,0.929779543,0.5556009,0.628847297,0.58388725,0.828493791,0.913347147,0.542819878
0.361997397,0.344496345,0.297080361,0.325812159,0.315927023,0.34729279,0.383143577,0.258281477
0.358231429,0.628268668,0.586849627,0.601484383,0.673577317,0.229766174,0.449332441,0.920486748
0.333101684,0.31339226,0.281395996,0.147914751,0.309676266,0.295691391,0.258559318,0.240486433
0.083223998,0.305760638,0.478094048,0.473823627,0.469194886,0.148048564,0.250179658,0.296327931
0.359643267,0.204290215,0.352953742,0.308265835,0.492898558,0.309304774,0.415071451,0.135097724
0.667260543,0.878989228,0.506690083,0.504121162,0.671616502,0.478432344,0.800847853,0.380637536
0.367043272,0.572148644,0.409393269,0.693070373,0.643263339,0.440510908,0.157622565,0.647958213
0.469560774,0.668970627,0.494251061,0.569320514,0.679468048,0.522287737,0.502975541,0.460893906
0.086111989,0.418137146,0.381818851,0.155812349,0.193678425,0.393194825,0.412455555,0.475617493
0.400947183,0.648399251,0.75544967,0.574422805,0.616994406,0.410553107,0.392723111,0.436349352
0.031512138,0.343458839,0.150036659,0.374934247,0.346180895,0.113805322,0.035795062,0.36935494
0.055588686,0.573276686,0.37070338,0.41065553,0.529057665,0.07117844,0.459031076,0.419423901
0.604898165,0.852642267,0.518742241,0.614965762,0.512923331,0.445956271,0.494196424,0.506466361
0.357689186,0.591620623,0.07222226,0.102046384,0.10623334,0.315058498,0.58262618,0.072052702
0.911022765,0.927973674,0.678429384,0.647638974,0.694916716,0.8901824,0.930926653,0.674428043
0.437447134,0.371616798,0.266129172,0.327965127,0.088184664,0.401150911,0.369054511,0.136975729
0.544112197,0.428250221,0.380393609,0.467398107,0.311295134,0.410104127,0.379304936,0.337444783
0.881072474,0.915716489,0.916837967,0.944069637,0.932834101,0.931025145,0.921382405,0.925998537
0.355396976,0.353565316,0.4053692,0.306941555,0.427648199,0.266585503,0.236945919,0.408197953
0.90879122,0.935247984,0.922525397,0.756081872,0.90767258,0.920775931,0.901397339,0.887009292
0.365844587,0.575685866,0.051112713,0.075002413,0.096864216,0.375401569,0.434220289,0.046391858
0.72462334,0.922115285,0.732514887,0.834553583,0.888536163,0.847384517,0.948939604,0.786345136
0.442612775,0.724520091,0.738178269,0.789191098,0.72022261,0.500610757,0.724588136,0.689551143
0.098916969,0.347727561,0.066002638,0.098020675,0.12796761,0.121821051,0.328438248,0.118332207
0.36531168,0.35142004,0.354611984,0.283066425,0.412555724,0.360017088,0.329324872,0.28388945
0.698355791,0.508812486,0.368300881,0.309505493,0.541062783,0.642495261,0.482801389,0.30525656
0.051025449,0.034406408,0.038435687,0.199023624,0.032443646,0.035512869,0.046422361,0.046805166
0.094476604,0.064293852,0.069439316,0.08886117,0.099469768,0.06709038,0.086392738,0.056106338
0.091851906,0.531639306,0.055493964,0.084741216,0.065452807,0.174660834,0.317701226,0.11488435
0.753286288,0.614103763,0.573377381,0.618120674,0.567137387,0.814738911,0.911795372,0.594766849
0.618115156,0.893041009,0.35308548,0.582779793,0.434866304,0.645761364,0.896281167,0.59394341
0.743830269,0.923232583,0.507102327,0.636445433,0.795710256,0.659264086,0.901364718,0.405956351
0.54765401,0.77026247,0.848719431,0.626276258,0.697452748,0.548090985,0.691771413,0.817554886
0.08270283,0.898673899,0.639338746,0.596199911,0.613269789,0.35538644,0.657638052,0.600867304
0.427424015,0.67704064,0.759473033,0.563366439,0.681104151,0.680461944,0.685839424,0.60560018
0.442533401,0.68466898,0.476449289,0.476656035,0.60172106,0.631822252,0.660527117,0.402018989
0.029175818,0.038970737,0.03892346,0.043068327,0.029846921,0.026610734,0.031720481,0.035146525
0.071760931,0.316656587,0.448937749,0.388452003,0.415909291,0.088016187,0.315499601,0.421190547
0.057529364,0.058270437,0.238017102,0.055368074,0.062251597,0.183853058,0.067935504,0.080162942
0.053266386,0.085407319,0.040397324,0.118017736,0.134521644,0.066615153,0.074254293,0.062375538
0.946154763,0.622848998,0.584679792,0.574221197,0.547590101,0.944973796,0.600294531,0.578809883
0.311805484,0.697984761,0.43663826,0.618756474,0.517524544,0.575675985,0.626748597,0.500622161
0.777684768,0.85377484,0.898256984,0.892728747,0.873513965,0.887633522,0.942476255,0.921453017
0.337614281,0.68199189,0.550710383,0.749276292,0.488687674,0.462488886,0.535463121,0.892831522
0.487529962,0.807517408,0.599580367,0.580560309,0.536722765,0.505049386,0.826327469,0.564488326
0.871666888,0.910204401,0.808022671,0.856644515,0.78467613,0.619132346,0.88912861,0.887912516
0.927203398,0.935602913,0.929803116,0.760591893,0.735816182,0.938975693,0.939112191,0.763271735
0.588707374,0.797342541,0.685558738,0.549424426,0.690422255,0.753947869,0.677025524,0.561552375
0.612585995,0.628059641,0.798700513,0.621701754,0.59420335,0.576070929,0.61562372,0.585420895
0.617281998,0.893616667,0.457110944,0.444251797,0.736495156,0.922857686,0.703616072,0.822968181
0.653187623,0.513940334,0.85919436,0.867196236,0.896397062,0.528336533,0.405917464,0.840340007
0.050365471,0.099441923,0.057012045,0.054215321,0.033790471,0.04066495,0.136045721,0.037697694
0.071052191,0.476414707,0.263803076,0.052875558,0.178404505,0.373723431,0.503916932,0.049061887
0.826927453,0.803514563,0.599597739,0.810200481,0.82781063,0.512189358,0.907892686,0.679118045
0.054697494,0.046616669,0.398719273,0.397891724,0.337736628,0.140689002,0.056481805,0.418179554
0.730154679,0.642501288,0.726862266,0.791385123,0.882659435,0.816578936,0.689705876,0.821249065
0.396166094,0.617336476,0.50940188,0.518343315,0.480405344,0.219376614,0.462882997,0.563273003
0.068231923,0.033462013,0.160907114,0.070415185,0.082015124,0.065512523,0.040920566,0.039505378
0.496906078,0.459874122,0.438904338,0.790526516,0.382093848,0.611235634,0.8552865,0.340846972
0.858504382,0.549998219,0.065657881,0.076461104,0.116544222,0.617188724,0.589957599,0.041961991
0.27206673,0.508996934,0.660335908,0.586122409,0.654029648,0.255891983,0.504321394,0.34879517
0.202362722,0.183227552,0.686684418,0.308006717,0.676858786,0.495447495,0.25520494,0.763884244
0.673083873,0.896480651,0.840839486,0.917406834,0.908436688,0.86205728,0.938031922,0.900605908
0.350637308,0.838412304,0.632693999,0.788858601,0.772794014,0.67615557,0.822036178,0.863583857
0.714216184,0.743130427,0.529877582,0.542678972,0.402610348,0.70869948,0.748579344,0.426758686
0.107942158,0.303892463,0.26004957,0.270451012,0.308737402,0.088088612,0.145147731,0.425870705
0.065640948,0.074923425,0.039793589,0.035253123,0.032509247,0.04202352,0.24574465,0.034865787
0.376074844,0.794403326,0.502041206,0.696667295,0.704313018,0.427157883,0.76966956,0.637662495
0.420602991,0.503918648,0.775497609,0.894995382,0.8978413,0.362331633,0.642286876,0.890370912
0.84634911,0.874395733,0.907265632,0.654449958,0.861794752,0.942714795,0.880998739,0.71834777
0.649370466,0.489714569,0.556812404,0.843135869,0.648888703,0.650843636,0.435084813,0.81310317
0.602296365,0.715989169,0.740020467,0.798748121,0.868631335,0.771635854,0.653987479,0.874866728
0.463849402,0.387849492,0.377346344,0.379862401,0.381154384,0.479104124,0.495988049,0.275660088
0.684242797,0.698911434,0.912945427,0.715532317,0.841670313,0.658021101,0.724618347,0.763644379
0.399135661,0.617055252,0.479008278,0.67586627,0.588986251,0.46708462,0.52200282,0.534362332
0.379130473,0.332342222,0.487738218,0.410966883,0.521137476,0.278009894,0.390279315,0.516334163
0.774212901,0.675632368,0.573031779,0.643097669,0.771506648,0.629897809,0.481239524,0.57255761
0.593262236,0.867846156,0.877128701,0.729701528,0.808340035,0.683719706,0.906229348,0.773974065
0.820711987,0.624707494,0.264156686,0.333307903,0.354169926,0.503008273,0.486614017,0.263809882
0.714703549,0.676007765,0.78550418,0.829049292,0.809601416,0.76567503,0.692537715,0.768031259
0.498654128,0.346474362,0.71509144,0.678891836,0.515524434,0.739552367,0.477028017,0.757082437
0.144236383,0.655550146,0.506883249,0.55438635,0.498864491,0.401049863,0.413076899,0.332415816
0.872056808,0.604256828,0.575766751,0.586560972,0.646187602,0.591254822,0.736163196,0.546052492
0.067420156,0.779992926,0.534970213,0.440849437,0.484964892,0.113208655,0.182019852,0.465297854
0.51466174,0.801453447,0.417869722,0.409691363,0.38730494,0.697517864,0.91458199,0.413800454
0.657304437,0.931179746,0.827268653,0.844705325,0.886380681,0.774550833,0.800027338,0.878712656
0.315658789,0.584910744,0.581058128,0.719342143,0.538854364,0.328866392,0.482115294,0.617387834
0.31703222,0.58016927,0.284335166,0.312951469,0.362573062,0.56440868,0.445811955,0.229776697
0.421463114,0.457217243,0.316539589,0.656067487,0.389229429,0.415270161,0.485917638,0.336291241
0.042196312,0.041345105,0.038839337,0.03991302,0.032991866,0.049958914,0.044985801,0.042350218
0.688320077,0.576068458,0.881218163,0.74338164,0.751557536,0.731772721,0.765154097,0.766507965
0.528264463,0.583390879,0.512850413,0.608666669,0.718696643,0.822493352,0.880130561,0.293355417
0.386905413,0.431657399,0.068309465,0.409365087,0.17203588,0.565629912,0.195646796,0.438156921
0.704871773,0.78971921,0.62672949,0.740802096,0.672533226,0.637409735,0.788527884,0.758914451
0.680692693,0.682186107,0.73831561,0.800829997,0.757806338,0.612039649,0.586939644,0.720872509
0.429436779,0.368105845,0.427306791,0.565135967,0.458337113,0.459922601,0.467550106,0.341471701
0.596657513,0.369863752,0.478079377,0.384255412,0.32762086,0.594164971,0.337916583,0.376896652
0.553924742,0.725320938,0.683874955,0.651393284,0.75667714,0.761500152,0.80734588,0.716991097
0.742599334,0.68134866,0.499174806,0.784380605,0.516436357,0.674586495,0.760348719,0.760937368
0.604480672,0.856502082,0.866122326,0.809718193,0.845280717,0.581878969,0.692333925,0.871704547
0.079062441,0.074433754,0.072177819,0.06533179,0.056867743,0.093607902,0.054280578,0.061946226
0.464385189,0.735835738,0.352916124,0.119475605,0.394736619,0.338908557,0.668244665,0.113702542
0.40200081,0.442619687,0.2335517,0.392365277,0.516415068,0.420732923,0.542525555,0.447842386
0.428429957,0.432220826,0.067305875,0.075287089,0.071945819,0.356053806,0.420459229,0.057333302
0.146822276,0.587464718,0.405365475,0.66688295,0.484110518,0.568322651,0.580925654,0.346369096
0.408830293,0.357781302,0.357371226,0.356254427,0.279426854,0.308263388,0.331049514,0.343899979
0.662435338,0.328348196,0.04268427,0.082657,0.131607214,0.297697911,0.294078596,0.061544957
0.154042556,0.666607232,0.754804909,0.667770906,0.739592274,0.293626742,0.617519968,0.582333164
0.597599793,0.894573296,0.733409546,0.866389399,0.849116033,0.663355455,0.933560957,0.885451243
0.371152241,0.664913683,0.352336481,0.305409657,0.205232762,0.364527725,0.524841821,0.214856246
0.80604028,0.881752889,0.563386243,0.478150743,0.527587881,0.636694266,0.625833127,0.793586502
0.375341256,0.446720352,0.543843762,0.550009965,0.531441029,0.474275943,0.533038734,0.822092608
0.5134651,0.89362312,0.332780772,0.191632898,0.493005395,0.815115915,0.91598257,0.10774115
0.297697059,0.034048311,0.039783524,0.113802835,0.05441527,0.084959226,0.06240845,0.069368173
0.381283746,0.454236941,0.269226879,0.419041281,0.527854433,0.368273404,0.504754938,0.262496703
0.925651857,0.62105963,0.513692786,0.592070309,0.798915772,0.921976622,0.831439203,0.900886891
0.566739177,0.940689188,0.865028192,0.934917971,0.91945705,0.457863055,0.473340592,0.904726115
0.457039731,0.683540142,0.44066142,0.600423841,0.560130463,0.401346647,0.489988645,0.587261036
0.082625272,0.06723135,0.061683699,0.084436335,0.185678269,0.062852671,0.103706507,0.065062822
0.370774515,0.341969971,0.040415781,0.789383109,0.343584933,0.324056772,0.367238036,0.836887875
0.609462872,0.596187072,0.461054444,0.342719331,0.375446113,0.482190166,0.669520413,0.399415473
0.025698551,0.024313445,0.031963779,0.042379587,0.022267362,0.021532119,0.026390534,0.033874439
0.89807828,0.928081491,0.922802815,0.928768698,0.93231279,0.9447074,0.92384281,0.944722714
0.888672368,0.595030726,0.427858853,0.18670509,0.467403443,0.634693585,0.442805207,0.358147502
0.521637638,0.491932106,0.656353349,0.660828553,0.647110203,0.492481575,0.375211021,0.554183179
0.433588392,0.448020461,0.688581291,0.497395478,0.470945191,0.448311411,0.36213565,0.473185145
0.552929085,0.683339015,0.704749133,0.638780482,0.676037236,0.460109871,0.539439328,0.583279225
0.467415862,0.456845935,0.479424859,0.50739276,0.522266277,0.431816113,0.559413545,0.592280549
0.586783379,0.497043566,0.590170569,0.528510329,0.432644353,0.51063421,0.565324682,0.504597265
0.446323938,0.087437893,0.16148157,0.204772743,0.104554529,0.723900658,0.075987184,0.056897392
0.849965602,0.861154421,0.441923408,0.630589048,0.38346594,0.636059424,0.819795444,0.384446704
0.606538882,0.447271002,0.597386213,0.702231422,0.75530677,0.617715029,0.567794591,0.70968754
0.898572173,0.649443879,0.578384874,0.492146798,0.426063528,0.911073696,0.731313601,0.387471384
0.041094952,0.042382575,0.023604875,0.033311546,0.041918087,0.040833878,0.06967863,0.033306348
0.522975193,0.887719143,0.905200103,0.880035773,0.907991246,0.854111987,0.848987589,0.902096781
0.794035341,0.495215631,0.092057716,0.051886325,0.048821372,0.472908348,0.539768384,0.051601691
0.505796899,0.89319635,0.506376194,0.526140868,0.320583646,0.49535937,0.942118129,0.500494589
0.569917557,0.563434141,0.050391139,0.03397446,0.044592523,0.574816817,0.554393043,0.047414827
0.054828632,0.050276457,0.04755448,0.132947715,0.063321782,0.07023099,0.067578589,0.034019859
0.412992106,0.403003522,0.55232041,0.572227011,0.631972239,0.41146786,0.552783156,0.655597638
0.142212894,0.105636193,0.242911885,0.269840151,0.292750086,0.136446398,0.106785706,0.263294386
0.075784127,0.655496641,0.5787647,0.644943484,0.668112783,0.137032035,0.646645002,0.558138755
0.385824685,0.616301299,0.45412566,0.388103189,0.42579242,0.354219566,0.475467862,0.184051464
0.338120257,0.539201449,0.631076616,0.822338767,0.85341027,0.716515298,0.563174532,0.586716721
0.370672302,0.360258962,0.4707393,0.583304197,0.575038153,0.21160409,0.375767488,0.596844969
0.63421896,0.865699487,0.732837402,0.877774883,0.684490933,0.556580451,0.894061914,0.837266761
