PA L 1,PB L 2,PB L 3,PB L 4,PA LL 1,PA LL 2,PB LL 3,PB LL 4
0.089291297,0.468693765,0.670227137,0.094723871,0.091424584,0.638392307,0.195024516,0.240934543
0.652686963,0.511947015,0.508892355,0.543919814,0.791618303,0.271417191,0.509791576,0.652868644
0.176241478,0.074994225,0.349731644,0.043471026,0.18714688,0.041160494,0.806165988,0.126987
0.167784152,0.084017378,0.066584897,0.142574672,0.647364135,0.127198281,0.418908531,0.055666585
0.56640165,0.468823247,0.415587071,0.465744352,0.873211254,0.501633938,0.532453284,0.365301385
0.023436926,0.481073277,0.495298928,0.506428463,0.512152928,0.039750042,0.564479963,0.621916056
0.458546895,0.472937741,0.500530489,0.478816475,0.3747102,0.490330777,0.461189785,0.515114553
0.080220388,0.045336214,0.095046262,0.048196209,0.766343082,0.047823241,0.035441791,0.103357698
0.053500286,0.426639897,0.429091346,0.05912878,0.262210715,0.07365777,0.406427068,0.525753314
0.204921802,0.127068732,0.11192123,0.082252153,0.768478718,0.663687187,0.106693239,0.248729705
0.934754165,0.930257662,0.931740331,0.921475122,0.831105939,0.91779964,0.944976342,0.90835752
0.026402101,0.029097704,0.046845734,0.030139934,0.455589,0.117514421,0.081591401,0.221767151
0.568528088,0.562777505,0.575760307,0.579648325,0.446544089,0.067614767,0.626300841,0.604941848
0.224419181,0.055634364,0.068152921,0.516914592,0.140633655,0.659276555,0.047621889,0.089881452
0.566441252,0.551751524,0.553975497,0.544590616,0.134870514,0.616567836,0.554977175,0.558628705
0.45413744,0.508727408,0.50928436,0.49725354,0.03469447,0.437995896,0.506652717,0.386924388
0.537937512,0.169138606,0.271128798,0.193072797,0.270502109,0.232058129,0.216931418,0.269378983
0.061275082,0.468050985,0.474778915,0.547961627,0.544065079,0.467734401,0.479513223,0.66096574
0.132068627,0.072736448,0.128224483,0.215811419,0.063052691,0.226806377,0.088430163,0.078110506
0.552197354,0.573723875,0.561676198,0.525543226,0.653607356,0.659873246,0.134950118,0.642173216
0.222286098,0.496516841,0.492256151,0.499977738,0.622926388,0.069587858,0.14762397,0.742668493
0.533537521,0.555766793,0.544604764,0.582266893,0.792857307,0.675717725,0.555669169,0.792003504
0.038461257,0.038232137,0.055213238,0.038669846,0.053684315,0.053231297,0.035911106,0.106621102
0.520728967,0.590333281,0.601057424,0.608420532,0.667577297,0.588463256,0.596322252,0.532989852
0.923464133,0.921280597,0.934025401,0.935730462,0.643474274,0.910550324,0.923815419,0.906312484
0.489018944,0.132887373,0.196538735,0.40026531,0.095492399,0.178030132,0.057103672,0.067463831
0.233710857,0.093093891,0.119014775,0.089219689,0.088650274,0.035220677,0.107620713,0.102080755
0.052684588,0.187867514,0.108419008,0.329500021,0.238675592,0.207468474,0.072003813,0.237822777
0.039476606,0.033235647,0.034261939,0.040650543,0.084913597,0.035131839,0.046421708,0.030289698
0.253881808,0.209193099,0.223643427,0.234760011,0.331216683,0.260358317,0.345302681,0.153916883
0.390036903,0.41703097,0.437740911,0.289408139,0.321190536,0.72820891,0.276494853,0.224883995
0.477330785,0.257843742,0.158364498,0.188918282,0.581212937,0.691835003,0.431878753,0.229677716
0.496073929,0.181795032,0.37871562,0.115452358,0.513964508,0.300627494,0.081407103,0.100748115
0.233727671,0.042843189,0.100106427,0.036680037,0.465126156,0.71663537,0.096297096,0.077824045
0.486518249,0.436610051,0.491628148,0.479882529,0.040070659,0.068219425,0.473033494,0.529305114
0.118455444,0.336151815,0.420787195,0.447841725,0.047454016,0.093517542,0.617426487,0.482955726
0.136814597,0.806818697,0.846577221,0.487445638,0.043437464,0.052252908,0.230272653,0.051272004
0.534490976,0.541228754,0.576789445,0.926990684,0.594798513,0.512588215,0.555045464,0.644019786
0.48763583,0.034200861,0.030957811,0.038324628,0.194783114,0.071936792,0.03548734,0.183914716
0.084646943,0.446705983,0.453625346,0.452617269,0.100449736,0.043898794,0.324909057,0.043948744
0.495036791,0.042456178,0.068296565,0.090070456,0.142265704,0.586507199,0.314089101,0.073485114
0.04435929,0.046283873,0.04198902,0.040953067,0.074904917,0.07669611,0.036695323,0.10044872
0.040230286,0.494829332,0.509980598,0.49162914,0.532176684,0.037041785,0.481941368,0.549830397
0.565985782,0.702845502,0.640712203,0.908033677,0.599123538,0.621950172,0.919869742,0.88036287
0.061371948,0.030393488,0.063508039,0.037452672,0.504427574,0.039423043,0.050401264,0.31606813
0.489410947,0.13339049,0.039991159,0.039461608,0.171932942,0.464430582,0.09185173,0.070409715
0.058117416,0.050616317,0.047195597,0.066882946,0.044078335,0.026364778,0.040918049,0.03680991
0.021643775,0.046014654,0.022487376,0.018908177,0.128876878,0.032354045,0.357963564,0.032886546
0.947684444,0.517612274,0.564597342,0.525174119,0.930453644,0.953454687,0.219322783,0.621458897
0.038736949,0.046259766,0.03699692,0.030626602,0.200603183,0.109588761,0.041588726,0.072266401
0.512035797,0.474595647,0.445409427,0.841797688,0.535840358,0.429321455,0.47044973,0.381206675
0.516448213,0.051044277,0.044992459,0.040293095,0.029726425,0.491616218,0.37409375,0.47956454
0.432613236,0.657958799,0.814579428,0.847210343,0.124254361,0.216405512,0.396184077,0.257575637
0.151097659,0.4508075,0.420967176,0.227793295,0.596449299,0.348996454,0.210149955,0.29855429
0.081715396,0.544651337,0.487010831,0.493041828,0.552468417,0.467147174,0.431504377,0.605700571
0.484353241,0.507392139,0.526757136,0.498033867,0.532971382,0.506274356,0.48506794,0.440112866
0.276685989,0.537273182,0.526920461,0.528657025,0.569231536,0.041317288,0.749578682,0.70039849
0.453618496,0.402795876,0.348507319,0.464394408,0.336885178,0.619333192,0.466681158,0.352115382
0.151290526,0.051756239,0.072170086,0.046285133,0.45018017,0.296133234,0.379720782,0.069751072
0.194601383,0.055197754,0.138768738,0.045669453,0.791059809,0.041230829,0.036969299,0.057271973
0.806379959,0.165937264,0.077355586,0.062578808,0.821920371,0.069375552,0.118844072,0.066709707
0.207764753,0.21993238,0.176109775,0.579027599,0.308299284,0.677456402,0.36296109,0.628944614
0.529970353,0.066179364,0.068485783,0.269630884,0.138269652,0.597479957,0.134934348,0.152261835
0.190683771,0.087620916,0.091062611,0.103430365,0.637528732,0.132801393,0.416663445,0.62236411
0.056477168,0.54014432,0.526965302,0.531356335,0.744003966,0.028962116,0.510180968,0.54582806
0.032595019,0.056434154,0.042147528,0.038783369,0.038052824,0.02751513,0.030878258,0.031916163
0.040388677,0.238690813,0.051202984,0.046079074,0.181710467,0.06623486,0.04926716,0.052627602
0.259507058,0.035084032,0.038493647,0.369035894,0.165855649,0.132167314,0.046289725,0.082076185
0.651223498,0.575961187,0.564006858,0.527073844,0.711686783,0.601302538,0.590916593,0.862036544
0.034542284,0.058411059,0.038163704,0.034863928,0.068522762,0.045889134,0.03627267,0.056776713
0.13549892,0.041406728,0.040849532,0.219098347,0.081795579,0.073981516,0.035623391,0.217111411
0.536909774,0.590727877,0.605440725,0.554707856,0.697133261,0.508979265,0.579462547,0.67622231
0.436087767,0.049874294,0.141220486,0.078746102,0.067691736,0.417593027,0.165642485,0.180061221
0.485649061,0.195192394,0.109712873,0.061832278,0.460673629,0.414048053,0.046014251,0.09490021
0.543795373,0.595876911,0.79252859,0.272673744,0.748674844,0.565340682,0.63037378,0.414741895
0.100933891,0.421166248,0.468295406,0.557759042,0.175775495,0.250377278,0.610581914,0.632382713
0.921488189,0.895622571,0.912959193,0.902539238,0.772396977,0.895103345,0.856644662,0.749512564
0.807240769,0.512750037,0.495243485,0.099732439,0.793779602,0.05279875,0.310092066,0.707817011
0.108605727,0.491512718,0.513475805,0.500538596,0.184080597,0.030987385,0.188729106,0.193620841
0.264730696,0.433770155,0.468084216,0.140638853,0.78157732,0.463459107,0.392249506,0.396596604
0.061055683,0.868187333,0.873949565,0.48308676,0.479623955,0.023802751,0.861392386,0.839913574
0.370126869,0.116260072,0.096825153,0.087645059,0.182611967,0.395373378,0.03756361,0.037930562
0.198472702,0.041606124,0.029581567,0.035172802,0.122196559,0.030063797,0.108485127,0.060803834
0.431078166,0.464508792,0.476689681,0.496047992,0.045077619,0.079377799,0.166818387,0.599277925
0.31877576,0.396756719,0.458812692,0.651488716,0.14248154,0.075549964,0.098082946,0.472789551
0.410918713,0.23911726,0.244691838,0.130702395,0.224814692,0.618710448,0.083113107,0.151992903
0.038175196,0.583940496,0.539697246,0.529297971,0.115531957,0.109300454,0.510959541,0.597922694
0.882381672,0.076608679,0.110333894,0.563606905,0.117965662,0.594642143,0.411092979,0.541630134
0.050252364,0.055486095,0.054846691,0.076503368,0.361366935,0.138853331,0.048995095,0.166951928
0.436637999,0.318911071,0.465815859,0.115966134,0.894650997,0.048563674,0.231516232,0.352325631
0.860999783,0.558966984,0.518381017,0.548934045,0.145089133,0.511835508,0.527540222,0.727591206
0.086113029,0.26114305,0.130852042,0.519206538,0.044398773,0.116088067,0.729989701,0.763982073
0.060208259,0.501034728,0.518269583,0.489447456,0.032306926,0.029108511,0.486689783,0.522468655
0.230714828,0.073085041,0.08236604,0.08239365,0.157040426,0.258254004,0.068419154,0.030572721
0.13997983,0.528510699,0.418235668,0.517969072,0.086818846,0.190867847,0.427964981,0.286438855
0.294574629,0.100426704,0.120643371,0.460451735,0.058182027,0.539974304,0.200271306,0.207164533
0.55365791,0.027304579,0.023203748,0.030329385,0.766912537,0.548456141,0.021304628,0.069527339
0.346559898,0.091144601,0.281767517,0.118189762,0.199893532,0.588662235,0.086935265,0.578181226
0.574104276,0.499556943,0.516772133,0.483382763,0.523579417,0.544959565,0.461862039,0.317738535
0.715569089,0.505055127,0.470945643,0.460838943,0.130906085,0.298934406,0.418952961,0.464674269
0.083969626,0.035215609,0.04619157,0.435818757,0.051490773,0.029577449,0.021657488,0.029869152
0.171934494,0.087937871,0.128940781,0.097810168,0.205170487,0.085385333,0.089200479,0.191580542
0.845255194,0.815263481,0.883422416,0.881829196,0.928841207,0.906854142,0.917830458,0.926911952
0.080454052,0.046214826,0.089224581,0.119738571,0.227337418,0.157785014,0.059611702,0.187308648
0.036246184,0.034807545,0.037641132,0.04725423,0.061020742,0.253520158,0.023671774,0.030749333
0.079119391,0.061027946,0.070280772,0.481880066,0.059930722,0.036879002,0.032859063,0.032240554
0.772167717,0.336868324,0.429862464,0.510622965,,0.813777011,0.483283758,0.352851884
0.44883419,0.081713703,0.189489513,0.104153502,0.188831871,0.611908567,0.03056025,0.032726106
0.51254378,0.029183162,0.040848806,0.034356894,0.0503822,0.49321155,0.037322586,0.083705784
0.0538363,0.501397326,0.542476945,0.552309745,0.130740335,0.074722097,0.493269027,0.498556013
0.569891829,0.435731317,0.447251076,0.117141517,0.191880101,0.4947917,0.263595249,0.254503062
0.046665712,0.035366398,0.038716768,0.039470643,0.752312026,0.031872827,0.035916447,0.027450337
0.201269194,0.24334431,0.278513194,0.174773675,0.426283188,0.1617958,0.117148057,0.097145415
0.515780261,0.034292727,0.03880826,0.505659156,0.288843415,0.663237732,0.03507585,0.093397301
0.505414859,0.744301911,0.864348813,0.828426169,0.541729581,0.836695157,0.852461265,0.904544212
0.489566297,0.508856397,0.502412403,0.515292476,0.681120057,0.507233703,0.534036239,0.654078398
0.419982774,0.073649149,0.054910018,0.049599232,0.141658871,0.06307517,0.061020094,0.071065541
0.047280924,0.03062214,0.02551246,0.455908266,0.071844204,0.035537018,0.029690742,0.191634644
0.100923858,0.075616121,0.177836666,0.19132363,0.131092146,0.056808423,0.141290166,0.099855103
0.490647102,0.084028841,0.119728384,0.111160365,0.024832594,0.395453444,0.089174389,0.138699679
0.357282472,0.473369502,0.487974785,0.474763224,0.071933549,0.569525948,0.802300401,0.200555923
0.074563196,0.865328528,0.884060153,0.590409582,0.069882938,0.577986603,0.83000198,0.100689279
0.078491344,0.048680039,0.076670645,0.046810721,0.050830339,0.042467876,0.124811415,0.533385548
0.046962713,0.555363602,0.548001653,0.517572993,0.057902649,0.047746844,0.542361552,0.42632399
0.035957821,0.053044987,0.065508555,0.046952418,0.042149354,0.148543808,0.470177211,0.466218246
0.510716907,0.391203253,0.423727568,0.41656207,0.241731527,0.024082126,0.117021656,0.257382394
0.05717911,0.43013057,0.462597244,0.456022084,0.400140764,0.054611342,0.402849819,0.301382397
0.07292444,0.049446264,0.060274467,0.428424448,0.03507406,0.028148319,0.042238374,0.082047833
0.025610222,0.034217957,0.042585699,0.47555577,0.078066196,0.040940571,0.032012619,0.460785764
0.534895984,0.53085459,0.503127359,0.476228584,0.197032393,0.502764068,0.295429171,0.541784217
0.563499022,0.571418194,0.584202249,0.560166571,0.771684429,0.941547603,0.649471198,0.786099376
0.044823831,0.041120959,0.037198964,0.037042791,0.121363092,0.115488811,0.035574435,0.112176354
0.36466013,0.507459748,0.666073131,0.375664696,0.561647151,0.522843871,0.471794924,0.680876594
0.06439753,0.634787307,0.556077606,0.111978157,0.799288963,0.074348251,0.886842778,0.102013201
0.060948598,0.196399175,0.399580855,0.040956622,0.420640768,0.060490229,0.06219072,0.042046362
0.562208058,0.561360908,0.551593917,0.567627571,0.502044646,0.666380702,0.568635796,0.703763326
0.509497443,0.127872306,0.238269264,0.154551115,0.176426877,0.062900631,0.075688585,0.58313041
0.062023019,0.110088435,0.032097977,0.0853778,0.094064515,0.023138522,0.0281165,0.02819282
0.137410297,0.060082861,0.076957954,0.431088375,0.171918705,0.833622007,0.053492759,0.118626972
0.687692535,0.575972331,0.529563726,0.686852847,0.867917193,0.864247172,0.492322158,0.614537905
0.054522535,0.084862497,0.090349937,0.099286556,0.132809763,0.038516337,0.05576271,0.375545744
0.177876541,0.051724781,0.076431269,0.03205532,0.19529657,0.056211381,0.050632187,0.029804703
0.192379466,0.071456538,0.076406651,0.342737392,0.256277577,0.572578811,0.061256075,0.089293634
0.101629243,0.543125515,0.375282977,0.11303917,0.706555109,0.443205076,0.173683427,0.119417211
0.047044951,0.04594452,0.039485601,0.034889834,0.143963181,0.024738386,0.025842771,0.037609121
0.276448235,0.052725058,0.067503261,0.054931087,0.055552208,0.044447406,0.037177097,0.21136512
0.06579321,0.050715348,0.049163242,0.053444826,0.245140292,0.143760501,0.107524325,0.082400266
0.123319211,0.046158941,0.060555437,0.071824727,0.060320433,0.019053539,0.047094015,0.026194084
0.099612046,0.053988891,0.056246579,0.053135222,0.222716377,0.04408423,0.030250409,0.03414928
0.082139706,0.075813596,0.086049005,0.071312602,0.098153247,0.196503285,0.095153889,0.219519628
0.595102455,0.548123154,0.600786018,0.546046236,0.780682197,0.707564577,0.62128145,0.700848367
0.746275881,0.77249254,0.890514973,0.923216212,0.886556245,0.950393546,0.583845081,0.928569336
0.288332142,0.143127689,0.080106576,0.46682342,0.460218722,0.643684937,0.420805757,0.68628608
0.085545032,0.038443222,0.050475648,0.033499656,0.075652246,0.060431854,0.034297724,0.042149955
0.119213285,0.462235475,0.345741465,0.287219788,0.522746619,0.913943728,0.521508333,0.261561031
0.097219601,0.066266363,0.093309285,0.062330576,0.236182551,0.040985729,0.0467783,0.204694577
0.055125636,0.063282096,0.058990529,0.06905964,0.103425321,0.068482837,0.047973013,0.057427774
0.603578143,0.616347006,0.600393264,0.594678181,0.907557909,0.713473941,0.678165311,0.812344132
0.655151904,0.546449513,0.565837867,0.546293381,0.626855771,0.873688061,0.685717129,0.730178114
0.20060128,0.434603961,0.472102983,0.296151509,0.106945195,0.870754532,0.523580373,0.106220955
0.81042898,0.871780079,0.853295223,0.504527326,0.263497361,0.919272434,0.731596785,0.885218059
0.50776632,0.114486163,0.177100903,0.137445483,0.944024416,0.539646194,0.20922079,0.082283099
0.077623886,0.131025692,0.1106017,0.068714215,0.024799666,0.024871754,0.053264785,0.049459644
0.337667,0.262657588,0.256656972,0.255982657,0.461404956,0.223181547,0.177450467,0.31302638
0.434302933,0.266968127,0.274404571,0.327616491,0.192763586,0.533216131,0.217150165,0.425848854
0.25390571,0.113027089,0.050498437,0.442902976,0.55897366,0.050921206,0.415774237,0.047146387
0.070858153,0.286474867,0.416416338,0.773055688,0.040251127,0.432247966,0.445189245,0.640993947
0.740721559,0.093520332,0.126172292,0.118291402,0.049757181,0.713676654,0.396420498,0.110983021
0.390576169,0.061610752,0.049812966,0.070612113,0.658662131,0.269333846,0.071060151,0.032121063
0.029997265,0.243880026,0.362995351,0.030990233,0.136846803,0.04125212,0.074426691,0.140636746
0.069078492,0.037598313,0.067578725,0.094846,0.152371802,0.05929379,0.054637185,0.054802302
0.870695396,0.732494274,0.822392776,0.86141501,0.386509118,0.805686519,0.836262323,0.851936062
0.038739681,0.037389621,0.027688326,0.031929176,0.116650109,0.035560886,0.032626269,0.047170321
0.231226411,0.391694722,0.236770919,0.548376774,0.393252058,0.044706744,0.177384681,0.049189052
0.045951971,0.220399294,0.072199847,0.073701482,0.065456357,0.058276218,0.062534279,0.122470992
0.463192492,0.493317506,0.484138518,0.497508386,0.289652829,0.476061322,0.162871262,0.296608557
0.731157793,0.418863246,0.477760682,0.456727264,0.581634898,0.93738909,0.374850227,0.610924239
0.565481758,0.593231613,0.574511844,0.565227984,0.439828341,0.566400772,0.51693555,0.496354353
0.446013374,0.457158775,0.464937543,0.45819971,0.506718759,0.47319714,0.490981057,0.620699784
0.105555715,0.331582062,0.199195505,0.043945857,0.212252058,0.055897968,0.137412428,0.083448775
0.072417816,0.836026801,0.869762028,0.882973488,0.128915178,0.049210121,0.533811105,0.589855084
0.862099786,0.85204039,0.881410737,0.494680476,0.019724884,0.793013709,0.896253768,0.780281811
0.48523466,0.056971927,0.058439983,0.029561785,0.074441443,0.026117141,0.04560806,0.093944875
0.039278716,0.54524457,0.525301681,0.545530323,0.06102892,0.053448973,0.8787707,0.513572257
0.056153644,0.780968719,0.832537509,0.495274679,0.266128629,0.045188242,0.538263513,0.513137297
0.115221422,0.122970823,0.104660235,0.462725802,0.587219206,0.105118493,0.393148349,0.328032258
0.037549226,0.09206701,0.041632252,0.038203443,0.151844738,0.039870728,0.071716877,0.046346257
0.441705867,0.282658234,0.30699152,0.474468288,0.224702123,0.264254805,0.32665035,0.358851397
0.053766548,0.035893427,0.042759044,0.040947487,0.10798006,0.049116889,0.137647421,0.054839574
0.382895402,0.147129113,0.130259926,0.431158862,0.439876681,0.440758393,0.635798781,0.378713634
0.187699444,0.234077487,0.17420901,0.183939581,0.124434686,0.08625058,0.157965583,0.105317641
0.086281925,0.075798167,0.067730198,0.059401249,0.728626032,0.047223849,0.379109049,0.040267093
0.049825795,0.04175405,0.038840922,0.039720432,0.154551264,0.118309169,0.059163195,0.089670258
0.338496832,0.345926382,0.404580671,0.160615751,0.26989696,0.198213588,0.230230649,0.34809334
0.176500171,0.214241857,0.176790211,0.163135218,0.291357472,0.175441218,0.129993986,0.365684702
0.11500981,0.043746054,0.062949131,0.049783892,0.058954164,0.029386722,0.043668796,0.110051073
0.200823689,0.446972352,0.500648893,0.523262525,0.133249091,0.51194567,0.587450745,0.681876988
0.476788199,0.412161219,0.480880709,0.452474929,0.248786065,0.433003218,0.21186871,0.671492492
0.108438346,0.48516689,0.470850985,0.502319116,0.391483599,0.135181806,0.426037492,0.445284339
0.198933998,0.092983881,0.060180273,0.482890442,0.024809899,0.886151976,0.442796556,0.482576163
0.76083974,0.873149229,0.812585283,0.556991168,0.455666285,0.403584378,0.784978747,0.669278544
0.437280884,0.041302158,0.091087634,0.058575479,0.068239518,0.558666415,0.046338492,0.092747715
0.158400074,0.177699472,0.02792034,0.03257737,0.041355605,0.418052733,0.027835717,0.029917299
0.075675287,0.045491535,0.042840579,0.083812673,0.063914521,0.06351636,0.033892646,0.042378822
0.181297426,0.480629084,0.473235081,0.07415684,0.383539285,0.06545404,0.594759131,0.053966735
0.727251023,0.61417196,0.596926174,0.592402797,0.714382757,0.627209251,0.629892678,0.642811664
0.454112696,0.506888354,0.536779339,0.49986948,0.754827301,0.501358897,0.883999316,0.483573902
0.44083575,0.110148833,0.062919394,0.512189788,0.065382758,0.077547622,0.382001318,0.425626916
0.854150907,0.032430713,0.037488271,0.04378138,0.177492676,0.894870744,0.030066091,0.067820254
0.133829341,0.220893104,0.276418042,0.440802394,0.406079673,0.11363551,0.154224222,0.221256029
0.832578093,0.471719028,0.536522171,0.13173831,0.419222459,0.679772745,0.600565511,0.15788217
0.48413993,0.105950282,0.072695114,0.073351394,0.024256142,0.454705172,0.063709482,0.054787273
0.418492925,0.620689086,0.489276701,0.144196504,0.72558053,0.412071909,0.496489778,0.453404006
0.343847897,0.638265607,0.516612534,0.200925721,0.391729773,0.284781678,0.816665073,0.652056815
0.519924379,0.410993765,0.512894626,0.467418279,0.586562971,0.454041381,0.493103465,0.545713134
0.692405822,0.05612731,0.053292905,0.05217906,0.135629584,0.164776097,0.075501227,0.125945871
0.479819354,0.538614142,0.512355683,0.490813343,0.035197813,0.030818153,0.499699352,0.542876071
0.930937338,0.901527243,0.907238038,0.934902255,0.63748059,0.92005396,0.250009632,0.920982835
0.549229013,0.043743092,0.070218253,0.068695018,0.563700623,0.047149089,0.065201527,0.065437739
0.039846996,0.037406534,0.040181756,0.034346428,0.167945008,0.07074332,0.054267581,0.561775531
0.040392445,0.042583743,0.038434265,0.045693617,0.241694384,0.05260293,0.033109094,0.301225092
0.143833737,0.396015904,0.325967531,0.059702636,0.057112028,0.460384079,0.090413746,0.041829388
0.586569824,0.556181282,0.561926034,0.922057348,0.704638229,0.64234089,0.928662325,0.657113739
0.486855516,0.108848769,0.032832073,0.049147298,0.560201527,0.379298861,0.027075465,0.087280451
0.893910729,0.523078011,0.541079019,0.511012108,0.797171255,0.905556743,0.543364745,0.589232589
0.593071676,0.057382128,0.043103861,0.569338,0.584387203,0.63540839,0.080709492,0.151124725
0.064673629,0.060884551,0.048129687,0.043992335,0.498767942,0.54928979,0.03142674,0.049098792
0.4207187,0.836748492,0.821538941,0.802006298,0.534184991,0.362994423,0.57204368,0.42538001
0.465996458,0.026226406,0.029659728,0.029961671,0.635745401,0.022123397,0.026705253,0.019953966
0.051357046,0.044909899,0.10066991,0.037585589,0.039028391,0.045502591,0.028743219,0.028351942
0.184956955,0.556372357,0.520379023,0.38252923,0.516880672,0.455609444,0.260375783,0.428364857
0.030010183,0.026472773,0.029987062,0.025070227,0.454273054,0.041375086,0.028850628,0.079937896
0.072116716,0.477806818,0.501507892,0.493098513,0.065638537,0.055861787,0.231351807,0.44662529
0.080067674,0.028793428,0.041849698,0.073615792,0.114859982,0.03807453,0.030165979,0.069140512
0.097571437,0.047299579,0.099377087,0.158252077,0.401091408,0.133609101,0.102618852,0.093843259
0.029899427,0.478140501,0.480563368,0.476163698,0.145179138,0.034987176,0.453885122,0.474717768
0.757917231,0.768276609,0.751252794,0.819005437,0.401880854,0.596099602,0.509108989,0.858991073
0.113213268,0.074236081,0.072520678,0.071613615,0.084204696,0.052978016,0.05241216,0.074071482
0.465223504,0.522648432,0.504213037,0.472019249,0.220825125,0.851588267,0.888996499,0.576716527
0.560440581,0.551014315,0.582707848,0.557680186,0.150095523,0.758782259,0.63639468,0.116980929
0.451509685,0.462287052,0.464346378,0.465225858,0.046350858,0.492529451,0.480297393,0.492854778
0.176546516,0.057089509,0.121537031,0.142739108,0.060452166,0.101960865,0.046269128,0.204543496
0.525026952,0.059380816,0.044437421,0.497067942,0.713645754,0.506622924,0.434686315,0.645883933
0.026499131,0.049807501,0.063419151,0.021615192,0.601231563,0.033468477,0.027111363,0.210542291
0.587364716,0.584510096,0.55406551,0.589989293,0.712829285,0.624491304,0.631032942,0.6186562
0.710801019,0.088398162,0.083408817,0.06483725,0.465167557,0.02395248,0.057033569,0.190700008
0.064241188,0.090831216,0.041827922,0.427360537,0.298534698,0.017132956,0.050064279,0.155847633
0.585941257,0.877038993,0.894605808,0.882363199,0.458905356,0.147941494,0.594537888,0.760245206
0.497783523,0.551755225,0.526798295,0.140553808,0.194839307,0.675575589,0.148015686,0.137018333
0.849088603,0.685973401,0.64920825,0.518535559,0.319922725,0.812874393,0.625013054,0.877871884
0.056547463,0.045384398,0.07786151,0.087127307,0.430342425,0.395576002,0.740469727,0.132007758
0.55989194,0.351602294,0.465676461,0.390324385,0.073172845,0.10123165,0.15386377,0.249434432
0.437086491,0.076632609,0.096043999,0.077733357,0.463811548,0.350042938,0.07956172,0.045587441
0.039488357,0.036279374,0.030103001,0.031572672,0.160431395,0.069062443,0.036617697,0.07366284
0.416273084,0.031258653,0.02835044,0.430537572,0.605731081,0.484542131,0.026515346,0.526018368
0.529811429,0.909675694,0.925264203,0.92478207,0.630484296,0.622920012,0.923037764,0.887586252
0.038199734,0.03409676,0.045011821,0.034131699,0.079960406,0.038949778,0.029937961,0.031676907
0.551301434,0.517980169,0.533146338,0.530104196,0.748125156,0.549479015,0.504862193,0.54491895
0.509863473,0.853400684,0.868559326,0.81891975,0.796784723,0.459805561,0.806702054,0.708081225
0.504860918,0.279920831,0.097514117,0.476814559,0.341995582,0.20878039,0.110595884,0.047449725
0.044494864,0.038009105,0.047252292,0.040299779,0.084025163,0.070997027,0.031752707,0.061170303
0.322487861,0.490787985,0.48264188,0.474118224,0.146715103,0.047551225,0.172328429,0.621721365
0.135908164,0.08613009,0.061379201,0.58799875,0.250895629,0.126405805,0.115293917,0.132844393
0.535470165,0.032399264,0.066854284,0.188596877,0.758257689,0.529775303,0.14871178,0.461562497
0.476945921,0.699580402,0.838006478,0.807747876,0.861359803,0.816957216,0.888871595,0.842328152
0.070430629,0.398447942,0.431205194,0.236723608,0.181485044,0.167377899,0.306876126,0.321528531
0.539445714,0.135158536,0.290928761,0.745111475,0.285334276,0.216133003,0.725464173,0.423235566
0.064442479,0.828609051,0.841832556,0.854155816,0.190079533,0.026537566,0.432398429,0.20690101
0.899956562,0.880188233,0.895856531,0.924923291,0.946564348,0.952729614,0.921570628,0.945477081
0.073020283,0.053740512,0.048897594,0.051422438,0.201209001,0.148210168,0.08522849,0.107873394
0.219947379,0.371178901,0.466752,0.045105416,0.242415858,0.059943797,0.435594541,0.476564372
0.251369653,0.230956357,0.197563226,0.145027902,0.17008384,0.184916974,0.17697193,0.268011598
0.123745383,0.071489097,0.051454514,0.323201788,0.097045484,0.049299455,0.495021922,0.184362303
0.173399462,0.271346278,0.143494115,0.041823306,0.071651701,0.544025817,0.050540907,0.088935543
0.464265843,0.055048782,0.073023467,0.063564926,0.109090067,0.500979722,0.04444554,0.06014147
0.546125491,0.545701349,0.563328679,0.399436942,0.783351296,0.630021234,0.145236236,0.304447386
0.346065454,0.513679961,0.50664393,0.537545634,0.818711494,0.675214443,0.836671407,0.821254557
0.028439594,0.029793192,0.035797342,0.035103958,0.216768217,0.028844561,0.028816905,0.03310625
0.036970307,0.032285342,0.03688261,0.040478259,0.075543353,0.036240547,0.025171719,0.02603716
0.131117633,0.54186621,0.51309778,0.037491316,0.201827541,0.076337223,0.535547064,0.577016957
0.431965628,0.11373789,0.11033926,0.050868797,0.597688807,0.031647608,0.671930868,0.247335369
0.356240877,0.142547452,0.17681666,0.539056513,0.46141662,0.387137184,0.478459432,0.342613538
0.227192436,0.804161232,0.771430537,0.757457353,0.395443642,0.491759761,0.331227125,0.562228699
0.220977766,0.767792322,0.753620015,0.491646545,0.88480817,0.54184562,0.638996719,0.591780182
0.5241702,0.084814858,0.142425389,0.07922003,0.123775293,0.066338611,0.087412099,0.096431177
0.764176738,0.197030833,0.077325327,0.396219548,0.054096737,0.063604638,0.041932477,0.229837833
0.024641573,0.024285136,0.022895294,0.023712582,0.171699685,0.031234891,0.027880817,0.057542138
0.429518805,0.033752493,0.074295267,0.034316131,0.111117639,0.048216995,0.053277558,0.080387921
0.138261851,0.035097959,0.037097018,0.030879137,0.174401114,0.032935231,0.031227095,0.143983161
0.049800224,0.465508027,0.483972277,0.485246095,0.670692691,0.035543401,0.524734643,0.510464595
