MA1,MA2,MA3,MA4,MB1,MB2,MB3,MB4
0.435447604,0.808289549,0.509913521,0.858663749,0.062807111,0.064824612,0.062340774,0.031672268
0.814352378,0.383120639,0.760987827,0.052518124,0.278979155,0.20029779,0.295586684,0.188014639
0.235960957,0.395575909,0.122572334,0.378092555,0.478863523,0.305680085,0.424023804,0.438231981
0.088258017,0.554449675,0.047992611,0.553363298,0.192741137,0.057311348,0.072714871,0.070355115
0.303895984,0.105673696,0.085839259,0.300541358,0.404608737,0.2859023,0.228561949,0.29681379
0.548662956,0.033969568,0.54451558,0.561039703,0.157870856,0.150060185,0.349114954,0.353006492
0.422640638,0.540075088,0.036005145,0.02866111,0.606442301,0.491128444,0.594176457,0.391071433
0.520730419,0.127337677,0.454212303,0.546889189,0.815195386,0.526192971,0.853523683,0.512701998
0.303764459,0.793992915,0.498489351,0.12851548,0.433968507,0.029415767,0.477648016,0.03391378
0.121346839,0.487843663,0.241718958,0.486103668,0.162325361,0.118517885,0.263590726,0.078791534
0.914576768,0.531146312,0.897282452,0.933231408,0.054914606,0.049094924,0.041190329,0.046248956
0.053547656,0.140702225,0.058133797,0.023173746,0.747615992,0.428395854,0.566599314,0.394524097
0.653997445,0.868538176,0.865477886,0.523941325,0.847835424,0.648587426,0.845869939,0.555310078
0.113148366,0.613617942,0.082587917,0.611071909,0.098846549,0.382694313,0.081164275,0.364295684
0.493409747,0.475166303,0.48335561,0.342790853,0.051677863,0.18044809,0.102152246,0.080777344
0.087613295,0.068125529,0.083222369,0.058969375,0.088059329,0.064848335,0.05641401,0.075787005
0.455899235,0.484205885,0.379658865,0.265379936,0.180749289,0.357794382,0.07969412,0.352124461
0.785229935,0.02578603,0.902972207,0.694825651,0.033130953,0.029966973,0.022988539,0.027412166
0.425884139,0.449025321,0.105909336,0.502684301,0.686415,0.51523434,0.809579436,0.464951479
0.494661133,0.397273765,0.509420752,0.538181192,0.55656239,0.404149974,0.598734617,0.520283838
0.44521143,0.73167058,0.114829261,0.361382846,0.797532712,0.496791658,0.519214618,0.335219795
0.295999385,0.745135186,0.56554245,0.07506924,0.178192734,0.212478056,0.552621087,0.081434983
0.159045642,0.472771399,0.100839846,0.083537758,0.191058702,0.316006292,0.462661658,0.402053198
0.076917029,0.396232062,0.094358337,0.061595309,0.102943156,0.074306411,0.080582395,0.086810594
0.866567984,0.078927039,0.936858535,0.360663694,0.533546215,0.097658011,0.482109474,0.512626158
0.72301546,0.631178794,0.832974707,0.108394517,0.639307633,0.447789305,0.652761433,0.399069635
0.473362448,0.145598545,0.463044281,0.533145355,0.266500935,0.435513661,0.700028522,0.606099023
0.31411307,0.072037906,0.561627811,0.214357802,0.396172897,0.437495322,0.415000949,0.371925974
0.068151663,0.282775655,0.1181694,0.376126979,0.035063142,0.266786952,0.119208608,0.070213911
0.873010288,0.823323775,0.903645627,0.959977581,0.118611632,0.442464889,0.093525209,0.643747355
0.522673754,0.907739016,0.575947423,0.565695995,0.631670409,0.66970904,0.836620423,0.79573887
0.516160593,0.836941342,0.891924631,0.91027278,0.081861639,0.047352963,0.035128791,0.05149496
0.043055346,0.458588152,0.030683538,0.9258048,0.427247981,0.530818007,0.331676806,0.410909957
0.142166428,0.521266043,0.089604733,0.578777877,0.537300698,0.557570437,0.100335061,0.443448414
0.910400061,0.544545746,0.652010016,0.911041477,0.02763908,0.128931731,0.047069747,0.327074157
0.627346697,0.846860056,0.557342413,0.50298749,0.596127643,0.371491587,0.427193017,0.371264217
0.557937011,0.598887806,0.534642934,0.560921557,0.153383482,0.071840128,0.058939845,0.070241131
0.07625626,0.062062872,0.048535294,0.250588338,0.104650153,0.678311543,0.464608287,0.425164729
0.936911745,0.521452827,0.948417935,0.505913306,0.059774203,0.042556361,0.040689362,0.038454135
0.460705866,0.828916929,0.513449671,0.305585553,0.071215014,0.086112737,0.119877696,0.066710939
0.518864344,0.558181675,0.554852353,0.494665458,0.927479918,0.937610808,0.914564002,0.910825867
0.221459355,0.488614897,0.102196644,0.131360413,0.434100487,0.278455362,0.495953636,0.171664959
0.422129559,0.12790247,0.613954038,0.084545701,0.884603135,0.847159448,0.90623617,0.808622741
0.513310498,0.457973537,0.483344154,0.082258844,0.098375002,0.250052854,0.265390363,0.192458494
0.437619738,0.053575177,0.492680634,0.500211122,0.742436556,0.446043111,0.564548826,0.53022132
0.020376394,0.071778677,0.031118739,0.025203246,0.113506871,0.201444948,0.17963412,0.156642296
0.052458082,0.475073055,0.051424609,0.707104402,0.072728086,0.042479834,0.030104801,0.045834597
0.69317388,0.442192535,0.917906662,0.946603787,0.871581961,0.050137513,0.909443042,0.045308048
0.558434803,0.1129049,0.26533403,0.540844246,0.316132286,0.183931064,0.287525277,0.223056761
0.185514608,0.124624459,0.100252464,0.063060237,0.482892907,0.571703659,0.531264807,0.674686577
0.19405414,0.04374385,0.080377448,0.055881705,0.110323417,0.415360715,0.168896046,0.390897554
0.178857916,0.435072185,0.499038969,0.525527593,0.276084997,0.300515994,0.310450341,0.294102647
0.262856901,0.492284973,0.623479102,0.832254057,0.069620247,0.069353563,0.056081097,0.070285496
0.447489626,0.090536344,0.38928543,0.514421048,0.278040848,0.393389963,0.137675254,0.197610066
0.173430145,0.564085871,0.105736591,0.937211829,0.10410222,0.073499108,0.077230828,0.050494608
0.573993785,0.473624288,0.530811126,0.163583297,0.541937237,0.484371034,0.584138985,0.468074816
0.453643513,0.129879553,0.516602213,0.13746351,0.551808451,0.556096213,0.507747808,0.459856084
0.599804103,0.890004072,0.56020373,0.521717985,0.553551521,0.633416118,0.156818179,0.450645009
0.032402787,0.048058553,0.036570043,0.616825136,0.051698534,0.055696633,0.051925667,0.104504109
0.888355685,0.571844538,0.628880224,0.857880636,0.578041729,0.163458452,0.525321094,0.450013951
0.723765863,0.119905778,0.548803247,0.538600138,0.541753309,0.346337638,0.594517646,0.383425285
0.656340128,0.54408453,0.531886915,0.945312139,0.534821353,0.393269772,0.618438304,0.53397241
0.496805066,0.087876842,0.509547678,0.689561358,0.546179644,0.43608005,0.569234482,0.481283453
0.080369291,0.425445139,0.089466505,0.501934314,0.433930794,0.179083361,0.498025023,0.095223395
0.647433613,0.863359345,0.900789936,0.50737205,0.380766862,0.355458953,0.358502641,0.278883815
0.61772472,0.574812155,0.525155317,0.151288615,0.086289178,0.808521138,0.445984511,0.734207383
0.829673694,0.842620423,0.906303977,0.555020905,0.387976601,0.35023986,0.624231123,0.475971545
0.071261117,0.057405163,0.048109951,0.040381459,0.782358311,0.537731468,0.162619735,0.53971809
0.86677173,0.475668152,0.956595594,0.412366275,0.072538017,0.409762891,0.041082211,0.357939112
0.428207991,0.5644454,0.068698343,0.920106256,0.559291312,0.32916414,0.532808082,0.456804188
0.535818351,0.174963765,0.703650513,0.341691193,0.228483198,0.604073286,0.166871344,0.495070548
0.409162724,0.444230734,0.097127664,0.931881952,0.037509247,0.059953001,0.068913985,0.050381637
0.075175623,0.209153122,0.501543823,0.498458515,0.537707944,0.396310283,0.115899653,0.494959603
0.900411398,0.547675751,0.888515393,0.491779158,0.876801904,0.727954034,0.883527227,0.575137034
0.046558197,0.025913984,0.029235725,0.024191818,0.503557261,0.04325989,0.800494548,0.032290991
0.067795753,0.517193422,0.076618066,0.051474766,0.11466887,0.083569363,0.062159119,0.079694926
0.335832151,0.131053748,0.518406821,0.681703886,0.763687248,0.840131477,0.844568071,0.892809361
0.137106534,0.164146906,0.138887273,0.366879257,0.45429294,0.572884893,0.109144372,0.490027787
0.44464972,0.374011593,0.499842554,0.509568538,0.07936096,0.070653997,0.060515418,0.059791511
0.13149559,0.559240006,0.078244771,0.15686626,0.368237182,0.525264402,0.181130991,0.547144333
0.830206772,0.88448545,0.555820069,0.483487889,0.930910479,0.860938644,0.889240428,0.924831651
0.154350798,0.447869296,0.171776937,0.278271559,0.721914295,0.300164379,0.47644908,0.101670766
0.218343771,0.361171089,0.185709097,0.520503082,0.667608764,0.245197601,0.25836019,0.509734596
0.350309612,0.368676178,0.11140571,0.140238628,0.122105582,0.108825198,0.106173876,0.086114153
0.147474381,0.071571185,0.110375603,0.128776871,0.446010741,0.552345367,0.846172255,0.481337113
0.414052234,0.189611023,0.512890949,0.552883499,0.311969582,0.414430245,0.227458326,0.336690538
0.207120825,0.328723363,0.298552212,0.93548002,0.507022327,0.468092986,0.523534511,0.32540208
0.330470171,0.053896057,0.573997246,0.037996493,0.375743613,0.124414218,0.14689231,0.077529304
0.501790868,0.759015066,0.636196861,0.345172986,0.612558843,0.579704276,0.558044251,0.639790379
0.502309857,0.0353909,0.563717454,0.550541521,0.5074201,0.031860463,0.062097799,0.045008342
0.654972675,0.533966862,0.570888246,0.520295368,0.307464619,0.394478703,0.405768273,0.398940974
0.456714512,0.743668841,0.133850374,0.873914298,0.469325834,0.413919757,0.485384096,0.36941738
0.310270467,0.231757116,0.163409431,0.281300463,0.25309617,0.129869419,0.411984384,0.087886686
0.524375532,0.289066605,0.49131342,0.05466326,0.470488778,0.460888622,0.095338857,0.51633046
0.677308658,0.115290264,0.474209022,0.76524003,0.635674133,0.040830669,0.52977423,0.047706669
0.094654224,0.083109823,0.046633953,0.038434504,0.759400112,0.194553568,0.898142081,0.414082599
0.496387039,0.498877788,0.484616923,0.515210338,0.111220295,0.070922587,0.046358485,0.279206865
0.317530262,0.11751246,0.222530498,0.367253554,0.616515635,0.461859639,0.460589635,0.469917208
0.558315543,0.797137209,0.578628346,0.459373089,0.55085199,0.686403596,0.583294128,0.786286119
0.097118805,0.028627826,0.077276613,0.41880875,0.059311993,0.058205034,0.463033534,0.034177745
0.24097527,0.280681795,0.329018195,0.509301478,0.512846097,0.525549447,0.532340778,0.596860751
0.599295506,0.835343504,0.505182415,0.738477409,0.240269872,0.210246228,0.370279177,0.089701468
0.782861259,0.508858015,0.561650989,0.506017247,0.036729061,0.036057022,0.034997997,0.037440352
0.66751521,0.47656124,0.833645693,0.613435207,0.223838738,0.402825875,0.139072551,0.377404149
0.061092429,0.440250666,0.061285696,0.495407756,0.419940697,0.072396739,0.511922928,0.058166872
0.03603865,0.040087026,0.042814107,0.046351793,0.06580176,0.04856539,0.041978313,0.049699673
0.047750709,0.064506648,0.043941435,0.029657293,0.766391991,0.714956992,0.689947573,0.783884929
0.370537914,0.712462144,0.533858438,0.939770251,0.220429295,0.074255877,0.133006673,0.088909341
0.168557393,0.458678483,0.066278516,0.469917703,0.560209795,0.638942791,0.08578298,0.472995421
0.040524201,0.875675364,0.04806357,0.516888998,0.047419313,0.025806884,0.022573487,0.030629471
0.033435568,0.067740327,0.052869285,0.034426659,0.269784575,0.233788007,0.47012471,0.448718064
0.842742685,0.819904014,0.867305796,0.906302911,0.471618105,0.110812282,0.51006634,0.064546574
0.079285281,0.556771484,0.062215726,0.579730148,0.427437981,0.131984483,0.120046814,0.381287354
0.681262754,0.095218732,0.849173713,0.67863351,0.473784032,0.555325502,0.48646709,0.583711342
0.340894467,0.423548324,0.100911323,0.522072588,0.893304638,0.832242743,0.864193261,0.655125085
0.37092905,0.467611874,0.350076096,0.617184904,0.040301739,0.100601852,0.03614466,0.059556143
0.474527254,0.917831484,0.519430488,0.114558852,0.089135433,0.053538079,0.04711474,0.085275601
0.433934088,0.10516491,0.491118862,0.04770332,0.045204084,0.03880399,0.129056911,0.03250142
0.623140874,0.55964944,0.502842024,0.33180198,0.578765325,0.673894542,0.107421229,0.510267379
0.269052716,0.519223161,0.141203864,0.556330602,0.493179064,0.644297965,0.705795083,0.538684528
0.561183496,0.639267802,0.539319046,0.538830965,0.107005505,0.043251507,0.059409898,0.053567234
0.421897833,0.569497879,0.509252006,0.512121184,0.28768968,0.443433231,0.431804416,0.194182199
0.524350843,0.691150885,0.497944741,0.741559765,0.835239566,0.43363229,0.438594094,0.560338722
0.03437853,0.471964915,0.041079169,0.037408821,0.479539172,0.042903403,0.791070891,0.348293079
0.595831038,0.074500674,0.921754916,0.041293206,0.527715823,0.574427092,0.497668313,0.534293002
0.068920911,0.487057102,0.076681855,0.06828197,0.279058592,0.106296444,0.117287246,0.155662768
0.288046101,0.151467187,0.175566023,0.58321822,0.272602474,0.213622988,0.132797912,0.273667746
0.097159696,0.037350484,0.090796412,0.030112641,0.521015385,0.295395755,0.493110044,0.285644424
0.29459012,0.127571606,0.450942602,0.078541623,0.074772865,0.072831315,0.436508404,0.040323677
0.0487898,0.038607387,0.04830288,0.047075203,0.43998345,0.310308529,0.303041412,0.300555082
0.358939986,0.699078828,0.078524477,0.688380629,0.27476202,0.325231573,0.49773086,0.493918317
0.69193063,0.524537523,0.54901111,0.189141732,0.237161121,0.134932175,0.427819914,0.118896843
0.475797405,0.488204344,0.5556693,0.309922228,0.401816631,0.250941761,0.247916508,0.392853889
0.680390619,0.039449065,0.151040758,0.034289244,0.436503463,0.486030355,0.071733102,0.485530451
0.537135801,0.07726637,0.84717708,0.75216393,0.577726652,0.164112168,0.528128263,0.213097989
0.392035168,0.072923658,0.810277092,0.331863025,0.121106271,0.078099805,0.08780647,0.063134726
0.024591954,0.023963374,0.030511195,0.03368252,0.051654006,0.02509998,0.024807493,0.033406692
0.546656842,0.455059129,0.545759055,0.528021221,0.076983155,0.027165601,0.036709815,0.033871665
0.453511794,0.6122401,0.526780853,0.398257907,0.548370273,0.598532516,0.519041073,0.594149493
0.028949253,0.111355003,0.047632284,0.029723362,0.660596603,0.319262699,0.845021568,0.376754235
0.359559727,0.58873978,0.192923547,0.372940409,0.427850662,0.47383001,0.48019932,0.452870049
0.465776631,0.729813116,0.503834186,0.530468353,0.420927653,0.274861259,0.391226725,0.222870527
0.725428499,0.408051069,0.828538601,0.343951289,0.320667469,0.246249577,0.049953581,0.272089937
0.121278241,0.092972018,0.053010867,0.052899634,0.852616893,0.62209604,0.581576968,0.587888718
0.452923925,0.153465243,0.465638165,0.508486383,0.057704379,0.070262464,0.099762966,0.061079639
0.493518002,0.590407096,0.547745599,0.942897496,0.084487177,0.354469289,0.551325248,0.585366675
0.463748198,0.552866954,0.495117189,0.131579015,0.030024396,0.176736642,0.464338002,0.042166227
0.179861548,0.135928125,0.047796482,0.026111327,0.627971631,0.260479348,0.93406476,0.522086444
0.064828241,0.131709641,0.054926166,0.056162642,0.419397637,0.706373381,0.778761633,0.673544712
0.062437874,0.062930579,0.086064367,0.055933449,0.079254254,0.078988666,0.07896361,0.070720489
0.555212257,0.755498159,0.528385219,0.879581765,0.029615297,0.40407476,0.078727441,0.365417269
0.178224565,0.396504267,0.158871352,0.190358328,0.392147356,0.259206488,0.446158832,0.179677734
0.323434449,0.348785601,0.546062168,0.545991823,0.092406043,0.050164243,0.526757018,0.03108095
0.568291565,0.792710071,0.54352118,0.923004674,0.102962904,0.129995022,0.089369991,0.358152306
0.591389758,0.806235168,0.91787726,0.564529336,0.086618249,0.061447623,0.058935329,0.052522231
0.190328254,0.064251133,0.066652938,0.044991042,0.426032326,0.120980831,0.466798462,0.045348609
0.494197394,0.481267871,0.112705909,0.166687969,0.055048052,0.050235594,0.051378574,0.026028472
0.108227796,0.284443129,0.057931021,0.101002455,0.921670932,0.929224569,0.942415926,0.92296518
0.467239608,0.069756043,0.41320012,0.108626371,0.563629167,0.350931775,0.477345202,0.263473102
0.476775516,0.693722024,0.192938978,0.865728576,0.048083301,0.03924891,0.040278623,0.043971399
0.355683885,0.098806879,0.449071306,0.881561828,0.225866852,0.628752402,0.63947682,0.464402854
0.106623545,0.06728164,0.072016555,0.541280991,0.534785616,0.617244018,0.513743134,0.567142774
0.635666147,0.385063897,0.582118869,0.685558326,0.04438528,0.039781753,0.039882134,0.025430725
0.024137241,0.461321288,0.466174799,0.220985879,0.489316782,0.444871415,0.494540839,0.454640993
0.593854667,0.865083387,0.528486243,0.04004003,0.043380421,0.054439511,0.054997304,0.039109345
0.484448589,0.555326806,0.830954113,0.894279153,0.402881357,0.039063919,0.031287481,0.027953962
0.461538147,0.513040751,0.54996189,0.55122656,0.080833692,0.343049636,0.027841183,0.032493336
0.03676956,0.807585991,0.04085497,0.457172071,0.191975139,0.720145037,0.479722205,0.933243214
0.173984747,0.167305765,0.173502296,0.920333376,0.409418989,0.73496237,0.904392113,0.73942304
0.081595416,0.488064826,0.040409625,0.04516811,0.454952239,0.129650545,0.447534879,0.041727445
0.442278471,0.598458309,0.543490914,0.878756483,0.077686387,0.106146626,0.042632016,0.057093285
0.36101147,0.264410227,0.532631257,0.058400234,0.879050834,0.62932851,0.470955509,0.640918487
0.362031358,0.916260222,0.622510314,0.945103456,0.071005094,0.034765645,0.043614963,0.047425407
0.147819334,0.431757448,0.181423453,0.565109984,0.437522235,0.429298479,0.520168855,0.418098373
0.096181785,0.117441478,0.105426973,0.43619416,0.216587995,0.443406936,0.088046813,0.514161194
0.154574623,0.119308725,0.128491933,0.214533555,0.160462635,0.45208278,0.147577357,0.29077342
0.046434821,0.053618279,0.065708359,0.055397319,0.061220977,0.062960707,0.073848378,0.063882581
0.871266349,0.821674903,0.874604182,0.46004329,0.052109774,0.051227829,0.061851199,0.055146455
0.469228923,0.596836971,0.566118212,0.579501149,0.08316547,0.071378581,0.051633209,0.099585082
0.075343396,0.424941715,0.110435119,0.693693933,0.916721815,0.525997172,0.80675878,0.892751948
0.460091367,0.847639131,0.806811634,0.533991144,0.053305177,0.386404796,0.035319832,0.209616776
0.327200059,0.198810489,0.528373621,0.175112812,0.500388021,0.695353268,0.528021356,0.487982286
0.499620315,0.624753877,0.532076256,0.438161388,0.290026473,0.425953812,0.365801565,0.491066357
0.098721525,0.434121846,0.046693351,0.523245559,0.108971728,0.05662921,0.037982598,0.038734848
0.062420868,0.783977025,0.450097971,0.870852306,0.504066876,0.485428391,0.46189065,0.407004129
0.203191104,0.101474069,0.062429445,0.054017051,0.442997308,0.625055834,0.538702002,0.662877128
0.070606464,0.4432233,0.481099756,0.116534239,0.651016078,0.457089858,0.532236445,0.38583125
0.69261937,0.708929354,0.765915628,0.189480818,0.198766646,0.154213409,0.123644241,0.154034779
0.102976411,0.894957275,0.235005064,0.550747772,0.489360948,0.618377458,0.476788924,0.627327792
0.581480861,0.107686677,0.548392517,0.885328084,0.562418514,0.459717632,0.436896594,0.679355288
0.056183757,0.828335956,0.119177999,0.290245634,0.456704678,0.157929715,0.655549451,0.198611279
0.545385205,0.435717777,0.446807231,0.651983677,0.089733354,0.158283787,0.080962289,0.133407241
0.483332262,0.070777684,0.549591452,0.035094135,0.04701025,0.224833493,0.44506974,0.216442063
0.176059371,0.573642459,0.168176089,0.059741273,0.591876211,0.699966708,0.875891236,0.88729911
0.234255404,0.130844717,0.350040038,0.51570774,0.495157238,0.494454616,0.150394266,0.504698797
0.284083038,0.557200384,0.194643483,0.85313624,0.608489307,0.593144381,0.523486799,0.550268984
0.046699958,0.124975523,0.058255137,0.044449794,0.891688134,0.849361343,0.894426711,0.857406047
0.333073655,0.417208457,0.744994633,0.789564704,0.457806996,0.456777543,0.41839504,0.402375971
0.70795195,0.782035219,0.464576903,0.377296937,0.497123302,0.414168562,0.871528122,0.47375428
0.551502556,0.51174072,0.516328847,0.50163586,0.525436342,0.278856733,0.488215495,0.044347263
0.218866842,0.431623455,0.109773578,0.085420355,0.376794424,0.227667722,0.385362002,0.422053771
0.56543739,0.073696521,0.572377715,0.952602404,0.917940423,0.938827702,0.929210358,0.929714362
0.101146886,0.092578375,0.0525314,0.0490095,0.675893579,0.436234311,0.12296508,0.326250582
0.462893433,0.447438139,0.505500248,0.036465363,0.828801544,0.500711346,0.479898304,0.662894968
0.089060965,0.050104906,0.041877512,0.033513326,0.102274066,0.223843697,0.486998853,0.230553875
0.510354146,0.587988795,0.499631612,0.539187109,0.914794117,0.81205205,0.93027887,0.743621105
0.106228101,0.098244391,0.099964063,0.575146304,0.0668551,0.452857678,0.057418795,0.036615803
0.516637196,0.523866601,0.584604827,0.738500828,0.469535494,0.630878954,0.591206128,0.579908206
0.468014253,0.085379216,0.1457684,0.919136008,0.129018742,0.092619777,0.12895586,0.073371083
0.088310265,0.56707698,0.088790436,0.054220763,0.070904906,0.086611537,0.121040236,0.176930491
0.082080786,0.085643001,0.116470173,0.782691568,0.516806784,0.228527298,0.583653922,0.054946094
0.066552983,0.059560707,0.038227077,0.529794801,0.123789808,0.516124596,0.104058764,0.508750057
0.328498826,0.171603923,0.527084873,0.12325489,0.693170942,0.271881806,0.660624008,0.30146478
0.496559318,0.802774071,0.547770314,0.822698069,0.599596169,0.440506307,0.926644491,0.300995364
0.428322115,0.792780164,0.524217908,0.926058422,0.591593341,0.365565644,0.625501722,0.389851402
0.693432311,0.87731531,0.57699557,0.931657216,0.046236628,0.039213992,0.025406089,0.034826296
0.724388532,0.329494464,0.550744433,0.041714201,0.131800209,0.457919018,0.537336282,0.543482176
0.274613761,0.49236898,0.517800645,0.497968626,0.736316314,0.247035668,0.507973435,0.445082327
0.064089967,0.03152362,0.089481388,0.131707826,0.560946664,0.361790723,0.839931577,0.601034975
0.51771568,0.065421334,0.517939016,0.056774977,0.355375073,0.107080486,0.110594865,0.208988803
0.142583878,0.409302646,0.192692718,0.486211032,0.155912889,0.271665994,0.053794495,0.351578439
0.072741552,0.563881562,0.04500599,0.032749892,0.07129353,0.563497299,0.034597178,0.381886174
0.057057207,0.039504962,0.038156959,0.491620747,0.080960763,0.278805792,0.028788896,0.058930078
0.350747645,0.457534508,0.464642406,0.5008294,0.461895949,0.215687419,0.39055943,0.173844905
0.342836185,0.769005324,0.461839075,0.382180728,0.541248532,0.833667512,0.479920913,0.876189065
0.238813448,0.876726228,0.236660835,0.228380805,0.377700684,0.556518308,0.476185765,0.608137695
0.109243814,0.545141976,0.066596072,0.925715154,0.260191163,0.103066672,0.243118307,0.073259366
0.730503946,0.357321073,0.852031497,0.560340457,0.060083362,0.496840497,0.20608558,0.08090256
0.762464683,0.48865954,0.892345019,0.48911797,0.520981726,0.597243579,0.334123618,0.363730356
0.621477495,0.82827362,0.548018823,0.754503699,0.142578438,0.192120924,0.313830728,0.251547812
0.693955331,0.544863685,0.11196345,0.959440451,0.249670411,0.244882413,0.22815485,0.337384193
0.027088362,0.327174596,0.052939515,0.326596807,0.047948987,0.041866029,0.029432421,0.041657949
0.619260632,0.468626831,0.608601527,0.532197949,0.060298081,0.060522377,0.136268407,0.041566376
0.576253795,0.054069485,0.580968901,0.097557015,0.589007425,0.359412493,0.487210563,0.472816714
0.41147002,0.485325545,0.263822743,0.111942309,0.259788589,0.062350326,0.061088014,0.095731576
0.356583979,0.202181709,0.198088946,0.911518597,0.042005286,0.059172547,0.444407095,0.267767879
0.412066702,0.230000539,0.47166053,0.74660025,0.241386008,0.779673065,0.859537503,0.657215871
0.459303973,0.458800148,0.528568811,0.91557312,0.098058645,0.092630429,0.060469568,0.044722585
0.117315788,0.090057176,0.456060917,0.536531938,0.481939516,0.650185903,0.524478128,0.664439548
0.658931809,0.43706181,0.544211661,0.327614444,0.069725795,0.036786036,0.045391971,0.028990757
0.616437267,0.270999273,0.379972669,0.953462727,0.675471341,0.333392346,0.873593314,0.427260009
0.103085804,0.399914622,0.052202153,0.672407857,0.446269425,0.041136905,0.875423235,0.046300249
0.090404455,0.641994119,0.391814081,0.74691864,0.896058524,0.166201036,0.057946444,0.068785593
0.120595848,0.106144882,0.087935542,0.102362658,0.47609801,0.385643486,0.54636124,0.489924391
0.905734032,0.925229927,0.963494045,0.960541274,0.058523138,0.100506652,0.08336036,0.061063272
0.252088905,0.399932074,0.514983336,0.481395569,0.036913747,0.038425985,0.051631966,0.039410632
0.062994333,0.837014119,0.059343335,0.488899421,0.487153127,0.288226049,0.494986786,0.304417321
0.475229783,0.017926163,0.489287403,0.087084888,0.02471703,0.018491937,0.018052668,0.024887718
0.245000008,0.221313962,0.431617931,0.058851724,0.673565792,0.612365939,0.633239279,0.737964447
0.121315551,0.052826206,0.04349526,0.079095552,0.570425197,0.57215935,0.282318505,0.497178121
0.151898661,0.889558277,0.191988636,0.498212445,0.424348251,0.092823298,0.160523074,0.095918672
0.035777704,0.602597259,0.099773514,0.02696118,0.030423443,0.030254097,0.02713043,0.027544439
0.072624457,0.551592706,0.057196026,0.027433138,0.61363025,0.4870582,0.576222568,0.504495105
0.237495475,0.523848769,0.493290903,0.024609031,0.122552079,0.159299572,0.260969908,0.224844413
0.549620059,0.393876955,0.482107062,0.242211676,0.487867367,0.307767504,0.072018444,0.332287782
0.255165957,0.810543846,0.808793649,0.881171827,0.065356316,0.060249467,0.055577329,0.06064696
0.166324417,0.531746188,0.136002889,0.699163683,0.568479211,0.393035207,0.781140586,0.389564354
0.469139322,0.285417716,0.454648362,0.672911896,0.833301778,0.334065939,0.553251799,0.372536253
0.412090715,0.46624078,0.503695699,0.251083446,0.543013188,0.491385762,0.524937394,0.518627558
0.856306842,0.486281452,0.872892956,0.330295897,0.041868934,0.032982792,0.030326676,0.024077965
0.509351261,0.205388503,0.868650505,0.127624617,0.665569617,0.583052302,0.610810801,0.63495386
0.822908291,0.125213119,0.949677198,0.412505887,0.06027265,0.044610927,0.02951506,0.042055418
0.039647202,0.545841227,0.081029151,0.065218632,0.071615196,0.31680793,0.502704675,0.347032412
0.90619986,0.510554077,0.943720863,0.03809063,0.922379276,0.896088099,0.921960862,0.921575183
0.239467501,0.43486503,0.087494135,0.477452458,0.062686935,0.041861619,0.392233097,0.028582987
0.22518353,0.684944685,0.077400726,0.088215543,0.570877903,0.709019622,0.580219308,0.759645722
0.06912954,0.172806639,0.130086906,0.150921861,0.323908031,0.147628614,0.103713077,0.089819933
0.162097239,0.422710431,0.543028199,0.112027121,0.570275861,0.453899754,0.544097153,0.524731372
0.417946561,0.319862479,0.296953661,0.535599747,0.503178958,0.374541659,0.279226666,0.433238462
0.071820026,0.455649603,0.459194201,0.572191419,0.146881955,0.07952979,0.081549382,0.118672638
0.608379421,0.390998713,0.88226933,0.077659195,0.447429702,0.048958119,0.063670533,0.039880425
0.488373401,0.61962676,0.458621686,0.906415559,0.520287087,0.448434874,0.553143859,0.616099011
0.490629393,0.331871364,0.466928966,0.672979642,0.543369529,0.47243175,0.486159502,0.462015516
0.906703586,0.501668998,0.553331155,0.059415937,0.074165743,0.104855182,0.035536614,0.339532724
0.322279476,0.31540709,0.144587096,0.37019109,0.918110732,0.857558966,0.912231016,0.921552731
0.606055492,0.457148336,0.529291746,0.742377667,0.584633693,0.236151934,0.469078652,0.244309579
0.793699113,0.645992411,0.79820731,0.377652881,0.373326798,0.259368059,0.197881029,0.133810668
0.314597794,0.059484684,0.898551555,0.048727179,0.889290357,0.177121,0.076245986,0.083915731
0.151010366,0.455633651,0.081954089,0.49661593,0.35018432,0.481662424,0.449203151,0.428032664
0.493030848,0.25303901,0.52074308,0.673965396,0.350431894,0.603436267,0.406717965,0.623637357
0.858743453,0.076384196,0.893444288,0.902000423,0.139619945,0.15108589,0.157350318,0.146021966
0.692214929,0.435907396,0.870964628,0.02982404,0.406377358,0.605548949,0.438662943,0.581230465
0.858455074,0.549027713,0.924642734,0.751245979,0.907599402,0.485160567,0.869671627,0.920016284
0.175496549,0.811735451,0.163074716,0.129939106,0.188880249,0.315611049,0.083566297,0.037185875
0.684542437,0.066773816,0.196794468,0.580105776,0.633340213,0.457722105,0.557975558,0.543903578
0.05853435,0.425425848,0.070642894,0.104098454,0.365292467,0.058680679,0.07232229,0.076030716
0.631028373,0.762141153,0.153360964,0.143560793,0.45807221,0.571824228,0.847977147,0.683776136
0.158564959,0.561791701,0.497865624,0.685388726,0.798726428,0.537077678,0.44331119,0.652194219
0.913355528,0.602942301,0.962472356,0.563815463,0.572672878,0.896301636,0.257559937,0.932943692
0.493614003,0.573976355,0.504346794,0.101232082,0.611192468,0.408835152,0.635197073,0.473590712
0.033420576,0.484058115,0.050644032,0.035964589,0.045401735,0.043076739,0.032609326,0.039299577
