XA L 5,XA L 6,XB L 7,XB L 8,XA L -5,XA L -6,XB L -7,XB L -8
0.14310252,0.50769838,0.358105421,0.035127429,0.124485627,0.053732296,0.62009267,0.146760351
0.482885457,0.533809353,0.529494163,0.910684101,0.576029133,0.91360389,0.280761679,0.780479056
0.317632045,0.167735278,0.040346196,0.072900054,0.249933862,0.413067212,0.395600164,0.05301736
0.473011365,0.520089788,0.030963922,0.054044374,0.484563781,0.038526635,0.66294674,0.05035853
0.11752477,0.128674425,0.079919162,0.536796019,0.055494847,0.8892177,0.073618417,0.387493541
0.509276502,0.125385326,0.521478839,0.522779617,0.903798036,0.080833258,0.048764267,0.24620611
0.515516998,0.59113009,0.046747567,0.123134347,0.176261419,0.577830933,0.536889184,0.382578534
0.071033106,0.082863081,0.205555295,0.048842582,0.244609017,0.037876837,0.035995307,0.208841373
0.467828156,0.374619565,0.115337722,0.358149201,0.505583832,0.211795703,0.060074144,0.723446836
0.165771508,0.50999357,0.149543595,0.157605297,0.060516662,0.270407989,0.364850394,0.375800786
0.095613431,0.134217233,0.091681789,0.162981435,0.065444988,0.236134271,0.030158671,0.049303139
0.496490419,0.830301469,0.453488729,0.101412862,0.377922681,0.79775906,0.319460138,0.505586172
0.433883062,0.313728214,0.482819227,0.452437183,0.198234326,0.516527976,0.071394482,0.54623145
0.090287625,0.094957097,0.036069554,0.115119765,0.084930752,0.034599504,0.127474875,0.701677635
0.835470559,0.571903719,0.070688231,0.382532452,0.883872071,0.37017592,0.288893758,0.826012566
0.8990563,0.139429585,0.100148644,0.374005805,0.893945307,0.912181315,0.860743268,0.197504235
0.726194918,0.649994793,0.529153963,0.885848566,0.594179351,0.586872361,0.897454956,0.192563304
0.030465727,0.041946686,0.028376416,0.047020829,0.031276251,0.038099439,0.033890876,0.068615321
0.442515276,0.452634989,0.37880924,0.184848025,0.439604198,0.3043818,0.592403079,0.582028176
0.058468938,0.183359038,0.941186731,0.900871679,0.132633358,0.049731735,0.622496416,0.922182129
0.400715658,0.527738162,0.054925105,0.038569984,0.749128014,0.625573348,0.040868209,0.547496208
0.537538043,0.512553422,0.510577051,0.478977675,0.062257352,0.304043848,0.328400653,0.254013784
0.022336467,0.03614258,0.02609804,0.032762823,0.077466873,0.020644753,0.016849825,0.04963647
0.407753134,0.056093865,0.040160482,0.054844666,0.644014865,0.449949668,0.566583205,0.122011603
0.565367974,0.621742941,0.421609284,0.057367594,0.56865146,0.681521005,0.083591364,0.081005946
0.084954262,0.280878865,0.886093979,0.859135454,0.065737282,0.040842588,0.45791689,0.638830796
0.597325563,0.545208109,0.045263958,0.042280616,0.661984068,0.520628289,0.649028864,0.652918248
0.521245745,0.474291207,0.522777592,0.542222833,0.384399382,0.04700073,0.524920021,0.449149444
0.508299878,0.672778008,0.154487805,0.407911311,0.478718599,0.4368034,0.695652468,0.797102851
0.469681989,0.057426857,0.053738125,0.179198918,0.079619657,0.026419004,0.048807818,0.06659125
0.239808184,0.087699102,0.098612277,0.429288404,0.056857177,0.052996068,0.053339245,0.131768817
0.538736483,0.936739881,0.943415585,0.29386095,0.114012347,0.734620328,0.053742367,0.079141183
0.06054281,0.03847942,0.039116903,0.412874909,0.051901439,0.038730517,0.043628325,0.164657118
0.13369679,0.051609775,0.531840896,0.62192628,0.03869362,0.112856028,0.042649905,0.269706841
0.043266302,0.352250176,0.0604636,0.030982982,0.040536587,0.450004738,0.108932029,0.359297057
0.589699,0.589461005,0.687087854,0.546211255,0.592105908,0.529377544,0.67837265,0.751209678
0.541546969,0.546392993,0.54666252,0.44739157,0.438914356,0.494774672,0.598092213,0.532408886
0.194051092,0.494577235,0.064958683,0.110950337,0.410198166,0.314535457,0.053481512,0.358785066
0.167186701,0.386947697,0.068602307,0.157534473,0.414801046,0.14707885,0.050742323,0.222415341
0.110551753,0.266860577,0.228707569,0.037304515,0.292752414,0.381270345,0.0454373,0.061547779
0.137149532,0.485700477,0.050359446,0.044360917,0.07790007,0.368160828,0.45599098,0.532384416
0.271218794,0.371979857,0.340998617,0.397576994,0.15661206,0.252104772,0.103579461,0.468421547
0.354089221,0.766095842,0.270642454,0.378961798,0.395844509,0.910907433,0.529664381,0.408882034
0.424229205,0.53351158,0.562731741,0.251950593,0.865380488,0.383526475,0.100099927,0.506664353
0.141920229,0.083383294,0.11293623,0.026253586,0.250685703,0.317788025,0.13199574,0.436336682
0.676086822,0.394189528,0.491472737,0.628867726,0.235669088,0.557347419,0.910735662,0.261432583
0.473305249,0.105605052,0.067116759,0.514507353,0.457652152,0.510255804,0.082459002,0.924643766
0.759503313,0.180704743,0.499497376,0.502486309,0.385945689,0.107695996,0.092092857,0.446814189
0.100242528,0.520412834,0.542556366,0.472583869,0.055367635,0.537629442,0.949685248,0.693443927
0.048510038,0.396125432,0.55554636,0.046067858,0.077055591,0.056382567,0.071916275,0.258814954
0.615535005,0.173562921,0.357249519,0.477138794,0.472338581,0.675057116,0.6791327,0.767884906
0.44571969,0.639267304,0.459161067,0.441757628,0.475126501,0.426821142,0.431116624,0.503873567
0.148055653,0.080415923,0.055230392,0.083847481,0.182847256,0.26120584,0.044383437,0.464732663
0.044370007,0.072396774,0.043794132,0.067255563,0.103297536,0.076748168,0.047170776,0.059883792
0.844241862,0.837046978,0.5047489,0.500442336,0.571175292,0.918995209,0.54971803,0.443961161
0.078934756,0.065396925,0.057821417,0.100427905,0.093569933,0.062456554,0.04305265,0.050272129
0.091826184,0.034653079,0.488810924,0.906351813,0.054178823,0.038778496,0.046589332,0.21448368
0.067688876,0.063283224,0.041406716,0.060948935,0.053398437,0.056465258,0.080451953,0.228898693
0.801984995,0.422282361,0.055469891,0.105398067,0.36341966,0.395505165,0.949408307,0.472898833
0.034242945,0.047053621,0.036179137,0.063779471,0.03257782,0.45542905,0.049540111,0.070390994
0.046777444,0.564689491,0.056954166,0.051226725,0.097256404,0.362880107,0.648667962,0.024797234
0.050621935,0.394184241,0.579425403,0.074819772,0.095672537,0.070923817,0.191531652,0.641913419
0.144889895,0.50850008,0.906257394,0.793088577,0.37232463,0.122008007,0.919695129,0.565234881
0.041544336,0.034714331,0.037430063,0.023770199,0.449643633,0.028624376,0.026336711,0.033729567
0.115273833,0.513322473,0.467533634,0.464979571,0.512772786,0.334267312,0.127448685,0.393008347
0.12889567,0.364363076,0.12807501,0.466350474,0.130323096,0.185141713,0.068205685,0.246400848
0.495121701,0.109484047,0.077089322,0.079124218,0.493804956,0.113528075,0.031602069,0.041584815
0.118282434,0.117297388,0.073201694,0.436969819,0.061701718,0.079967249,0.436685663,0.04788809
0.498372218,0.551333489,0.501955575,0.42594703,0.112232137,0.474236535,0.091077659,0.559894842
0.566618681,0.074100412,0.523765967,0.10624476,0.090284628,0.52435798,0.521850956,0.554419868
0.034854366,0.063446888,0.532825082,0.44779572,0.039769567,0.027858254,0.121804077,0.071499336
0.046744901,0.290453295,0.041809421,0.041573359,0.676642677,0.04969274,0.622433013,0.045299976
0.507571387,0.447540545,0.507613601,0.154804235,0.419992059,0.486927122,0.351492289,0.614540414
0.268982569,0.076358871,0.041815914,0.157205348,0.514144019,0.394072643,0.75908169,0.316669637
0.106886364,0.545612734,0.065778239,0.13854069,0.054455929,0.718320967,0.037124693,0.113033593
0.091754636,0.554769208,0.514337304,0.115976964,0.098356022,0.31052534,0.041447805,0.418535991
0.414879172,0.715633204,0.05634684,0.812669759,0.804598592,0.52499311,0.034217452,0.865686728
0.553238553,0.336208019,0.109097998,0.41136675,0.156965344,0.379124822,0.117852475,0.055398681
0.046233098,0.04013634,0.040087167,0.053605916,0.037537007,0.261102028,0.603959358,0.353815693
0.611138698,0.186637361,0.303103571,0.381530111,0.229562935,0.07664974,0.045554885,0.091934586
0.602789623,0.3865699,0.680341127,0.588796017,0.234119472,0.324123356,0.862746346,0.235901401
0.491744212,0.284080943,0.834317227,0.527099617,0.540914796,0.92703384,0.034730251,0.574327255
0.177336899,0.047889057,0.139417968,0.03431148,0.344200157,0.411221608,0.120122011,0.330946694
0.087021995,0.525011319,0.042536157,0.538210828,0.057341045,0.10839219,0.624927982,0.795890645
0.070719491,0.348101381,0.181000617,0.199915465,0.413692549,0.638032786,0.070323943,0.215252481
0.736190415,0.508445753,0.056756368,0.50656933,0.71620762,0.546560407,0.437677401,0.325805004
0.185005634,0.426831931,0.533650607,0.245872874,0.112276669,0.506304587,0.223263698,0.477608938
0.112963359,0.373469713,0.432776097,0.188621861,0.047218216,0.150112033,0.170087555,0.370617881
0.541527169,0.501369354,0.478219485,0.435798425,0.54320463,0.42294615,0.036110961,0.501575254
0.109135045,0.439808273,0.060843891,0.844393465,0.053363748,0.245178752,0.030646415,0.288069853
0.505993954,0.483907957,0.278563512,0.687113714,0.447603972,0.620849478,0.891420384,0.710336556
0.379707783,0.140515071,0.82097766,0.238983549,0.472098953,0.554434462,0.846480003,0.934499556
0.456396735,0.46859346,0.46340622,0.763041713,0.388349343,0.626607181,0.027938539,0.129152119
0.232237933,0.110204679,0.072754098,0.035109359,0.05636069,0.491400405,0.427904773,0.123902075
0.478141414,0.293335585,0.447023502,0.884900505,0.869295263,0.523742557,0.919034811,0.438708081
0.477255686,0.139014385,0.118422543,0.168117979,0.355625664,0.532367402,0.028110283,0.068949918
0.384046477,0.370648369,0.182335183,0.105049885,0.09188517,0.072933295,0.064415602,0.270670582
0.327157382,0.309081177,0.073969538,0.849159053,0.153661127,0.263558746,0.136295226,0.450618152
0.770475789,0.516132066,0.507645588,0.513540376,0.530397915,0.449776214,0.869388812,0.454842556
0.117052908,0.524570119,0.079101198,0.058186422,0.626396355,0.460566747,0.295349256,0.211000649
0.087820668,0.084285967,0.070764127,0.050506132,0.353703387,0.139242309,0.136491042,0.180305926
0.532359936,0.917374835,0.891744409,0.903034843,0.856707286,0.493431967,0.951049204,0.735960153
0.497078538,0.535398194,0.515267049,0.526109586,0.046079731,0.519807743,0.925198615,0.611218855
0.091662887,0.44383318,0.49589199,0.088183657,0.07055079,0.169800199,0.048704162,0.287091443
0.071182867,0.083835757,0.073610704,0.087721165,0.18931518,0.05663274,0.047657052,0.032316405
0.536272942,0.510898244,0.113524052,0.83272514,0.554687769,0.518706821,0.553451526,0.345983215
0.061669175,0.343649096,0.067373312,0.086345045,0.057555997,0.115561413,0.133099581,0.064560554
0.143793862,0.351601896,0.065408029,0.145700617,0.430736613,0.068727636,0.267960564,0.042053896
0.519674696,0.080538503,0.031473092,0.459647339,0.565443872,0.026060753,0.950168308,0.515506129
0.485183344,0.196362984,0.10220681,0.1147332,0.771517461,0.551469699,0.031855156,0.896737235
0.128822301,0.094148501,0.489867973,0.495323371,0.64251323,0.506003022,0.501765013,0.320710679
0.369965845,0.479694163,0.566204749,0.18085357,0.864970975,0.408835124,0.532926613,0.588689663
0.05496936,0.437326337,0.048017292,0.108775742,0.09308304,0.113141827,0.357179045,0.187904442
0.680245731,0.126763977,0.108213524,0.163948406,0.053450982,0.249404704,0.044742292,0.248462615
0.500972817,0.148963047,0.506203308,0.548792875,0.55603845,0.672771831,0.177351118,0.049836614
0.109256753,0.64553804,0.477291632,0.5000674,0.034429114,0.266021069,0.423673247,0.700448713
0.073452226,0.054559603,0.067074788,0.295365206,0.038659461,0.153316759,0.026931349,0.027562163
0.519661505,0.103924448,0.091610947,0.142610774,0.542112787,0.03745955,0.561646265,0.634641189
0.538000234,0.053096357,0.03232081,0.02713209,0.050444799,0.039788935,0.061956028,0.138038948
0.550588783,0.680747195,0.510118013,0.174528241,0.218016189,0.933663759,0.625357024,0.203116123
0.509716298,0.520617027,0.036036265,0.063650248,0.114987994,0.422889968,0.042299283,0.173169299
0.052861712,0.069717816,0.058320121,0.086397367,0.079987632,0.110928805,0.079597574,0.110816025
0.433882575,0.375245613,0.094254815,0.135987141,0.235520888,0.623406405,0.429356341,0.26440628
0.062501557,0.478271381,0.051013922,0.092771717,0.060012432,0.410323055,0.022248295,0.853743514
0.083522818,0.502214395,0.104143554,0.089659828,0.039786261,0.08010864,0.031497571,0.617672101
0.087750413,0.062577271,0.503332366,0.590949866,0.042964482,0.175787019,0.663588651,0.182404119
0.824774627,0.580416038,0.629535837,0.920415355,0.883613768,0.893595485,0.869004722,0.906175953
0.065951335,0.099293136,0.07975579,0.382705781,0.033162667,0.154041667,0.04372257,0.037232284
0.080237955,0.28423688,0.062811323,0.048620194,0.057639703,0.042241256,0.076435504,0.051174746
0.834794413,0.530964793,0.52938681,0.413776375,0.537166867,0.415173244,0.056621123,0.173476437
0.098482487,0.276329366,0.048776565,0.062343405,0.062517658,0.073658969,0.082694241,0.056017727
0.108127666,0.496449695,0.864274228,0.449756821,0.122085658,0.085634436,0.049391853,0.025234901
0.098921937,0.524458279,0.416655429,0.181973352,0.051741273,0.623363231,0.724094456,0.624883231
0.755505138,0.494319398,0.113654799,0.873120489,0.498333935,0.146997749,0.638976885,0.748059378
0.48830387,0.119346427,0.086486769,0.105065366,0.294309017,0.560758444,0.59212389,0.063895705
0.040549679,0.070269921,0.037442189,0.054992779,0.037602968,0.077102332,0.144661149,0.309584799
0.470484414,0.215108612,0.480924678,0.607492985,0.540117392,0.214240278,0.524315294,0.418176043
0.667355057,0.487916417,0.058652589,0.129265267,0.909409044,0.451522944,0.020286921,0.22251829
0.061577472,0.054112477,0.061599528,0.414258562,0.0729826,0.05057991,0.038728477,0.538558075
0.076388123,0.435540104,0.06273499,0.361913869,0.119475382,0.099231121,0.023786618,0.08201508
0.109825523,0.263159862,0.034000977,0.029451807,0.093741692,0.048087426,0.022374988,0.458907856
0.141005072,0.325187356,0.336340395,0.208350734,0.059507172,0.040801649,0.455440959,0.052341555
0.052765857,0.523344345,0.036406679,0.080215352,0.055060846,0.030013177,0.039376094,0.092229716
0.047652343,0.434029841,0.047579036,0.527886935,0.114761316,0.066752989,0.166123531,0.105141283
0.717334441,0.476158725,0.463033786,0.555680434,0.505039272,0.538318816,0.866860295,0.255296041
0.503677568,0.451155867,0.946202276,0.581058265,0.924655457,0.09203416,0.06243754,0.872176123
0.788884568,0.672173037,0.265796166,0.334241087,0.46073064,0.468348157,0.056917765,0.05258514
0.067544332,0.060875357,0.566135082,0.570886949,0.068884872,0.454969012,0.533572582,0.605305441
0.522578578,0.926137908,0.640970031,0.54060905,0.232033939,0.662732074,0.085612777,0.527783114
0.154515165,0.074134884,0.509018004,0.18660949,0.055566533,0.17557905,0.026165456,0.050365524
0.394860675,0.111892775,0.11437185,0.553551401,0.531265214,0.614611748,0.328926548,0.450477686
0.701243016,0.655069587,0.737103953,0.92722873,0.501445551,0.524393163,0.575753126,0.908890798
0.128232604,0.175255297,0.126958724,0.056055414,0.297375106,0.389252104,0.041256328,0.278749246
0.49886131,0.092223435,0.83750254,0.384632689,0.069525681,0.417411252,0.867572933,0.472040168
0.552982384,0.541797147,0.092430052,0.487786794,0.485516977,0.515315948,0.897245456,0.782395364
0.069932228,0.344256729,0.045305737,0.037950099,0.033263047,0.342758684,0.051678924,0.091121261
0.058665649,0.150819999,0.03045201,0.035347421,0.179783169,0.071782906,0.038882797,0.061700735
0.242332269,0.096685672,0.530059694,0.527522572,0.040393488,0.054962116,0.096937332,0.031348274
0.205830692,0.363087324,0.075626235,0.089216427,0.411082536,0.5733419,0.526282504,0.609125897
0.450231374,0.080448241,0.05404379,0.469067594,0.026904623,0.357218081,0.307134962,0.041847751
0.524543243,0.578686491,0.302235849,0.075815012,0.870323964,0.523515336,0.067597303,0.481211208
0.079240998,0.080591716,0.464528947,0.059685931,0.090737252,0.793875673,0.111420582,0.195872326
0.510283294,0.518793908,0.280910808,0.533193366,0.226551973,0.378574102,0.193964697,0.791200341
0.888845619,0.750606817,0.942734281,0.58857873,0.935808231,0.775869712,0.738024306,0.902679027
0.501085843,0.362211682,0.095333942,0.060741885,0.501811596,0.907747799,0.372567049,0.652262001
0.518186281,0.505031254,0.040391454,0.092040208,0.687512985,0.428745398,0.453682782,0.045240816
0.110141975,0.660951771,0.070218946,0.1537669489999999,0.096705305,0.878556701,0.035355886,0.037145194
0.078591304,0.516231441,0.526088536,0.069286772,0.041696347,0.508125066,0.598512623,0.638274671
0.531783562,0.653362529,0.562460916,0.612098077,0.147604095,0.079189568,0.80732409,0.389284835
0.223800358,0.372864644,0.20980944,0.349615578,0.262451183,0.186563472,0.284004849,0.758293298
0.302260007,0.735220667,0.075184884,0.887837253,0.072703747,0.438363433,0.039525887,0.794022877
0.45276427,0.357189603,0.368747548,0.098118439,0.110399548,0.559893303,0.033515764,0.085054705
0.874711487,0.656043953,0.395604387,0.485965008,0.887296864,0.881046723,0.349849155,0.943704281
0.512884399,0.557987867,0.169431888,0.453239835,0.492800925,0.056759574,0.137057885,0.396409061
0.454363985,0.624625079,0.070090861,0.160610242,0.569511658,0.447783003,0.392142551,0.844003921
0.314804179,0.529353694,0.12535875,0.385216332,0.663060505,0.206833262,0.14684019,0.52342828
0.50348855,0.331865071,0.556843147,0.07451289,0.537421336,0.141367975,0.62011194,0.11946863
0.093096118,0.312222921,0.050648957,0.047932312,0.23790951,0.043269845,0.018860494,0.034460452
0.163175802,0.324700686,0.17308538,0.459439628,0.187378732,0.245690304,0.913907344,0.310954162
0.496381632,0.120507574,0.072701691,0.031371216,0.156116832,0.079650299,0.378245158,0.070520064
0.372708317,0.086975478,0.337997961,0.15648372,0.162643854,0.035897635,0.044736787,0.106598078
0.04514787,0.478740706,0.528369775,0.420570857,0.797075019,0.044945619,0.093099407,0.077089753
0.064835725,0.279085417,0.04106881,0.05071683,0.281193775,0.07811905,0.40021747,0.142268947
0.145401538,0.056749134,0.516151298,0.538015602,0.586373922,0.17684196,0.641560641,0.519679122
0.054950994,0.042615437,0.040322066,0.048374827,0.466629981,0.057522911,0.01967093,0.024080439
0.409892467,0.055479083,0.113540039,0.071517575,0.076109399,0.070520095,0.49807487,0.154830718
0.467195718,0.294957457,0.505891694,0.50002757,0.444503422,0.443509844,0.30706206,0.405118119
0.077945888,0.489602606,0.886298017,0.939007388,0.435231003,0.048549167,0.389553497,0.215233993
0.071187016,0.217059411,0.464757462,0.062920674,0.494953038,0.066870236,0.61845697,0.037633549
0.568219108,0.573855492,0.538946718,0.507662402,0.511306066,0.607433399,0.836014955,0.535160411
0.466207314,0.456865367,0.453988153,0.380549588,0.218198128,0.433319267,0.601206462,0.043123254
0.066492807,0.358370497,0.525313529,0.045851747,0.227802203,0.05437694,0.374178369,0.162069974
0.845057427,0.349456336,0.489869787,0.499640671,0.94233702,0.493880356,0.528021121,0.699172491
0.482121834,0.096168138,0.064793354,0.311279861,0.044227091,0.032233085,0.332305898,0.497498555
0.035929729,0.555680856,0.054993033,0.087195662,0.056223823,0.109150469,0.03068006,0.55504996
0.625294631,0.420790789,0.414678406,0.081142545,0.492253917,0.880762012,0.550178257,0.254369366
0.1201597,0.088580326,0.473799319,0.143435159,0.046178982,0.055798996,0.66051269,0.057740351
0.484994269,0.120124448,0.507257132,0.10304073,0.115736104,0.118217252,0.465512195,0.062344077
0.264383334,0.356093243,0.063200455,0.356557867,0.04117565,0.393613879,0.02601125,0.343875243
0.433569944,0.314173394,0.437148168,0.111340226,0.099268549,0.199855965,0.641248999,0.471767068
0.0376744,0.065152962,0.038619865,0.083906839,0.03447662,0.116344628,0.035904788,0.043745678
0.786113022,0.36168602,0.473135329,0.106641712,0.309307903,0.091603413,0.016611769,0.302001635
0.289299516,0.34751863,0.437413245,0.507043829,0.310660599,0.381678998,0.398743367,0.370442799
0.068161007,0.058189327,0.471922219,0.035539932,0.041818989,0.039329687,0.206922212,0.261527249
0.550668408,0.428903197,0.046257404,0.111737149,0.070181832,0.376823274,0.621773767,0.264176256
0.332470999,0.368539124,0.440840425,0.042455336,0.207428368,0.222195342,0.049481054,0.268520046
0.176769181,0.140860011,0.398295391,0.154434922,0.158415612,0.166900472,0.150284526,0.5279716
0.0709717,0.079305068,0.078458703,0.592743091,0.074920439,0.096578779,0.057052434,0.033763267
0.487067873,0.314697854,0.07997912,0.370319587,0.346308989,0.06882951,0.497356131,0.307499609
0.71288182,0.233087994,0.859409195,0.143752479,0.499208919,0.2070481,0.096830806,0.144318158
0.83928332,0.515663894,0.519003735,0.155049196,0.870966221,0.249356864,0.464690569,0.768074514
0.09484206,0.659744944,0.053865035,0.029547038,0.035433364,0.050814524,0.024399103,0.020224084
0.244498309,0.313730354,0.036593392,0.472689433,0.034012211,0.220012611,0.431160799,0.077329266
0.493130332,0.676473776,0.054317291,0.464529308,0.524369609,0.568895964,0.50596359,0.479718127
0.227825356,0.573603583,0.558674858,0.177530673,0.074239269,0.126513203,0.061173111,0.245222437
0.040028321,0.057383759,0.513371474,0.059216857,0.053163113,0.173555883,0.037185972,0.207625164
0.11448084,0.309941886,0.531987457,0.38275361,0.135529291,0.91340958,0.219872826,0.18032582
0.937429427,0.942804668,0.949225721,0.719417262,0.907033896,0.609054319,0.926169719,0.899550448
0.903971857,0.573755444,0.533303151,0.577531988,0.88839492,0.354590563,0.589344398,0.443337955
0.165672955,0.143149995,0.144816944,0.682218721,0.103275125,0.431217752,0.07427375,0.26634518
0.238200408,0.049410131,0.046782096,0.079027253,0.056400788,0.047007392,0.060576374,0.059425593
0.471695275,0.350188851,0.083751115,0.083126679,0.261175801,0.298021292,0.074985021,0.513406503
0.504016081,0.314178909,0.511325208,0.051909895,0.531436594,0.048182298,0.484520501,0.485958007
0.70878184,0.503524111,0.110351653,0.451997344,0.410974534,0.471417301,0.540408415,0.023912589
0.226559492,0.212643434,0.308464099,0.550880927,0.103325061,0.367647823,0.035102611,0.096951005
0.736435977,0.358898139,0.346699194,0.90118657,0.130749806,0.326488385,0.074260227,0.724067861
0.24834766,0.43437721,0.259778065,0.456763781,0.072914569,0.537063775,0.036889133,0.266304775
0.05467201,0.24372302,0.054595355,0.084500164,0.186960929,0.082508099,0.16294396,0.194811187
0.05631071,0.387004923,0.398374643,0.099321607,0.046252883,0.058764319,0.060940812,0.046799777
0.615652452,0.677868506,0.621128779,0.4415241,0.886351711,0.546877688,0.501339776,0.743690336
0.082226916,0.105509562,0.525958848,0.948341001,0.058488127,0.054595682,0.915280234,0.923123797
0.120093273,0.416138016,0.076097498,0.092883193,0.078934916,0.246588814,0.630974469,0.079734238
0.059046913,0.531005874,0.059007761,0.075363146,0.054519242,0.053501819,0.623941627,0.205556321
0.079454861,0.084633715,0.050272236,0.033752944,0.12580499,0.512550541,0.403767146,0.28106505
0.046306514,0.062990097,0.058631621,0.057730859,0.057532498,0.361603724,0.03852431,0.040923547
0.458422667,0.848491169,0.454774855,0.418579124,0.446654239,0.473011952,0.420585626,0.578012155
0.514270451,0.531952578,0.038652528,0.434799944,0.51407603,0.473675633,0.031411536,0.702310948
0.569978295,0.468259375,0.054663433,0.111295336,0.647060896,0.089078837,0.642469997,0.077345382
0.410234333,0.380594017,0.10751095,0.477463577,0.390596479,0.518748598,0.419644517,0.101917146
0.18035097,0.348231271,0.503283874,0.479848503,0.249805033,0.293851542,0.657393441,0.350537379
0.046101442,0.074631634,0.04498305,0.055189224,0.025602107,0.035406638,0.02264243,0.400642856
0.065761774,0.061202549,0.050587706,0.068195905,0.057006955,0.110428129,0.062010646,0.098390978
0.141611215,0.184141074,0.101496107,0.131109214,0.129714725,0.112588818,0.046544724,0.614492828
0.471123641,0.902433666,0.445392529,0.454194255,0.475275081,0.880297813,0.380136463,0.861098812
0.484314905,0.148072435,0.498271744,0.111764997,0.323386872,0.076098475,0.054558604,0.84080802
0.465432544,0.47648676,0.044478133,0.411206553,0.518769196,0.048023684,0.08304707,0.035459374
0.048668554,0.063323446,0.045803782,0.511143831,0.12990699,0.054460885,0.451777812,0.068814324
0.047279805,0.094351432,0.477099432,0.511279852,0.476486783,0.036927938,0.027357612,0.048228193
0.469482255,0.847363896,0.859345495,0.061224485,0.20035644,0.118938668,0.60598619,0.377185074
0.127945799,0.469064909,0.122119903,0.925566305,0.079215234,0.1803046,0.568176929,0.41954463
0.042752911,0.490267972,0.529018604,0.561911611,0.043081321,0.457582887,0.42630653,0.486971411
0.434585578,0.612183287,0.608393453,0.632666548,0.53040289,0.940892019,0.724954849,0.746423965
0.468868704,0.468781788,0.113005063,0.080711933,0.483137679,0.478619072,0.449468362,0.022011824
0.924633658,0.626762567,0.904470402,0.710913052,0.500026299,0.923716901,0.901485517,0.802335973
0.062981133,0.501047726,0.508237046,0.538440782,0.052586352,0.515178622,0.64115274,0.864100167
0.482670245,0.074854581,0.105668535,0.177764049,0.091061318,0.363906905,0.506565746,0.028428951
0.569326032,0.1259429,0.557081445,0.151219747,0.085724709,0.145642026,0.202369172,0.711725429
0.514440463,0.401272558,0.510887659,0.383180071,0.507280713,0.362210469,0.515215133,0.019126381
0.11375778,0.083103086,0.053448851,0.460523304,0.04311052,0.339593852,0.040586642,0.043084419
0.490507044,0.344900635,0.530721967,0.654599574,0.606422131,0.916156257,0.046089852,0.641854278
0.811392215,0.536902341,0.801441336,0.900508148,0.895686583,0.215166204,0.946903827,0.165420875
0.476217873,0.502754008,0.066360312,0.570543021,0.881828039,0.894145626,0.471622734,0.229020168
0.89777202,0.896629983,0.898084992,0.870238627,0.876057505,0.874863761,0.782976444,0.726023326
0.095829268,0.376081428,0.099875753,0.056032689,0.078911429,0.131739562,0.073945759,0.091708914
0.47071785,0.346626631,0.444906679,0.46142999,0.926603811,0.088437537,0.112178223,0.369952071
0.256782199,0.047349646,0.031788519,0.035223157,0.046089894,0.323947238,0.593850657,0.044542791
0.147311268,0.313948592,0.49418675,0.103616902,0.033216241,0.06070485,0.042493202,0.060758462
0.539415971,0.068081748,0.045262963,0.049516129,0.584984387,0.034831736,0.033773862,0.213244136
0.50804159,0.569371862,0.502773921,0.505771874,0.521157969,0.082159403,0.195662516,0.549770995
0.068941085,0.103809289,0.074600919,0.080368202,0.074819824,0.061130604,0.031737194,0.755914393
0.525714506,0.553547054,0.063721943,0.735748651,0.642790632,0.794358886,0.911354331,0.537072048
0.266824514,0.876327836,0.749849448,0.133433904,0.642575313,0.538928546,0.045149843,0.75894481
0.078253789,0.332249621,0.051989733,0.088727912,0.075897215,0.115148123,0.051590043,0.3080113
0.086044298,0.294431988,0.07962395,0.084120654,0.036355958,0.164658392,0.053083288,0.086605311
0.176174271,0.581498917,0.650932429,0.654422807,0.191965345,0.555213904,0.452612833,0.138949233
0.891155814,0.356806578,0.512472602,0.041624632,0.887136212,0.918879505,0.491448728,0.833730469
0.482873618,0.494814726,0.054329212,0.126808701,0.410907175,0.078354386,0.053988435,0.732513103
0.524971091,0.199897224,0.660917512,0.136115499,0.584394813,0.692507248,0.600964239,0.874032899
0.533445852,0.347467656,0.619943782,0.045216877,0.050373487,0.220922479,0.303131945,0.220429904
0.071927221,0.048676609,0.049573313,0.384889352,0.366808497,0.043775495,0.482473872,0.060986021
0.52794833,0.144319975,0.551862229,0.485919636,0.514862207,0.141028048,0.493732368,0.68346652
0.057956417,0.087141909,0.223518336,0.078188319,0.113818893,0.076261233,0.095273673,0.146123617
0.061609542,0.069646818,0.059288439,0.717186607,0.187697612,0.391870993,0.887231276,0.766374696
0.204506966,0.159876601,0.176635339,0.133374065,0.394644328,0.200744626,0.113367448,0.075928827
0.900500001,0.923606743,0.926873403,0.915808759,0.925633693,0.932800634,0.925006679,0.888458807
0.534445673,0.647558435,0.598608261,0.868378045,0.301752525,0.058944654,0.045891042,0.566545788
0.465421259,0.85727694,0.867569565,0.816099024,0.463439496,0.916200596,0.875137878,0.912857109
0.121767788,0.055051897,0.046577679,0.050161678,0.035328675,0.04494472,0.026010237,0.05374088
0.373661381,0.105210627,0.101219468,0.83776347,0.566676097,0.311145953,0.710386119,0.449872987
0.527158865,0.6152845,0.04840981,0.491052081,0.920546419,0.046995512,0.501497068,0.813346607
