SA LL 1,SA LL 2,SA LL 5,SA LL 6,SB LL 3,SB LL 4,SB LL 7,SB LL 8
0.04203683,0.052335876,0.151158791,0.921309555,0.566138578,0.540482458,0.643346841,0.635887932
0.19343087,0.0631367,0.10509143,0.79284326,0.463576957,0.445968159,0.430480674,0.614371662
0.111220133,0.108670435,0.39069102,0.893462481,0.612675829,0.639948255,0.507432886,0.419222066
0.572196983,0.545402317,0.501806585,0.748441344,0.365678464,0.403973961,0.048786761,0.225997172
0.43735124,0.531060576,0.557459473,0.811981424,0.213610355,0.10907527,0.175459344,0.087452617
0.956041562,0.943768582,0.507188115,0.658302964,0.92675995,0.91330378,0.883358383,0.850261156
0.048124536,0.038321337,0.087361094,0.607498264,0.053371765,0.135011201,0.167092003,0.206026573
0.072406046,0.087266971,0.156305171,0.609912765,0.560731965,0.540415031,0.171615061,0.589065769
0.944129363,0.937016894,0.938230837,0.91765631,0.796189567,0.912891322,0.842917238,0.802203033
0.389319999,0.636069232,0.162927327,0.832514541,0.388656694,0.113414823,0.686899078,0.734925513
0.428613362,0.48409675,0.524081654,0.463371364,0.433974328,0.528910143,0.709414607,0.403260083
0.168834334,0.280433971,0.36922995,0.282619067,0.190635405,0.243535994,0.346218519,0.550590672
0.027928302,0.266348216,0.176883514,0.096123354,0.278234816,0.290133383,0.773123874,0.05551907
0.648977555,0.88633335,0.772496331,0.553043061,0.22095142,0.277717503,0.285962269,0.057917848
0.616250176,0.907994519,0.377194795,0.640839822,0.630125105,0.607259456,0.1207983,0.150289103
0.108907788,0.033519461,0.124935046,0.454494318,0.874937118,0.673298923,0.324552895,0.901402244
0.901692693,0.86830803,0.478988922,0.677853656,0.917300252,0.866051556,0.887511029,0.872424407
0.70947669,0.886530751,0.547019206,0.036753178,0.482549362,0.216690942,0.478738936,0.065266292
0.85649166,0.936227318,0.959354946,0.649308016,0.599382211,0.549162463,0.487342492,0.510261295
0.469589442,0.524844927,0.572227073,0.054101549,0.092101949,0.039299646,0.051314694,0.092578078
0.114166607,0.106729641,0.172978913,0.17852319,0.075502693,0.259416364,0.088065049,0.095267184
0.043751025,0.094061712,0.178293302,0.199610138,0.066866421,0.070255201,0.072714357,0.065680078
0.114610031,0.15637341,0.523671454,0.553429877,0.451346879,0.213271679,0.190982737,0.127165576
0.322286122,0.672965555,0.780356888,0.852769305,0.489476443,0.126431576,0.434048559,0.704074054
0.196137168,0.250559876,0.190491449,0.139866868,0.303535532,0.252339084,0.229182872,0.110160196
0.395902323,0.45234091,0.214409924,0.091386502,0.096488407,0.189949904,0.081361935,0.91030726
0.263696662,0.218660243,0.529683154,0.539316069,0.33254308,0.29106885,0.595476265,0.193563881
0.228043484,0.263906883,0.163939035,0.063670884,0.273066715,0.160420214,0.098773947,0.366487307
0.302217326,0.167419398,0.058465384,0.641189143,0.391028243,0.482481856,0.565515042,0.040735382
0.181283513,0.140482963,0.145871705,0.886713936,0.501106404,0.302100147,0.603768324,0.035492296
0.880588768,0.876199196,0.881959116,0.534567309,0.477443572,0.561357252,0.385873062,0.737993988
0.727559257,0.852420961,0.836402053,0.059057918,0.557932641,0.511325559,0.402537502,0.455886368
0.34582055,0.148600534,0.349235529,0.485651276,0.17075649,0.276511921,0.548700007,0.04085155
0.513294056,0.050986621,0.045430693,0.660361876,0.252403607,0.053895108,0.055296964,0.175852252
0.932960529,0.897562337,0.550515581,0.459237251,0.566002561,0.632894132,0.716349955,0.029167734
0.843656267,0.54925072,0.89094624,0.440232345,0.919973803,0.509204856,0.310391786,0.088267364
0.061449896,0.05073738,0.117119379,0.079801493,0.049831261,0.068067833,0.058969494,0.0783179
0.370165849,0.492714787,0.501188568,0.86032531,0.782438099,0.422877209,0.652066145,0.082543198
0.071611764,0.287555262,0.896040057,0.882474534,0.157166606,0.945885467,0.917438989,0.754906331
0.593521379,0.458088279,0.162043568,0.481370403,0.307752251,0.15764627,0.161285072,0.186060145
0.059729088,0.043307246,0.087519011,0.04497759,0.031850954,0.063838459,0.071427616,0.387993471
0.022183507,0.065361349,0.22147264,0.110236674,0.50177566,0.461435998,0.227697495,0.024116846
0.074233211,0.125035955,0.116724612,0.680021779,0.039591436,0.044236734,0.348046089,0.286129699
0.970601689,0.959033,0.956152815,0.601830986,0.948149587,0.954123849,0.912080926,0.931051626
0.745716002,0.590070703,0.21021247,0.072618715,0.510532577,0.586487418,0.196080251,0.183695094
0.433100928,0.531201232,0.47455249,0.380589298,0.868554619,0.869871547,0.917744439,0.928512081
0.295543936,0.479911695,0.456002025,0.523521843,0.083963969,0.27920429,0.065761438,0.513152191
0.125146837,0.046402597,0.122676312,0.031813943,0.043349877,0.164209233,0.204244091,0.187005635
0.478998337,0.499548763,0.713997175,0.642851031,0.514418167,0.351433849,0.467806888,0.146458374
0.587185533,0.572675768,0.465134813,0.459281453,0.614116833,0.546962053,0.905653171,0.033088777
0.076599936,0.102894127,0.315490361,0.208921587,0.505297617,0.560146082,0.592443386,0.659385788
0.071439284,0.086726201,0.397807021,0.132704745,0.191430229,0.245337641,0.065881325,0.044284959
0.473089427,0.358676494,0.594394486,0.865937111,0.742212453,0.526063228,0.464851031,0.123751793
0.282028851,0.559593682,0.497241405,0.579056686,0.503412505,0.525044335,0.591735178,0.176392668
0.087893707,0.058855246,0.063343008,0.15782715,0.031742256,0.189770227,0.150809352,0.682999118
0.141198359,0.079352697,0.175660712,0.309796876,0.283871786,0.125900727,0.331786771,0.664689131
0.583859598,0.778131147,0.66524191,0.744776706,0.079399624,0.210642371,0.280105621,0.557033815
0.584901263,0.632074598,0.329654639,0.10355719,0.504894422,0.165667111,0.257038209,0.910222059
0.607015149,0.53264418,0.527751305,0.192870006,0.68101569,0.626785155,0.144723433,0.877613282
0.036158447,0.537583344,0.237593863,0.647208021,0.575843168,0.57303108,0.885378663,0.697888867
0.448719004,0.476285622,0.46442409,0.400732696,0.791945905,0.834590052,0.818134064,0.524310916
0.9111915,0.838732063,0.905286695,0.713449048,0.951508321,0.928648986,0.79094879,0.36031819
0.771194143,0.876404478,0.846383025,0.710320759,0.375156208,0.170487147,0.155773903,0.83132438
0.428281295,0.148432264,0.31590414,0.347066543,0.137917462,0.171405829,0.396790834,0.622907245
0.571457639,0.524906984,0.536316543,0.744748309,0.542086581,0.603341108,0.079854939,0.62041871
0.457563574,0.522539215,0.493740693,0.657110303,0.058283138,0.122801071,0.228602313,0.140270904
0.047396373,0.051133916,0.294859305,0.116214847,0.050021343,0.086974536,0.210277999,0.111969948
0.139797966,0.097592011,0.187644879,0.103043307,0.417722659,0.347481763,0.407923389,0.543787243
0.078773233,0.12131893,0.160858389,0.068305268,0.199812935,0.145292928,0.072426432,0.191165772
0.14062743,0.674037128,0.620257422,0.214187839,0.590802333,0.523263859,0.666240273,0.551705299
0.280589457,0.120026952,0.272838421,0.428801278,0.123056735,0.28727453,0.221575784,0.589673511
0.053161913,0.134337473,0.071453387,0.076464077,0.523410996,0.544209906,0.693814995,0.897906936
0.260317224,0.386970662,0.305839493,0.047027605,0.240158587,0.356164308,0.856839245,0.868212538
0.729024046,0.511262296,0.895988897,0.889066989,0.667372708,0.91268153,0.796766365,0.904576858
0.404950648,0.517794633,0.80836408,0.464895869,0.462500831,0.516835348,0.535300466,0.032393304
0.674769898,0.428422672,0.356491169,0.61262965,0.311781855,0.491876716,0.546680713,0.490609021
0.026774332,0.029566915,0.137016531,0.022728756,0.175542228,0.020260123,0.070384079,0.049082575
0.299452954,0.477247528,0.195925968,0.612111964,0.046154834,0.062486439,0.096707549,0.098429597
0.615253573,0.748901114,0.53866731,0.372057194,0.210855332,0.514903792,0.386912785,0.414807663
0.741405626,0.551854259,0.742006292,0.182724915,0.588275443,0.435216327,0.423138616,0.259640251
0.376164442,0.530711824,0.232578941,0.607622789,0.057852385,0.091618502,0.517466033,0.149222716
0.43272159,0.836140836,0.808996819,0.065528635,0.533044263,0.619518526,0.459087446,0.926973892
0.401024418,0.090756387,0.238821912,0.557476799,0.947058131,0.562545206,0.882008319,0.156992167
0.061226768,0.067249874,0.060018576,0.119666342,0.06828362,0.041567102,0.29939135,0.132706848
0.501548657,0.124502057,0.531373153,0.304127011,0.833249763,0.498249982,0.530492321,0.03334323
0.131792716,0.201494533,0.099121755,0.49485459,0.540159064,0.55194277,0.524823841,0.121289015
0.279353041,0.146258444,0.571862183,0.662113517,0.644461558,0.580266689,0.721183873,0.576211707
0.482430352,0.492350016,0.503824108,0.919625749,0.541871558,0.497357551,0.559313687,0.927239059
0.201390129,0.139690178,0.226266536,0.105833041,0.12686893,0.117430489,0.075779186,0.06146418
0.079957171,0.095140721,0.127743545,0.177375629,0.106991127,0.07576101,0.109114163,0.084245248
0.030589013,0.210362105,0.133141232,0.055281401,0.416319572,0.369460197,0.527319395,0.028542261
0.948349586,0.881758468,0.938800554,0.583580733,0.491491929,0.593591944,0.75644242,0.030846905
0.911667946,0.874655899,0.272931874,0.845409649,0.119748529,0.779749809,0.242281931,0.276430118
0.092231692,0.042436111,0.176487892,0.922438704,0.713715453,0.715036241,0.05019465,0.923022734
0.298018333,0.453588229,0.819659779,0.501916716,0.792431136,0.866255566,0.931822276,0.965027389
0.918608058,0.926168179,0.733280158,0.891290292,0.109306535,0.146578671,0.3036419,0.776982009
0.626204121,0.652274782,0.366329361,0.298838181,0.403891356,0.281787537,0.421217609,0.063686947
0.477587783,0.559967652,0.534324565,0.572005425,0.569197794,0.587409696,0.736662251,0.59808514
0.431330646,0.245603983,0.469431496,0.600862603,0.370459725,0.255328888,0.584835124,0.124205686
0.149446907,0.200992946,0.044843207,0.706790217,0.142328816,0.067899045,0.518054027,0.363306318
0.359526362,0.393306435,0.216136155,0.451451162,0.129904791,0.147243861,0.118447962,0.04346671
0.592721694,0.539857937,0.214791326,0.174927232,0.15235164,0.869751146,0.205578439,0.192029888
0.13117213,0.082442289,0.311637639,0.184944336,0.072032891,0.127751253,0.070629164,0.057376587
0.1660899,0.406663645,0.140509306,0.852719532,0.399307981,0.357615887,0.113307153,0.417961852
0.048851451,0.13746381,0.29000075,0.202811699,0.101830959,0.159272976,0.115858258,0.100858883
0.586576859,0.776487056,0.517786309,0.881398324,0.794376753,0.838898182,0.860009702,0.927576343
0.566372869,0.508955449,0.49787486,0.054808297,0.867389616,0.856037181,0.902747228,0.423285267
0.247280485,0.104791396,0.152195452,0.076041343,0.454253819,0.411148107,0.470151938,0.143964398
0.916717368,0.933998021,0.595142647,0.851144676,0.782466096,0.933308323,0.526906926,0.62229394
0.04087116,0.249447081,0.206235852,0.099501614,0.340243259,0.503027333,0.358341645,0.951116928
0.041123443,0.081787508,0.096078782,0.174510252,0.056066429,0.061718646,0.112180357,0.435874298
0.080966627,0.056705737,0.271911948,0.190531625,0.040117446,0.054986238,0.41391064,0.409207322
0.028136269,0.056405227,0.090155039,0.517426527,0.04043717,0.058668804,0.343557604,0.067484715
0.39706753,0.362976722,0.362015176,0.497147373,0.323025435,0.23418651,0.21533409,0.119481609
0.169733135,0.168207692,0.286038042,0.27657471,0.126871278,0.123972038,0.021079742,0.031845149
0.453761984,0.108562856,0.611501032,0.38223832,0.932588444,0.898242304,0.836430468,0.887977241
0.63978261,0.643090099,0.545414491,0.180833989,0.591231438,0.540376784,0.725962988,0.252475314
0.636341547,0.221136757,0.338075689,0.084281971,0.338274807,0.501992974,0.368883475,0.48207114
0.94819717,0.924321164,0.924635466,0.508697689,0.925520052,0.942603542,0.884742335,0.847802703
0.028731061,0.065160246,0.072175631,0.267392727,0.250502841,0.212352286,0.320395179,0.436727636
0.714354862,0.841895909,0.467717514,0.458880609,0.701067034,0.504551129,0.667712965,0.061163221
0.062786295,0.060468141,0.062783008,0.38042964,0.424721427,0.472037879,0.256501792,0.59427797
0.868648998,0.887159375,0.784392573,0.883041025,0.694601849,0.566689697,0.337639051,0.363312381
0.156527524,0.063573106,0.194619653,0.868337936,0.925442338,0.93229055,0.494618155,0.876842421
0.310159232,0.12197113,0.486236939,0.123500952,0.446379717,0.33440678,0.159152869,0.770613783
0.631060006,0.566844042,0.643317519,0.927683966,0.955213968,0.956816972,0.870605956,0.854921609
0.513654689,0.364072594,0.680328775,0.098721707,0.069663644,0.07429334,0.17353294,0.516523999
0.203904275,0.299611841,0.295267907,0.345744598,0.31814683,0.442891403,0.807255314,0.912438516
0.169023988,0.230491901,0.500117276,0.716502295,0.228204728,0.158634045,0.10787489,0.397311159
0.02760305,0.07738151,0.08232385,0.506394371,0.133657753,0.079922003,0.107778786,0.719455981
0.344042142,0.517720342,0.553893407,0.900036302,0.578028059,0.591865103,0.486643851,0.329054994
0.917202168,0.775563005,0.880345406,0.731282043,0.767187323,0.902766651,0.813752154,0.782684261
0.862524144,0.938978637,0.489777494,0.136760934,0.357745863,0.561191421,0.705692181,0.156385635
0.278486218,0.493896317,0.501239607,0.134543594,0.357646963,0.182975781,0.216054347,0.790579997
0.212538198,0.119095417,0.241492554,0.73085552,0.742253718,0.591261842,0.747402664,0.101601561
0.294765616,0.149230177,0.584493828,0.46007856,0.25652215,0.263713207,0.157626551,0.06788709
0.46834367,0.600689456,0.463683438,0.432662063,0.113538547,0.137038841,0.138453848,0.515006665
0.751454349,0.595077287,0.480856293,0.517478956,0.201359459,0.196547871,0.332500877,0.517234562
0.149301318,0.17499469,0.127700228,0.049161334,0.127293989,0.11809672,0.200418562,0.225304841
0.303595527,0.340770684,0.157440874,0.894985873,0.646585518,0.498088077,0.660831624,0.425288692
0.261763116,0.091914195,0.538434986,0.557838916,0.111040437,0.126836391,0.06784567,0.048621122
0.948322786,0.93811451,0.943035671,0.667584643,0.74864266,0.921879578,0.773886346,0.789033178
0.328442361,0.429327342,0.434348501,0.826859258,0.407668088,0.368649204,0.617578611,0.499178186
0.022715535,0.027635783,0.022183157,0.033787915,0.030679769,0.037259801,0.056797531,0.065132965
0.301481021,0.161447943,0.261734934,0.297156593,0.468636254,0.209456348,0.148729051,0.138535938
0.602553166,0.667061447,0.696498324,0.901991954,0.637061771,0.612831876,0.717079393,0.681664402
0.099549537,0.113041767,0.26530669,0.195434771,0.349820986,0.245363536,0.146736696,0.046824731
0.060742041,0.031930793,0.10925178,0.610995046,0.278743562,0.486075164,0.142119048,0.646277173
0.180114809,0.091319117,0.171306559,0.151216135,0.075223982,0.116854209,0.067096114,0.045778526
0.049355026,0.135549832,0.434072651,0.224766697,0.099070057,0.068719558,0.061467613,0.161247726
0.50933363,0.622845236,0.537456788,0.917899149,0.613453868,0.633630824,0.492431699,0.444356912
0.614628532,0.586698778,0.548482669,0.115013461,0.627819443,0.53887271,0.63062503,0.110562458
0.932368223,0.927146171,0.914172891,0.646697709,0.65663771,0.66537644,0.788704134,0.732904047
0.079906687,0.141700759,0.229151724,0.144540269,0.125569882,0.144636842,0.169319347,0.138380928
0.554485672,0.504557628,0.609920451,0.38242393,0.597208816,0.204673875,0.283934284,0.640063084
0.555021451,0.54289479,0.450903314,0.463492428,0.35446559,0.259040075,0.130264659,0.027910802
0.627010445,0.921190585,0.851789974,0.803264231,0.425068499,0.503888123,0.833301916,0.475180351
0.022957103,0.304229193,0.113068862,0.417436151,0.103490559,0.101408246,0.256397712,0.710803544
0.421787552,0.482234045,0.22598334,0.370519014,0.343698362,0.285072895,0.250652055,0.477883843
0.659042055,0.281523216,0.387402916,0.315333673,0.392925556,0.499293839,0.368135825,0.174002618
0.480648725,0.192013468,0.359831115,0.627537092,0.371401458,0.276424004,0.4980454,0.812555677
0.072956492,0.130299372,0.349464114,0.323553732,0.234117219,0.155974902,0.068081073,0.072315916
0.94419963,0.852330425,0.80782443,0.492349189,0.642839162,0.568083735,0.702889353,0.72233307
0.118665531,0.097127215,0.116233396,0.44854563,0.3374963509999999,0.262888646,0.229348624,0.053631693
0.022512876,0.023955338,0.08939919,0.115938931,0.071789085,0.034462914,0.549071126,0.257204971
0.046692572,0.059413489,0.20814511,0.049983699,0.11736718,0.047000638,0.069513494,0.093486086
0.041344811,0.021713944,0.026490112,0.671796251,0.034190273,0.026028782,0.155365687,0.185263957
0.226004169,0.356484261,0.582075259,0.480010345,0.491638327,0.562980258,0.889413264,0.491405259
0.489080088,0.233148029,0.49263614,0.167771529,0.207784379,0.202608264,0.125027396,0.064016275
0.123783954,0.162254356,0.405438833,0.099405229,0.085240294,0.056052924,0.089437094,0.244789721
0.892815268,0.898032268,0.754908664,0.029106917,0.365035262,0.438996267,0.06596568,0.598387316
0.02932554,0.038339496,0.094480609,0.046794239,0.039366409,0.236704547,0.579581559,0.61046924
0.873073128,0.884618133,0.913423579,0.550059252,0.899463837,0.90739891,0.770672275,0.723205032
0.152671038,0.049942917,0.042342712,0.510770666,0.495342141,0.367499467,0.344993616,0.542680552
0.539608355,0.076248201,0.446656584,0.69502561,0.108977973,0.077177182,0.217934998,0.173931838
0.685545863,0.04428769,0.518484038,0.80190702,0.891575577,0.509802116,0.605129756,0.626167405
0.466351169,0.476193902,0.528224437,0.058844701,0.145624886,0.120941829,0.189986784,0.528436215
0.291583515,0.500784535,0.494269607,0.186954555,0.075011847,0.171191022,0.035819836,0.499120064
0.071974747,0.113530443,0.079499834,0.05594763,0.497867603,0.575878136,0.220655072,0.888419703
0.53670275,0.329094736,0.329082272,0.253192055,0.113770622,0.186626016,0.092529672,0.611272295
0.291104918,0.492573919,0.184023135,0.449095542,0.726426068,0.772025507,0.806070656,0.904867659
0.050989885,0.078811468,0.521899589,0.055140016,0.461176108,0.505801255,0.583554098,0.060328703
0.342113311,0.437891607,0.336661293,0.287948602,0.261499832,0.429973844,0.225006772,0.234755585
0.247654859,0.246599587,0.167200445,0.164289881,0.053001745,0.300263247,0.755566462,0.115886055
0.323495974,0.453278561,0.549365663,0.348838578,0.457688889,0.203207438,0.243729439,0.036864532
0.089997954,0.162355957,0.27603673,0.12203698,0.365692121,0.22684623,0.239946995,0.49102396
0.563327674,0.469293065,0.449479721,0.052020445,0.067293874,0.067176296,0.077982271,0.037067397
0.850562479,0.932921994,0.641002067,0.916551985,0.726888258,0.603450093,0.688872145,0.638309399
0.800248659,0.260144927,0.478601021,0.815849999,0.208372134,0.313335702,0.346289984,0.08400731
0.093034811,0.302234353,0.338941817,0.334949573,0.366492784,0.352025977,0.204981376,0.242582683
0.576898097,0.515078958,0.415439399,0.104853189,0.625363471,0.630858243,0.217950582,0.908447923
0.317514648,0.408872075,0.370666025,0.231580465,0.434274784,0.285487678,0.173160439,0.621004196
0.215707125,0.123301085,0.113084295,0.43137907,0.135533131,0.21335332,0.152660367,0.358697562
0.783533926,0.756368291,0.881167101,0.37884361,0.036896529,0.060319372,0.056040682,0.073886189
0.431902573,0.466441726,0.417049865,0.509099357,0.101970037,0.058158841,0.022682035,0.177643277
0.884474755,0.90763312,0.847605499,0.889702316,0.704458244,0.812501134,0.892731932,0.888142791
0.474011547,0.711551473,0.571254328,0.114581681,0.064501731,0.216950034,0.067755971,0.045094699
0.033356042,0.090199499,0.156108906,0.08223418,0.090456289,0.045584076,0.056284678,0.02796062
0.025508099,0.115762799,0.108427369,0.469459643,0.581704228,0.530328434,0.431232079,0.446461976
0.076404036,0.133182549,0.85257638,0.456213855,0.241604168,0.467350263,0.578951721,0.873849936
0.590326839,0.59967768,0.910618266,0.891235433,0.43384141,0.082510754,0.344883594,0.666599511
0.042859166,0.033373234,0.045521089,0.129088678,0.04459958,0.042703471,0.159621469,0.157234166
0.715708019,0.492834627,0.462708911,0.086941671,0.237185227,0.172921027,0.322187175,0.078731908
0.033371372,0.0703304,0.164918422,0.699905996,0.03157793,0.156400825,0.219227477,0.161785258
0.21292662,0.192545755,0.319794018,0.128252092,0.429173127,0.213791002,0.488792733,0.260519976
0.072649765,0.038472171,0.362918453,0.251362923,0.063939331,0.443548359,0.176509742,0.765053219
0.513062716,0.537210615,0.798462943,0.846963178,0.846455716,0.871782279,0.679870992,0.618072017
0.717022584,0.403536441,0.600582679,0.144100298,0.459711207,0.629862125,0.743244636,0.900556205
0.248887074,0.229021173,0.49450261,0.154667583,0.441382324,0.344819513,0.391104058,0.039093097
0.480662878,0.544974164,0.375883689,0.635746104,0.742789464,0.231783373,0.287562737,0.556249753
0.920491509,0.941362056,0.923277877,0.773985398,0.115792062,0.043176291,0.15219566,0.706997815
0.59395019,0.498067629,0.441094562,0.069983707,0.799955853,0.51837857,0.596459085,0.55384308
0.577639595,0.522275303,0.469291528,0.920360515,0.909839783,0.930135258,0.558187877,0.880546555
0.704911845,0.575762267,0.77835341,0.938385914,0.926342794,0.919633679,0.913711432,0.932700695
0.270330644,0.293871906,0.211128471,0.565099234,0.303910078,0.247127755,0.510661317,0.433093724
0.479938293,0.579285314,0.494677864,0.816538936,0.362896666,0.555588043,0.34129738,0.594581646
0.045690226,0.098887238,0.28879611,0.0764818,0.101302314,0.097892604,0.08883994,0.226961736
0.664471491,0.536480115,0.744834314,0.510177599,0.59553045,0.572918132,0.461863647,0.038938963
0.923074841,0.881575984,0.828635781,0.389770437,0.906103019,0.846389986,0.870984846,0.899211851
0.407087781,0.042232749,0.708289296,0.887669897,0.919083172,0.918274792,0.877020063,0.870133934
0.594249673,0.627788707,0.67849684,0.904479395,0.670396481,0.716188006,0.773567172,0.692537984
0.894370931,0.536875815,0.943435547,0.687574715,0.930415467,0.788286682,0.869337545,0.907117945
0.557039496,0.476080871,0.432074728,0.224757669,0.785618536,0.377748342,0.545081821,0.921182158
0.030245987,0.096400017,0.089006333,0.04451585,0.399947267,0.048136185,0.55922085,0.835473803
0.064812417,0.1021288,0.148148679,0.935253943,0.040205187,0.078213813,0.29065425,0.128496195
0.185972254,0.163539836,0.220080529,0.185344955,0.186927342,0.17443951,0.108932806,0.155166729
0.345058896,0.052654418,0.527983706,0.547303941,0.40659516,0.485812422,0.484511935,0.143581063
0.578140467,0.482387791,0.835932407,0.40124626,0.134394062,0.195163915,0.112250454,0.614499708
0.364665632,0.623676307,0.753445119,0.83669128,0.81488197,0.513245199,0.679451155,0.846424469
0.47866359,0.543377855,0.613207818,0.498366733,0.061578507,0.080742036,0.101130092,0.775699654
0.440549292,0.340876197,0.102693419,0.123058418,0.033318734,0.05876627,0.17476795,0.126671772
0.154529731,0.089814606,0.169965292,0.101670746,0.279974987,0.152985832,0.375084533,0.365369533
0.175356273,0.337980391,0.268810131,0.327700667,0.272643305,0.23859732,0.198008465,0.10224154
0.068006747,0.053966503,0.226656133,0.508622839,0.172791365,0.151081711,0.087165695,0.197993998
0.466791774,0.538396297,0.928386788,0.41961661,0.926552961,0.932180267,0.819301694,0.702317308
0.039462903,0.069753396,0.145633685,0.037346541,0.075825712,0.085959201,0.071409139,0.789768058
0.473925184,0.430575399,0.533374151,0.471024397,0.442332368,0.443763664,0.574647828,0.257714595
0.041879743,0.078385954,0.116364186,0.08810511,0.096722925,0.052119518,0.171998474,0.121780346
0.291722185,0.239137359,0.204691678,0.524801281,0.37117382,0.556587167,0.258896172,0.157175056
0.912818404,0.926842828,0.901752674,0.458794028,0.575995251,0.850467537,0.682679073,0.615236829
0.092693917,0.127947545,0.19683312,0.0701616,0.051216408,0.426098548,0.065430204,0.957300254
0.053429555,0.041611553,0.159510962,0.770834927,0.199647514,0.080505768,0.104452525,0.050716765
0.654124697,0.902484832,0.900492948,0.914400276,0.894808874,0.900652483,0.700613483,0.940431857
0.147481336,0.344162477,0.105539902,0.084010792,0.569860598,0.515973895,0.568964434,0.150287828
0.154513718,0.284548409,0.223657643,0.542225665,0.563046099,0.492999636,0.275344974,0.387187001
0.834591539,0.891017623,0.836548795,0.503898777,0.78655598,0.776613295,0.601027914,0.715786948
0.319227111,0.560091444,0.513376066,0.775718821,0.470098247,0.841142513,0.679146982,0.341425402
0.306488004,0.113245139,0.220092669,0.38758797,0.243676726,0.533582028,0.869279365,0.187042981
0.911193553,0.916921643,0.884546052,0.879394148,0.55761923,0.602575067,0.855045954,0.82481347
0.772297433,0.949637349,0.931011328,0.915282993,0.96080307,0.956706296,0.721974714,0.795756474
0.03262169,0.060890521,0.089883573,0.042124424,0.061078162,0.037304962,0.073122252,0.116063659
0.675550691,0.546559259,0.882266356,0.812100946,0.953382845,0.938219951,0.895729622,0.580254931
0.911106823,0.922198219,0.912058128,0.907919492,0.943585026,0.929109613,0.867436054,0.834802308
0.300327433,0.30569891,0.306966698,0.430677285,0.131801907,0.266342815,0.587938384,0.640994432
0.173267454,0.59878281,0.482498267,0.424122406,0.656807546,0.785815541,0.684971515,0.144043128
0.41953902,0.502389697,0.471562018,0.633779275,0.885982253,0.898074373,0.450843021,0.486423345
0.035584727,0.034302938,0.098902045,0.330020923,0.342765355,0.186097466,0.739626331,0.217007238
0.666029561,0.73888206,0.403269928,0.255116982,0.056836065,0.080489878,0.188431415,0.155721839
0.71178594,0.512314383,0.867460917,0.728905375,0.934773293,0.928059665,0.599419059,0.644879415
0.495584525,0.540559616,0.455860378,0.743451581,0.892796732,0.808155193,0.527014937,0.574687686
0.299031661,0.091813178,0.261673454,0.398448572,0.112599973,0.156617106,0.26613214,0.453601716
0.818154616,0.649937452,0.759802885,0.63968272,0.502192197,0.652341039,0.861098069,0.628498038
0.943265359,0.797254672,0.389681692,0.72289522,0.570678426,0.512111123,0.113195493,0.779231633
0.444058602,0.514595826,0.50485512,0.942183877,0.774485971,0.893025481,0.955491615,0.504299885
0.557554358,0.54540363,0.165006437,0.125463855,0.081997346,0.058313543,0.159711712,0.185231123
0.557902012,0.492954542,0.491611124,0.443148026,0.487394749,0.511165164,0.145560894,0.808208978
0.156051856,0.267791403,0.223872035,0.073673926,0.274229912,0.251462511,0.182040728,0.585911316
0.562896225,0.595694947,0.537660598,0.891362288,0.61800657,0.606424847,0.696942249,0.708476567
0.709231731,0.575708076,0.539490919,0.097449232,0.098512892,0.308937612,0.582266954,0.262636475
0.935160898,0.516980629,0.901988866,0.427805681,0.417293801,0.24823076,0.578215115,0.57391675
0.01937111,0.083263901,0.104177707,0.703926557,0.552417649,0.612362731,0.614327837,0.873484599
0.399540418,0.562205644,0.646539301,0.510983629,0.598664774,0.487649502,0.829942231,0.73578329
0.171207202,0.099547397,0.305616953,0.613915256,0.564880876,0.484512384,0.186949119,0.107691552
0.027981883,0.055944316,0.131926562,0.550242779,0.03107967,0.065463509,0.060009953,0.070337814
0.287454142,0.2741797,0.52386479,0.038626777,0.540363236,0.504701176,0.544535259,0.591390093
0.055300436,0.04173788,0.200790785,0.470260956,0.056888226,0.100861461,0.074327407,0.348070219
0.407896088,0.224380715,0.232215491,0.16263825,0.309458645,0.166717015,0.085496527,0.1018987
0.55471514,0.554133929,0.719049904,0.146616242,0.558982764,0.926331171,0.841672162,0.631696021
0.260304041,0.432837358,0.408248908,0.460898464,0.555436725,0.418965067,0.190837719,0.113045881
0.106618879,0.535211037,0.197454522,0.569981756,0.134160643,0.159725321,0.465756464,0.089382486
0.183046852,0.132422574,0.423724466,0.247713756,0.185266177,0.261899697,0.053528962,0.072942385
0.315890732,0.911755613,0.439990689,0.366494919,0.53672172,0.487651804,0.448879953,0.73737435
0.564603662,0.571817802,0.611789397,0.676557006,0.337791379,0.557592929,0.322821128,0.502699637
0.062597674,0.061270215,0.76631484,0.047904059,0.039718125,0.09239634,0.773210803,0.825734174
0.958336774,0.890900619,0.876063636,0.924731362,0.935440522,0.916495085,0.926545777,0.956730662
0.564438341,0.491666812,0.563978531,0.626084032,0.913808138,0.930872749,0.871510717,0.737723984
0.833621729,0.294550898,0.516152943,0.503888266,0.181250905,0.766875601,0.565907196,0.685427636
0.215144365,0.054189678,0.195685554,0.167407875,0.13411309,0.153859964,0.109763779,0.049689117
0.66142904,0.23182702,0.559854802,0.655728821,0.926298129,0.831193732,0.866157681,0.893426847
0.839495134,0.499014948,0.799879273,0.11113168,0.887044859,0.542145028,0.850836225,0.047661989
