Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
27.848127	1025	82101	81077	0	10.151219	1.000000	6.222011	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	1493	3	6487	0	1025	0	0	0	0	0	0	0	0	0
28.848146	1025	95475	94451	0	11.127805	1.000000	5.582690	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	1744	3	7557	0	1025	0	0	0	0	0	0	0	0	0
29.848171	1025	108677	107653	0	12.080976	1.000000	7.510513	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	1949	3	8614	0	1025	0	0	0	0	0	0	0	0	0
30.848183	1025	121662	120638	0	13.641952	1.000976	8.017169	0.000975	1.289209e+01	0.000000e+00	1.767156e-01	0.000000e+00	228	228	2	1	1	2208	3	9675	0	1024	1	0	0	0	0	0	0	0	0
31.848228	1025	134854	133830	0	14.546342	1.000000	9.141506	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	2413	3	10736	0	1025	0	0	0	0	0	0	0	0	0
32.848297	1025	148132	147108	0	15.307317	1.000000	8.968000	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	2650	3	11800	0	1025	0	0	0	0	0	0	0	0	0
33.848351	1025	161360	160336	0	16.392195	1.000000	9.208135	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	2857	3	12823	0	1025	0	0	0	0	0	0	0	0	0
34.848354	1025	174603	173579	0	17.543415	1.000976	9.852020	0.000975	1.287257e+01	0.000000e+00	1.091796e+00	0.000000e+00	218	218	2	1	1	3100	3	13874	0	1024	1	0	0	0	0	0	0	0	0
35.848370	1025	187887	186863	0	17.795122	1.000000	9.103392	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	3332	3	14943	0	1025	0	0	0	0	0	0	0	0	0
36.848381	1024	201214	200191	0	18.413086	1.000000	10.881121	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	3573	3	15994	0	1024	0	0	0	0	0	0	0	0	0
37.848427	1025	214452	213428	0	18.724878	1.000000	14.021873	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	3783	3	16991	0	1025	0	0	0	0	0	0	0	0	0
38.848572	1025	227591	226567	0	19.235123	1.000000	12.017884	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	4015	4	18035	0	1025	0	0	0	0	0	0	0	0	0
39.848621	1025	240704	239680	0	20.414635	1.000976	17.772470	0.000975	1.287895e+01	0.000000e+00	7.066970e-01	0.000000e+00	210	210	2	1	1	4236	4	19074	0	1024	1	0	0	0	0	0	0	0	0
40.848648	1025	253699	252675	0	22.201952	1.000000	17.778730	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	4466	4	20123	0	1025	0	0	0	0	0	0	0	0	0
41.848713	1025	266944	265920	0	24.305367	1.000000	15.896023	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	4681	4	21175	0	1025	0	0	0	0	0	0	0	0	0
42.848785	1025	280300	279276	0	25.973658	1.000000	11.479312	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	4911	4	22218	0	1025	0	0	0	0	0	0	0	0	0
43.848835	1025	293591	292567	0	26.627317	1.000976	14.003540	0.000975	1.290174e+01	0.000000e+00	1.246063e-02	0.000000e+00	253	253	2	1	1	5178	4	23351	0	1024	1	0	0	0	0	0	0	0	0
44.848854	1025	306762	305738	0	28.702438	1.000000	13.344625	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	193	193	1	1	1	5333	4	24313	0	1025	0	0	0	0	0	0	0	0	0
45.848858	1025	320073	319049	0	29.069269	1.000000	14.279099	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	5575	4	25328	0	1025	0	0	0	0	0	0	0	0	0
46.848976	1025	333212	332188	0	29.989267	1.000000	14.424262	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	5822	4	26412	0	1025	0	0	0	0	0	0	0	0	0
47.849041	1025	346487	345463	0	30.459513	1.000976	14.462998	0.000975	1.288931e+01	0.000000e+00	2.592515e-01	0.000000e+00	213	213	2	1	1	6052	4	27465	0	1024	1	0	0	0	0	0	0	0	0
48.849064	1025	359592	358568	0	32.092682	1.000000	14.841162	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	6277	4	28508	0	1025	0	0	0	0	0	0	0	0	0
49.849064	1025	372710	371686	0	33.874146	1.000000	19.425125	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	6515	4	29580	0	1025	0	0	0	0	0	0	0	0	0
50.849186	1025	386059	385035	0	35.889755	1.000000	21.977118	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	6743	4	30623	0	1025	0	0	0	0	0	0	0	0	0
51.849190	1024	399281	398258	0	36.215820	1.000977	26.018904	0.000976	1.287921e+01	0.000000e+00	6.921356e-01	0.000000e+00	259	259	2	1	1	7018	4	31750	0	1023	1	0	0	0	0	0	0	0	0
52.849232	1025	412475	411451	0	35.827316	1.000000	21.344816	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	7247	4	32814	0	1025	0	0	0	0	0	0	0	0	0
53.849277	1025	425593	424569	0	36.391220	1.000000	24.119156	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	7452	4	33862	0	1025	0	0	0	0	0	0	0	0	0
54.849285	1024	438844	437821	0	37.324219	1.000000	26.178110	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	7709	4	34955	0	1024	0	0	0	0	0	0	0	0	0
55.849308	1025	451924	450900	0	37.314148	1.000976	20.266195	0.000975	1.289188e+01	0.000000e+00	1.822194e-01	0.000000e+00	228	228	2	1	1	7945	4	36034	0	1024	1	0	0	0	0	0	0	0	0
56.849541	1025	465163	464139	0	37.118050	1.001951	17.352892	0.001947	1.279270e+01	0.000000e+00	7.348183e+00	0.000000e+00	205	205	3	1	1	8169	4	37110	0	1023	2	0	0	0	0	0	0	0	0
57.849567	1025	478259	477235	0	39.501465	1.000000	16.706617	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	8388	4	38112	0	1025	0	0	0	0	0	0	0	0	0
58.849617	1025	491555	490531	0	40.677074	1.000000	21.426430	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	8645	4	39178	0	1025	0	0	0	0	0	0	0	0	0
59.849640	1025	504955	503931	0	42.199024	1.002927	22.409159	0.002918	1.282278e+01	0.000000e+00	4.676474e+00	0.000000e+00	212	212	4	1	1	8889	6	40261	0	1022	3	0	0	0	0	0	0	0	0
60.849747	1025	518183	517159	0	43.608780	1.000976	22.614748	0.000975	1.286672e+01	0.000000e+00	1.518285e+00	0.000000e+00	235	235	2	1	1	9114	6	41310	0	1024	1	0	0	0	0	0	0	0	0
61.849941	1025	531455	530431	0	45.432194	1.000976	18.541990	0.000975	1.290305e+01	0.000000e+00	4.842114e-03	0.000000e+00	240	240	2	1	1	9366	6	42386	0	1024	1	0	0	0	0	0	0	0	0
62.849945	1024	544825	543802	0	46.732422	1.000000	17.990911	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	242	242	1	1	1	9607	6	43468	0	1024	0	0	0	0	0	0	0	0	0
63.849960	1025	557986	556962	0	47.961952	1.000000	13.876589	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	9852	6	44514	0	1025	0	0	0	0	0	0	0	0	0
64.849991	1025	571112	570088	0	48.729755	1.000000	10.279160	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	198	198	1	1	1	10061	6	45578	0	1025	0	0	0	0	0	0	0	0	0
65.850006	1025	584317	583293	0	50.206829	1.000000	12.093801	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	245	245	1	1	1	10351	6	46670	0	1025	0	0	0	0	0	0	0	0	0
66.850014	1024	597573	596550	0	52.137695	1.000000	18.802334	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	10576	6	47709	0	1024	0	0	0	0	0	0	0	0	0
67.850052	1025	610941	609917	0	54.129757	1.000000	25.031912	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	10837	6	48836	0	1025	0	0	0	0	0	0	0	0	0
68.850067	1025	624247	623223	0	54.952194	1.000000	20.412346	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	11056	6	49916	0	1025	0	0	0	0	0	0	0	0	0
69.850143	1025	637621	636597	0	55.930733	1.000000	19.762030	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	11268	6	50950	0	1025	0	0	0	0	0	0	0	0	0
70.850159	1025	650690	649666	0	57.879025	1.000000	19.304392	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	11480	6	51980	0	1025	0	0	0	0	0	0	0	0	0
71.850227	1025	663846	662822	0	57.911221	1.000000	20.055521	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	11698	6	53004	0	1025	0	0	0	0	0	0	0	0	0
72.850395	1025	677070	676046	0	59.602928	1.000000	31.597477	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	11912	6	54020	0	1025	0	0	0	0	0	0	0	0	0
73.850456	1025	690086	689062	0	61.435123	1.000000	41.674103	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	12145	6	55089	0	1025	0	0	0	0	0	0	0	0	0
74.850815	1025	703325	702301	0	61.406830	1.000000	30.748642	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	12364	6	56152	0	1025	0	0	0	0	0	0	0	0	0
75.850822	1025	716401	715377	0	62.355122	1.000976	32.455383	0.000975	1.289681e+01	0.000000e+00	7.248731e-02	0.000000e+00	226	226	2	1	1	12585	6	57136	0	1024	1	0	0	0	0	0	0	0	0
76.850822	1026	729705	728680	0	64.359650	1.000000	36.544155	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	12830	6	58221	0	1026	0	0	0	0	0	0	0	0	0
77.850876	1025	742990	741966	0	64.861465	1.000000	30.037407	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	254	254	1	1	1	13100	6	59355	0	1025	0	0	0	0	0	0	0	0	0
78.851021	1025	756205	755181	0	66.646828	1.000000	18.554306	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	13289	6	60338	0	1025	0	0	0	0	0	0	0	0	0
79.851166	1025	769289	768265	0	67.589272	1.000000	18.880085	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	13510	6	61356	0	1025	0	0	0	0	0	0	0	0	0
80.851204	1025	782557	781533	0	69.559021	1.000000	22.201647	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	13733	6	62407	0	1025	0	0	0	0	0	0	0	0	0
81.851250	1025	795714	794690	0	70.736588	1.000000	38.461319	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	13969	6	63504	0	1025	0	0	0	0	0	0	0	0	0
82.851280	1025	808866	807842	0	72.532684	1.000000	48.572849	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	14208	6	64555	0	1025	0	0	0	0	0	0	0	0	0
83.851280	1024	822048	821025	0	73.583008	1.000000	28.592693	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	14421	6	65575	0	1024	0	0	0	0	0	0	0	0	0
84.851288	1025	835279	834255	0	74.401955	1.000976	13.619892	0.000975	1.290485e+01	0.000000e+00	1.454719e-04	0.000000e+00	220	220	2	1	1	14641	6	66643	0	1024	1	0	0	0	0	0	0	0	0
85.851288	1025	848409	847385	0	74.743416	1.000976	9.905868	0.000975	1.283666e+01	0.000000e+00	4.814047e+00	0.000000e+00	217	217	2	1	1	14843	6	67682	0	1024	1	0	0	0	0	0	0	0	0
86.851471	1025	861605	860581	0	76.490730	1.000000	8.573821	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	15072	6	68745	0	1025	0	0	0	0	0	0	0	0	0
87.851570	1025	874621	873597	0	76.742439	1.000000	9.342437	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	15283	6	69739	0	1025	0	0	0	0	0	0	0	0	0
88.851601	1025	887680	886656	0	78.157074	1.002927	10.823139	0.002918	1.290381e+01	0.000000e+00	6.779508e-04	0.000000e+00	221	221	2	1	1	15524	6	70807	0	1022	3	0	0	0	0	0	0	0	0
89.851669	1025	900830	899806	0	78.193169	1.000000	11.328536	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	15709	6	71758	0	1025	0	0	0	0	0	0	0	0	0
90.851692	1025	914244	913220	0	79.907318	1.000976	16.013849	0.000975	1.288712e+01	0.000000e+00	3.356081e-01	0.000000e+00	238	238	2	1	1	15945	6	72810	0	1024	1	0	0	0	0	0	0	0	0
91.851738	1025	927421	926397	0	80.849754	1.000000	20.049631	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	16179	6	73875	0	1025	0	0	0	0	0	0	0	0	0
92.851746	1024	940680	939657	0	82.035156	1.000977	15.912824	0.000976	1.281168e+01	0.000000e+00	8.952254e+00	0.000000e+00	250	250	2	1	1	16429	6	74930	0	1023	1	0	0	0	0	0	0	0	0
93.851852	1025	953830	952806	0	83.090729	1.000000	19.229811	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	239	239	1	1	1	16673	6	76033	0	1025	0	0	0	0	0	0	0	0	0
94.852150	1025	966873	965849	0	84.356094	1.000976	13.885883	0.000975	1.285020e+01	0.000000e+00	3.100345e+00	0.000000e+00	216	216	2	1	1	16873	6	77030	0	1024	1	0	0	0	0	0	0	0	0
95.852303	1025	980080	979056	0	84.813660	1.000000	16.081366	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	17087	6	78059	0	1025	0	0	0	0	0	0	0	0	0
96.852356	1025	993370	992346	0	87.044876	1.000000	7.746272	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	17323	6	79114	0	1025	0	0	0	0	0	0	0	0	0
97.852440	1025	1006536	1005512	0	88.196098	1.000000	8.397652	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	17547	6	80187	0	1025	0	0	0	0	0	0	0	0	0
98.852493	1025	1019963	1018939	0	89.288780	1.000000	8.648316	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	215	215	1	1	1	17801	6	81288	0	1025	0	0	0	0	0	0	0	0	0
99.852501	1025	1033120	1032096	0	91.122925	1.000000	8.021957	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	18055	6	82364	0	1025	0	0	0	0	0	0	0	0	0
100.852524	1025	1046292	1045268	0	92.240974	1.000976	8.899003	0.000975	1.288530e+01	0.000000e+00	4.065066e-01	0.000000e+00	201	201	2	1	1	18267	6	83381	0	1024	1	0	0	0	0	0	0	0	0
101.852600	1025	1059535	1058511	0	94.275124	1.000000	12.570165	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	18489	6	84410	0	1025	0	0	0	0	0	0	0	0	0
102.852615	1025	1072580	1071556	0	96.095612	1.000000	13.963542	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	18689	6	85404	0	1025	0	0	0	0	0	0	0	0	0
103.852654	1025	1085785	1084761	0	96.904388	1.000000	12.182085	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	18933	6	86483	0	1025	0	0	0	0	0	0	0	0	0
104.852654	1025	1098926	1097902	0	96.813660	1.000000	10.653085	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	19182	6	87555	0	1025	0	0	0	0	0	0	0	0	0
105.852791	1025	1111978	1110954	0	98.075119	1.000000	10.594349	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	19409	6	88565	0	1025	0	0	0	0	0	0	0	0	0
106.852859	1025	1125238	1124214	0	99.305367	1.000000	14.346752	0.000000	1.290522e+01	0.000000e+00	0.000000e+00	0.000000e+00	232	232	1	1	1	19652	6	89626	0	1025	0	0	0	0	0	0	0	0	0
107.852890	1025	1140629	1139605	0	104.141464	2.754146	4.027791	0.431264	2.599306e+01	0.000000e+00	2.400748e+01	0.000000e+00	187	187	2	1	1	19916	6	90837	0	126	0	899	0	0	0	0	0	0	0
108.852943	1025	1169177	1168153	0	107.271217	3.000000	2.905950	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	198	198	1	1	1	20389	6	93062	0	0	0	1025	0	0	0	0	0	0	0
109.852959	1027	1197661	1196635	0	109.364166	3.000000	4.901461	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	208	208	1	1	1	20830	6	95312	0	0	0	1027	0	0	0	0	0	0	0
110.852966	1025	1225965	1224941	0	111.992195	3.000000	5.049690	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	21350	6	97547	0	0	0	1025	0	0	0	0	0	0	0
111.852974	1025	1254420	1253396	0	113.811707	3.000000	9.380153	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	21831	6	99811	0	0	0	1025	0	0	0	0	0	0	0
112.853050	1025	1282883	1281859	0	115.507317	3.000000	9.643126	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	22320	6	102032	0	0	0	1025	0	0	0	0	0	0	0
113.853050	1025	1311153	1310129	0	117.794144	3.000000	9.790794	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	22793	6	104252	0	0	0	1025	0	0	0	0	0	0	0
114.853065	1025	1339711	1338687	0	120.109268	3.000976	7.843668	0.000975	2.666427e+01	0.000000e+00	1.385326e+03	0.000000e+00	232	232	2	1	1	23270	6	106479	0	0	0	1024	1	0	0	0	0	0	0
115.853073	1025	1368107	1367083	0	122.296585	3.000000	8.914969	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	250	250	1	1	1	23799	6	108750	0	0	0	1025	0	0	0	0	0	0	0
116.853081	1025	1396522	1395498	0	124.527802	3.000000	7.353620	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	232	232	1	1	1	24286	6	111025	0	0	0	1025	0	0	0	0	0	0	0
117.853104	1025	1424948	1423924	0	126.533661	3.000000	14.182539	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	24767	6	113314	0	0	0	1025	0	0	0	0	0	0	0
118.853119	1025	1453667	1452643	0	127.312195	3.000976	17.174726	0.000975	2.733748e+01	0.000000e+00	2.457744e+02	0.000000e+00	227	227	2	1	1	25304	6	115580	0	0	0	1024	1	0	0	0	0	0	0
119.853127	1024	1482162	1481139	0	129.285156	3.000000	25.018324	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	25779	6	117790	0	0	0	1024	0	0	0	0	0	0	0
120.853157	1025	1510550	1509526	0	132.727798	3.000000	19.335665	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	26264	6	120029	0	0	0	1025	0	0	0	0	0	0	0
121.853172	1025	1538848	1537824	0	134.046829	3.000000	20.659254	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	26718	6	122270	0	0	0	1025	0	0	0	0	0	0	0
122.853317	1025	1567485	1566461	0	137.351227	3.000000	36.233692	0.000000	2.782739e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	27231	6	124562	0	0	0	1025	0	0	0	0	0	0	0
