SA LL 1,SA LL 2,SA LL 5,SA LL 6,SB LL 3,SB LL 4,SB LL 7,SB LL 8
0.084833427,0.048195688,0.067381539,0.773507049,0.542318793,0.516075307,0.660185516,0.110664846
0.14946401,0.393560296,0.152054971,0.574237597,0.540251177,0.5108169,0.780791449,0.043596094
0.065976296,0.061960686,0.120048507,0.105267925,0.054318857,0.049128623,0.209285298,0.134385848
0.912229865,0.819172382,0.516943711,0.168667567,0.805305455,0.554233384,0.566537592,0.069005786
0.880830371,0.568730702,0.747069361,0.474711263,0.604441109,0.322821525,0.451091308,0.702975123
0.477078256,0.091072213,0.375795001,0.364863486,0.246054561,0.087993012,0.433601746,0.042087864
0.22054045,0.205661947,0.194208747,0.069020642,0.257713764,0.233523163,0.123359399,0.386710971
0.039013161,0.316552848,0.046554554,0.02641224,0.039319374,0.026573695,0.066032273,0.247603883
0.137064938,0.168641105,0.134228826,0.052329184,0.164357708,0.20573764,0.169137467,0.20213418
0.048733584,0.036902435,0.23142799,0.06095128,0.046303895,0.045511169,0.114509963,0.108930975
0.548309051,0.485320025,0.522753948,0.048571319,0.68391789,0.371268061,0.076288084,0.094767845
0.030788832,0.110686303,0.129846528,0.029296622,0.122872721,0.347301858,0.094377466,0.019962592
0.941842028,0.922027392,0.932745897,0.89441079,0.931550165,0.942009847,0.900473309,0.872784994
0.075919133,0.084926467,0.1678531,0.099382372,0.080859078,0.087632349,0.225317128,0.13796779
0.931828556,0.952103707,0.95101418,0.875707257,0.954989309,0.952390063,0.805669488,0.766878654
0.036459069,0.043138523,0.065262361,0.051984944,0.050798604,0.045844639,0.279933985,0.111648782
0.463340146,0.560238564,0.422381707,0.533561219,0.338117011,0.359797938,0.438039921,0.249780125
0.488047666,0.811216103,0.513089156,0.610954598,0.433192841,0.374797252,0.035261156,0.876718106
0.303345653,0.504780513,0.405458838,0.39436305,0.049225409,0.081381674,0.033621541,0.033798239
0.536768971,0.557203354,0.115562864,0.06834568,0.455286585,0.063899054,0.312318955,0.210603976
0.86041909,0.475729553,0.526626567,0.861723227,0.781417603,0.657770683,0.561139123,0.839002092
0.028501407,0.308552884,0.188706228,0.215068448,0.533809628,0.508529788,0.193955957,0.445099172
0.039776027,0.117754891,0.318576859,0.049056014,0.061453256,0.05984739,0.106405051,0.083415264
0.050383871,0.120774096,0.263893962,0.205485957,0.296221605,0.15607094,0.146238688,0.44854937
0.079932558,0.419066993,0.213770959,0.138303446,0.51574353,0.594823187,0.793478854,0.487209645
0.055477403,0.056775491,0.045770524,0.02458646,0.422801869,0.164439145,0.373538517,0.599573784
0.140431939,0.147755696,0.332795373,0.200626088,0.491215782,0.193745712,0.142036197,0.061373175
0.045759048,0.096776908,0.052449912,0.045789607,0.07543829,0.04763371,0.343130358,0.237977298
0.052663018,0.058027484,0.283584312,0.136329605,0.075088901,0.044747855,0.187190173,0.128009846
0.059031619,0.050018734,0.172831898,0.032780893,0.064685621,0.053391118,0.026275681,0.075061435
0.482248851,0.530028254,0.590796395,0.907336825,0.930723975,0.924231223,0.80323974,0.675102883
0.101846279,0.053468801,0.186168292,0.785109104,0.120845069,0.036167145,0.106941638,0.235314873
0.549630045,0.475569874,0.511443828,0.905593908,0.87896602,0.875616127,0.876042114,0.310549902
0.043395294,0.084064978,0.138723624,0.237294473,0.095346445,0.054307215,0.100138404,0.060219345
0.443781143,0.160390991,0.752997565,0.809829114,0.313441657,0.498967428,0.57164806,0.399242088
0.035837892,0.032525895,0.064040075,0.043294995,0.029154994,0.04480405,0.064137848,0.045490646
0.084571411,0.042047744,0.127779086,0.155613204,0.289073989,0.439568339,0.147891105,0.113872346
0.869856051,0.911494919,0.842565247,0.438324319,0.462459606,0.483928279,0.087142167,0.03787279
0.400316795,0.540876179,0.471657006,0.48820882,0.515034889,0.464789863,0.750873197,0.674199357
0.080335044,0.056117355,0.224186043,0.046651817,0.042205403,0.037895994,0.603533974,0.58456565
0.465203323,0.549158933,0.520699228,0.494558538,0.203631779,0.326116859,0.193919579,0.045295629
0.070081826,0.109579668,0.159762029,0.31140558,0.160948631,0.16598361,0.132239877,0.105236037
0.237523463,0.139312903,0.144439746,0.096693454,0.275883354,0.344081906,0.055525614,0.406851502
0.027468123,0.038698539,0.029028379,0.145736031,0.04470092,0.035881878,0.057602798,0.350366361
0.963611403,0.933498226,0.834506555,0.931538407,0.916547981,0.902905772,0.867028694,0.851648623
0.045300576,0.438574599,0.058957684,0.039898482,0.446942019,0.415778242,0.067488057,0.124313981
0.025626369,0.03457584,0.052640034,0.035836954,0.12836802,0.064399384,0.087312063,0.519345459
0.09100962,0.051186226,0.061475285,0.046897856,0.501698615,0.049304495,0.067003831,0.072367098
0.040796352,0.037873044,0.053273248,0.070058235,0.035202733,0.032240971,0.10237112,0.135942686
0.92973212,0.928046219,0.803987798,0.841304528,0.869432866,0.855792998,0.919677313,0.940620195
0.019577713,0.076467689,0.136593698,0.209764114,0.029945033,0.065806933,0.199442378,0.117894223
0.026341386,0.033785669,0.040685345,0.098360119,0.061963752,0.047921661,0.028690756,0.316781996
0.390992305,0.488699677,0.428031937,0.071866405,0.475899946,0.448049856,0.37943856,0.050074485
0.337415486,0.054480933,0.112546084,0.02699403,0.489453973,0.060893614,0.073787119,0.226956989
0.933962644,0.840185799,0.868322514,0.908201242,0.819252113,0.803814379,0.939849945,0.945942481
0.194121785,0.519792386,0.281387368,0.332241773,0.053107374,0.12774577,0.076519607,0.099899673
0.032052555,0.113667747,0.138520162,0.047800281,0.118304851,0.052092425,0.040784042,0.583586945
0.023071622,0.029543366,0.046304147,0.604858006,0.037767465,0.029349037,0.212920328,0.56702428
0.07309358,0.473342048,0.149258847,0.802784763,0.380824329,0.052198591,0.04014858,0.042642348
0.027954094,0.072973012,0.150361543,0.565379445,0.324212682,0.10002176,0.574264955,0.150230849
0.121223005,0.349268726,0.217327735,0.592085921,0.116459895,0.077317481,0.146869285,0.235735625
0.104810439,0.059872979,0.054650306,0.04153027,0.423271062,0.042296455,0.07694565,0.046638257
0.025245496,0.082474868,0.110423041,0.08499648,0.326951436,0.346890838,0.214370574,0.032137411
0.262462145,0.267494684,0.232549443,0.159805543,0.166463778,0.170232313,0.060704234,0.081016025
0.21156628,0.167211034,0.225499288,0.240356,0.194564377,0.137103823,0.125533345,0.071374374
0.84983516,0.639515409,0.640091338,0.869899379,0.910316904,0.849221969,0.884111929,0.729656598
0.080569505,0.051460476,0.076623166,0.128659745,0.4630979,0.577155936,0.661368505,0.923770676
0.023781377,0.070031137,0.116396906,0.421968467,0.052253561,0.029574916,0.076847107,0.037951607
0.358247614,0.373331911,0.281870486,0.591155933,0.133326112,0.113427362,0.602280575,0.034076654
0.066440885,0.074763295,0.122724189,0.185076549,0.117133798,0.127141477,0.248404024,0.02896038
0.089105087,0.341641112,0.058020693,0.069921908,0.09579744,0.066516151,0.129130953,0.17898352
0.315675667,0.073363509,0.112386997,0.842407134,0.094682671,0.099042095,0.173108764,0.091669324
0.585899353,0.546578463,0.611264736,0.638193999,0.606270492,0.54577521,0.805631518,0.712718687
0.533078754,0.568961145,0.386441364,0.086062085,0.574729506,0.570978709,0.764660485,0.057372279
0.514387833,0.121161698,0.17439091,0.339531853,0.398224412,0.457542975,0.059960571,0.410275182
0.052082033,0.058925578,0.149555031,0.376496995,0.057022056,0.044141388,0.141870428,0.129604597
0.553247461,0.457219324,0.792940512,0.619110764,0.910787565,0.913286637,0.673083404,0.651454613
0.23175163,0.742583883,0.44366854,0.194254177,0.151112955,0.045174555,0.127176185,0.140753264
0.0435525,0.041193958,0.056789695,0.058587002,0.040499066,0.074090054,0.135246801,0.120726428
0.170459772,0.148138284,0.295164867,0.304382977,0.271117113,0.190781758,0.645561663,0.104379176
0.868419384,0.734987847,0.442799854,0.853959644,0.396824544,0.387674591,0.185945748,0.652194987
0.951290095,0.934661207,0.888073711,0.031207676,0.113740317,0.084803396,0.141114057,0.212522651
0.241445785,0.376609707,0.266859545,0.72878819,0.226731898,0.15647711,0.228060676,0.117147641
0.065489871,0.326700484,0.080928007,0.032237206,0.089804104,0.038651213,0.156717876,0.050146092
0.027120282,0.038804209,0.058402982,0.047948687,0.046711674,0.077987582,0.043424655,0.072187995
0.828960117,0.666570932,0.840850033,0.774299029,0.575896542,0.498414712,0.543247472,0.338173281
0.416200947,0.52732774,0.581621733,0.65392302,0.571648957,0.587715594,0.584796331,0.755227732
0.44244617,0.306877497,0.430419522,0.696832605,0.380110893,0.51806324,0.21532644,0.587937124
0.34456646,0.04390028,0.053717682,0.097394211,0.03108491,0.046563284,0.67055442,0.15352004
0.027388234,0.179924278,0.085267016,0.048588073,0.446450778,0.397323858,0.460398781,0.515221146
0.393654493,0.085029633,0.105788828,0.092834076,0.090215477,0.069558351,0.03177657,0.105524776
0.048064123,0.125398653,0.510428578,0.524583718,0.210153334,0.158221752,0.616316438,0.547730242
0.210651561,0.081358842,0.150257094,0.537171105,0.098804115,0.094494733,0.139867906,0.20148106
0.279639504,0.123804162,0.02380159,0.033539613,0.126341967,0.040379104,0.037230679,0.032083256
0.031504619,0.031018436,0.507603013,0.047055168,0.045156694,0.069927947,0.077427488,0.089317095
0.904274022,0.846064834,0.558537358,0.065226386,0.823819595,0.868035299,0.872474783,0.940131187
0.025704429,0.061012649,0.069076593,0.53418213,0.868246282,0.906545267,0.888002603,0.538704068
0.144531814,0.155746632,0.219403598,0.591555006,0.686410098,0.547443599,0.297819927,0.168646044
0.370786937,0.402855921,0.059728506,0.024132783,0.064158389,0.03669357,0.04433595,0.0968805
0.186005653,0.552352204,0.183279011,0.614478198,0.512252713,0.624892449,0.069103567,0.729177258
0.726976383,0.571644813,0.655072708,0.711994576,0.911306953,0.795745235,0.748068027,0.35032262
0.049788214,0.099918744,0.048437328,0.034384871,0.039351568,0.055801099,0.065194372,0.081103584
0.01813265,0.058747326,0.099535598,0.442237035,0.136129626,0.032873339,0.614828705,0.348365089
0.379048768,0.308152715,0.221364918,0.586365062,0.527440947,0.226247047,0.159641971,0.094325264
0.547991514,0.523562892,0.445913128,0.054329644,0.471920394,0.504828944,0.579648882,0.854769362
0.276964302,0.683021421,0.832012,0.907610079,0.944230742,0.911121188,0.751302371,0.817547769
0.046340225,0.054072725,0.06089719,0.04599288,0.647687458,0.504315175,0.755495144,0.079869399
0.024911646,0.046305575,0.397135653,0.067273979,0.023032659,0.031629192,0.126653896,0.13669543
0.032523848,0.050640111,0.051139567,0.414254462,0.044531622,0.045720953,0.06045376,0.101513156
0.171781941,0.030178358,0.054046218,0.019052302,0.039843536,0.034234715,0.033351957,0.043860521
0.269710307,0.080608601,0.069080115,0.057422387,0.444505483,0.034197213,0.05624654,0.023090695
0.062991136,0.068525848,0.097895266,0.39016094,0.049270333,0.047333248,0.531005803,0.047596913
0.027526117,0.054593357,0.163652131,0.066925007,0.030069396,0.039442187,0.06918233,0.029470326
0.058122082,0.067463303,0.049847911,0.396020812,0.205862054,0.045789382,0.030289544,0.035154844
0.062183025,0.087821003,0.117996823,0.09293165,0.090087236,0.090707966,0.045816273,0.032248695
0.049228002,0.119491113,0.318845251,0.636661209,0.04350396,0.054163904,0.490239766,0.037495929
0.298301976,0.216604561,0.458174583,0.213472475,0.636579123,0.226477057,0.237958044,0.093009976
0.373118963,0.589461636,0.101781231,0.048299616,0.036990222,0.042949786,0.148453477,0.139611501
0.040651425,0.09486463,0.106682385,0.272115952,0.06238893,0.072029607,0.196092898,0.525376975
0.626709448,0.531096223,0.579012284,0.093889648,0.517984558,0.267024817,0.213201481,0.508309753
0.079633231,0.077055097,0.104086957,0.442358737,0.447463997,0.433401143,0.79718358,0.781414195
0.057342561,0.081948076,0.103472538,0.038320421,0.064596275,0.069361261,0.070258123,0.123494775
0.908781658,0.292983558,0.799073318,0.523784393,0.073966248,0.062823399,0.189762411,0.077342792
0.047302457,0.058352147,0.065130684,0.086150535,0.054247453,0.057013139,0.214258975,0.065308372
0.037120146,0.107608729,0.14774715,0.267548145,0.051240269,0.069106532,0.128109546,0.047053124
0.512077975,0.424777196,0.661749754,0.767189226,0.851749658,0.862150438,0.579643168,0.849657679
0.141085955,0.049230863,0.217478965,0.240448247,0.549716521,0.585726755,0.30054255,0.700739786
0.059616721,0.063767691,0.059611122,0.087389199,0.06107398,0.04375004,0.06957833,0.12205328
0.045941825,0.134944854,0.15166216,0.254739773,0.39001015,0.533858623,0.455583291,0.411452843
0.935446674,0.945044255,0.947253363,0.589216026,0.908259482,0.943582071,0.928605337,0.752763093
0.072737508,0.405520254,0.189504643,0.170701042,0.084747356,0.065729714,0.072871576,0.06422211
0.688946568,0.820887158,0.695649054,0.023928576,0.068090013,0.455717075,0.533336363,0.262231934
0.148771729,0.03269046,0.132532463,0.76742386,0.115785631,0.076826053,0.412773087,0.535731821
0.038699317,0.091503953,0.127324391,0.059103298,0.086938776,0.118001662,0.093852995,0.268636247
0.577379024,0.470125831,0.422450378,0.84259777,0.767331092,0.53543904,0.907339788,0.940773394
0.195014289,0.185880952,0.144771002,0.158880371,0.061663463,0.435188754,0.586198061,0.294572112
0.056204641,0.419724951,0.104066178,0.566489787,0.034333226,0.04931526,0.087059854,0.091978485
0.035869695,0.103518756,0.112775361,0.089062742,0.093775858,0.070935955,0.074696894,0.090704782
0.061046554,0.146506837,0.173781404,0.140678231,0.045098286,0.043006443,0.15094214,0.2579878
0.646404173,0.574868869,0.154616343,0.829745487,0.496093079,0.572369599,0.876306036,0.193446633
0.038385951,0.039789539,0.041948705,0.056216519,0.05800774,0.047956256,0.105176818,0.087590203
0.26942687,0.165372536,0.425614087,0.216977652,0.254459427,0.212841551,0.409474545,0.047057909
0.019306314,0.029810796,0.035733031,0.096555352,0.03433369,0.0287341,0.215675139,0.236031616
0.805328362,0.768978121,0.805695012,0.210763326,0.15134317,0.346753359,0.094259311,0.260015584
0.05882587,0.047032769,0.126473286,0.100819968,0.899482223,0.925711158,0.807224057,0.105327435
0.509185039,0.885546188,0.88624754,0.900350223,0.624429342,0.470137537,0.455468844,0.483250927
0.097039124,0.464911857,0.300906181,0.172794788,0.277118408,0.217499413,0.094496737,0.130901388
0.102090535,0.186067132,0.294233919,0.374585723,0.137372124,0.124864523,0.162086507,0.064293632
0.167097973,0.272909445,0.227756686,0.08799399,0.207301591,0.187419284,0.059316871,0.046075941
0.165085971,0.073195414,0.12576481,0.463779951,0.397146113,0.436562225,0.20696212,0.311825084
0.06800167,0.271302182,0.079105937,0.446883486,0.186375167,0.076753108,0.04634237,0.099462536
0.303493857,0.239053609,0.420878687,0.705131909,0.220253663,0.159886629,0.016612099,0.740533467
0.029308382,0.042007174,0.05936474,0.0401447,0.037280048,0.035510921,0.050309606,0.061476204
0.055286026,0.220416563,0.09722011,0.357888415,0.087883161,0.032623031,0.066932634,0.126545102
0.102645381,0.081567534,0.168932332,0.041874021,0.048725171,0.104406502,0.098811208,0.046216017
0.324945679,0.287374,0.169010442,0.108392891,0.064237456,0.052504523,0.198661946,0.206681449
0.6270891,0.519738574,0.43402519,0.75560898,0.269053535,0.32613139,0.137797082,0.040718654
0.2804789,0.377989571,0.108151216,0.080208785,0.114549563,0.421398451,0.199750303,0.059393203
0.03184621,0.034184248,0.062174966,0.017604866,0.037320149,0.025984652,0.172313201,0.240469398
0.053867658,0.40959388,0.244683353,0.494382711,0.172416958,0.082863353,0.317124065,0.319210523
0.037084108,0.212998743,0.087456913,0.11166179,0.110877606,0.065656488,0.60700722,0.768280992
0.182592594,0.104452379,0.169411789,0.082539357,0.449212317,0.248785764,0.156625369,0.885935625
0.054048628,0.047199985,0.125549241,0.034954391,0.072385985,0.035916479,0.049871697,0.035726652
0.043454462,0.059195194,0.133471212,0.174245855,0.076775772,0.442780454,0.0797523,0.073840756
0.83890381,0.500741781,0.667607681,0.547111258,0.333248152,0.295875145,0.174414009,0.083055634
0.430319433,0.674604321,0.085266981,0.051003244,0.072443797,0.145339339,0.165038186,0.042467295
0.912953728,0.938564159,0.940543196,0.924174089,0.845405377,0.960712931,0.848130749,0.761883387
0.044745123,0.030365645,0.082632399,0.058055595,0.098266144,0.031811602,0.032958307,0.053672293
0.020611628,0.027628156,0.072796813,0.015012282,0.028155687,0.021144473,0.063584824,0.125835091
0.280572742,0.472142868,0.452040483,0.097813068,0.116310617,0.070875338,0.04520549,0.17039128
0.110518963,0.083693021,0.192847079,0.040595133,0.057681232,0.067805016,0.128460134,0.270372177
0.075524542,0.054085352,0.066360233,0.132862375,0.026082569,0.078295971,0.097172839,0.072711205
0.020245962,0.037126991,0.110853846,0.079289105,0.110299455,0.062337163,0.229345109,0.046455913
0.195667973,0.02821481,0.421729391,0.046438603,0.035975486,0.041452855,0.052125341,0.061670261
0.034739182,0.055017358,0.308574727,0.185039897,0.037663778,0.043366851,0.090608772,0.064940756
0.0266022549999999,0.030988741,0.029082096,0.047787785,0.047247759,0.032442011,0.031748664,0.08005385
0.027240942,0.056024903,0.485975995,0.447171716,0.033268533,0.040471265,0.461838199,0.601107383
0.453397543,0.398395031,0.245040458,0.335815673,0.394327237,0.195372694,0.330044102,0.215225349
0.063321571,0.081162977,0.124044724,0.211441785,0.095137772,0.095125537,0.05438561,0.074820098
0.41249076,0.487657584,0.63931366,0.553644594,0.581577068,0.524190364,0.192626784,0.072785904
0.036657436,0.024039303,0.087673924,0.053129566,0.050245812,0.031602954,0.389765727,0.142641042
0.047580088,0.025588301,0.032426921,0.057982714,0.027001,0.04294106,0.045688314,0.03495279
0.080949253,0.072783726,0.46151246,0.347254598,0.108751925,0.201510296,0.531263893,0.088847963
0.590207047,0.575396329,0.607644781,0.053645658,0.041612999,0.054706995,0.100757891,0.101891594
0.02124723,0.101606917,0.121286089,0.251144318,0.018105228,0.018353361,0.03364796,0.027561546
0.043101849,0.0393504,0.341731877,0.04942093,0.25004494,0.469936739,0.447260613,0.553415706
0.177894834,0.063551677,0.132208471,0.424897763,0.088638701,0.049393387,0.18165288,0.172768754
0.423359012,0.115632495,0.417666205,0.390797365,0.251222163,0.123611064,0.451579691,0.533144174
0.021022939,0.020637838,0.019494965,0.066412674,0.02245615,0.029539489,0.091726913,0.09595224
0.446887058,0.4794661,0.373516277,0.297225651,0.224736188,0.09827773,0.610535081,0.264112093
0.123113487,0.079984217,0.114924509,0.289328462,0.039805218,0.072050682,0.049248437,0.038425227
0.052256003,0.034378371,0.120366207,0.069100116,0.074960407,0.034711064,0.139872476,0.069077118
0.035475771,0.17672182,0.090702493,0.023816465,0.046045925,0.025623224,0.051762198,0.103218729
0.455615918,0.550169706,0.127028576,0.511165945,0.064345337,0.048372663,0.095816454,0.202381237
0.499217562,0.521681734,0.776039791,0.597821337,0.670669116,0.557186127,0.339792159,0.754344137
0.406929733,0.500909796,0.307479697,0.353052453,0.393659933,0.444903058,0.539700547,0.634654586
0.071619522,0.057065088,0.27690089,0.605302403,0.182390483,0.123744577,0.174187361,0.770425838
0.055068869,0.074978038,0.202470306,0.130306647,0.147881493,0.35084716,0.486578024,0.097072897
0.127775324,0.086242671,0.084555621,0.039554203,0.031221754,0.047198475,0.219614844,0.069388568
0.046472014,0.030426882,0.064142622,0.089354353,0.034721665,0.045762713,0.203652239,0.229073273
0.042316237,0.061402047,0.493579864,0.061967447,0.049493458,0.043696115,0.067758361,0.41912259
0.079087633,0.052842998,0.082161684,0.120951179,0.063614739,0.078489863,0.082375479,0.066650272
0.03256839,0.062134501,0.093656479,0.080088272,0.051786233,0.080056511,0.124802626,0.100545774
0.01949477,0.02923636,0.023561967,0.028161674,0.026878179,0.027394964,0.049716804,0.023336408
0.026244081,0.042889018,0.041097185,0.041741288,0.031362316,0.025923944,0.139368741,0.083741665
0.087397091,0.119920027,0.111456778,0.051480036,0.095942284,0.066362825,0.097386036,0.490533848
0.05635859,0.042379021,0.049825075,0.03139806,0.038894964,0.070880446,0.032746381,0.023862984
0.183625555,0.086439172,0.070495547,0.200162898,0.097347588,0.104686546,0.247872177,
0.018381588,0.083506792,0.261870497,0.139237753,0.024800648,0.041856743,0.058880801,0.081243536
0.930884523,0.902717147,0.924691883,0.930350937,0.963808664,0.936004096,0.841866272,0.913888425
0.09471401,0.149549281,0.254589991,0.256588552,0.188825563,0.12127597,0.073195973,0.072478174
0.015705593,0.049408629,0.078712487,0.122557177,0.366410479,0.409500679,0.185832603,0.120246277
0.095843484,0.107641333,0.391529277,0.369956664,0.099619028,0.098666758,0.159766734,0.080534439
0.053756156,0.178873378,0.064547544,0.04454812,0.050621537,0.038814723,0.194678024,0.056040747
0.039364387,0.087059852,0.062874824,0.138415989,0.044274331,0.041405641,0.224043915,0.127025023
0.032710471,0.045287031,0.043100956,0.089787434,0.056457327,0.040126992,0.136160112,0.17084747
0.078650181,0.579102571,0.60204564,0.136870891,0.429017724,0.572688273,0.476931891,0.841918537
0.580510205,0.536895144,0.434858498,0.155011272,0.621241114,0.562953238,0.547416703,0.142896552
0.025442768,0.052981185,0.073616304,0.041211624,0.117802162,0.098611646,0.063777038,0.053273989
0.619575558,0.151748764,0.6148091,0.143505364,0.051761226,0.241342911,0.213131611,0.586511001
0.813802106,0.602331504,0.721558076,0.704344873,0.429507577,0.268657124,0.620201352,0.260229737
0.135904011,0.122221336,0.182613304,0.222393478,0.153630576,0.134444136,0.217370535,0.21173838
0.062491729,0.070697986,0.116582981,0.039309878,0.065538443,0.268082836,0.052658911,0.052588221
0.78863033,0.913084414,0.539193044,0.424997741,0.544363105,0.510022771,0.573198165,0.133371703
0.017863213,0.034576754,0.113703994,0.137606476,0.045986468,0.042432329,0.176593073,0.194350266
0.056725819,0.066396083,0.153066392,0.10669562,0.064717964,0.061813932,0.186511846,0.197247013
0.114978342,0.138873002,0.310402381,0.225420529,0.275632831,0.41602355,0.240473625,0.275809901
0.070035588,0.036455641,0.123177318,0.489319994,0.046013569,0.065998913,0.025862681,0.018857228
0.929586349,0.510745832,0.885327027,0.871265469,0.934602703,0.886244634,0.942167876,0.904941507
0.069988712,0.098499605,0.461649033,0.442065107,0.058480286,0.121456193,0.326890439,0.556642932
0.359560114,0.502290431,0.086383343,0.059041,0.462850282,0.400945354,0.672220194,0.70391087
0.885689671,0.936838525,0.621488516,0.730818911,0.926135718,0.91185268,0.805249895,0.778388978
0.421132686,0.534246687,0.438978806,0.580891833,0.086321588,0.07803605,0.15887698,0.187505114
0.52312842,0.120994592,0.229887602,0.306726074,0.195879967,0.255646882,0.245066949,0.035396336
0.04667054,0.066767856,0.131034812,0.865993096,0.044525586,0.045251033,0.027771269,0.036927194
0.052532793,0.349492601,0.090681018,0.075584886,0.227998531,0.487081166,0.530717824,0.060296094
0.025446127,0.047266187,0.047931681,0.064665657,0.034569379,0.038250295,0.042010668,0.136386711
0.055132839,0.426169116,0.198541917,0.132744966,0.098816954,0.088898064,0.048262516,0.059432743
0.907675502,0.900274184,0.802628154,0.619479979,0.916399221,0.883277748,0.723859244,0.866938441
0.640683196,0.636994492,0.506956497,0.527780216,0.062568247,0.108593209,0.218740355,0.130383655
0.074226257,0.142732418,0.0374744,0.05433544,0.024164728,0.025409387,0.134405769,0.584823008
0.0306671,0.16979849,0.131795517,0.137837837,0.461219462,0.47284974,0.396982402,0.467325595
0.080042889,0.065012807,0.143065539,0.528879639,0.939767293,0.898176489,0.91267756,0.87891285
0.271823077,0.470432532,0.467368865,0.495479682,0.03841602,0.039660579,0.060417574,0.07126953
0.046009257,0.114354029,0.514486406,0.896005409,0.053789307,0.038156133,0.42562485,0.071385917
0.029401895,0.083647279,0.180485569,0.543216956,0.163111433,0.291541774,0.333594955,0.851258932
0.078711151,0.073831475,0.146106172,0.07816128,0.202193613,0.13821178,0.082850372,0.097799319
0.035125034,0.069967506,0.126705302,0.097665383,0.022559343,0.047307448,0.064509506,0.077150615
0.594228695,0.537578287,0.557404863,0.347157575,0.149596465,0.042663003,0.586164232,0.091890094
0.531570523,0.466436391,0.460600338,0.812176109,0.886865018,0.827905615,0.906299675,0.91089356
0.69890248,0.494516598,0.647903744,0.644243512,0.93833776,0.943628453,0.88015358,0.892831789
0.129647357,0.071160914,0.148481357,0.164360182,0.53905938,0.513618915,0.370584276,0.488924053
0.036261008,0.025515467,0.026440709,0.044685658,0.025653808,0.153894187,0.124379885,0.389427654
0.042770262,0.069004847,0.107108616,0.051039485,0.754045868,0.795864664,0.843011635,0.034982113
0.032305876,0.073294924,0.455353001,0.127903169,0.477592889,0.54605425,0.436337384,0.543434336
0.038867164,0.089626253,0.067748148,0.029600549,0.211301503,0.354184079,0.247176435,0.047635111
0.526492274,0.494899436,0.593190873,0.597132482,0.949298655,0.921709994,0.816687577,0.761594182
0.029863867,0.15516436,0.174211227,0.08950714,0.152262004,0.134537476,0.050302451,0.03535961
0.026047421,0.057795755,0.218738527,0.093154536,0.164766244,0.030235292,0.098313782,0.303321135
0.022279859,0.034843583,0.058026727,0.067078223,0.028530147,0.032263177,0.050570905,0.106967408
0.036362351,0.073688171,0.093634032,0.094927287,0.071508878,0.041635144,0.089576289,0.238116899
0.495541593,0.107132619,0.156332911,0.157597919,0.390580631,0.173026431,0.722497148,0.551961582
0.093423848,0.064180024,0.297425597,0.072009479,0.129348986,0.213498315,0.089173849,0.071473431
0.013945503,0.05331155,0.074187526,0.114023752,0.060661951,0.049265181,0.043432403,0.093196427
0.391870423,0.072266621,0.12145164,0.125249611,0.112265552,0.067275251,0.08403989,0.057387372
0.064240343,0.12780502,0.113968901,0.091394146,0.217591491,0.193582181,0.108907123,0.159490787
0.052981604,0.058190909,0.270263101,0.45160909,0.040946259,0.062674432,0.040524863,0.059975729
0.50919302,0.521646488,0.139543331,0.920376574,0.099105111,0.083935044,0.103991431,0.587513929
0.025780795,0.03293167,0.046837519,0.117083116,0.04888672,0.098698144,0.052210937,0.070560279
0.037633939,0.043423648,0.071539569,0.047075069,0.045975009,0.029515866,0.068009814,0.164628059
0.026410101,0.029782875,0.029991176,0.029126994,0.026575586,0.031599297,0.111707357,0.028641605
0.502014524,0.903966382,0.698277743,0.83351705,0.603307863,0.654206279,0.659601121,0.639593546
0.110437124,0.089430622,0.151697649,0.09266935,0.090013317,0.173318287,0.066215769,0.038532257
0.031357604,0.088063181,0.586871407,0.072717901,0.065144612,0.059035825,0.131018537,0.168393582
0.023376795,0.044794016,0.075378938,0.055300022,0.020224514,0.030724339,0.055518893,0.051406869
0.019831394,0.027207833,0.028882729,0.073766954,0.314557487,0.309172041,0.650143129,0.091975992
0.078050122,0.025556601,0.032741756,0.029522843,0.026330228,0.026033421,0.085606587,0.038143502
0.165460943,0.065719557,0.075977436,0.04194539,0.555794023,0.533714134,0.596299211,0.162030437
0.117709981,0.107287085,0.124259236,0.603964526,0.095815701,0.084950267,0.172357944,0.382248325
0.022507631,0.034523,0.047429438,0.096903133,0.03431912,0.023029907,0.133668782,0.39265758
0.075218078,0.027760385,0.09153824,0.198913217,0.037370575,0.064065051,0.123656825,0.069126498
0.344840593,0.093384659,0.323996706,0.199986815,0.150545704,0.249380476,0.430161934,0.179683366
0.02693579,0.028125521,0.085200363,0.0634599,0.031326751,0.040375985,0.317594699,0.077339619
0.059050948,0.028172822,0.15790233,0.042815721,0.173392898,0.209826902,0.112929199,0.033478097
0.117816232,0.530377579,0.155156099,0.032865576,0.065894669,0.041858474,0.082732395,0.120964364
0.127890949,0.110430444,0.175324563,0.034613544,0.35683326,0.545411991,0.641095322,0.033666607
0.046580666,0.044354405,0.079169822,0.060040696,0.178976357,0.047342371,0.065381252,0.051025938
0.485603945,0.412529881,0.09634928,0.156035178,0.051591182,0.058425393,0.186172,0.040654061
0.023153258,0.063392315,0.117645805,0.020936269,0.053688057,0.033464049,0.043084854,0.033551028
0.171732516,0.164732005,0.239600255,0.172993577,0.159866603,0.281189075,0.161895294,0.218993315
