FA L 7,FA L 8,FA Lla,FA LLb,FB L 5,FB L 6,FB Lla,FB LLb
0.528735721,0.381094856,0.391574987,0.331637664,0.420169254,0.373461356,0.570526328,0.745609643
0.269860984,0.240347664,0.187157625,0.286408545,0.098792392,0.133253633,0.418059532,0.229038975
0.586169383,0.692605541,0.917483045,0.560604319,0.497515925,0.497657901,0.406411953,0.591621766
0.476197613,0.57489927,0.84017542,0.836151787,0.612631045,0.807804886,0.848218509,0.906401401
0.526690972,0.575695437,0.731982263,0.636078698,0.526948245,0.530972121,0.682038588,0.575215252
0.096789628,0.365217213,0.335158812,0.412054024,0.076590683,0.076298169,0.184862191,0.080081451
0.584089699,0.803813803,0.716984426,0.631599494,0.796586983,0.416844673,0.920578578,0.952823655
0.901747597,0.839828259,0.942426203,0.709053316,0.535183814,0.885782961,0.792563013,0.610163258
0.562067928,0.692705684,0.58280688,0.771986867,0.479586848,0.812448107,0.835934502,0.668057959
0.424069391,0.371134299,0.019225554,0.190461498,0.175837572,0.463985298,0.068719197,0.258541001
0.098880887,0.570314598,0.531311716,0.346732286,0.089505739,0.485780365,0.288388307,0.181639951
0.074416374,0.145321984,0.040939952,0.044922508,0.081483105,0.460916357,0.079894444,0.348464272
0.078980226,0.22650757,0.049838061,0.132595524,0.07205333,0.066861928,0.046504603,0.047696842
0.519102613,0.630453483,0.496109463,0.705904321,0.791040638,0.511214483,0.940599191,0.737810351
0.0403625,0.106053111,0.109478399,0.113266671,0.364089788,0.047342542,0.043761546,0.192579898
0.027088942,0.094990642,0.024320181,0.026054465,0.030939485,0.024565742,0.03824509,0.017994707
0.887196905,0.850830293,0.745615267,0.844420365,0.556938612,0.906032849,0.578058354,0.89890008
0.218625885,0.221635665,0.190885013,0.411422055,0.793081298,0.07019197,0.619519174,0.529273569
0.482279225,0.701902065,0.947619406,0.837457007,0.050952473,0.499947829,0.135850179,0.304792329
0.633201422,0.318979924,0.917928019,0.740404094,0.629838971,0.847602142,0.763675285,0.863097675
0.671503242,0.905797882,0.914247344,0.907931764,0.9311376,0.934132647,0.693567437,0.33249689
0.499623937,0.58772136,0.472112833,0.540645724,0.523628825,0.506269941,0.735478787,0.484680552
0.620886793,0.772836004,0.782898894,0.699080918,0.817158936,0.637674495,0.587799743,0.862979584
0.099412627,0.954415925,0.870119799,0.572772531,0.33276809,0.083715502,0.224656518,0.190147957
0.838544918,0.357921578,0.793412621,0.47977434,0.538525522,0.814300572,0.818417819,0.811150652
0.886966119,0.883211839,0.915419645,0.889415433,0.572554519,0.516587157,0.735902682,0.853444797
0.906544177,0.845129716,0.688194325,0.845894092,0.297906956,0.906611188,0.89006856,0.343133855
0.049633759,0.182844749,0.04662877,0.082801126,0.058989764,0.081770534,0.048347123,0.042385968
0.460702251,0.448264535,0.859298875,0.596917686,0.157140616,0.466165719,0.457093065,0.281163567
0.252797578,0.295429123,0.154078185,0.445129166,0.117841079,0.135449361,0.120989683,0.050669433
0.056175809,0.185060752,0.217217913,0.307392316,0.141890177,0.044113924,0.187796431,0.062204643
0.333394338,0.611664975,0.205643425,0.715605428,0.17397386,0.780017143,0.391491331,0.241711178
0.885737304,0.868550598,0.938584608,0.953827109,0.51548489,0.895050052,0.690717157,0.853203009
0.097764472,0.346412385,0.342813578,0.400027814,0.557674797,0.091395669,0.645006456,0.576167362
0.132116138,0.402845674,0.093655234,0.286719293,0.07069816,0.054109796,0.455677488,0.541696946
0.95062026,0.936919669,0.680394303,0.748962015,0.938620824,0.945129468,0.820464691,0.582829947
0.082546305,0.245276583,0.588682008,0.217924478,0.494142971,0.095065121,0.599701769,0.532254286
0.449362738,0.503146371,0.063558127,0.657516479,0.129568413,0.487518962,0.37417234,0.118107194
0.434440653,0.876835703,0.779820876,0.865011936,0.196074428,0.282776839,0.218083211,0.371045283
0.491970523,0.692348623,0.527212107,0.65354969,0.064388439,0.04124298,0.066081553,0.118784155
0.033685631,0.330472918,0.105693363,0.131890907,0.074618214,0.044911018,0.159628972,0.132726514
0.253473359,0.267560331,0.054267668,0.138646082,0.507562277,0.114901144,0.390503967,0.514596678
0.103444255,0.319472481,0.132740384,0.17341258,0.072895663,0.119387084,0.053930418,0.076817187
0.884505473,0.818077461,0.890110981,0.655400956,0.542462493,0.564493776,0.275493303,0.496841237
0.662750844,0.70697513,0.676088502,0.668160765,0.513834601,0.515321087,0.583578948,0.616208315
0.477498122,0.475613834,0.04132708,0.494536316,0.46274796,0.477267129,0.502683625,0.507056768
0.076310309,0.055165376,0.046022852,0.206532084,0.042280308,0.032722332,0.062338084,0.064788552
0.618773375,0.450115802,0.568617827,0.319284961,0.470069597,0.130474822,0.697653045,0.533597858
0.913148425,0.799483723,0.922487521,0.940899693,0.88127858,0.896767684,0.882231758,0.914878454
0.068247131,0.34376623,0.030565278,0.628391836,0.040113557,0.056583633,0.019050552,0.047574435
0.060584409,0.18723166,0.109481714,0.461681777,0.050927104,0.048036754,0.125434447,0.240276882
0.38476199,0.440784348,0.602412663,0.634694917,0.467308329,0.835865166,0.435857298,0.344095108
0.070924844,0.259997261,0.290668056,0.139558801,0.781061856,0.574547134,0.083924613,0.156455349
0.127264912,0.304253928,0.645793266,0.614665764,0.928525395,0.226566526,0.832922722,0.255186234
0.357862651,0.503878996,0.035376145,0.753941607,0.07310064,0.41840046,0.411152211,0.478942485
0.342257442,0.197760493,0.187114819,0.207107905,0.119098624,0.802987041,0.563507357,0.380332528
0.770657362,0.460419293,0.576013727,0.370283714,0.514505337,0.466390653,0.579606482,0.543224185
0.250809061,0.335191322,0.17727459,0.107802962,0.069584536,0.471841809,0.054315801,0.464054655
0.408880464,0.247772995,0.449761987,0.189235261,0.101777345,0.117719311,0.082114941,0.27431423
0.073957174,0.200850063,0.193513787,0.082448551,0.068602607,0.063643282,0.052360206,0.041529148
0.591222842,0.466968447,0.198021531,0.647320633,0.845033702,0.793403781,0.913290157,0.817463491
0.706186604,0.425162727,0.667097505,0.498971507,0.457762761,0.465172317,0.049445286,0.625402403
0.918089974,0.94901469,0.508203717,0.647434761,0.151188081,0.942210143,0.309867119,0.291848103
0.488595716,0.190430548,0.620036788,0.207590791,0.063752906,0.489831945,0.641561001,0.782252637
0.485158548,0.226342913,0.679553356,0.798880494,0.504851386,0.493691317,0.161996088,0.136236673
0.097911929,0.232555599,0.160786273,0.379537488,0.525047137,0.078489922,0.553179404,0.247476282
0.801776155,0.558759608,0.714133572,0.677757489,0.799461098,0.790674454,0.593498191,0.198875516
0.466578783,0.532885637,0.933408006,0.558911163,0.47249029,0.200011548,0.628874454,0.574471639
0.502519727,0.293723895,0.650961887,0.530679533,0.733356268,0.801564541,0.476755448,0.768960938
0.373033156,0.203610265,0.044747281,0.07506556,0.484061884,0.476060991,0.645116983,0.311087033
0.517382457,0.494514901,0.564732584,0.585035483,0.07341279,0.519603197,0.216782971,0.671931292
0.36853802,0.369537377,0.261359216,0.056118967,0.038617081,0.07074423,0.024699419,0.028248057
0.5713764,0.552036251,0.103008457,0.60862771,0.482484071,0.11290875,0.170115579,0.325824494
0.247694153,0.175412462,0.197105341,0.492321324,0.051327094,0.112507755,0.055612203,0.070118254
0.402324392,0.212191506,0.071381782,0.336728516,0.089841898,0.1171719,0.074604925,0.126506713
0.100497943,0.136331499,0.301807243,0.133023614,0.083404198,0.06879798,0.085400515,0.153191213
0.078141131,0.249711965,0.137516011,0.143932159,0.074695564,0.093289315,0.41780744,0.413303025
0.402535769,0.33825847,0.869363593,0.873569779,0.217140072,0.115122335,0.165670568,0.752634073
0.481224925,0.461313511,0.895654358,0.919198191,0.905091518,0.267075753,0.824482983,0.231264671
0.936846989,0.920117226,0.922053446,0.921513274,0.928865684,0.545065,0.9283318,0.870723917
0.941319412,0.908326186,0.899289552,0.886294688,0.949963155,0.93677063,0.906376296,0.888598989
0.506968132,0.455802923,0.477663451,0.708076864,0.100713011,0.463149082,0.50424927,0.5058494
0.056410096,0.173186769,0.075604111,0.314474724,0.030064151,0.049312703,0.059778702,0.037874418
0.4150816,0.27051164,0.866874631,0.449970159,0.526000241,0.484015271,0.634065415,0.670181323
0.426122256,0.216957296,0.363400248,0.55444076,0.831209948,0.444740701,0.428907509,0.947257066
0.225900629,0.221733933,0.111620133,0.297019736,0.072458571,0.484054064,0.067359293,0.213751933
0.471844567,0.905101797,0.844507598,0.859637781,0.508168352,0.442881841,0.95236044,0.939530899
0.622391377,0.87685157,0.961960323,0.813223195,0.525199778,0.512339775,0.964441897,0.906884673
0.104965637,0.878034121,0.222949596,0.724223848,0.066230271,0.072869466,0.208099634,0.157102462
0.87826091,0.861259536,0.933777252,0.952274147,0.13432487,0.875807506,0.164604612,0.693524046
0.356524576,0.317569673,0.060226313,0.450950087,0.855656536,0.86292423,0.338230108,0.807103685
0.342051876,0.117406404,0.331785967,0.366314809,0.793176601,0.064979865,0.299633895,0.764640742
0.079943981,0.230998154,0.183486159,0.611160749,0.5153119,0.095939724,0.730358362,0.674133478
0.840538103,0.846909987,0.478330695,0.897120449,0.12752519,0.861947257,0.260398853,0.23496956
0.627682349,0.819254388,0.61392294,0.758885546,0.812728077,0.862483506,0.873741156,0.828728491
0.532619272,0.813230038,0.597842416,0.789272512,0.544281002,0.535041499,0.708057219,0.683657016
0.883360573,0.908500322,0.817150396,0.7125059,0.919397942,0.901741787,0.889434215,0.760014309
0.272550336,0.865470654,0.926221942,0.888589912,0.901784735,0.133734982,0.769476095,0.308542026
0.49318981,0.839198656,0.585485232,0.686580131,0.491049114,0.481248311,0.577492283,0.489596637
0.057021808,0.289899885,0.285545858,0.165681335,0.04631743,0.085721349,0.05150613,0.137084812
0.604159483,0.578281355,0.565092268,0.808600671,0.557467373,0.898808423,0.846679167,0.811621249
0.276454756,0.521197491,0.445799464,0.626452391,0.421248154,0.547813955,0.480117374,0.542316637
0.605360126,0.835803442,0.829743195,0.834181365,0.869491947,0.512185417,0.922928363,0.855639448
0.670515436,0.682296361,0.86393044,0.731041428,0.545522549,0.874719331,0.844469402,0.734619973
0.433700076,0.397133913,0.552917263,0.632732603,0.322356851,0.823365207,0.350174021,0.123204126
0.354996719,0.450986367,0.024378521,0.153620452,0.087047846,0.092458708,0.037576007,0.04371743
0.922033427,0.9333647,0.933522332,0.933187842,0.616233296,0.94751843,0.958061979,0.932784242
0.393894067,0.440160817,0.436232148,0.344089181,0.213575468,0.36427665,0.308068935,0.172107368
0.928770671,0.952322737,0.83453031,0.377038509,0.523033061,0.924250516,0.896911486,0.78651777
0.521176785,0.498362239,0.687040076,0.878716934,0.50805471,0.531127503,0.603547207,0.62445645
0.942857164,0.938463658,0.869601638,0.883949279,0.491667129,0.932907841,0.930552685,0.852718537
0.860891885,0.796994569,0.403382036,0.773388835,0.119090126,0.570457241,0.475539141,0.349089367
0.093876732,0.774205777,0.812230877,0.496247057,0.849979002,0.079003761,0.822810864,0.779352513
0.572666444,0.56163012,0.797309125,0.905004716,0.479119147,0.738431363,0.564502134,0.671947984
0.385990529,0.255369547,0.093244119,0.583828739,0.538741864,0.099914232,0.444257165,0.581875194
0.608713423,0.690434009,0.415400948,0.750410412,0.827289555,0.835495849,0.886132233,0.894511441
0.255131844,0.247298181,0.879327735,0.740186018,0.911571714,0.508194062,0.725141539,0.277979147
0.428489935,0.202899252,0.053087036,0.128256832,0.060573568,0.550420673,0.355391538,0.194187075
0.639668007,0.887778012,0.889563573,0.825931022,0.597869624,0.896366614,0.658110437,0.762300259
0.478484046,0.510298976,0.18704071,0.281585608,0.459944858,0.475106266,0.384286573,0.62120064
0.88994808,0.716325749,0.91839735,0.935164865,0.88971237,0.899962019,0.920155661,0.926949491
0.032796404,0.144890179,0.102405151,0.126489789,0.497739642,0.053454577,0.19137239,0.111660495
0.099718078,0.160508991,0.085186603,0.402188539,0.114499491,0.409356074,0.274262973,0.568359517
0.784769448,0.8930561,0.877165492,0.858623132,0.505316573,0.527977716,0.552002462,0.577838935
0.933480734,0.863996819,0.890548616,0.890147327,0.530350024,0.948919904,0.936530085,0.905638111
0.032793194,0.114163036,0.210788418,0.127414022,0.027131144,0.02993418,0.412080682,0.603718142
0.191036261,0.215032092,0.12720937,0.254713262,0.058582792,0.075443756,0.145641164,0.059360669
0.520628882,0.571805787,0.639359282,0.72790779,0.927636681,0.490682997,0.384615234,0.727700315
0.857964513,0.856053854,0.770395836,0.938657093,0.155795716,0.861282893,0.914654345,0.889202048
0.392608367,0.474723905,0.067699827,0.163477924,0.484322076,0.229395944,0.498421921,0.08335099
0.116157808,0.246301711,0.622731859,0.677530981,0.158724157,0.500839161,0.726330392,0.556490343
0.41069343,0.559316038,0.621481696,0.770850548,0.441491765,0.354970841,0.357088065,0.841756735
0.26331478,0.531270815,0.170044323,0.572749302,0.91759925,0.146219447,0.907868807,0.850969616
0.859499418,0.700865997,0.904016567,0.911172386,0.881706724,0.843327583,0.916171599,0.865139061
0.68684782,0.804607762,0.61761563,0.860224785,0.429332155,0.501490163,0.670673921,0.590947394
0.938239675,0.92360197,0.94076796,0.924469089,0.935599893,0.918281946,0.955595979,0.880808459
0.421500004,0.456334722,0.209552578,0.187391706,0.060066084,0.082088341,0.676665807,0.158773634
0.913753456,0.920657337,0.859707044,0.753493831,0.80107059,0.914367137,0.83385848,0.830980836
0.426300355,0.545962172,0.416014505,0.52785151,0.603978389,0.887614228,0.512425682,0.927028457
0.122276159,0.563348052,0.822041138,0.566049829,0.133256005,0.513494265,0.188585539,0.735269272
0.472266689,0.493367862,0.535115036,0.756684743,0.112136726,0.132330199,0.116187342,0.06293067
0.054732788,0.224908797,0.178865959,0.107274176,0.465916579,0.082204383,0.399483454,0.865420431
0.645022585,0.357371471,0.260676231,0.586965032,0.231718663,0.777181475,0.097116105,0.159946367
0.299039443,0.7533964,0.497680784,0.781701482,0.923517192,0.123139331,0.599117249,0.80751679
0.883045195,0.769442144,0.941065047,0.85538674,0.514651257,0.876794459,0.623208266,0.903084395
0.236030761,0.632150031,0.086293242,0.815892359,0.07371765,0.064102719,0.522255916,0.747422449
0.283832592,0.530597473,0.58709603,0.373175019,0.87549157,0.505602011,0.936901575,0.632551818
0.116376398,0.298528371,0.590298426,0.387918782,0.135551074,0.91573115,0.093118199,0.437520043
0.876528858,0.805628666,0.935751815,0.960647693,0.775606558,0.869136907,0.93185206,0.936566377
0.200830866,0.186241036,0.158405499,0.16674223,0.069096271,0.085812943,0.177612313,0.055893529
0.518136945,0.296996953,0.552754395,0.641357507,0.822376096,0.89790659,0.668788374,0.226495201
0.935926841,0.932899411,0.930932437,0.844505125,0.518118323,0.498179212,0.757408003,0.612685283
0.722972662,0.825333718,0.860411311,0.794942956,0.871488768,0.52109665,0.913281081,0.82664545
0.741856663,0.610258757,0.743887355,0.807684581,0.152998035,0.736544403,0.67282279,0.788603846
0.108980268,0.120618954,0.184104792,0.187345502,0.338822503,0.112211881,0.210582312,0.41463836
0.41236057,0.435681802,0.468330923,0.778736749,0.419923931,0.695910816,0.207988472,0.218408232
0.295436656,0.366677675,0.070650128,0.326022,0.936736793,0.78993286,0.082598079,0.446171065
0.182125446,0.103435662,0.133339834,0.048134853,0.037078858,0.466554701,0.041152334,0.067366793
0.060090638,0.170857249,0.070958335,0.093316296,0.188351274,0.061859847,0.048395103,0.060236689
0.431182565,0.613488652,0.281188666,0.405991827,0.568053334,0.142440482,0.335708037,0.324606032
0.723341989,0.635428482,0.860741971,0.843084795,0.068730697,0.837189044,0.156607272,0.438455078
0.29187261,0.52303429,0.372366041,0.762157691,0.099796086,0.921901344,0.164526263,0.341956124
0.273765398,0.502040167,0.600557682,0.680582093,0.52185777,0.118764828,0.683164462,0.506139505
0.404727185,0.649565009,0.374368322,0.943502152,0.322095267,0.752569677,0.42664506,0.706572714
0.224592658,0.251098951,0.209461145,0.224429813,0.067001288,0.530399978,0.259521774,0.596707406
0.460834699,0.707877827,0.849648461,0.592332997,0.230661044,0.333033813,0.729442086,0.891544432
0.51987547,0.537278093,0.46414369,0.455095114,0.528925214,0.503083101,0.550135046,0.692286383
0.490659581,0.611861706,0.7142525,0.627225171,0.546199927,0.926632474,0.879712284,0.882574702
0.03522652,0.152479062,0.195637724,0.163038126,0.054034983,0.043959179,0.06796401,0.23722199
0.736119685,0.481993365,0.218318621,0.477756892,0.89276247,0.866978137,0.772709529,0.651106018
0.939208914,0.819960219,0.829473073,0.855037357,0.944665612,0.926630756,0.866339834,0.865877948
0.312261035,0.475380474,0.702240855,0.341628133,0.135012799,0.523730605,0.661893655,0.737547321
0.077356805,0.402423155,0.17687631,0.281291215,0.058500529,0.069401162,0.295689767,0.076794471
0.869394886,0.825680662,0.919272109,0.935626791,0.650063597,0.560159783,0.404127205,0.899339992
0.041598562,0.117924104,0.060753271,0.151558381,0.029444071,0.10814382,0.060597815,0.045971133
0.373143848,0.031361184,0.039766556,0.146508662,0.499889897,0.026141841,0.441775941,0.476922249
0.768869919,0.854013313,0.880021585,0.938963481,0.58525521,0.525759439,0.169188274,0.507470252
0.528138509,0.702714672,0.772319836,0.599221127,0.523095651,0.51153388,0.897552215,0.814434311
0.034045742,0.089839427,0.101095221,0.1182062,0.026377046,0.037155799,0.058752096,0.09131947
0.643773205,0.54056381,0.794466073,0.920810777,0.766733179,0.782667873,0.646624359,0.910823211
0.032784493,0.07086165,0.097721383,0.137559875,0.491461489,0.047359079,0.118745044,0.120975166
0.291118718,0.413712714,0.063911006,0.150861793,0.099544045,0.108512004,0.372778283,0.42188575
0.715043351,0.519839451,0.248022418,0.824648297,0.494721493,0.488279331,0.717668713,0.927615617
0.574200794,0.442413047,0.729632913,0.287584064,0.571001491,0.087776825,0.773874028,0.61699666
0.877690256,0.838315284,0.941314034,0.94314105,0.887850259,0.875543411,0.952327124,0.887154897
0.837276823,0.877080188,0.938161731,0.943511841,0.884115836,0.906626514,0.932114483,0.892774147
0.316156146,0.467966938,0.747066551,0.348610389,0.087102146,0.08857176,0.044267569,0.029520616
0.112633499,0.381890824,0.189814486,0.300869771,0.080207009,0.111403238,0.196258825,0.244446524
0.888004217,0.72456414,0.828567136,0.828125663,0.913610011,0.900730968,0.896423934,0.864792083
0.145200209,0.2779588,0.145631948,0.389375024,0.118867755,0.241230506,0.084164794,0.030069059
0.07299441,0.315990537,0.123627922,0.467777148,0.069271877,0.075304999,0.205025054,0.22666265
0.943711697,0.840354148,0.912815231,0.905953772,0.93808088,0.952207354,0.948137435,0.917992345
0.713832205,0.178837284,0.616775166,0.150027728,0.542708864,0.134786482,0.746756614,0.736615702
0.053494441,0.048215448,0.027797678,0.041154585,0.400686312,0.069894656,0.277936919,0.336091219
0.426495065,0.335561481,0.745585081,0.09021818,0.095366753,0.27733301,0.109860859,0.032698769
0.367092345,0.510096086,0.823757829,0.489545206,0.202635986,0.85437358,0.125560171,0.629857999
0.595005088,0.437639956,0.094645543,0.460664966,0.091812667,0.549516993,0.129067759,0.21280394
0.113790719,0.209753302,0.046572229,0.227662748,0.068321753,0.073133508,0.065428919,0.050341706
0.823006133,0.507897081,0.368725472,0.368833267,0.490721599,0.08609276,0.682778295,0.322562489
0.707259521,0.458172867,0.6885831,0.387985859,0.449629359,0.518645465,0.456866131,0.648434531
0.92975323,0.584083589,0.819915358,0.812741431,0.222877706,0.929169949,0.81162748,0.49101082
0.370619215,0.518288159,0.803599792,0.569478266,0.133935326,0.429053062,0.109792936,0.504755466
0.507504406,0.477832664,0.692876492,0.588677753,0.536986171,0.038360117,0.802265343,0.515418502
0.511901781,0.477242754,0.352130075,0.702823631,0.549166439,0.492068405,0.485791929,0.476596624
0.146765216,0.251145971,0.03907401,0.446686288,0.15410672,0.824411586,0.207529498,0.216990505
0.517775112,0.532016193,0.212522527,0.412327638,0.501614923,0.489088292,0.926571867,0.872317878
0.935391204,0.933373167,0.891117181,0.892450756,0.918212152,0.90818509,0.922502236,0.899801768
0.65738091,0.60404455,0.909532526,0.92888056,0.479809402,0.848170364,0.562897929,0.934302958
0.363306265,0.237707522,0.026201545,0.328818035,0.101557261,0.097674189,0.035688811,0.031017401
0.104136309,0.289110738,0.234242481,0.175449178,0.186948752,0.151997713,0.110284623,0.144598483
0.381990598,0.213682834,0.276855246,0.38187336,0.134184366,0.402089365,0.051102402,0.159566776
0.445852005,0.511533366,0.661332828,0.546431538,0.453854396,0.481108647,0.56613394,0.719712284
0.060673312,0.240218168,0.108508414,0.466385645,0.070776657,0.080362196,0.050095465,0.106084878
0.891045692,0.345561105,0.694592667,0.759713647,0.535583024,0.159316578,0.103389364,0.281265071
0.712878934,0.432762271,0.345499022,0.540585036,0.130280499,0.825568758,0.475285654,0.482251495
0.137256358,0.403325094,0.104629186,0.521254646,0.164271107,0.165920847,0.438926593,0.163922652
0.864241252,0.632209325,0.714002321,0.641241981,0.493573539,0.64688853,0.732626526,0.351173212
0.789790952,0.575356608,0.862912293,0.787966727,0.913584682,0.095602861,0.939184767,0.859329963
0.656884701,0.270809963,0.43651153,0.450707353,0.502092683,0.077452505,0.610719136,0.615732527
0.54177912,0.593934004,0.613612283,0.713789097,0.531362461,0.535332347,0.064222509,0.664462875
0.044282476,0.471052139,0.117206264,0.100344276,0.931391079,0.052945576,0.846371905,0.682583855
0.066251979,0.190981093,0.152333243,0.326646646,0.048784473,0.073238662,0.264021542,0.074099662
0.86375482,0.803265711,0.86150157,0.734685737,0.27061926,0.876652234,0.821546354,0.453089603
0.46978817,0.568399986,0.514826569,0.514491648,0.781537532,0.552238545,0.591517854,0.734685634
0.439638906,0.30956697,0.645942858,0.585484095,0.099134227,0.121939606,0.190223232,0.262993945
0.421126138,0.721909443,0.810552171,0.632984959,0.376883057,0.466120353,0.29012554,0.751670152
0.801555159,0.522435209,0.744801478,0.658880829,0.535538896,0.928487559,0.381258599,0.688259955
0.063004026,0.137312073,0.059806988,0.155122427,0.08733499,0.052912683,0.095439465,0.129205916
0.842731375,0.684471314,0.864963913,0.684531321,0.476754864,0.455236629,0.939105498,0.889587303
0.347020488,0.541475408,0.809757631,0.792689479,0.457280417,0.123930631,0.411577035,0.622662497
0.593447413,0.801415114,0.680176264,0.90515863,0.877641132,0.44407092,0.660397998,0.845249759
0.504483803,0.647071403,0.902827638,0.828081744,0.488733523,0.192642744,0.78355964,0.414170635
0.784266097,0.409549655,0.860798462,0.560462997,0.145867386,0.824792797,0.352742036,0.327641444
0.058784159,0.265215186,0.204351871,0.374297817,0.051831396,0.066128552,0.122374727,0.209708152
0.91690278,0.882364007,0.877736535,0.935674877,0.924171907,0.905904433,0.942783797,0.934379601
0.540020368,0.13918106,0.038119536,0.328065823,0.085265329,0.512315207,0.225599936,0.551420558
0.570672631,0.620101104,0.292410525,0.705086518,0.160207775,0.153700358,0.198596514,0.303033537
0.261583135,0.245905895,0.643392794,0.096467632,0.128209118,0.480324369,0.051787344,0.142200197
0.835826628,0.733425354,0.23583323,0.350278914,0.289108293,0.789052559,0.88181647,0.837884431
0.536529575,0.832868633,0.872555114,0.937774131,0.078425963,0.102524465,0.135982032,0.388194548
0.352443791,0.368100783,0.061134856,0.269379073,0.308451523,0.13977841,0.1104113,0.176217829
0.099271382,0.231561373,0.202395613,0.234950552,0.072312092,0.10370532,0.041423259,0.031419882
0.073304908,0.242626987,0.078220451,0.543145014,0.055466791,0.088534015,0.063666121,0.055362792
0.492287294,0.567916033,0.495457469,0.620119067,0.529020228,0.743948745,0.43216493,0.448528736
0.509319686,0.912279605,0.700932522,0.53779098,0.498035927,0.52424813,0.491511216,0.46021253
0.412260863,0.474223242,0.535221974,0.779044188,0.050710801,0.529293496,0.674739756,0.61102904
0.921184941,0.928032363,0.908438765,0.89813656,0.517492025,0.626092794,0.939916102,0.905237826
0.482402639,0.46171743,0.515042635,0.455887073,0.461857185,0.494362951,0.882085979,0.811151485
0.927399857,0.80924375,0.207173414,0.484592934,0.113547709,0.121668256,0.47841445,0.477393308
0.094663911,0.262302937,0.506790029,0.368298866,0.080836672,0.120155798,0.429777934,0.456506659
0.524946082,0.903322732,0.150647271,0.852018746,0.545972849,0.501990476,0.392756385,0.469332376
0.645908508,0.809905364,0.40874126,0.783025647,0.916666538,0.925606868,0.739273263,0.788396593
0.917425953,0.794145989,0.946254179,0.945993701,0.466016045,0.909123842,0.445757157,0.603406773
0.285672504,0.215260291,0.277028638,0.225341902,0.274641851,0.287955996,0.776392285,0.390002611
0.443665429,0.244959061,0.604893928,0.513531658,0.088108618,0.82637626,0.116210218,0.304540288
0.120252123,0.545906175,0.696973275,0.521067204,0.095381361,0.501585441,0.820221991,0.547665544
0.437314422,0.245364366,0.120214785,0.174366944,0.550042765,0.0728789,0.279486575,0.081865953
0.89573075,0.738918084,0.57175051,0.767296461,0.911495835,0.876563832,0.897458056,0.88557745
0.479242333,0.390225245,0.430057088,0.522589867,0.855116111,0.486832653,0.76660526,0.835210023
0.951434806,0.883327219,0.943870275,0.940588536,0.953677289,0.950442071,0.927395275,0.91478898
0.163712284,0.368235628,0.11695824,0.38791071,0.182678937,0.368494992,0.157598633,0.083456633
0.958672919,0.917480694,0.888322277,0.886025273,0.953093736,0.955300237,0.949107279,0.908625013
0.096862138,0.279504455,0.080700679,0.222026292,0.568349769,0.492497041,0.202780694,0.120819732
0.71656447,0.805584999,0.514137363,0.930347867,0.825429248,0.901672449,0.785107022,0.644860088
0.88779345,0.753756399,0.907610642,0.903511328,0.898537138,0.55990625,0.937188663,0.830798818
0.36764419,0.423820439,0.643507413,0.400723543,0.477780366,0.127807563,0.470021884,0.335658579
0.395525392,0.388599753,0.405235638,0.797576959,0.398357514,0.408444194,0.452882324,0.31444432
0.936779956,0.912753168,0.494459374,0.741600986,0.930351628,0.944746157,0.832359768,0.902908683
0.092354622,0.358613509,0.113580494,0.76603677,0.065633135,0.105768193,0.07614098,0.092044014
0.403580983,0.611815051,0.714175148,0.815998179,0.886116022,0.640892524,0.670913202,0.80004564
0.126545483,0.312726355,0.406941828,0.017705071,0.843001932,0.143103189,0.224931558,0.201320944
0.780997486,0.878098456,0.253434312,0.822166436,0.190206949,0.238457023,0.562388227,0.328296366
0.893266832,0.818630836,0.851120052,0.901927577,0.081557083,0.182989419,0.293538524,0.902515352
0.83398547,0.82120232,0.837790028,0.935761446,0.611612382,0.658627812,0.959456118,0.891027595
0.066144055,0.184794556,0.035673946,0.130720833,0.474810214,0.071858511,0.362708305,0.455937253
0.42040311,0.809669925,0.178785903,0.20793541,0.524325563,0.087891163,0.218309516,0.243462429
0.783068889,0.543511906,0.603575815,0.492537337,0.774568109,0.81968476,0.679409274,0.753566921
0.403220974,0.739571231,0.494349215,0.699224608,0.051608315,0.93645172,0.144615877,0.310954668
0.745293046,0.714004026,0.874364458,0.693893105,0.087624386,0.761749412,0.318293784,0.197539018
0.875792777,0.766698065,0.87358642,0.859545343,0.881423664,0.90402187,0.659482075,0.755042912
0.840372472,0.481472288,0.823250579,0.607118536,0.518044019,0.574869041,0.366077097,0.813238114
0.924896635,0.88147717,0.875422599,0.853287997,0.926950967,0.923692256,0.883767386,0.833278021
0.931069801,0.548014594,0.831821565,0.85162225,0.943563262,0.533137178,0.90088637,0.877491633
0.875601459,0.886898468,0.784726369,0.864362561,0.708201543,0.925710799,0.865476199,0.797835772
0.144457905,0.491812422,0.339088858,0.243780054,0.455956589,0.471014896,0.483848701,0.66844394
0.266919549,0.556630309,0.489310739,0.413085424,0.506136175,0.902871686,0.57761434,0.781875028
0.439126534,0.513074907,0.140331997,0.580305488,0.496340666,0.892915555,0.317066037,0.694447461
0.372146137,0.477996129,0.126634792,0.220599248,0.106015033,0.498174257,0.063479379,0.109643064
0.376037726,0.628718762,0.657189758,0.82610944,0.649293471,0.262787839,0.801775726,0.677180005
0.431071975,0.410062727,0.908293874,0.555029418,0.116130478,0.855981553,0.045377,0.469491739
