IA1,IA-11,IA-12,IA-13,IB2,IB-14,IB-15,IB-16
0.470485645,0.43529251444324,0.418711447886663,0.414287031100082,0.288145799,0.236202911218512,0.228135450216256,0.28276158119829
0.623698815,0.624152521234123,0.310561216740701,0.400543543486502,0.077299869,0.39546316433551,0.356176939788826,0.300736695928441
0.057050866,0.0533263760220656,0.521451515644837,0.401276381385561,0.06722889,0.0358784391806124,0.0493391771688404,0.0835920964620381
0.252091678,0.0632383884413494,0.0452016144162579,0.290988789923758,0.046431402,0.0392166540447045,0.0450034688827786,0.0775356376134634
0.439146666,0.479823884607556,0.467882144101008,0.52667686041628,0.449882034,0.289753222799449,0.298854915228729,0.294133900488536
0.024974284,0.0536873920749908,0.0381112295402155,0.0841714753360066,0.565238015,0.529755658505401,0.511580650522623,0.500233614162189
0.105238267,0.245021413934357,0.398290434442138,0.473984885557767,0.719488579,0.40707582177115,0.624706336646451,0.655528722712988
0.71973157,0.69949624260007,0.386557142209825,0.642284694111842,0.681008523,0.686379075908534,0.702776981642714,0.682858925257574
0.650213008,0.628465405967443,0.285591037949677,0.40603984320929,0.675472226,0.819222125836664,0.798338314685922,0.869288326650918
0.942441945,0.938230347633859,0.929940371838095,0.905997050229489,0.646432804,0.635404169521808,0.631008761996674,0.617337359641374
0.926545329,0.895913868200734,0.900176810328802,0.915013198121131,0.912976723,0.911060174763516,0.920808310344711,0.903338641182504
0.035091565,0.261470549013665,0.278308409742648,0.213577634175603,0.290144632,0.257287603633287,0.198708517453447,0.284109947358122
0.273927126,0.277402016521858,0.291023028182994,0.330883828221443,0.032153643,0.0288043393514562,0.0265092085512209,0.041752908902838
0.358853749,0.342409471795948,0.332272394856779,0.27009184563478,0.050659981,0.0501127370397549,0.0475285627967314,0.0765792792630127
0.349232871,0.431725190436657,0.305687712316576,0.363514207324028,0.397403683,0.390053167908372,0.425133526591091,0.418744858052457
0.384153868,0.378481836067871,0.355891864459317,0.399068272104766,0.049843459,0.0343115899819463,0.0394539677681464,0.0930755921380803
0.316003021,0.243717843445893,0.311657465441911,0.207963525639784,0.207173782,0.0501858884084609,0.0749041537044475,0.102579709009753
0.956225193,0.951518442780382,0.952654406086656,0.904798149306826,0.947719833,0.937835076075263,0.93965281872339,0.951562567584244
0.063929745,0.0615850903417435,0.366661798222921,0.13380408163912,0.429571291,0.430661416620993,0.463680544509376,0.478032744698193
0.739147775,0.753652420866802,0.726610871541119,0.790385455866379,0.786032947,0.605257952591908,0.740655969313776,0.767618293836691
0.538166977,0.517980605051177,0.568699071293792,0.378736032414748,0.330833127,0.297482607887582,0.297063112561472,0.335219232037968
0.490937819,0.46874324592703,0.527291067563411,0.471397336062318,0.026974547,0.0254486280726468,0.0219339180884421,0.0291584479622888
0.953672996,0.945975994725833,0.938960602464235,0.911235093021808,0.942271335,0.935029589358906,0.937587959633845,0.933871532861963
0.453680538,0.430234285452554,0.42439122967689,0.41031513363596,0.346188324,0.361999393328242,0.419764779966215,0.348054361313728
0.912721794,0.0665284182753553,0.135437332209405,0.297392159402962,0.408696601,0.337299279185285,0.279124716023912,0.419553629424628
0.954857138,0.927815836503591,0.935871735574728,0.706902728278592,0.714672526,0.76730761501933,0.678138831999814,0.738751156285612
0.668478853,0.699381141373073,0.484178566185286,0.625033924846846,0.147957924,0.0507672518995388,0.103476183367106,0.151290096075341
0.064343712,0.0282483176581648,0.0330331115051484,0.0863553229001851,0.042252797,0.0370070204983217,0.0597396475944642,0.0530473391984354
0.372501904,0.414970497045063,0.229170489442816,0.167474427332768,0.546045497,0.516450060661711,0.520099614991414,0.520374029872778
0.032115887,0.0243201714548893,0.0267147435550983,0.0573206251788527,0.028223914,0.0227290502937103,0.0306377192675673,0.0343946110084789
0.735656786,0.727597509505118,0.564731430973955,0.498843941746822,0.072886078,0.0628769913433418,0.041720689263268,0.0715946739627065
0.494728009,0.690697971100322,0.0942148417501058,0.277356437612849,0.501018188,0.0559697550035305,0.469731395716271,0.427967396913479
0.259054343,0.0499077623016003,0.227674856993513,0.265598021691027,0.076396094,0.0421406245355848,0.169532804976251,0.0771461712310746
0.446861925,0.563523656143028,0.488438731051897,0.56866364976792,0.79864461,0.777416019328211,0.585905607132804,0.797541179074148
0.327216161,0.141106449449935,0.145577656476143,0.201756187791482,0.110882736,0.481469285431393,0.296158937740509,0.141491659938063
0.03515154,0.0255598274119636,0.0246680804008579,0.0416107107032095,0.050601892,0.0244569734964937,0.0485901839184364,0.0442154315066917
0.377668628,0.38678988420771,0.376131158733197,0.357673034831087,0.493669904,0.5179235744929,0.539360659163869,0.601600315203834
0.454178091,0.4581695256377,0.453654078934356,0.453882159364976,0.457435905,0.501581258637991,0.465696023809361,0.450242490649665
0.502317365,0.508317335885716,0.472421803598048,0.499141275819585,0.596558554,0.698667007569794,0.591015740944762,0.590792311587801
0.382739613,0.368414287863639,0.412719094824203,0.347227002695336,0.057619399,0.0532714381127184,0.0561026245605588,0.0878457248230446
0.71662303,0.500989094204879,0.910580430339943,0.580142270572437,0.40518272,0.439514692632789,0.374253486710994,0.412694646468905
0.668004664,0.690810185199063,0.864079690055357,0.854086525730889,0.941006041,0.921126276815559,0.890410999233256,0.925958361184066
0.879225872,0.895309980630958,0.85163246637792,0.833130010431453,0.770368411,0.839180073017037,0.820341404095125,0.82456721506556
0.058038235,0.261180734613899,0.0746066468825609,0.262982423950651,0.070821753,0.406443451282984,0.315619020635022,0.369099596027994
0.697573062,0.927311994692869,0.655556361946202,0.836936585647556,0.914873736,0.886039582463301,0.856264470442472,0.890626094122455
0.029399126,0.046715189676757,0.0466220695747127,0.109435371916171,0.048339784,0.214108385137181,0.032478571077886,0.0445601789209561
0.025381715,0.0371418843856113,0.037835173570186,0.0768278169846908,0.060033646,0.036586177048308,0.0446991845948363,0.0644112918256223
0.323259071,0.323346134411589,0.324217383768288,0.309920180643139,0.352156008,0.309474687841172,0.334466422811486,0.359416859832981
0.316543631,0.311919380966258,0.292895367979236,0.3099381570234,0.041671668,0.0376051242632464,0.0471427094808044,0.0667081084591606
0.051763813,0.0415740778377131,0.0496724499806199,0.141779305011706,0.050577603,0.0380218435625009,0.0404015776282285,0.051890162768996
0.547595013,0.311736190279095,0.322290743607552,0.267791064374362,0.064772985,0.0480895077076484,0.0865679502382408,0.147178539838721
0.928819161,0.910205100055709,0.904303212676028,0.885410115248259,0.072907309,0.0400311985172111,0.0539821594154594,0.047787066113631
0.309002,0.234159090464817,0.424187580671852,0.371633539505525,0.247956957,0.228838675344829,0.29644230016506,0.268110443332327
0.710964593,0.602557459638067,0.921729565388143,0.858151573170235,0.560847316,0.744923774630249,0.471638478296142,0.499185657393528
0.691649627,0.654253837877755,0.638933043706261,0.674011519004246,0.940021112,0.923706451418279,0.935928413208525,0.92835267413753
0.315625036,0.0681647293644353,0.0886702124854412,0.160833946931985,0.618380944,0.572310850513199,0.573009405071383,0.606111580456435
0.725984571,0.842863003027388,0.849034384913594,0.702835205547941,0.813959131,0.720971789077995,0.745558506241925,0.765722417871086
0.433566615,0.440742280049285,0.645192442528698,0.759926843267802,0.660299596,0.624591515354873,0.607777835420152,0.534658931549951
0.310953019,0.308320820255302,0.332802632029822,0.492860281620994,0.517159369,0.346937118787428,0.679075699803438,0.684304182949846
0.037447639,0.302375841501638,0.0668356684330198,0.17698488515669,0.6184334,0.909402315040356,0.644217288151914,0.60870842077063
0.534955281,0.5854455798213,0.513002770417063,0.461617461675768,0.410640981,0.473103262356151,0.482265875337327,0.404945295425184
0.304952085,0.157114559444473,0.0368887110574373,0.256935620331349,0.027790226,0.0288750825090022,0.0338573683704921,0.0349941103675981
0.725104164,0.742018523481536,0.587131155303772,0.755238209788977,0.608991617,0.735332400848132,0.76623290198665,0.79379070798316
0.024292508,0.0270507273574958,0.0309972201345594,0.115739729740304,0.034208551,0.0387634369791349,0.0341221148019779,0.0497605869750193
0.088102022,0.0260833735033899,0.0298152805581924,0.0589603857164494,0.365843888,0.325089227901041,0.33105786710461,0.295398828183951
0.373477053,0.3774967185647,0.0574391484598282,0.140881434088991,0.033915748,0.303119471330926,0.0407118982227004,0.0466593006955472
0.36825967,0.49485339500156,0.437040668768767,0.290098644602081,0.912604174,0.894485690722126,0.831389845940594,0.904085000944784
0.045204982,0.290565872823229,0.0499792930630097,0.0666839472912871,0.039334708,0.0325308815280452,0.0360614361271242,0.0493915140759577
0.361679531,0.466606304735635,0.470761383639569,0.421457591500382,0.537940014,0.494051413160214,0.531555500030885,0.608260491239072
0.116149112,0.277184382785547,0.0508746364930986,0.218390222341349,0.506377798,0.306583208931532,0.445833457122873,0.473594140939574
0.381937606,0.33453740720275,0.52178922420766,0.321686171549327,0.060871868,0.0472002575329865,0.044987826709246,0.0862064234690982
0.020401526,0.0302973815930127,0.0229415222252253,0.168351196230232,0.269754691,0.40708528891874,0.168049450487448,0.232763506622096
0.570428469,0.706423788402451,0.515382881990873,0.578952471250641,0.403484706,0.379176342314983,0.495231292033359,0.422353908416331
0.04007558,0.0495094679703873,0.0730106193693537,0.0553562538445892,0.033402934,0.061733272871049,0.0557630206737805,0.0430861404099587
0.839477696,0.690984435844741,0.735494772254037,0.79250684987841,0.759298773,0.635345788650019,0.744850200346892,0.86142539454942
0.593531304,0.588812681152849,0.575767721537303,0.585222652250081,0.673033043,0.611787233806398,0.63998419980935,0.650527809054248
0.3858261,0.349558128221539,0.356812800609444,0.302739546684651,0.399972195,0.376318120243739,0.404600823552467,0.365984671974988
0.029649131,0.377967978123937,0.0686678563462649,0.243108632725063,0.152452034,0.077527430301125,0.0358681339509136,0.055809182924272
0.9141105,0.709457546526253,0.593833347315261,0.549968495005697,0.288607856,0.260901841205807,0.281159706856511,0.309529174710911
0.83671051,0.919560796489523,0.868436451508391,0.823118857529187,0.911901526,0.909387276939683,0.914800558430573,0.822057049313025
0.29502963,0.284576202178417,0.261617172632253,0.268966497604726,0.039707048,0.0552812225181296,0.146267385410112,0.0540276845674589
0.723231462,0.747706732440003,0.675080453196868,0.784461893789937,0.730366052,0.73734979762751,0.741583960254375,0.751781065825293
0.26789213,0.428020733967834,0.252697240672097,0.207678045147385,0.42973421,0.43533879832792,0.42551529845513,0.433970055866899
0.872986772,0.691153139471213,0.731477029702096,0.704830564069332,0.290683932,0.0472845825586034,0.122024956257743,0.305145571680528
0.51122699,0.5453766779158,0.489798498492547,0.494194085900039,0.649320473,0.661891755860077,0.623936064054572,0.634748560827266
0.860526925,0.876074776641517,0.812691700200702,0.838523531350172,0.740611136,0.826260251672682,0.845665832214044,0.779125331035118
0.593964456,0.70016788201469,0.579896430735243,0.484841259934993,0.683472152,0.721141283851092,0.42177343809072,0.581814500399559
0.567767011,0.579686648322255,0.548908951300478,0.406525597176703,0.719359589,0.706873221205452,0.754005001311868,0.737418025930352
0.059444995,0.0731015048727767,0.426195116869663,0.248699982352254,0.358737205,0.337116177581725,0.311983426695355,0.345460570227605
0.516989831,0.483388663275762,0.665588509790685,0.423386225820385,0.044490853,0.0390775922810977,0.0360257278153079,0.0531727479979988
0.336154854,0.297745309086735,0.240940668226693,0.225044486681303,0.358462665,0.302514569096118,0.292427697085012,0.305228560012102
0.864842915,0.597024972244377,0.832742149313866,0.632556770950389,0.479251244,0.472860243936984,0.483911391372588,0.460322197810711
0.907564034,0.917013948489554,0.893324092888623,0.874639944488364,0.889454395,0.920726810805013,0.850457377161002,0.894492877847398
