JA LL 1,JALL 2,JA3,JA4,JB LL 3,JB LL 4,JB3,JB4
0.666520869,0.479667922,0.576544875,0.126097484,0.843130182,0.802970541,0.153839633,0.637650434
0.29479616,0.180950786,0.483369598,0.140437265,0.397248519,0.9183142,0.453534237,0.394170802
0.066468284,0.203815084,0.302711507,0.105928564,0.536942808,0.601687973,0.329920353,0.452115296
0.036087223,0.044086767,0.056844802,0.04211461,0.057039284,0.089035069,0.161732323,0.036178183
0.200445321,0.189885777,0.054408859,0.041486345,0.098815497,0.730837428,0.136546204,0.0195775
0.204894645,0.138422664,0.02918464,0.025153766,0.186658409,0.191642161,0.108893562,0.10023475
0.06438009,0.215679037,0.030100181,0.039157265,0.095610675,0.054648353,0.070441302,0.126860658
0.096021289,0.124420199,0.08267127,0.067931064,0.093424356,0.112962765,0.092483008,0.029454191
0.840421973,0.611052047,0.627108018,0.588669327,0.693702395,0.48173733,0.600977203,0.551617797
0.411277279,0.642375213,0.710701569,0.630693865,0.871954621,0.096515511,0.588215427,0.92065699
0.596389584,0.796990941,0.747583522,0.906727164,0.843426658,0.052600552,0.222546326,0.895777741
0.18731317,0.537793527,0.115706034,0.037664668,0.371579069,0.055589925,0.078784178,0.405883102
0.056887347,0.035675321,0.137567069,0.025157223,0.138200291,0.018550591,0.651642105,0.158569072
0.021122228,0.023690394,0.164571726,0.080665934,0.286292849,0.130147623,0.181033066,0.065038273
0.877904931,0.815684877,0.855010793,0.898228739,0.785733275,0.402040759,0.480343151,0.670602884
0.065566573,0.066637963,0.085820309,0.038061624,0.053413698,0.05993432,0.110485499,0.063360309
0.099709304,0.092561158,0.036095406,0.024393584,0.08586804,0.053320348,0.097559995,0.045655098
0.036533716,0.028838435,0.092807662,0.051868876,0.536633656,0.047142939,0.434788185,0.475196054
0.067915784,0.143536911,0.13341205,0.104849529,0.668026535,0.087978241,0.553926025,0.592198477
0.682937085,0.555425005,0.492611471,0.499964376,0.927311075,0.51141532,0.868188527,0.929138687
0.030893562,0.069608674,0.027392634,0.037108951,0.079499002,0.033350219,0.084601586,0.03543903
0.325043915,0.361504986,0.422550661,0.58793113,0.692925898,0.691670799,0.477346941,0.636173381
0.477627277,0.523205358,0.086910234,0.524075467,0.65116969,0.373190792,0.526234943,0.528541451
0.051695358,0.052151726,0.036941797,0.055635943,0.595003474,0.531842276,0.529842118,0.523323717
0.034176381,0.054128782,0.189473543,0.248130111,0.819454049,0.505722137,0.460216152,0.100801885
0.031403894,0.01854402,0.050888195,0.029316834,0.029263691,0.312852602,0.367808504,0.032840735
0.060551678,0.044501698,0.042960274,0.034027235,0.043693511,0.066818195,0.07361102,0.04807404
0.233368002,0.079405358,0.061066601,0.08466025,0.044629829,0.47554218,0.113697958,0.038035269
0.920605042,0.929035573,0.885241791,0.612049454,0.857078835,0.897679511,0.654290371,0.943994809
0.414671275,0.40564004,0.079917498,0.146638336,0.912451711,0.041025379,0.458012573,0.899235692
0.628141149,0.678128065,0.485485074,0.54640824,0.304481847,0.496484605,0.194425263,0.0417519
0.082681603,0.08154057,0.043382629,0.034656088,0.060683989,0.057787289,0.07125604,0.028522497
0.126676465,0.097967842,0.043063096,0.036894438,0.078727726,0.070650359,0.160999597,0.029872181
0.067220007,0.045813168,0.094752532,0.026646607,0.041818657,0.036951586,0.169905475,0.282174002
0.088531153,0.054638016,0.0632209,0.050647528,0.038613782,0.72195445,0.081898867,0.018191779
0.034128984,0.035911825,0.072838229,0.029546563,0.040221241,0.065384564,0.249846617,0.030360157
0.033229148,0.075646672,0.083461402,0.064640283,0.209223494,0.493670836,0.155717266,0.0586445
0.731419013,0.665557355,0.52296155,0.547954264,0.630387117,0.734355202,0.526833926,0.554132089
0.631818882,0.7998259,0.642964213,0.591266496,0.915717868,0.570952823,0.947229616,0.944695232
0.061322627,0.044168366,0.109076961,0.030536417,0.030281099,0.043995132,0.212087697,0.031447216
0.147750548,0.118176589,0.153390969,0.096205937,0.037701628,0.037438618,0.197059395,0.126131313
0.028863567,0.033428132,0.027091052,0.022153993,0.467757565,0.049360433,0.379827844,0.453680075
0.049151258,0.056671113,0.053320409,0.036722218,0.119985684,0.11962482,0.086768172,0.031406989
0.266556053,0.55714093,0.064065195,0.095551575,0.908532277,0.064938897,0.870879288,0.920987812
0.123616264,0.070486448,0.050640479,0.042070588,0.505350177,0.048374618,0.069611794,0.52965124
0.054796688,0.070101775,0.059306445,0.048220967,0.046780075,0.54528275,0.133195815,0.027304002
0.061655259,0.037637288,0.030457969,0.032794925,0.049783366,0.034460835,0.097113249,0.030245987
0.071123429,0.055970544,0.102185413,0.072869515,0.103171169,0.061257192,0.143340532,0.041176566
0.483823387,0.688343691,0.519685004,0.233954694,0.12395102,0.050082864,0.438038984,0.457990595
0.243165291,0.538323079,0.506844743,0.524729777,0.104908507,0.397284675,0.177637058,0.51561287
0.054893261,0.023684306,0.039879563,0.045660484,0.152918126,0.025414247,0.099979911,0.174961899
0.838435035,0.649531949,0.857076315,0.526127113,0.803756733,0.910731557,0.651612869,0.933009352
0.253621711,0.491138719,0.202388114,0.783984348,0.611946333,0.826637598,0.763355562,0.702172997
0.275448983,0.404544966,0.531438933,0.511117376,0.041956484,0.142653102,0.819562434,0.75429687
0.171069138,0.039102544,0.101742388,0.343769763,0.030953546,0.31327685,0.192745248,0.037995732
0.05884215,0.029976003,0.037205296,0.037292677,0.030609437,0.024918902,0.024459332,0.034775554
0.086664828,0.067795732,0.218619309,0.061149516,0.307009531,0.792662242,0.101927294,0.091446101
0.185170017,0.172373488,0.237053967,0.075495599,0.378745394,0.20962487,0.102532752,0.060493388
0.271655132,0.17084892,0.067549311,0.025919814,0.081718427,0.054872285,0.159382098,0.024822798
0.54972748,0.525302741,0.507327817,0.539877025,0.786402082,0.434991466,0.499544238,0.913758671
0.041341263,0.038065898,0.067972169,0.025483836,0.086151434,0.044856718,0.082834518,0.02310541
0.056769847,0.04954729,0.129256859,0.08346067,0.471352943,0.925663811,0.475040392,0.481671432
0.096056351,0.071108612,0.021347319,0.024661198,0.091889633,0.057193503,0.047588527,0.026122274
0.075480647,0.076241754,0.145820882,0.084671621,0.246830062,0.718592675,0.624818962,0.034628231
0.386532685,0.072777928,0.098961366,0.078736708,0.088833015,0.364954464,0.487863705,0.117109257
0.08168749,0.096142641,0.06397821,0.032307174,0.065630937,0.134747507,0.103198017,0.24485967
0.082421674,0.080210018,0.085463067,0.094658764,0.134216854,0.066150004,0.125292068,0.100730062
0.136316908,0.113962576,0.078856234,0.041887354,0.142340435,0.099532267,0.121828108,0.156502076
0.089863591,0.044073528,0.029042985,0.024556581,0.046690375,0.062959631,0.042805797,0.021949351
0.117570592,0.02796943,0.078035016,0.100608494,0.065540527,0.044244993,0.127256453,0.071680208
0.214092171,0.098644923,0.051449239,0.04226391,0.060205281,0.622968274,0.420790118,0.175886287
0.082603776,0.089791599,0.097125958,0.036934054,0.186932459,0.104312496,0.146722236,0.029900847
0.035270086,0.038460163,0.136369304,0.238101215,0.610458174,0.958851993,0.488068627,0.402018592
0.077688117,0.051041375,0.061713686,0.045419197,0.060173809,0.067425134,0.162808507,0.043301153
0.06662128,0.039322304,0.078702421,0.074840176,0.03160809,0.035880865,0.455388653,0.125274021
0.09367154,0.028972647,0.154936659,0.058697136,0.835572486,0.93767753,0.533913782,0.804983972
0.065932768,0.033244932,0.130875263,0.090243303,0.098000895,0.028598268,0.145986286,0.402007147
0.02588437,0.032691946,0.094377917,0.031906113,0.904684117,0.60161441,0.887568342,0.899087414
0.454362926,0.470549271,0.404746872,0.386979687,0.551738681,0.358182385,0.637737383,0.445619942
0.083841822,0.081332618,0.153029828,0.125258804,0.142296969,0.236231009,0.288977227,0.590503125
0.037523239,0.072238925,0.096332597,0.060245724,0.438609787,0.358319847,0.475909688,0.401730033
0.927721324,0.894473644,0.903158069,0.912706863,0.932615484,0.957146948,0.884169391,0.879617042
0.762680212,0.867872787,0.390172872,0.914175418,0.849732033,0.891221695,0.856491694,0.55506285
0.640739723,0.82318492,0.551140886,0.826946537,0.571843827,0.437734413,0.493674715,0.62253715
0.04957895,0.028745164,0.045059306,0.024096801,0.061716393,0.02153277,0.095969489,0.028013876
0.067419322,0.045416236,0.027753367,0.023575776,0.063869007,0.044173846,0.06338437,0.019215431
0.171103003,0.216498685,0.117354461,0.359604977,0.251598754,0.072857052,0.506978247,0.386095089
0.191660311,0.362169181,0.453551144,0.131830593,0.936690071,0.911718304,0.261801286,0.943319642
0.311009889,0.08681803,0.102118333,0.069331417,0.052801771,0.374278416,0.122035898,0.076638257
0.01968242,0.034472031,0.023880151,0.04597065,0.023401298,0.019838342,0.041598527,0.030894034
0.085450971,0.062035993,0.054791563,0.06717979,0.147053564,0.056308275,0.10653358,0.025540201
0.142662845,0.249824095,0.132058308,0.05257246,0.09833544,0.051826915,0.104385713,0.055704106
0.025605042,0.015069034,0.091173404,0.03448874,0.1949124,0.204106051,0.144395981,0.050247531
0.902616669,0.892481189,0.914615159,0.568625801,0.926783605,0.906722888,0.93847649,0.935868408
0.018285502,0.015376732,0.060249954,0.069965893,0.026699371,0.01834015,0.131515947,0.062568797
0.457060247,0.36691656,0.565704454,0.737928234,0.844449891,0.536633981,0.717506287,0.93208012
0.020749696,0.016708527,0.149239411,0.040564524,0.831931729,0.417844007,0.222546611,0.121906513
0.022035454,0.013589583,0.042104514,0.058585159,0.118168555,0.110012197,0.399814393,0.232592956
0.035262921,0.052691117,0.109244079,0.053171192,0.837994248,0.94386604,0.55923309,0.463709787
0.030981376,0.014655861,0.071708745,0.071559658,0.037467147,0.020176829,0.40467808,0.354856099
0.947729278,0.949144065,0.923560766,0.93375827,0.884990066,0.963457014,0.93336114,0.936995177
0.038699791,0.055735967,0.045325476,0.036182547,0.092721081,0.077581416,0.1622557,0.173858427
0.299502842,0.148964018,0.095991737,0.094979431,0.702939384,0.041382343,0.146759382,0.097226542
0.110592003,0.065585579,0.0567571,0.049314692,0.32983547,0.059115288,0.122642195,0.030117382
0.28459187,0.135374287,0.032885517,0.031287071,0.213674879,0.243917618,0.180269981,0.736493462
0.191953011,0.154380879,0.171416039,0.098915792,0.055456515,0.074221887,0.114960407,0.073167941
0.691153469,0.553263197,0.499436753,0.474740504,0.649744193,0.112214407,0.530602775,0.773888171
0.05518847,0.039566276,0.119938725,0.04590024,0.243248232,0.031583609,0.176036273,0.402565187
0.712640414,0.566912403,0.611519308,0.633951931,0.813768076,0.892326201,0.824448567,0.642261604
0.026484177,0.018667372,0.02149674,0.023458381,0.036112015,0.018569632,0.059463391,0.026459551
0.322117928,0.063702522,0.108063204,0.068551453,0.274597588,0.045838583,0.175011848,0.065188302
0.593032683,0.704497701,0.484645125,0.761577705,0.912108403,0.449258353,0.537349247,0.840883832
0.100383353,0.093914238,0.046871871,0.079403704,0.666615374,0.360866071,0.460465126,0.041961306
0.172331313,0.188117198,0.039964341,0.037276475,0.27482005,0.161571838,0.068166019,0.033816752
0.064128557,0.055197186,0.04293475,0.038708671,0.238755819,0.048602868,0.057830142,0.529944211
0.163110422,0.150662813,0.036667142,0.038817434,0.202767892,0.148589276,0.076572605,0.03445306
0.478062217,0.635748667,0.390259451,0.557320629,0.602094589,0.54626972,0.209470993,0.064549645
0.318424434,0.177944302,0.291356838,0.085201946,0.342213943,0.079904821,0.438386767,0.367982495
0.03242757,0.027591276,0.071035651,0.098799875,0.523431369,0.147819671,0.270738106,0.508578395
0.030449211,0.028602721,0.080028901,0.042456534,0.042133247,0.046220894,0.139922867,0.043912409
0.411224279,0.461814553,0.458259606,0.474080032,0.063682892,0.043898973,0.460467722,0.049355777
0.042500161,0.026448624,0.028399181,0.030747009,0.026807182,0.023247874,0.13258254,0.027053302
0.529804951,0.352102892,0.531690103,0.315050376,0.485345102,0.273392828,0.251585458,0.552281225
0.455552679,0.459934003,0.273610948,0.122734144,0.91673316,0.026238008,0.508737126,0.5690144
0.02205511,0.029898345,0.045859124,0.023152868,0.040088563,0.034482404,0.094697801,0.021795784
0.072686562,0.032745444,0.075608217,0.036018459,0.081308327,0.877933638,0.236460025,0.023556151
0.053015601,0.019049424,0.056340125,0.059270208,0.02635571,0.035093032,0.04762828,0.041639172
0.349963134,0.579085244,0.23082408,0.091660351,0.14779783,0.066772548,0.132198806,0.131033273
0.033899799,0.042297759,0.064630415,0.062526306,0.024150593,0.118980072,0.116272176,0.023696463
0.263882408,0.563820834,0.129363102,0.486931728,0.417784042,0.830493833,0.557823731,0.480730618
0.662880789,0.683561929,0.497657386,0.897868381,0.913178928,0.370590917,0.60302999,0.917507411
0.043429522,0.014918662,0.23089707,0.055694447,0.01931769,0.468993814,0.082854487,0.384608955
0.782206578,0.459299598,0.347724504,0.775437149,0.925728974,0.561344533,0.821317532,0.456157417
0.029480704,0.023155875,0.039959241,0.03379687,0.186520216,0.377227757,0.334403498,0.316172211
0.042052555,0.064193055,0.039732693,0.03574303,0.163073001,0.492263212,0.175965805,0.032362627
0.72254158,0.692820479,0.674771939,0.234373041,0.791906961,0.825005703,0.914350863,0.701592017
0.045828309,0.055020612,0.070258882,0.039245166,0.054517229,0.055016263,0.15024783,0.044234083
0.817378107,0.855852999,0.812645794,0.902086026,0.915740534,0.101753814,0.531674906,0.928179295
0.10077871,0.090565057,0.025595059,0.034410458,0.646931698,0.421874909,0.142265065,0.513171751
0.038232188,0.027999039,0.055051948,0.024531691,0.030832466,0.266347815,0.098238797,0.022763521
0.065103011,0.06385268,0.103050244,0.055512001,0.097281551,0.041770579,0.090594358,0.036583132
0.670420371,0.76300391,0.527767004,0.515508924,0.263418948,0.266723909,0.613852214,0.161943722
0.161538691,0.256026212,0.067349428,0.04993003,0.165936302,0.579958444,0.10354152,0.057918227
0.230480294,0.234344034,0.151377227,0.354581448,0.389320016,0.109791064,0.442656219,0.37477765
0.122539704,0.385489993,0.158913479,0.099018194,0.080800919,0.104996589,0.061792889,0.074531222
0.103161076,0.075593709,0.091688006,0.064865649,0.057693587,0.10545029,0.125176425,0.04168283
0.206345527,0.088411793,0.036524831,0.038897478,0.124420777,0.115728187,0.056190619,0.038181933
0.067119884,0.0514956,0.027072395,0.022477245,0.042031248,0.059033145,0.069107655,0.022000398
0.278529258,0.428023153,0.436044582,0.58238402,0.324083495,0.049727655,0.323368651,0.506323203
0.020492021,0.277378476,0.063318829,0.033429826,0.021404469,0.03128822,0.121487729,0.040103296
0.879589413,0.955303117,0.815980027,0.565702356,0.496327894,0.287156372,0.41919129,0.497197287
0.42817555,0.46647517,0.511065121,0.52204849,0.602830369,0.601967622,0.137869385,0.530344654
0.125647124,0.077763141,0.141787233,0.073181396,0.298050652,0.525478769,0.359688908,0.223352272
0.032705284,0.027863423,0.110310394,0.062074882,0.334276236,0.916207846,0.422688801,0.48363297
0.407193427,0.200460826,0.308952163,0.475889016,0.297715281,0.611953197,0.455148999,0.447291968
0.042047254,0.050934474,0.099931087,0.034258209,0.050405271,0.04942754,0.433242602,0.034566462
0.095239882,0.048054377,0.105700922,0.048813783,0.646910698,0.558575715,0.599802446,0.580023309
0.184410123,0.415530998,0.251976475,0.142246549,0.496767132,0.162955211,0.393682952,0.514289337
0.05861074,0.093206939,0.122120789,0.363277745,0.202887614,0.237697704,0.350774157,0.252951482
0.035656656,0.025846145,0.168409877,0.053239046,0.064989002,0.032506922,0.763290542,0.024801407
0.06596237,0.06355651,0.064480583,0.034164516,0.909582821,0.627285026,0.282422782,0.931486808
0.050055114,0.031518824,0.043291147,0.02241826,0.035556576,0.040229015,0.077240653,0.025864994
0.024726984,0.022847811,0.088916788,0.066851054,0.029155933,0.187560353,0.080929372,0.074723646
0.035718357,0.058781651,0.4045293,0.034038775,0.646453349,0.09495729,0.495570335,0.50456149
0.894837397,0.85000065,0.77989074,0.468619681,0.963131462,0.724676325,0.926674234,0.944432863
0.033280148,0.037282157,0.032487898,0.034589541,0.083694769,0.070204172,0.14278176,0.023376468
0.627405657,0.695550425,0.521662955,0.514425359,0.715981885,0.509927729,0.470774457,0.530386551
0.162933433,0.471120353,0.589454907,0.571486004,0.95914704,0.810257191,0.914320086,0.73441117
0.112278268,0.093295139,0.16634208,0.099458518,0.281724312,0.255516815,0.290185859,0.047257361
0.042672417,0.102150784,0.069156155,0.068088607,0.061863419,0.047104046,0.108569876,0.055097118
0.262182523,0.136759648,0.331842728,0.094644123,0.070837527,0.042838247,0.476506949,0.096515917
0.024184857,0.034203309,0.035796796,0.020602239,0.020700559,0.021863347,0.071825342,0.028928598
0.084562173,0.095973946,0.053891492,0.044010811,0.059370988,0.177111641,0.109287493,0.068141763
0.133426626,0.521250178,0.070763148,0.07202689,0.05500703,0.035464911,0.181228351,0.644887979
0.059076979,0.052266702,0.046691587,0.044989715,0.058009235,0.080529185,0.077226253,0.053731485
0.053484786,0.054514842,0.123609095,0.031896181,0.614456117,0.045580236,0.416833258,0.531458395
0.162904544,0.116095671,0.044302617,0.053510289,0.055849676,0.501319323,0.121996759,0.026092284
0.037287086,0.056705154,0.054207059,0.036929894,0.101689811,0.11957297,0.090597124,0.036676327
0.144728333,0.024761785,0.042118604,0.045680634,0.037538594,0.886484122,0.076988108,0.02174568
0.127914589,0.027997472,0.132795896,0.042860208,0.041805369,0.660944835,0.459019524,0.136903387
0.909480343,0.878845563,0.444435771,0.918090467,0.911286653,0.571283844,0.519575134,0.948326526
0.03199102,0.034615492,0.034234336,0.022075932,0.038469169,0.519559169,0.065427969,0.01725577
0.137357919,0.087955906,0.06037379,0.042570762,0.051784221,0.056320499,0.102298243,0.037765789
0.073017036,0.032815511,0.048666716,0.031170502,0.03114011,0.043914304,0.10365326,0.020309543
0.310108918,0.441682066,0.43768869,0.153053908,0.355991752,0.350903781,0.415000913,0.49468027
0.066973827,0.056696703,0.063250021,0.038787993,0.046731225,0.037741241,0.10939487,0.031259669
0.044869392,0.03397719,0.183904934,0.039007366,0.047780561,0.053699429,0.067854002,0.039990726
0.051419377,0.136700995,0.152695117,0.048620848,0.205961749,0.76947674,0.575489166,0.27392395
0.113896524,0.147607973,0.062734835,0.066482842,0.755801455,0.580038816,0.180454848,0.664742858
0.063864404,0.039484719,0.03740867,0.029573719,0.087539943,0.089331181,0.141602567,0.196020025
0.044198706,0.033581967,0.028999555,0.02468823,0.041563815,0.042558955,0.038947278,0.030155938
0.083629217,0.068704523,0.050081659,0.05520988,0.075267509,0.053647421,0.045595238,0.062703043
0.071703185,0.055975244,0.02489173,0.047120029,0.041331877,0.033501163,0.034514548,0.047946337
0.027592211,0.02001678,0.033196196,0.023901374,0.026470295,0.022506192,0.093139594,0.386175794
0.02814033,0.026161491,0.029086504,0.034807951,0.030165651,0.032355247,0.073200192,0.049335317
0.366384664,0.439241927,0.469200601,0.122390456,0.64647145,0.365149326,0.531000174,0.455331898
0.706215924,0.59316005,0.568760426,0.890904993,0.942733714,0.916730962,0.896944665,0.937035785
0.513029603,0.436206206,0.381486188,0.173148228,0.451420557,0.347021473,0.558166884,0.850514476
0.069684115,0.043374921,0.103827548,0.03162467,0.046779146,0.033999306,0.122769095,0.021615738
0.057369703,0.067902576,0.05109046,0.037637107,0.068247685,0.044580162,0.081537972,0.036328906
0.03114588,0.100942484,0.468705361,0.841430851,0.934419715,0.601187045,0.898035643,0.790595968
0.061751899,0.144913031,0.079263212,0.047223385,0.345693026,0.164984506,0.08365355,0.424992073
0.184691982,0.219033529,0.041086537,0.030552051,0.187710103,0.124027015,0.04537084,0.033089711
0.121200815,0.16598692,0.034685713,0.4831555,0.498732315,0.509507305,0.058613188,0.042046575
0.807485599,0.654952091,0.912357916,0.200750628,0.86475929,0.596049539,0.904221438,0.846791068
0.080460542,0.060488818,0.040521782,0.033593032,0.529676345,0.045306038,0.070626419,0.043761421
0.530644624,0.459262865,0.569956663,0.484058358,0.343797145,0.366666759,0.063795867,0.469671667
0.020258257,0.017697164,0.07708971,0.039466787,0.492707904,0.040265258,0.161559988,0.132731554
0.616261017,0.745719208,0.472179264,0.269859034,0.167092449,0.312551238,0.237061335,0.071829223
0.096220812,0.107381498,0.407179212,0.173018374,0.7803192,0.662890598,0.93480582,0.681499712
0.062600662,0.032630241,0.052361745,0.038515042,0.050394388,0.031604432,0.086214931,0.027004336
0.115933297,0.125679263,0.262791328,0.042112954,0.211296198,0.150871396,0.164003201,0.558784323
0.06487133,0.062821266,0.026331804,0.024788522,0.03697074,0.069832938,0.085224051,0.046815429
0.041224439,0.023499925,0.033267624,0.023240646,0.033692013,0.031695645,0.034101841,0.016846464
0.350421374,0.161804322,0.206557325,0.196892554,0.121746488,0.176749793,0.186946337,0.135715532
0.199417096,0.150419329,0.034347422,0.030272308,0.177677947,0.103623428,0.069826227,0.038011367
0.025271166,0.043021343,0.078799002,0.03865633,0.301056516,0.014534065,0.183854695,0.301362189
0.182598763,0.163963817,0.058025533,0.045529417,0.578865728,0.133147198,0.822182289,0.915725308
0.10042694,0.022252613,0.075293495,0.063080787,0.063504533,0.040194019,0.153355589,0.062356933
0.096463124,0.054046552,0.086253257,0.036882412,0.047176048,0.044574793,0.240540635,0.050312713
0.208595993,0.200162347,0.090785678,0.039620386,0.096687222,0.074297695,0.135861829,0.032201643
0.040355345,0.021448901,0.057266274,0.05816639,0.217024359,0.030648625,0.117039032,0.279144677
0.552713753,0.18815689,0.524191134,0.551821775,0.345795715,0.613007626,0.14943744,0.799702353
0.078100978,0.063407178,0.028151456,0.033415694,0.088096982,0.035981401,0.081939366,0.049593955
0.041536132,0.03651367,0.067393602,0.049285955,0.083938817,0.083413097,0.123305898,0.342175335
0.150868953,0.084060124,0.053276022,0.042722942,0.085369249,0.135377256,0.533598372,0.068333654
0.786077345,0.672336793,0.554276299,0.55418856,0.693172085,0.353950729,0.532422547,0.544651146
0.476147865,0.387707432,0.069565922,0.463979434,0.05386069,0.093909447,0.556057036,0.186306596
0.022856065,0.030407146,0.059782647,0.05320806,0.096324666,0.025742445,0.334871817,0.192817746
0.676084364,0.648665099,0.471520871,0.523816652,0.538231579,0.616710569,0.517925182,0.529327883
0.927480269,0.926381615,0.812302755,0.65465864,0.881966224,0.768450806,0.823960709,0.917730645
0.061919282,0.072906682,0.090129197,0.037983828,0.038342444,0.033660685,0.490817501,0.052416192
0.06216912,0.094303871,0.026659662,0.024835364,0.058036773,0.0596387,0.040515428,0.032697915
0.050230579,0.039779893,0.052913616,0.03102013,0.03823234,0.055877709,0.159245514,0.03201274
0.064841824,0.046840959,0.029244918,0.032555575,0.070260556,0.046033506,0.070933917,0.153315495
0.107236416,0.074992217,0.042623687,0.032340666,0.113047435,0.068723116,0.098765195,0.052314097
0.180609366,0.063360327,0.05505499,0.065723771,0.111002464,0.115789507,0.136927795,0.040535419
0.231399316,0.122413636,0.025664378,0.043142548,0.545565226,0.176314294,0.052895911,0.154236156
0.05381616,0.037935972,0.146783854,0.062335871,0.534870801,0.037612427,0.511607739,0.496580369
0.032287229,0.030185711,0.068474621,0.058977539,0.052334453,0.064700174,0.135343964,0.030047313
0.043510761,0.070374968,0.083526611,0.044458451,0.534904395,0.076557605,0.21126696,0.452480013
0.639049783,0.903692241,0.727003303,0.908918444,0.560343388,0.880505975,0.591037044,0.471370484
0.233152552,0.089608169,0.146804855,0.139830927,0.304585041,0.421246796,0.26294694,0.483048169
0.067975845,0.090608703,0.151255562,0.097600215,0.624905596,0.051338516,0.233684018,0.531268206
0.235112298,0.279914741,0.361559523,0.45186917,0.88302629,0.305172303,0.420866025,0.567642593
0.060949999,0.034891708,0.190755062,0.071740729,0.883148123,0.937380567,0.655694915,0.804826001
0.338205879,0.088535946,0.419472517,0.058350501,0.079366518,0.054895441,0.111652059,0.029553072
0.664991051,0.64261678,0.528475076,0.556596438,0.392532423,0.562113529,0.180262563,0.478502805
0.924557581,0.956969167,0.824524974,0.634600508,0.585075315,0.958944664,0.597220037,0.436882976
0.193353575,0.154439345,0.136020379,0.047745122,0.533625476,0.373630981,0.74631341,0.236185847
0.059568265,0.058669345,0.091519893,0.072818573,0.046315276,0.076854152,0.104314426,0.044295288
0.082003698,0.122886501,0.063288192,0.040659041,0.313144748,0.039413827,0.148963551,0.501159536
0.690786774,0.432544409,0.56686714,0.39005385,0.638606323,0.039332101,0.828790622,0.504712694
0.653989847,0.720102144,0.587570797,0.179026051,0.538057699,0.091115916,0.897271408,0.081113785
0.192114146,0.16316788,0.118016558,0.026045185,0.194984627,0.471650113,0.116251467,0.039858436
0.096909166,0.022159686,0.147820771,0.048987202,0.062218365,0.073880252,0.235483213,0.061863027
0.031460159,0.023859631,0.096670222,0.028052307,0.061762038,0.039154676,0.052449037,0.030460781
0.290074608,0.208703069,0.142142412,0.104698357,0.215440562,0.494309316,0.118130011,0.19044078
0.04948786,0.090308505,0.024643308,0.032178848,0.050139228,0.045753145,0.096369319,0.032969445
0.733577991,0.859144496,0.70328191,0.725626123,0.664512788,0.674338941,0.355491937,0.534844086
0.092080356,0.086950202,0.168157863,0.071776263,0.821692159,0.810321053,0.589032546,0.407110202
0.034672239,0.02621711,0.048142164,0.044979723,0.0371668,0.025023884,0.061061378,0.037580426
0.080199939,0.082656899,0.031353523,0.039163637,0.145943323,0.063553545,0.084808491,0.034140332
0.032474135,0.046593409,0.100046754,0.022055089,0.031600257,0.034556572,0.28297259,0.053123526
0.183814916,0.059009855,0.03270366,0.030864571,0.567509051,0.025139699,0.543914101,0.606098164
0.031233489,0.037023421,0.041029098,0.039602599,0.039003648,0.40766214,0.08174219,0.028702382
0.031211181,0.057273487,0.026851898,0.032130961,0.058998208,0.053901532,0.137261279,0.045381327
0.682936858,0.492722108,0.441684055,0.13048695,0.103799002,0.019789514,0.248090096,0.426776312
0.083500231,0.060900286,0.032908097,0.022685154,0.192900609,0.057249803,0.150747717,0.151073874
0.041102323,0.02607849,0.062435011,0.040159036,0.277302456,0.088067255,0.400391624,0.087771835
0.653916029,0.7113695,0.486363166,0.433120751,0.749985999,0.626892647,0.767140891,0.886833647
0.111062934,0.058636752,0.043379178,0.027814158,0.062582586,0.139615088,0.051687301,0.03485806
0.032652195,0.036430735,0.056711788,0.060263419,0.086825347,0.040335681,0.42217397,0.044055922
0.336341547,0.355986861,0.25202913,0.192559759,0.339935996,0.475219559,0.200587788,0.389390139
0.04368308,0.034455366,0.088967018,0.050412767,0.04261899,0.368984827,0.416189163,0.036912358
0.035035185,0.054907117,0.321235236,0.068948399,0.041056831,0.069006784,0.119073661,0.029626414
0.077071355,0.058610235,0.0960164,0.036117917,0.331576033,0.60745508,0.54022649,0.036287217
0.105581891,0.133859372,0.082693284,0.042912389,0.637196405,0.57569034,0.130532714,0.558235844
0.029579449,0.035654997,0.059172691,0.047079495,0.199333703,0.04468346,0.074198654,0.136876361
0.120113159,0.109633577,0.103840213,0.075839232,0.110465023,0.111064525,0.144540453,0.074004211
0.245708828,0.297748333,0.463314182,0.439388422,0.848617691,0.847457817,0.722056489,0.593792259
0.11724648,0.107801343,0.142770753,0.083440453,0.391837448,0.197748642,0.386282615,0.227970534
0.318378015,0.636411005,0.426280264,0.177838565,0.874328328,0.358696867,0.485736855,0.826954712
0.257961885,0.043586519,0.097358977,0.075161115,0.415908607,0.080740822,0.428869302,0.405880992
0.070950577,0.225881287,0.076417161,0.043942429,0.205616322,0.639174212,0.151374935,0.304458457
0.050485314,0.048818295,0.052718544,0.041086504,0.142716311,0.062155353,0.076588925,0.043031977
0.08019079,0.039824823,0.359483729,0.06092474,0.818566907,0.736564917,0.726554711,0.862242748
0.03759538,0.028115137,0.032770987,0.026717741,0.028930171,0.031968451,0.086896335,0.024305555
0.18660609,0.201361577,0.046332179,0.05599711,0.806592518,0.567468319,0.206540539,0.606745144
0.648430606,0.78258408,0.695822976,0.902495654,0.589425942,0.496662932,0.165369886,0.750710667
