PA L 1,PB L 2,PB L 3,PB L 4,PA LL 1,PA LL 2,PB LL 3,PB LL 4
0.03478635,0.026721987,0.02283801,0.036057423,0.033594402,0.034125381,0.022101277,0.028716629
0.299582026,0.466653649,0.461361886,0.403221533,0.185923573,0.242095129,0.41984075,0.231289569
0.412334587,0.06491153,0.056744935,0.0417225,0.578475854,0.42020667,0.064851583,0.026853942
0.439454332,0.259637835,0.392078264,0.429102717,0.278603432,0.514342695,0.318619815,0.231316751
0.034837179,0.035765907,0.035042637,0.029547841,0.120499708,0.034165177,0.036520033,0.036465559
0.025490588,0.026821344,0.029891609,0.023675049,0.160369493,0.032258356,0.024538164,0.037840662
0.034873377,0.039752101,0.050755491,0.056655243,0.043377783,0.033332405,0.032778632,0.129151216
0.0288171,0.021720659,0.030415346,0.021424488,0.060722124,0.026650713,0.021981976,0.0248594
0.041244019,0.025144502,0.036420371,0.028091438,0.034068962,0.347970051,0.021600787,0.020687756
0.062321452,0.055045635,0.044091141,0.048846483,0.078922129,0.044492435,0.028879116,0.116118383
0.547824271,0.053536451,0.047703324,0.07751548,0.026118984,0.45356904,0.400418428,0.461627507
0.030025487,0.025681782,0.023214531,0.031166763,0.034174509,0.02447121,0.020376208,0.015644405
0.112355423,0.081169023,0.087744856,0.075298459,0.589702724,0.516930723,0.080635724,0.066382853
0.040525738,0.033095794,0.044780056,0.045004098,0.027742764,0.051741907,0.03088264,0.048539121
0.096291465,0.071130133,0.054576329,0.312050402,0.173357233,0.11547661,0.054948904,0.085884125
0.033562423,0.029879539,0.032707049,0.03231246,0.576882443,0.082496145,0.039919956,0.091603388
0.043127382,0.037844114,0.036967529,0.042784488,0.158606728,0.046455103,0.03528895,0.064819935
0.144481502,0.077692261,0.126174527,0.530025696,0.493558826,0.047343399,0.411781419,0.052991707
0.235055596,0.092242812,0.089672607,0.082391594,0.026565116,0.057711634,0.046124984,0.041089366
0.037385911,0.037260282,0.039206526,0.033325759,0.128724531,0.050430127,0.034116242,0.045649182
0.185395435,0.065838375,0.07989841,0.05037362,0.653911782,0.075403751,0.072330607,0.031339765
0.074931388,0.041983444,0.049489017,0.052582815,0.584927217,0.025735433,0.046630937,0.063842009
0.087441035,0.053221482,0.079315907,0.055097556,0.094158945,0.04676851,0.03323459,0.056154826
0.261786998,0.359751442,0.462359595,0.439559873,0.358447376,0.426776736,0.456136062,0.147686743
0.635620223,0.13747054,0.132873283,0.071149337,0.123324868,0.405648451,0.393296607,0.113807385
0.039601125,0.058832008,0.047779914,0.03452539,0.072529211,0.070861497,0.04309233,0.100719421
0.172869108,0.111569443,0.096268902,0.083252457,0.026251458,0.060531104,0.041596256,0.185205368
0.901566994,0.557168809,0.54682753,0.895698889,0.833747199,0.928774539,0.872886674,0.91588972
0.146889295,0.04898374,0.089119592,0.280934408,0.094627172,0.150296956,0.041529393,0.037342599
0.421960936,0.719514012,0.759208351,0.776134125,0.131829015,0.042347063,0.54067186,0.899330401
0.041597478,0.031076664,0.029129656,0.031454824,0.039953334,0.053740386,0.027147229,0.049713944
0.044336032,0.042568898,0.036847189,0.05535082,0.125446378,0.03197506,0.041995328,0.051528262
0.527711302,0.466691745,0.492067025,0.087633149,0.084631805,0.477319757,0.144251129,0.389041698
0.06581971,0.612102226,0.549064529,0.061373957,0.190657632,0.047299327,0.172939672,0.057591504
0.567621374,0.515264715,0.551581159,0.555173186,0.566195253,0.574291804,0.615810899,0.612917828
0.199044005,0.489350915,0.485283016,0.065769693,0.041479204,0.056867453,0.175290694,0.037932812
0.044895785,0.029221041,0.032781003,0.036763804,0.057577395,0.046828655,0.289671478,0.047147355
0.036606474,0.031302869,0.034817114,0.036645409,0.057407466,0.019058344,0.020650415,0.052910788
0.042239108,0.047554557,0.033166771,0.048928471,0.212865593,0.055128516,0.040919585,0.059091154
0.511702687,0.461996412,0.442963543,0.496188972,0.191704371,0.866918125,0.328883118,0.481495995
0.033628248,0.029451947,0.029227557,0.030732547,0.12766166,0.039309628,0.026024315,0.048715413
0.222343406,0.153141669,0.182843807,0.125629149,0.323506583,0.129019125,0.080689918,0.149772769
0.047286147,0.053821336,0.036634676,0.038413697,0.146488638,0.048659768,0.119402606,0.063637449
0.111450601,0.493228035,0.503418314,0.492846244,0.028348814,0.047610061,0.452990944,0.465324224
0.189488676,0.117212618,0.138573856,0.12287965,0.062443498,0.07109939,0.108409683,0.063326593
0.468233467,0.135605271,0.224598192,0.124873113,0.097897149,0.592312366,0.069940076,0.153741884
0.050010658,0.063660108,0.055238732,0.051267924,0.053450493,0.100786425,0.05253473,0.048860485
0.045779418,0.519642067,0.483461192,0.537311904,0.128407962,0.04347757,0.559439256,0.413670824
0.191256616,0.055051533,0.076107368,0.080755955,0.222269623,0.024185263,0.08586675,0.020723572
0.107640473,0.081212554,0.150747435,0.13400884,0.891664959,0.489292772,0.133839709,0.304702492
0.034764863,0.037257022,0.0407408,0.030655642,0.101938005,0.036000203,0.022930744,0.038388897
0.028841143,0.032772814,0.031263974,0.030824786,0.105198379,0.053740763,0.027402377,0.037333969
0.046076937,0.432996686,0.479970838,0.438459741,0.053382598,0.159934793,0.132523124,0.187311611
0.037020503,0.037617302,0.03052591,0.032665395,,0.135286979,0.054944047,0.162388233
0.118963225,0.328290792,0.150435235,0.138881989,0.105229742,0.375795423,0.101795757,0.344912139
0.206568618,0.093831328,0.254598446,0.44463919,0.121892678,0.055290289,0.497214193,0.297568125
0.030999084,0.047291319,0.037554076,0.033939373,0.057784466,0.028604598,0.025291925,0.015880947
0.073910612,0.499816201,0.496105429,0.518859454,0.531609178,0.047116033,0.445088907,0.403240365
0.113770618,0.404394959,0.461602118,0.203899197,0.136558437,0.044218952,0.081402708,0.095136664
0.052700741,0.501949325,0.498344118,0.49127795,0.574560633,0.523888048,0.471826179,0.470424064
0.025600955,0.024709712,0.029065281,0.027065963,0.026346933,0.030563413,0.025112136,0.033192511
0.042925618,0.043168423,0.042869961,0.039557911,0.071641787,0.078568357,0.036115949,0.271378935
0.20082728,0.219886223,0.295489137,0.171495364,0.388714147,0.761789875,0.480164444,0.771433451
0.091410541,0.489364967,0.478257032,0.894235805,0.858329345,0.389720205,0.484600809,0.334948013
0.034725804,0.52987228,0.454464256,0.034583244,0.10200841,0.039316715,0.625643599,0.056840962
0.557884267,0.032845024,0.03461294,0.031719833,0.032016464,0.033432721,0.045601308,0.063435794
0.024859659,0.031825728,0.020380574,0.021550091,0.029360354,0.020117219,0.017544464,0.014909437
0.02359557,0.035874945,0.029040752,0.029000687,0.047262361,0.02749542,0.01528106,0.02457981
0.465836214,0.385018682,0.383054806,0.27378674,0.912325938,0.406321734,0.364884769,0.1933229
0.032193293,0.066088574,0.036988183,0.257693959,0.080547238,0.037549154,0.443837198,0.061562629
0.055750122,0.050406756,0.064404024,0.04710288,0.113614181,0.088058071,0.046771078,0.05606618
0.045915402,0.042425086,0.03617251,0.038349375,0.037098156,0.089228117,0.040930989,0.286724767
0.035579222,0.038161758,0.03684051,0.056805967,0.144882023,0.074384094,0.030370543,0.109836364
0.028133258,0.02827484,0.029456484,0.03882912,0.046563928,0.028601377,0.023780812,0.026647954
0.030880861,0.025727183,0.026214876,0.028637275,0.330115328,0.038700658,0.034637685,0.036855086
0.050551621,0.049054797,0.054275742,0.035174318,0.067599693,0.206834485,0.088676537,0.020810459
0.061267247,0.052331368,0.06461719,0.060599083,0.025905213,0.025092194,0.039660555,0.025447944
0.902489289,0.060090534,0.073432488,0.041102294,0.202205097,0.579163403,0.568888978,0.574956886
0.023107704,0.029249411,0.026811622,0.027348911,0.070844861,0.029682916,0.019128274,0.03570597
0.04349709,0.039335834,0.03377706,0.064785594,0.030334889,0.040457807,0.445414611,0.036621048
0.426329438,0.378372256,0.468965661,0.032549671,0.128957968,0.108462921,0.254155302,0.117414079
0.028226243,0.026496462,0.028654259,0.024239125,0.184666472,0.045356232,0.027946599,0.034648758
0.057437034,0.022975995,0.046308525,0.026865879,0.154216369,,0.035893796,0.029204995
0.036889099,0.360069714,0.419645685,0.046749249,0.436124414,0.038802381,0.076839295,0.033801231
0.555510516,0.555239118,0.531528325,0.54993438,0.686441656,0.091620144,0.6022162,0.672291905
0.255122102,0.357566179,0.457458708,0.469431026,0.394571231,0.08215763,0.428402039,0.545807496
0.430623167,0.119596921,0.020773002,0.025940715,0.476655934,0.034376955,0.024387757,0.046621343
0.097117936,0.138835426,0.116704638,0.064435727,0.118011942,0.067831616,0.408886137,0.190569197
0.065464736,0.054709895,0.089226256,0.053614769,0.089089123,0.047791363,0.074438408,0.047676724
0.033464761,0.024322845,0.026628687,0.034411496,0.157748953,0.552159249,0.026359334,0.041439105
0.022948587,0.02452438,0.027174267,0.022568064,0.047801351,0.029742155,0.019867253,0.03968136
0.498386969,0.772450894,0.810516809,0.475021083,0.62236138,0.043577366,0.520770072,0.302438343
0.910181135,0.545638673,0.568278368,0.924576702,0.747290296,0.871506184,0.63156447,0.767855639
0.49433388,0.051129699,0.064414123,0.063108252,0.277046009,0.06522206,0.058642593,0.030709738
0.049881298,0.557821937,0.52429003,0.511791145,0.451413337,0.069219131,0.532674815,0.493688008
0.032640955,0.028855525,0.031100092,0.023359785,0.085956381,0.034506971,0.027305319,0.048408782
0.028971395,0.030752858,0.020992712,0.026424577,0.122014149,0.479247202,0.024009598,0.060917538
0.030887749,0.03429125,0.022305213,0.027580259,0.194645334,0.081069339,0.05163505,0.106436359
0.036385786,0.044460918,0.040938434,0.032295309,0.039397592,0.034085722,0.034105851,0.07923709
0.076618425,0.052738179,0.051209456,0.038636037,0.116049423,0.035338359,0.332214494,0.050117249
0.038711392,0.039864115,0.044865749,0.035690162,0.275056924,0.049598667,0.050464971,0.050738529
0.021744712,0.025908582,0.030854495,0.026137938,0.265405806,0.03586168,0.023748688,0.033756666
0.0283815,0.027872422,0.033655308,0.026187794,0.116899394,0.038699268,0.020698768,0.04209578
0.507202696,0.896587479,0.900417446,0.90521017,0.671722817,0.719828931,0.931408341,0.898635812
0.027229655,0.024764644,0.024835504,0.026744591,0.029790594,0.470136666,0.032394951,0.03307101
0.058137141,0.04207381,0.051007529,0.045786607,0.178564147,0.206966954,0.054748102,0.132476688
0.041060746,0.025962784,0.104227849,0.030031142,0.067616768,0.037040429,0.082310634,0.148504141
0.873778182,0.362619898,0.302001198,0.900130137,0.671990384,0.637469764,0.590915329,0.648384233
0.390954793,0.155000519,0.106876319,0.07230714,0.06698717,0.508909631,0.081563219,0.13646216
0.028031011,0.025767118,0.029970467,0.029264887,0.062504218,0.027335885,0.022212792,0.031124581
0.046317056,0.049039172,0.059473473,0.058605756,0.068761522,0.047468297,0.041106635,0.176526396
0.042713979,0.035785197,0.03610366,0.033756925,0.112579294,0.055610096,0.040418095,0.069141518
0.106627244,0.052807654,0.068401985,0.176635894,0.214057545,0.037876826,0.052435698,0.054175587
0.120589625,0.043482889,0.073139261,0.111377178,0.163156432,0.081753892,0.123099541,0.079974712
0.072845526,0.857578746,0.891722262,0.86296996,0.417535742,0.198050252,0.863249653,0.730801272
0.071827911,0.037392712,0.025909948,0.024399886,0.129417725,0.05012397,0.435310443,0.064300538
0.041381292,0.040743899,0.039488219,0.029408435,0.081441606,0.036984885,0.026955788,0.033114489
0.123616273,0.028800826,0.028608613,0.032127706,0.290527244,0.047752688,0.036674422,0.110841702
0.26338937,0.778464455,0.786860946,0.468693071,0.825900445,0.373781018,0.753333609,0.631861106
0.400866488,0.505327503,0.265629173,0.490015673,0.611720975,0.681937598,0.227655439,0.246090112
0.477214499,0.116225291,0.220319728,0.112553858,0.64020846,0.15069653,0.288125216,0.034868211
0.033797776,0.032059969,0.036413161,0.025204859,0.068190371,0.057501966,0.039442612,0.04584806
0.032786294,0.026041075,0.031398133,0.030389195,0.494568249,0.044051026,0.020519264,0.068765504
0.048134392,0.059109324,0.041600221,0.05564645,0.185255299,0.076169924,0.043152162,0.043483569
0.208083353,0.423071785,0.490414486,0.078306641,0.164446331,0.778270072,0.103651873,0.258766836
0.424130038,0.038464303,0.02575553,0.042396857,0.344614549,0.921181205,0.031651648,0.019754081
0.058781492,0.501140501,0.494136838,0.500589726,0.72149793,0.461029264,0.476904056,0.637527542
0.065616561,0.046707797,0.047617761,0.043366643,0.091019934,0.026475581,0.022269955,0.032573086
0.46541053,0.411068217,0.459897076,0.435264393,0.075999428,0.51570144,0.452451358,0.520148938
0.914648364,0.673538558,0.612744179,0.544412424,0.796348175,0.870471033,0.87540582,0.126574093
0.283034905,0.035246041,0.049692263,0.159316159,0.208377429,0.089398157,0.095645355,0.167346605
0.232169403,0.115403515,0.205308697,0.472958987,0.295363348,0.147211497,0.19510548,0.339216581
0.030803956,0.038077732,0.031494473,0.031976634,0.036659037,0.036958859,0.030141868,0.026583466
0.173786896,0.27234851,0.083449337,0.055580081,0.524530331,0.050600186,0.327190618,0.05227327
0.08550331,0.432745914,0.487033984,0.100513496,0.17522705,0.176477487,0.316105178,0.042992619
0.218923277,0.041834837,0.053395544,0.049363286,0.053095148,0.039917995,0.039134262,0.051033328
0.286080548,0.506512814,0.543353182,0.428814357,0.768335195,0.906370439,0.291360249,0.376400178
0.041638791,0.052365819,0.039674147,0.051285966,0.525398952,0.03160091,0.031009125,0.032640511
0.032914312,0.035551284,0.030675006,0.035461655,0.126315694,0.098305789,0.029326945,0.049703628
0.545199103,0.037485958,0.043028109,0.043398855,0.048237991,0.046269402,0.048547867,0.263248627
0.064351308,0.039092947,0.084646053,0.032502183,0.078798618,0.125307044,0.048279253,0.05381008
0.036060461,0.032123207,0.028518349,0.031949108,0.109359039,0.040192253,0.02542771,0.038057662
0.14395085,0.044224988,0.037592389,0.041507068,0.179664755,0.538751483,0.042549794,0.05954413
0.052774242,0.172704562,0.047035715,0.040763008,0.319403637,0.596411895,0.035151058,0.048703445
0.043184292,0.029190874,0.024872271,0.033768169,0.119309285,0.033781471,0.035557842,0.036874859
0.042019197,0.038718296,0.043188534,0.032660146,0.268252605,0.104481762,0.043027494,0.037304202
0.031740688,0.052018165,0.025905153,0.043610687,0.071283088,0.061512917,0.046778355,0.043975963
0.595804238,0.488698495,0.484932694,0.468632243,0.164049613,0.814941034,0.464562978,0.401501372
0.046808981,0.036348584,0.036118263,0.031993547,0.136026296,0.065049645,0.02791392,0.051285114
0.054193439,0.05800273,0.048220559,0.042944443,0.116657987,0.056766784,0.051707344,0.071027296
0.038842646,0.033644742,0.027884782,0.037190745,0.115357729,0.039999172,0.033028123,0.047638183
0.033641231,0.058570172,0.043814142,0.044222478,0.038618236,0.049761465,0.041062194,0.021338775
0.036232441,0.233578023,0.444829555,0.039266897,0.121581578,0.038621818,0.045945993,0.079553878
0.041367212,0.0375319,0.035795003,0.486758437,0.04065567,0.045710209,0.026603119,0.094989981
0.511127062,0.051725929,0.039516721,0.044965943,0.142161194,0.616302595,0.026554656,0.057150366
0.057468986,0.176474344,0.131709319,0.15770066,0.069050945,0.026643062,0.056589882,0.071925367
0.02300394,0.031415386,0.025986716,0.027938157,0.110705441,0.036403046,0.035659647,0.047975878
0.034167489,0.03668268,0.029753394,0.037961652,0.112445849,0.045427032,0.032492882,0.073763833
0.060037689,0.057524743,0.086461675,0.064382036,0.111797682,0.033510535,0.364069654,0.123569763
0.219297598,0.142770275,0.125978125,0.103321113,0.158634264,0.317978066,0.134662972,0.402796493
0.037474708,0.062287324,0.076485932,0.048983337,0.166570476,0.107252136,0.064638275,0.053079361
0.033662615,0.02717218,0.022871416,0.024344172,0.077344693,0.024504274,0.021136832,0.033215027
0.033495894,0.044685968,0.032541675,0.037341027,0.06771285,0.025123256,0.021527069,0.044433238
0.276166616,0.329364215,0.194916735,0.184827604,0.58177896,0.207978965,0.104539972,0.07749581
0.040273108,0.03297831,0.033130607,0.038479989,0.051151854,0.036122482,0.03507731,0.051268797
0.064036529,0.040036433,0.090792782,0.03648497,0.034369071,0.112568684,0.045710848,0.142919513
0.216375033,0.036209474,0.029392335,0.032952409,0.045775125,0.036677655,0.037580553,0.191662822
0.054525966,0.0502492,0.029002216,0.036982778,0.024581339,0.025000448,0.022736717,0.035894884
0.4822817,0.483989387,0.479966783,0.475066409,0.652884555,0.605931211,0.475921072,0.513753516
0.867222452,0.870531432,0.892926363,0.770885175,0.092006416,0.877348664,0.718851163,0.813901868
0.056850376,0.575185477,0.550807638,0.514738982,0.062931387,0.036127247,0.554111161,0.454861918
0.228459301,0.039163037,0.037086026,0.037476052,0.090827877,0.062192677,0.04463822,0.077368554
0.517251434,0.52907971,0.463825534,0.538275582,0.755039314,0.028063825,0.541791765,0.284423212
0.039946622,0.395499068,0.408859202,0.456583212,0.389777597,0.384311118,0.109773782,0.337869139
0.027250353,0.028526039,0.024087195,0.026895004,0.03979836,0.030822457,0.023143545,0.037531238
0.029073174,0.03827323,0.0371551,0.041045964,0.083219212,0.05616116,0.036321297,0.053133645
0.037705492,0.443748283,0.500145502,0.039565506,0.358387777,0.063512056,0.111327758,0.037404338
0.506076949,0.027518688,0.02599957,0.03222015,0.429045407,0.497496323,0.017828432,0.023836538
0.367854543,0.034514759,0.031477616,0.463189174,0.392575853,0.485138796,0.035964501,0.188904063
0.075409341,0.049658433,0.064852546,0.438844292,0.199903132,0.074004539,0.4689687,0.442845692
0.020226891,0.024431328,0.023028532,0.017542327,0.10030644,0.032464673,0.023607613,0.033447163
0.038283511,0.039508894,0.034757472,0.454319687,0.133173935,0.019766806,0.363836989,0.168664275
0.032591006,0.040552104,0.0309266,0.031220429,0.06581374,0.035291828,0.044535329,0.043655187
0.041836671,0.053759097,0.039847092,0.043161138,0.035826194,0.025813705,0.036193334,0.070815415
0.042032904,0.047897455,0.065664605,0.133270368,0.125188313,0.075827874,0.052652699,0.049364189
0.229845736,0.433917231,0.41352128,0.688670387,0.261841271,0.399434225,0.173078396,0.20601881
0.035810901,0.533899986,0.528322842,0.545538828,0.046947533,0.020097337,0.555643779,0.616178317
0.18321927,0.061073814,0.060617082,0.063304254,0.478503864,0.044539443,0.048265237,0.059943838
0.541411491,0.568842372,0.525062494,0.529676145,0.123341997,0.53577015,0.699184753,0.561379129
0.457849814,0.695392104,0.651546739,0.846802646,0.515070838,0.827015934,0.802333419,0.663580694
0.062891689,0.038700923,0.045421691,0.037757668,0.044231484,0.047835751,0.04523835,0.039557513
0.05594964,0.046028743,0.047587539,0.067097406,0.173306587,0.121415685,0.098293368,0.075109649
0.035922565,0.029853292,0.038189637,0.028624493,0.043260137,0.039325476,0.408890999,0.049921434
0.040209962,0.038522291,0.044165293,0.042517331,0.57048467,0.050694415,0.026594561,0.058586732
0.284788401,0.112755069,0.099981823,0.530301292,0.621028776,0.529410178,0.037339958,0.246529536
0.036096837,0.03884114,0.039801849,0.026529757,0.112671514,0.05781026,0.021600887,0.016193181
0.059514378,0.455203478,0.5235948,0.496574453,0.063998677,0.063119153,0.177495113,0.4519609
0.032530146,0.03926633,0.033916072,0.038008287,0.131191122,0.044182079,0.032861026,0.051586654
0.639371791,0.037028188,0.072211615,0.567999673,,0.624114786,0.52491616,0.727877704
0.542831501,0.04692712,0.056533435,0.047179278,0.604660504,0.601924493,0.496199562,0.42163788
0.171259724,0.536014107,0.568427863,0.576628334,0.215917431,0.048061986,0.589088338,0.874203176
0.070737656,0.070572769,0.046272987,0.118558973,0.204048844,0.750208443,0.128134516,0.136132183
0.41917504,0.124444927,0.100943548,0.283311257,0.09685732,0.363528514,0.36477033,0.236726769
0.033651028,0.02831521,0.028271531,0.040062391,0.143797793,0.04792308,0.03472566,0.049821426
0.03759593,0.037652577,0.043314228,0.041108523,0.334345016,0.0450468,0.025759932,0.141605183
0.302264375,0.051248729,0.056617823,0.048590283,0.081805393,0.023495336,0.024056576,0.024960645
0.034882267,0.042452885,0.034497935,0.041448604,0.111076744,0.055606472,0.027825022,0.049959165
0.029253173,0.085873067,0.071272926,0.424831991,0.18378858,0.069708869,0.047181496,0.26179142
0.09912749,0.122897358,0.199964064,0.078818741,0.062298531,0.232291229,0.057080709,0.036709803
0.053817031,0.062019534,0.043329684,0.055177682,0.3490021,0.067739831,0.041130253,0.071938454
0.03208842,0.026916893,0.021298435,0.026491466,0.121667111,0.044371288,0.024288055,0.046854538
0.039928171,0.034147324,0.045089009,0.031485207,0.20987943,0.035521969,0.038726852,0.035334605
0.479821241,0.526579378,0.508656591,0.524841503,0.704375361,0.447642384,0.413108241,0.545064808
0.123300004,0.045672092,0.063979666,0.069918662,0.08001048,0.105480697,0.037477762,0.027527905
0.080569759,0.05206431,0.038167365,0.470533569,0.039750275,0.398487696,0.378276451,0.438003066
0.469922377,0.8802975200000001,0.760117597,0.861588471,0.385501918,0.537158445,0.934561496,0.872377431
0.047179452,0.028859556,0.02807089,0.029771595,0.365860618,0.051457366,0.070306591,0.075495488
0.031659641,0.040460494,0.035924525,0.032488357,0.036355558,0.033384985,0.0303126,0.029590101
0.023369326,0.022282311,0.022252413,0.023464936,0.108649182,0.031204655,0.020076007,0.037570574
0.045343063,0.539386529,0.566282352,0.566999942,0.153474475,0.061728752,0.14454454,0.520746637
0.019396596,0.021471342,0.020648865,0.019891571,0.049208789,0.025278954,0.020515326,0.031734116
0.855035139,0.534258779,0.510234724,0.511908709,0.321549033,0.078012829,0.509149949,0.256389396
0.148714575,0.50485833,0.418796875,0.459951215,0.429398446,0.508606504,0.660632765,0.307890834
0.043922655,0.034841901,0.030136863,0.026828415,0.092900834,0.031717167,0.034119138,0.039217672
0.037745394,0.034626356,0.03501097,0.037993717,0.121668033,0.093563404,0.190839478,0.035400572
0.05746153,0.035062047,0.033894194,0.048877821,0.107799304,0.036334572,0.023606714,0.043203478
0.567703232,0.505274307,0.433163884,0.514601036,0.481052397,0.466472278,0.485232904,0.263488295
0.091414968,0.405094216,0.426999441,0.364765433,0.189896143,0.276221175,0.432457272,0.13771837
0.046885908,0.061705052,0.08496629,0.466699633,0.150433345,0.040097575,0.403428781,0.498443217
0.164540405,0.083253431,0.25366855,0.171806922,0.517730013,0.078259716,0.074942746,0.122676384
0.181391653,0.056860035,0.146114387,0.514037463,0.106045852,0.080540677,0.106516505,0.042702101
0.815303858,0.437595424,0.529326971,0.486506563,0.206977959,0.071657544,0.239386786,0.131815302
0.0280934,0.029844382,0.026541917,0.037000286,0.145119967,0.032540326,0.026522967,0.052979161
0.922671107,0.132382789,0.087689483,0.087207017,0.276946927,0.801341999,0.075094258,0.314170517
0.034740107,0.036036039,0.046899095,0.041118416,0.251184789,0.043604688,0.031547338,0.029952848
0.059424586,0.503092443,0.484582652,0.051126693,0.043897062,0.030546848,0.120525623,0.035071536
0.48712725,0.478709097,0.52183965,0.510630384,0.494278167,0.466007361,0.117570875,0.040645754
0.051093143,0.041955223,0.050010285,0.045615122,0.123005378,0.052615484,0.022776533,0.026635167
0.153887531,0.040545193,0.035706404,0.039947256,0.050500551,0.047295243,0.027074557,0.02162624
0.569664658,0.929928408,0.944016148,0.920349622,0.898090675,0.548471708,0.944583931,0.758040016
0.139860903,0.519831832,0.509906138,0.475375918,0.094126087,0.023994189,0.124662377,0.475858267
0.403751915,0.031862308,0.026765224,0.025630576,0.144937852,0.067564505,0.026865708,0.066791824
0.336781374,0.476630814,0.463913566,0.46514743,0.223490977,0.559709773,0.088938954,0.429406627
0.22395676,0.493116534,0.48758016,0.336022067,0.640424706,0.440554471,0.215129513,0.223919524
0.033658179,0.033575087,0.047087602,0.039101811,0.158086577,0.0373252,0.04392159,0.060564303
0.177046752,0.219856597,0.239542008,0.225219218,0.29617291,0.089204418,0.088814979,0.24024022
0.044265828,0.047523106,0.074133355,0.05460486,0.102239924,0.041784737,0.114897718,0.038056582
0.027144722,0.031088038,0.028655717,0.025681353,0.08290162,0.032692644,0.024483725,0.313070022
0.086293226,0.026243048,0.025311655,0.025742589,0.126007897,0.049329357,0.017691354,0.038390646
0.057954388,0.038577451,0.054671444,0.073139355,0.570785976,0.522110936,0.061577546,0.034129147
0.0417215,0.511945673,0.531220108,0.032156448,0.042267664,0.053200473,0.114241756,0.029045362
0.322537112,0.511878382,0.517327316,0.516704951,0.605970023,0.038431166,0.553868487,0.373712362
0.469191733,0.195082149,0.123700277,0.319353732,0.126890414,0.529681816,0.093493707,0.103972582
0.055031322,0.060503147,0.04231283,0.046161755,0.313126193,0.034686164,0.020390423,0.044890936
0.028534534,0.026250235,0.031681096,0.026332886,0.181844761,0.107998807,0.042567511,0.101267689
0.579768308,0.594955657,0.616723481,0.597529522,0.62695079,0.660387632,0.580805252,0.633923879
0.55457013,0.566572754,0.515259618,0.545610949,0.088400372,0.640877199,0.519344801,0.66205159
0.079469213,0.063031925,0.055861023,0.054841018,0.052353419,0.032080563,0.406151216,0.027376896
0.441561524,0.480388873,0.474073647,0.459084616,0.392535015,0.513580994,0.127585759,0.091708846
0.041527304,0.036501526,0.03818494,0.029094439,0.087993106,0.047885751,0.037948322,0.035292866
0.03728819,0.028090124,0.026631552,0.024982881,0.080950859,0.040025029,0.034430517,0.041825141
0.123994617,0.135119614,0.108615607,0.48716909,0.140694999,0.621011808,0.233364306,0.259093777
0.094965985,0.425802999,0.502820658,0.489782944,0.105838575,0.024277319,0.396206893,0.523359822
0.027855561,0.023808126,0.024833016,0.026971468,0.02649993,0.024178711,0.026267503,0.019928508
0.042948737,0.034742217,0.041713691,0.032110106,0.036625562,0.036151534,0.0283167,0.022759792
0.035487287,0.040173004,0.033160858,0.036047104,0.072894651,0.045211242,0.03508824,0.048037659
0.038129075,0.0438966,0.038186142,0.027847487,0.059503696,0.076234206,0.047769822,0.103938055
0.037641051,0.47055515,0.494890146,0.51758935,0.085976612,0.043268699,0.566600075,0.570190308
0.169524826,0.545688496,0.491080401,0.055528335,0.346047773,0.082888728,0.220716234,0.108946037
0.034103194,0.033731607,0.034109205,0.030008322,0.066093332,0.051439898,0.036045905,0.116657974
0.168050176,0.191891464,0.131606199,0.1171451,0.476603313,0.323747732,0.063826053,0.049253267
0.297393333,0.026722157,0.023581279,0.025402902,0.049566,0.44395784,0.02348413,0.040579434
0.029483213,0.028171652,0.022024335,0.027586089,0.081237865,0.048052318,0.040190674,0.067339472
0.5694416,0.521419504,0.473150863,0.610798786,0.591037384,0.057768988,0.407343442,0.441371808
0.051877278,0.041120723,0.04140135,0.046970438,0.116395589,0.043616438,0.038989608,0.061528348
0.451073001,0.045695201,0.047564255,0.042098144,0.104436684,0.042760873,0.028969498,0.041484749
0.109379044,0.050502696,0.068337129,0.123404987,0.049335569,0.043294546,0.061428846,0.055969109
0.949605206,0.953237812,0.944774588,0.948854003,0.87238797,0.945594005,0.95685507,0.947052174
0.037120705,0.047629053,0.027260561,0.029269508,0.166387005,0.034769412,0.039107033,0.053170301
0.545677226,0.464524316,0.349966161,0.532486894,0.709749778,0.593899561,0.551595137,0.578270414
0.037452647,0.058324329,0.040369051,0.043291881,0.08796882,0.047654827,0.039011902,0.045267675
0.356568418,0.063348067,0.05290558,0.039251611,0.718427059,0.532540762,0.033113834,0.032713999
0.091383743,0.110268207,0.096108385,0.081151488,0.050246395,0.050005013,0.056479473,0.108895235
0.034000847,0.026942743,0.035444704,0.027884709,0.086472353,0.045814771,0.044703181,0.052002804
0.469647088,0.035739126,0.032339316,0.042883593,0.133742356,0.043703326,0.042994857,0.043056487
0.032833763,0.041045677,0.035842004,0.03921715,0.03367182,0.035268174,0.035342844,0.027918713
0.511421829,0.444759459,0.212760585,0.530825737,0.320293087,0.773048134,0.485546959,0.497043455
0.058470002,0.047493245,0.041776293,0.070216744,0.227637575,0.03666306,0.040052818,0.059710575
0.078752473,0.072086656,0.104769046,0.33830178,0.108014139,0.05840535,0.070950202,0.069372867
0.037812303,0.218467142,0.141038586,0.433057367,0.137900962,0.043548349,0.058379923,0.046183968
