DA LL 1,DA LL 2,DBL1,DBL2,DB LL 3,DB LL 4,DBL20,DBL21
0.180414523,0.418280436,0.17314076,0.229381474,0.056847313,0.156593363,0.223898082,0.062901357
0.757615304,0.804038779,0.530056307,0.935877045,0.861686912,0.538647461,0.402102759,0.895934766
0.940762087,0.940736334,0.934535082,0.943486535,0.935114506,0.914159947,0.943936618,0.936881206
0.144063991,0.375371931,0.474399577,0.565024106,0.705423304,0.09491273,0.032003538,0.076264374
0.550550595,0.440293969,0.291346714,0.871992023,0.260981699,0.694841406,0.175742858,0.937720426
0.435664009,0.143945946,0.467769778,0.850800435,0.497566401,0.652651189,0.123318755,0.853559281
0.052060775,0.031559633,0.052424868,0.030562001,0.077172661,0.155222096,0.031962739,0.024134966
0.375108742,0.878134544,0.12561836,0.086097771,0.061512989,0.067613816,0.104051891,0.060065143
0.910016358,0.917757136,0.907142574,0.93778953,0.876704238,0.834491639,0.908639355,0.93408518
0.162370626,0.08019837,0.191323542,0.180157246,0.098421217,0.142850531,0.116186806,0.044635506
0.627996479,0.86636107,0.884097086,0.879201254,0.93087294,0.912903312,0.62512364,0.904821969
0.056540296,0.52250371,0.180002247,0.055878594,0.117800497,0.075577223,0.0545167,0.052010543
0.590110023,0.572173698,0.663758093,0.866283522,0.875822121,0.915129943,0.359977358,0.932683293
0.026629874,0.02784019,0.033529908,0.023763764,0.041865966,0.064142087,0.02832094,0.024515418
0.644204542,0.098509042,0.870915747,0.932914045,0.963961364,0.960562097,0.365589082,0.942056415
0.099814626,0.043557798,0.051339004,0.038649558,0.059901996,0.069642238,0.082163956,0.043170485
0.089363247,0.040277814,0.459987894,0.030538776,0.45601775,0.310180835,0.045190813,0.922764732
0.442221208,0.176315348,0.218468629,0.305081492,0.152244976,0.351580404,0.166483024,0.063530227
0.335446301,0.096254259,0.488216502,0.344382548,0.204453391,0.110532351,0.346800373,0.035040442
0.075039841,0.054563279,0.08961512,0.312071966,0.050979602,0.104638116,0.069848179,0.035256779
0.078552075,0.03645736,0.067122785,0.187166922,0.02312976,0.042346805,0.045465013,0.027063211
0.092656589,0.075710423,0.097587325,0.0875753,0.176717546,0.041060205,0.102580748,0.083135432
0.115367255,0.401786313,0.048123681,0.122964664,0.035740898,0.221126892,0.046180213,0.028440138
0.321981087,0.082147977,0.352498362,0.076733248,0.709963224,0.123372261,0.40816894,0.073563577
0.697349973,0.950721965,0.903119672,0.564463254,0.92024973,0.373300264,0.567892076,0.560176116
0.131501346,0.046398633,0.068307268,0.320787986,0.086053896,0.341620026,0.049610573,0.042557373
0.075819415,0.02447971,0.276151773,0.481406312,0.028960197,0.042453809,0.033342257,0.036945368
0.03896293,0.027101789,0.35285283,0.474344877,0.135582277,0.498270905,0.033820557,0.421448807
0.070917285,0.038664838,0.096629728,0.486602084,0.230734249,0.631615229,0.037234327,0.537537625
0.368778271,0.492591002,0.054865858,0.371181483,0.028537193,0.03826596,0.05530251,0.573007758
0.135375802,0.738444446,0.05831202,0.169313466,0.156012557,0.058978354,0.068005391,0.052848231
0.561181187,0.546176944,0.527315176,0.545721181,0.53692378,0.677316886,0.07919292,0.550541576
0.505043109,0.236355302,0.107841606,0.500504287,0.137902813,0.906511381,0.395630972,0.505618444
0.063529066,0.073650515,0.035799262,0.46872014,0.535365229,0.030789361,0.041681345,0.033522457
0.86235212,0.92722622,0.658350045,0.361795651,0.350772867,0.296746655,0.443463595,0.649663652
0.040521857,0.035617957,0.028926543,0.035701368,0.030561294,0.124704291,0.085462222,0.031334599
0.152764671,0.063277535,0.128315917,0.107185409,0.481532489,0.500930393,0.194040376,0.508987052
0.61227254,0.897958663,0.827399194,0.810995442,0.813053552,0.493801844,0.094414651,0.925522105
0.106526599,0.025281014,0.039350835,0.064047647,0.099253145,0.044359874,0.120259683,0.031297854
0.057762988,0.024989853,0.023092402,0.10821618,0.04170271,0.059949655,0.033403202,0.027747245
0.435563214,0.820051897,0.348504989,0.444548093,0.400617163,0.031132731,0.171438836,0.486423951
0.445210837,0.507767122,0.081542472,0.241405777,0.039031574,0.265207915,0.42162939,0.51238843
0.925636518,0.914358108,0.915036502,0.930325075,0.943028814,0.946372218,0.927482689,0.928287225
0.284072481,0.148219352,0.486743186,0.208690923,0.411596806,0.693837213,0.91449854,0.119589173
0.133501502,0.068356978,0.120685149,0.494524525,0.051399888,0.05945474,0.103740582,0.061253871
0.797609543,0.94280691,0.307404241,0.489668359,0.342376298,0.439742534,0.909291847,0.504185562
0.210445,0.448215974,0.383387498,0.512325991,0.546252059,0.060245796,0.676421093,0.123423104
0.211722241,0.088569057,0.32451871,0.483965072,0.053150117,0.143728948,0.372667685,0.066951491
0.808335058,0.573512994,0.874635115,0.88179919,0.835734735,0.816773257,0.647805441,0.610216263
0.528031752,0.573275903,0.088199839,0.045750145,0.625903234,0.63791456,0.407530476,0.512912992
0.844191247,0.453444968,0.460003819,0.897818421,0.270947007,0.733016689,0.466573126,0.919502768
0.366026062,0.270715864,0.38193308,0.175282527,0.26269478,0.209136914,0.161941679,0.196496227
0.642286842,0.405071312,0.445013687,0.482803296,0.617655614,0.548294851,0.348468762,0.53031001
0.10581365,0.060088259,0.060702619,0.046837924,0.044825852,0.140060937,0.053760998,0.045206815
0.464218575,0.446168302,0.141924782,0.091809181,0.043378115,0.469754505,0.165144246,0.438590003
0.602453211,0.484341617,0.513524118,0.466241215,0.449072211,0.848142587,0.423854166,0.937309394
0.065856444,0.03405715,0.087015688,0.044935297,0.043460267,0.111733435,0.043904365,0.030377605
0.153343345,0.058714297,0.66112072,0.280424718,0.901466336,0.248682597,0.500081528,0.31825787
0.886706339,0.081487115,0.426809368,0.951748315,0.44967179,0.54895643,0.038290665,0.950759517
0.182070489,0.126932176,0.300527504,0.5442570879999999,0.036552863,0.900307552,0.517355378,0.054271234
0.083478003,0.028109254,0.153018323,0.065414758,0.031370818,0.568542251,0.066890134,0.501181453
0.219006975,0.047242009,0.088151148,0.418089986,0.094145581,0.594579278,0.093967353,0.418847017
0.065323025,0.114490451,0.288298672,0.198620265,0.051499939,0.407897967,0.046012768,0.045420322
0.647641733,0.606720813,0.595103401,0.467333652,0.093322375,0.342494547,0.248807374,0.935946481
0.249912349,0.11377487,0.173374101,0.096698641,0.182047768,0.024044282,0.401282481,0.467660978
0.03939786,0.027369281,0.051913123,0.038626685,0.026810687,0.026002592,0.036875109,0.026248417
0.566293904,0.569546404,0.05220016,0.570823621,0.286517981,0.470363631,0.036957705,0.549764911
0.449460503,0.112209684,0.079755474,0.089257229,0.04916424,0.103860227,0.409370256,0.069746645
0.280502368,0.247993997,0.054802988,0.509649642,0.028916639,0.756014581,0.055527644,0.48944305
0.188764082,0.049224887,0.08038606,0.064704914,0.059531316,0.11764789,0.449676554,0.058985879
0.093880727,0.040666087,0.132413093,0.033044568,0.113116551,0.056815551,0.328415353,0.041337981
0.036610307,0.041104552,0.071992568,0.045176752,0.03857475,0.082087156,0.045820937,0.034936893
0.16424,0.037062663,0.523964828,0.963283556,0.652781651,0.876784224,0.034896866,0.59309634
0.564177621,0.448450155,0.504545066,0.52211279,0.72932119,0.587819454,0.258859026,0.515281517
0.607555172,0.471176778,0.628926371,0.663258748,0.705840983,0.735959931,0.452023528,0.668648616
0.44210174,0.485907867,0.126034884,0.420340503,0.14442734,0.740091858,0.207830063,0.430183865
0.145546331,0.534977226,0.072491225,0.029768917,0.049840852,0.151492138,0.066329877,0.04601943
0.350294554,0.348097147,0.435819051,0.490280127,0.570202453,0.752106861,0.377999803,0.504961813
0.244557362,0.031833637,0.202702084,0.383126667,0.125734998,0.358823948,0.258463184,0.474521316
0.571652803,0.519424275,0.876470386,0.901373635,0.949905352,0.923149064,0.827190502,0.922925912
0.748963408,0.689375019,0.329476426,0.459451088,0.6009954,0.770528919,0.852285949,0.724865178
0.567803533,0.268058975,0.57862775,0.547330336,0.652107134,0.745510397,0.571044659,0.547118469
0.437257114,0.491676944,0.12725084,0.091690345,0.043145737,0.491106052,0.097073335,0.470061334
0.252788349,0.046220656,0.056542411,0.057120641,0.195026733,0.10898452,0.058903988,0.510882869
0.364063279,0.092213317,0.144122632,0.068377478,0.396022022,0.057519566,0.317737348,0.059560823
0.280153517,0.31969842,0.287665987,0.499549839,0.904555717,0.417256561,0.0410884,0.492422728
0.115315102,0.041746479,0.079120758,0.051408686,0.173017092,0.071316554,0.057642904,0.053370181
0.103745114,0.047117155,0.061679655,0.057595546,0.052570831,0.569638395,0.06582971,0.524866051
0.198239137,0.48427179,0.296004472,0.169680494,0.161060718,0.064505451,0.434392495,0.060243948
0.198162549,0.034890687,0.065813011,0.044000691,0.062978753,0.144041797,0.061753514,0.036799368
0.537480572,0.030460091,0.347126667,0.575329661,0.495994663,0.086180807,0.040401413,0.571559757
0.413461128,0.519942805,0.379559212,0.505632622,0.383156312,0.385315325,0.491491657,0.514444275
0.08599939,0.05412508,0.152888758,0.083634659,0.112955657,0.03513898,0.084094561,0.416617682
0.573396929,0.847840934,0.14735136,0.510676349,0.097330901,0.2853763,0.22995833,0.547017155
0.147963535,0.058254685,0.099142804,0.071473812,0.499252286,0.017325458,0.099497756,0.489146865
0.441499801,0.082884057,0.11971883,0.083590504,0.108795504,0.073359984,0.397508876,0.118558386
0.880023348,0.933155996,0.318888615,0.036540305,0.235556119,0.101079404,0.04411276,0.039439331
0.522197123,0.672358775,0.509431182,0.356521361,0.52377737,0.774071762,0.319080329,0.932872648
0.051126885,0.024279633,0.105145542,0.059612344,0.032242456,0.102891981,0.33048959,0.028821121
0.319018959,0.040278331,0.403130834,0.075577144,0.309751399,0.033943024,0.542705095,0.408694567
0.15287479,0.051050704,0.179511953,0.069830545,0.12824325,0.163572741,0.080114772,0.048878557
0.053068105,0.262982517,0.875409503,0.944579655,0.793778329,0.460948841,0.083061693,0.918217633
0.208688688,0.35943684,0.294560402,0.461057837,0.269328249,0.1135445,0.585396947,0.777392626
0.212255939,0.660588617,0.789440248,0.553463028,0.918900619,0.050043859,0.066163176,0.919487274
0.064736132,0.206491039,0.066195488,0.5546977,0.050357399,0.753140736,0.097311982,0.032022002
0.72119591,0.594604309,0.892743791,0.55541147,0.589778719,0.350436827,0.580512579,0.529118431
0.072200751,0.034252763,0.473297229,0.034059733,0.619660536,0.096638312,0.08506985,0.038156088
0.478553004,0.22457821,0.503517565,0.530793442,0.483504226,0.540112322,0.371393661,0.46568271
0.224934756,0.425006733,0.280022317,0.439805398,0.102428633,0.448691256,0.138516415,0.122617504
0.282323724,0.028669342,0.050367936,0.625888891,0.0407457249999999,0.820515807,0.041221176,0.643272746
0.286294994,0.040501999,0.0883878,0.043540162,0.046386438,0.561372414,0.051814376,0.554214296
0.668975716,0.149417734,0.138134121,0.469871487,0.186693694,0.109411901,0.142497832,0.539522154
0.133788793,0.051718043,0.057832763,0.046263987,0.085443313,0.070260521,0.053568898,0.057535825
0.1798442,0.394888205,0.330699243,0.20418032,0.022466815,0.039793808,0.387184904,0.063648112
0.056468676,0.030447235,0.067108283,0.04704741,0.113477083,0.104599267,0.031602831,0.030971183
0.198939725,0.143883743,0.244164517,0.668060194,0.748578698,0.322621041,0.731616746,0.596370663
0.557377208,0.829143168,0.693748659,0.850465332,0.896471938,0.840225232,0.833138762,0.935942692
0.902481602,0.943170315,0.791061421,0.955781384,0.940356687,0.910509976,0.548268735,0.935301556
0.636165277,0.551194956,0.494389234,0.945364503,0.654185156,0.861853224,0.888979825,0.927173239
0.611571023,0.151004066,0.501461655,0.500518906,0.505837066,0.348930772,0.508104401,0.505287779
0.239135387,0.051336072,0.337544267,0.082348962,0.237954055,0.177247976,0.341003669,0.077915447
0.124385039,0.046448888,0.055285072,0.333607122,0.052903967,0.051885054,0.03993629,0.035227093
0.201870059,0.04096006,0.10071133,0.051659967,0.054143374,0.109788897,0.41198312,0.051983549
0.892576405,0.926473375,0.90484857,0.924205032,0.939407441,0.578410851,0.542349564,0.929414525
0.449730886,0.084890515,0.054627288,0.659768607,0.034804235,0.158601891,0.074740369,0.540172766
0.880375666,0.929338469,0.951720602,0.944617251,0.9470083,0.934654633,0.917412488,0.939876209
0.52827456,0.536918391,0.119203236,0.59705021,0.234798302,0.691080977,0.149036239,0.940766263
0.238239648,0.408291538,0.109211721,0.342617181,0.048054169,0.063261053,0.134040882,0.417069817
0.210986479,0.061289267,0.105462563,0.127520799,0.094590455,0.028223592,0.06657984,0.04743524
0.184979924,0.048502359,0.09354374,0.574023183,0.277610801,0.719508608,0.064928395,0.531447145
0.153280407,0.173042641,0.331061151,0.205991647,0.553322502,0.019525857,0.255635068,0.526578056
0.394007005,0.281860998,0.541454668,0.46566548,0.170809445,0.65551088,0.301831579,0.890884835
0.102452121,0.06292173,0.074005912,0.0643257,0.159123984,0.037393725,0.084363643,0.062040398
0.080178563,0.029235987,0.141683914,0.092375977,0.019699082,0.100323647,0.050965645,0.043144931
0.048042254,0.509548747,0.048898938,0.02924548,0.054590058,0.13547453,0.032398994,0.022503851
0.921655055,0.946044701,0.949700107,0.955653487,0.920145208,0.902664158,0.934971786,0.941569792
0.429704085,0.078825011,0.557719567,0.543573162,0.260296947,0.350659156,0.107561206,0.526242899
0.263411994,0.035799515,0.137555268,0.076505323,0.10097985,0.111436112,0.1071736,0.047267817
0.099775298,0.083804577,0.468761514,0.482699575,0.496941574,0.389214346,0.070276094,0.489574441
0.48729015,0.035151722,0.375073544,0.044365468,0.041134706,0.064986139,0.032342673,0.035359612
0.134338041,0.453240804,0.064143894,0.114756085,0.122596042,0.041202898,0.117443888,0.098711964
0.497968759,0.58408913,0.312371994,0.150977639,0.093452364,0.622716635,0.670397117,0.0791103
0.060826945,0.039296782,0.507270452,0.947878685,0.575163381,0.90937579,0.327928063,0.911668542
0.140295379,0.052730471,0.296994649,0.069430059,0.510641406,0.810780431,0.109689468,0.069428063
0.362877396,0.242454573,0.277645881,0.257564371,0.537197211,0.17813745,0.14018437,0.048419111
0.103108152,0.234378106,0.101954975,0.068165775,0.043892215,0.03789595,0.327772463,0.321177696
0.131976784,0.052622613,0.091919505,0.069199487,0.083092599,0.054515019,0.103736028,0.09289955
0.590945189,0.801180195,0.132178729,0.087015854,0.568455024,0.09863565,0.110100242,0.119902982
0.736328201,0.560156461,0.534738335,0.949977925,0.7617823,0.805251151,0.072214629,0.936632187
0.418157856,0.061896219,0.269082563,0.482339787,0.48233233,0.286921959,0.417780143,0.486777873
0.094026073,0.049212609,0.053937111,0.055073807,0.049612756,0.107760164,0.051135292,0.04680209
0.254281856,0.224030664,0.500170919,0.54930575,0.470830943,0.346300354,0.054222421,0.035885811
0.134322396,0.175020114,0.217185636,0.481258768,0.056977192,0.696553677,0.192708682,0.064807958
0.400660032,0.558000393,0.170502629,0.092036568,0.16977379,0.16467575,0.925898511,0.081506905
0.063353845,0.034577921,0.037647467,0.047050285,0.026061133,0.03132882,0.044345124,0.039152775
0.480277359,0.129400392,0.485894421,0.523917364,0.754033085,0.347520006,0.058800787,0.538837963
0.646671489,0.587784925,0.515803197,0.55416604,0.886002317,0.170204424,0.366932288,0.546180727
0.087825959,0.115481255,0.337610147,0.473480239,0.09364311,0.031841314,0.085404655,0.082013238
0.431901979,0.029985689,0.083864943,0.030595051,0.356355564,0.055350049,0.028106128,0.0381333
0.050818253,0.041615598,0.063670782,0.062488495,0.063751433,0.176884568,0.065792492,0.054029606
0.619212328,0.607032129,0.43327126,0.179157231,0.294957047,0.441406529,0.45792077,0.375548793
0.249140016,0.028068585,0.118530492,0.502781624,0.039045831,0.064406618,0.066364179,0.49620159
0.257682624,0.129677469,0.063241174,0.452987594,0.047795704,0.209526806,0.256872168,0.499030505
0.449612934,0.932516583,0.449636854,0.54972815,0.549048498,0.494265282,0.032896329,0.505980716
0.06302008,0.04075309,0.092569089,0.058104153,0.165879242,0.055014762,0.042094703,0.03800355
0.919635426,0.935218707,0.944051422,0.953594244,0.923587085,0.918559948,0.932948089,0.923856609
0.066885893,0.469828622,0.126384539,0.092410419,0.190539027,0.505131366,0.057105319,0.057968117
0.76897234,0.501326673,0.546732092,0.520083426,0.804640161,0.425668681,0.914272263,0.574340026
0.137790707,0.092668423,0.135222846,0.063590679,0.046589837,0.035401195,0.364415981,0.031885996
0.93233946,0.959884624,0.761589929,0.96060173,0.935790255,0.89620727,0.75831052,0.954066892
0.310553547,0.517454978,0.116315523,0.052195848,0.441108351,0.126457219,0.043663529,0.042108481
0.624684923,0.559716716,0.626069014,0.71435232,0.632559141,0.698842602,0.384861721,0.577450937
0.215428398,0.19207052,0.415415903,0.361988839,0.255394229,0.047103797,0.612777358,0.031575767
0.137205822,0.041423603,0.14632961,0.057753529,0.153009798,0.298133616,0.338883288,0.05029326
0.206511351,0.038443722,0.067735353,0.061289708,0.071848733,0.564470235,0.03620322,0.090120439
0.308034644,0.381706937,0.04279669,0.427393279,0.01872558,0.100717301,0.333897241,0.380651559
0.038426431,0.485117746,0.499802512,0.443497056,0.800648851,0.607914403,0.046724552,0.569252418
0.616225278,0.89651388,0.456984491,0.612131717,0.395696599,0.436390837,0.622491587,0.931619253
0.071939482,0.033660662,0.048889687,0.04515157,0.169616957,0.034142087,0.03768794,0.031917385
0.081880603,0.039597789,0.053271423,0.173586742,0.03011479,0.034730887,0.079411169,0.023719683
0.057754116,0.03120207,0.561289279,0.065011137,0.070537085,0.054194109,0.438153548,0.034901987
0.610654501,0.875441607,0.557251172,0.536622591,0.754058778,0.215967419,0.55990577,0.508388034
0.360402757,0.037296571,0.079023221,0.034180262,0.028076433,0.063903755,0.547630011,0.032470469
0.08331721,0.033266634,0.059161118,0.032948309,0.045850356,0.116057969,0.056655372,0.036156413
0.723283356,0.552044935,0.219213977,0.165019529,0.503006885,0.110961014,0.447373979,0.049192942
0.275958688,0.32894828,0.244587218,0.532021394,0.206152191,0.512452305,0.167917794,0.273414951
0.909561851,0.922918091,0.893105249,0.948251966,0.938886662,0.914333463,0.934835613,0.945928183
0.105362712,0.517212487,0.195434004,0.053978622,0.461302419,0.018173518,0.064606879,0.040948991
0.908073027,0.924383391,0.690960862,0.081570713,0.769091449,0.601018389,0.050243374,0.04341443
0.081599075,0.036653098,0.049810891,0.039493867,0.150008936,0.141158442,0.3996291,0.044265901
0.111512887,0.043513466,0.130942187,0.079223401,0.052283846,0.053141194,0.232973139,0.094827102
0.498114701,0.480786912,0.509067899,0.460253007,0.429129922,0.757340493,0.092231958,0.916318844
0.193385247,0.084303403,0.308938708,0.575552067,0.107980166,0.575800459,0.488723448,0.543585161
0.868000291,0.919645412,0.919336988,0.923636188,0.95363371,0.961979091,0.74208373,0.919350295
0.349569271,0.087467345,0.614117738,0.558803154,0.658876866,0.735545096,0.540675197,0.560650004
0.278248335,0.057545047,0.295183122,0.052095584,0.280341107,0.112406098,0.590605,0.550818228
0.229808286,0.044748164,0.141846685,0.199607483,0.046535205,0.100696931,0.053500653,0.484932086
0.566735334,0.55180242,0.325955424,0.301331844,0.151510947,0.609461786,0.099067684,0.392554729
0.163454984,0.369589273,0.056517673,0.031667912,0.028880507,0.04281158,0.037368175,0.042885076
0.293138465,0.067052854,0.067433899,0.277523222,0.073381052,0.474288729,0.075720897,0.091203867
0.150869509,0.046065555,0.10466296,0.057986229,0.085530741,0.198613158,0.41151214,0.059248535
0.153717977,0.10709623,0.170808872,0.123875535,0.122722222,0.031254172,0.116392375,0.096357453
0.166221236,0.486222324,0.119270543,0.463379856,0.700537203,0.902256516,0.28221425,0.48989826
0.790370277,0.955400544,0.903488957,0.952543873,0.905910418,0.908795077,0.941029479,0.95105587
0.216372291,0.471191865,0.147902216,0.080997464,0.182719684,0.054109132,0.670893402,0.086464076
0.428515456,0.639946224,0.184975661,0.487193037,0.078298445,0.569206991,0.15539376,0.47193068
0.089745807,0.03913606,0.353678389,0.474415205,0.404118809,0.502679069,0.041164307,0.060112079
0.343051155,0.452546461,0.10308028,0.466816765,0.034223834,0.825134733,0.063931441,0.461074438
0.376730086,0.604374538,0.508120997,0.921371809,0.601563884,0.957142798,0.596599526,0.926021746
0.546850958,0.344876531,0.378102055,0.391830856,0.24588973,0.145773795,0.261376757,0.356040345
0.683801259,0.115619951,0.513118716,0.248689882,0.632321497,0.14107453,0.123392544,0.051507
0.159533119,0.147116058,0.110098969,0.118887382,0.092097715,0.029101098,0.469675579,0.078176551
0.150278275,0.403624711,0.067818739,0.090751476,0.071522096,0.10258787,0.069223437,0.547147466
0.08970805,0.038009513,0.164453253,0.587026204,0.086880134,0.174867385,0.338380601,0.046975019
0.075384947,0.038058473,0.059472344,0.042782257,0.098795221,0.107751447,0.04568824,0.041702729
0.03620908,0.033336034,0.205854601,0.046051635,0.20687748,0.039147047,0.048162473,0.042224627
0.361578174,0.066099696,0.281301009,0.070428112,0.284983252,0.255628867,0.529847979,0.063958321
0.184328324,0.056919972,0.340841588,0.522090024,0.589088032,0.365873882,0.103728133,0.502111937
0.054441712,0.042560138,0.031159874,0.049209696,0.06947948,0.018935375,0.041045648,0.033723601
0.319831911,0.124465407,0.126682316,0.184296401,0.040430406,0.062458874,0.090266614,0.072751104
0.205721198,0.026269689,0.088067758,0.040324659,0.084350173,0.06238776,0.055820108,0.043668787
0.333339331,0.085327951,0.091688119,0.182772442,0.178550004,0.088049037,0.298327531,0.035725762
0.10649742,0.05434694,0.088716785,0.073227703,0.047255556,0.029361683,0.068729114,0.050006402
0.45342268,0.64938132,0.072788988,0.564933057,0.049434382,0.492773853,0.063301295,0.099407247
0.194823737,0.048154625,0.213443647,0.060042213,0.040729288,0.034848492,0.110155617,0.050087944
0.50862147,0.532839199,0.135818001,0.252867087,0.043124176,0.105055613,0.094990965,0.084949036
0.234007281,0.607429769,0.119437847,0.592395408,0.138289316,0.150125815,0.070877924,0.057452508
0.214105262,0.494853166,0.359980182,0.11660259,0.033173485,0.078770869,0.32171683,0.031512431
0.363586144,0.096040489,0.049542982,0.107339995,0.038290618,0.034778772,0.046441892,0.038227728
0.176544059,0.223727583,0.117611953,0.076211388,0.090168634,0.022974914,0.078189759,0.081353692
0.586643937,0.144983613,0.421517019,0.508110599,0.481555653,0.935951701,0.333750556,0.480602497
0.427200981,0.484147118,0.349503071,0.608743951,0.069956707,0.509401903,0.051047491,0.515133967
0.25724772,0.280532547,0.144208559,0.075937375,0.226461953,0.112850588,0.391096091,0.054967762
0.184056072,0.034447373,0.388387113,0.157853374,0.077261403,0.378752641,0.036612129,0.525593055
0.110738967,0.040333181,0.501801407,0.495862108,0.356841473,0.453817554,0.080066193,0.554640534
0.066872337,0.079571285,0.096228115,0.054573134,0.145524846,0.069202317,0.381805671,0.050857085
0.217615423,0.083528195,0.079102809,0.178085765,0.197520112,0.132807307,0.132377586,0.070190172
0.125046723,0.090808393,0.113847651,0.083043063,0.139413727,0.036080292,0.10822235,0.0706455
0.495287117,0.627213957,0.414372753,0.594239548,0.616923853,0.476580628,0.078441436,0.591750603
0.346872642,0.42279076,0.036389774,0.039216849,0.041513791,0.09981222,0.301043305,0.038878389
0.06314063,0.025664918,0.045392868,0.03499403,0.022874552,0.328313011,0.029918026,0.457877366
0.193934619,0.191614777,0.263158223,0.092588569,0.597591797,0.613583472,0.395120282,0.442184317
0.136504977,0.046863691,0.32507231,0.219959253,0.045998974,0.086710684,0.080990791,0.453522893
0.252320832,0.091227341,0.116497495,0.50644223,0.025150163,0.707414118,0.084685794,0.050086743
0.373474422,0.044260909,0.519680693,0.053498936,0.535943353,0.336020134,0.307785568,0.062949651
0.337490598,0.033534058,0.060242489,0.034492232,0.088440766,0.033442108,0.055685572,0.022196206
0.110358109,0.045573569,0.061050647,0.061027328,0.032302797,0.395170086,0.05628392,0.037611016
0.881861889,0.940561164,0.650465916,0.592712359,0.818850481,0.257934085,0.602515362,0.541580255
0.666019074,0.538426792,0.200341666,0.935397731,0.018989637,0.909650181,0.202066293,0.944031889
0.479032675,0.073747583,0.460261781,0.890580042,0.101883549,0.768705848,0.055974934,0.05848275
0.622661156,0.541199647,0.875844797,0.921518261,0.916139895,0.88641224,0.400941318,0.910839478
0.55100624,0.370281355,0.473948924,0.555891022,0.480767984,0.92308557,0.508831111,0.909497934
0.127760628,0.054214209,0.215576945,0.131059003,0.076218495,0.106490305,0.861822046,0.040982218
0.412551044,0.030643797,0.331980549,0.636797465,0.622486641,0.396268163,0.28502293,0.418240846
0.077904413,0.029694933,0.061597814,0.037590329,0.147876074,0.088200992,0.629937609,0.0248411
0.51206512,0.525483917,0.314325597,0.242432236,0.071977062,0.084948714,0.454388003,0.03113693
0.248523941,0.274700909,0.091508679,0.124709939,0.094145753,0.058264298,0.182754875,0.47339032
0.128033673,0.066207711,0.27616141,0.05751417,0.061847709,0.201194807,0.0388457,0.044773157
0.389345657,0.524271963,0.088412418,0.615666121,0.174151063,0.578101762,0.114765352,0.523093444
0.305958966,0.388484915,0.275831849,0.397641871,0.347819,0.180295459,0.502696486,0.486394843
0.054979991,0.043050944,0.046018594,0.300717593,0.073889558,0.149226936,0.063521001,0.048972166
0.360625194,0.040554163,0.246838822,0.323777374,0.081557731,0.221659106,0.141260539,0.038603021
0.082541217,0.045644814,0.097747213,0.085888527,0.065154921,0.075284255,0.46159004,0.047867453
0.077069709,0.085703614,0.044399937,0.059126686,0.046792034,0.087646217,0.060766099,0.051853548
0.374013104,0.399596755,0.746180086,0.894990727,0.764402765,0.893694977,0.288439924,0.912943168
0.325117392,0.899835612,0.347853965,0.466116234,0.334036464,0.05178,0.632021673,0.523627411
0.549670093,0.600821739,0.820055773,0.922847807,0.705967139,0.805615506,0.06803952,0.909491533
0.350458577,0.592474182,0.28656965,0.394184409,0.301914846,0.403223797,0.039364855,0.372168371
0.086320492,0.041497293,0.450971558,0.619670283,0.171796289,0.852767987,0.060331222,0.576273929
0.304358488,0.07016751,0.472576088,0.438682475,0.435536081,0.328854409,0.108370209,0.454396171
0.308219353,0.361387098,0.132413674,0.052125711,0.263806083,0.037484635,0.305455488,0.06455197
0.076146064,0.050651319,0.098786206,0.188391128,0.045468291,0.096333066,0.071039583,0.055686213
0.414111517,0.118030242,0.17844042,0.79624477,0.675468114,0.601410898,0.578421213,0.937479609
0.691414694,0.298416161,0.349605459,0.471328849,0.360873969,0.752537003,0.420013657,0.5000442
0.218076267,0.930432455,0.069983137,0.609731613,0.130105624,0.791569922,0.481130635,0.068074818
0.082639315,0.094790385,0.090629141,0.525378605,0.062030365,0.74211786,0.09502337,0.543712912
0.444956073,0.492148326,0.071193714,0.191482532,0.130325679,0.309309412,0.141772928,0.087555656
0.12883143,0.275669628,0.46372669,0.2670985,0.432086251,0.072499831,0.079845344,0.06713176
0.101379694,0.137884942,0.341440925,0.637878631,0.114551001,0.510382747,0.134810721,0.520301544
0.377641093,0.234539633,0.035271775,0.3782314439999999,0.844485193,0.172569451,0.048677953,0.544723766
0.48781386,0.268111766,0.921547988,0.923866638,0.89027153,0.844108479,0.633248544,0.931844238
0.694136861,0.869114583,0.469147849,0.468872046,0.028616071,0.544271556,0.590056835,0.450335631
0.571414204,0.523294294,0.328526889,0.906821081,0.85776169,0.840983147,0.062291925,0.930810002
0.502252957,0.544090834,0.092911143,0.078384274,0.148808542,0.546295319,0.046938915,0.146195249
0.479105022,0.487902474,0.274110783,0.123328806,0.064472696,0.047676522,0.289815185,0.050442422
0.779996229,0.899948312,0.102925821,0.547761024,0.435080283,0.520265057,0.0476154,0.503600316
0.167148625,0.0410209,0.106500098,0.077642658,0.091198994,0.214604135,0.039769839,0.042351926
0.076584921,0.076656948,0.074024718,0.052944993,0.239432662,0.343302142,0.042494467,0.044854289
0.123102071,0.082254789,0.044989742,0.418588907,0.035661675,0.355053976,0.045588502,0.550356376
0.320102078,0.144444252,0.081908119,0.046037524,0.048596801,0.443233095,0.057981995,0.044672333
