Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
70.053848	1025	1064218	1063194	0	83.016586	1.000976	32.429943	0.000975	1.612676e+01	0.000000e+00	3.657078e+00	0.000000e+00	227	227	2	1	1	18284	5	83497	0	1024	1	0	0	0	0	0	0	0	0
71.053871	1025	1080746	1079722	0	85.423416	1.000000	29.340719	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	238	238	1	1	1	18602	5	84887	0	1025	0	0	0	0	0	0	0	0	0
72.053917	1025	1097389	1096365	0	86.087807	1.000000	26.033270	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	18869	5	86191	0	1025	0	0	0	0	0	0	0	0	0
73.053925	1025	1113917	1112893	0	86.665367	1.000976	43.814854	0.000975	1.583081e+01	0.000000e+00	1.295735e+02	0.000000e+00	220	220	2	1	1	19154	5	87512	0	1024	1	0	0	0	0	0	0	0	0
74.053986	1025	1130379	1129355	0	85.310242	1.000000	38.707657	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	19450	5	88818	0	1025	0	0	0	0	0	0	0	0	0
75.054047	1025	1147000	1145976	0	86.336586	1.000000	19.532549	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	242	242	1	1	1	19759	5	90105	0	1025	0	0	0	0	0	0	0	0	0
76.054222	1025	1163580	1162556	0	88.299515	1.000000	7.044928	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	20025	5	91401	0	1025	0	0	0	0	0	0	0	0	0
77.054245	1025	1180158	1179134	0	89.858536	1.000976	11.807296	0.000975	1.608320e+01	0.000000e+00	1.093185e+01	0.000000e+00	235	235	2	1	1	20315	5	92744	0	1024	1	0	0	0	0	0	0	0	0
78.054283	1025	1196628	1195604	0	90.955124	1.000000	12.766758	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	233	233	1	1	1	20600	5	94044	0	1025	0	0	0	0	0	0	0	0	0
79.054390	1025	1213387	1212363	0	92.074150	1.000000	11.791576	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	206	206	1	1	1	20874	5	95342	0	1025	0	0	0	0	0	0	0	0	0
80.054451	1025	1229937	1228913	0	92.556099	1.000000	11.581492	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	21162	5	96628	0	1025	0	0	0	0	0	0	0	0	0
81.054459	1025	1246366	1245342	0	94.050735	1.000000	10.569139	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	21449	5	97933	0	1025	0	0	0	0	0	0	0	0	0
82.054504	1025	1262849	1261825	0	96.048782	1.000000	16.276636	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	21733	5	99248	0	1025	0	0	0	0	0	0	0	0	0
83.054535	1025	1279296	1278272	0	96.065369	1.000976	13.563542	0.000975	1.613120e+01	0.000000e+00	3.134601e+00	0.000000e+00	216	216	2	1	1	22016	5	100537	0	1024	1	0	0	0	0	0	0	0	0
84.054573	1025	1295730	1294706	0	97.102440	1.000976	8.497794	0.000975	1.611743e+01	0.000000e+00	4.889016e+00	0.000000e+00	232	232	2	1	1	22326	5	101852	0	1024	1	0	0	0	0	0	0	0	0
85.054588	1025	1312273	1311249	0	98.247803	1.000000	9.011775	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	22612	5	103194	0	1025	0	0	0	0	0	0	0	0	0
86.054619	1025	1328963	1327939	0	99.455612	1.000976	13.914375	0.000975	1.617111e+01	0.000000e+00	2.434388e-01	0.000000e+00	222	222	2	1	1	22890	5	104502	0	1024	1	0	0	0	0	0	0	0	0
87.054718	1025	1345557	1344533	0	99.959023	1.000000	15.416865	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	202	202	1	1	1	23140	5	105774	0	1025	0	0	0	0	0	0	0	0	0
88.054726	1024	1362186	1361163	0	101.121094	1.000000	17.391617	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	243	243	1	1	1	23446	5	107076	0	1024	0	0	0	0	0	0	0	0	0
89.054733	1025	1378729	1377705	0	102.848778	1.000976	19.043467	0.000975	1.618212e+01	0.000000e+00	1.990752e-02	0.000000e+00	215	215	2	1	1	23722	5	108421	0	1024	1	0	0	0	0	0	0	0	0
90.054741	1025	1395510	1394486	0	104.520973	1.000976	20.204679	0.000975	1.615663e+01	0.000000e+00	9.149473e-01	0.000000e+00	212	212	2	1	1	24017	5	109728	0	1024	1	0	0	0	0	0	0	0	0
91.054848	1025	1411948	1410924	0	104.545364	1.000000	29.463564	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	24302	5	111034	0	1025	0	0	0	0	0	0	0	0	0
92.054916	1025	1428363	1427339	0	104.157074	1.000000	17.024115	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	24590	5	112316	0	1025	0	0	0	0	0	0	0	0	0
93.054932	1024	1445052	1444029	0	105.784180	1.000000	21.741528	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	24872	5	113614	0	1024	0	0	0	0	0	0	0	0	0
94.054993	1025	1461453	1460429	0	106.436096	1.000000	23.225420	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	25143	5	114879	0	1025	0	0	0	0	0	0	0	0	0
95.055107	1025	1478158	1477134	0	107.350243	1.000000	21.556362	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	25417	5	116185	0	1025	0	0	0	0	0	0	0	0	0
96.055115	1027	1494852	1493826	0	108.611488	1.000000	20.773125	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	240	240	1	1	1	25732	5	117521	0	1027	0	0	0	0	0	0	0	0	0
97.055122	1025	1511391	1510367	0	110.337563	1.000000	19.726040	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	26001	5	118794	0	1025	0	0	0	0	0	0	0	0	0
98.055153	1025	1527929	1526905	0	111.682930	1.000000	20.520924	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	26291	5	120079	0	1025	0	0	0	0	0	0	0	0	0
99.055229	1025	1544566	1543542	0	113.859512	1.000000	25.828077	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	26580	5	121403	0	1025	0	0	0	0	0	0	0	0	0
100.055420	1025	1560991	1559967	0	115.205856	1.000000	24.703974	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	26861	5	122760	0	1025	0	0	0	0	0	0	0	0	0
101.055428	1024	1577453	1576430	0	117.624023	1.000000	30.203329	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	27135	5	124032	0	1024	0	0	0	0	0	0	0	0	0
102.055496	1025	1593820	1592796	0	118.546341	1.000000	39.984436	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	27451	5	125408	0	1025	0	0	0	0	0	0	0	0	0
103.055687	1025	1610375	1609351	0	119.164879	1.000000	45.993336	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	250	250	1	1	1	27755	5	126773	0	1025	0	0	0	0	0	0	0	0	0
104.055695	1024	1627024	1626001	0	122.281250	1.000000	63.649376	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	28032	5	128121	0	1024	0	0	0	0	0	0	0	0	0
105.055717	1025	1643536	1642512	0	122.852684	1.000000	66.716835	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	28288	5	129395	0	1025	0	0	0	0	0	0	0	0	0
106.055763	1025	1659971	1658947	0	125.273170	1.003902	67.127319	0.003887	1.617831e+01	0.000000e+00	1.724459e-02	0.000000e+00	232	232	2	1	1	28608	5	130680	0	1021	4	0	0	0	0	0	0	0	0
107.055763	1025	1676700	1675676	0	127.474144	1.000000	62.019093	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	28900	5	132045	0	1025	0	0	0	0	0	0	0	0	0
108.055809	1025	1693181	1692157	0	125.826340	1.000976	56.125973	0.000975	1.616617e+01	0.000000e+00	4.241788e-01	0.000000e+00	212	212	2	1	1	29178	5	133329	0	1024	1	0	0	0	0	0	0	0	0
109.055862	1025	1709592	1708568	0	127.426338	1.000000	49.571411	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	253	253	1	1	1	29492	5	134690	0	1025	0	0	0	0	0	0	0	0	0
110.055862	1024	1725985	1724962	0	128.193359	1.000977	40.755657	0.000976	1.607617e+01	0.000000e+00	1.245750e+01	0.000000e+00	228	228	2	1	1	29748	5	135957	0	1023	1	0	0	0	0	0	0	0	0
111.055893	1025	1742338	1741314	0	129.822433	1.000000	33.595791	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	30018	5	137266	0	1025	0	0	0	0	0	0	0	0	0
112.055901	1025	1758842	1757818	0	130.563904	1.000000	37.859554	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	30330	6	138596	0	1025	0	0	0	0	0	0	0	0	0
113.055908	1025	1775463	1774439	0	131.605850	1.000000	29.245625	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	30654	6	139935	0	1025	0	0	0	0	0	0	0	0	0
114.055916	1025	1791751	1790727	0	131.236099	1.000976	16.274014	0.000975	1.598104e+01	0.000000e+00	4.323565e+01	0.000000e+00	206	206	2	1	1	30884	6	141194	0	1024	1	0	0	0	0	0	0	0	0
115.055923	1025	1808149	1807125	0	132.759018	1.000000	13.585838	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	208	208	1	1	1	31174	6	142514	0	1025	0	0	0	0	0	0	0	0	0
116.056007	1025	1824714	1823690	0	134.320007	1.000976	12.496614	0.000975	1.616668e+01	0.000000e+00	4.033476e-01	0.000000e+00	230	230	2	1	1	31478	6	143854	0	1024	1	0	0	0	0	0	0	0	0
117.056099	1025	1840926	1839902	0	136.264389	1.000000	13.086196	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	236	236	1	1	1	31783	6	145128	0	1025	0	0	0	0	0	0	0	0	0
118.056107	1025	1857474	1856450	0	137.281952	1.000000	11.474649	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	32085	6	146449	0	1025	0	0	0	0	0	0	0	0	0
119.056114	1024	1874236	1873213	0	137.997070	1.000000	5.950182	0.000000	1.618653e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	32358	6	147769	0	1024	0	0	0	0	0	0	0	0	0
120.056114	1025	1891041	1890017	0	138.698532	1.000976	6.380345	0.000975	1.598491e+01	0.000000e+00	4.162418e+01	0.000000e+00	228	228	2	1	1	32650	6	149084	0	1024	1	0	0	0	0	0	0	0	0
121.056190	1025	1907486	1906462	0	140.191223	1.000976	4.976120	0.000975	1.617369e+01	0.000000e+00	1.687012e-01	0.000000e+00	234	234	2	1	1	32937	6	150411	0	1024	1	0	0	0	0	0	0	0	0
