Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
0	794980	795666	3	2	0	1	773	54.853230	0.000000	189.958847	1028
0	795698	796115	3	2	0	1	775	54.853230	0.000000	190.062195	1028
0	796115	797321	3	2	0	1	776	54.853230	0.000000	190.349289	1028
0	797321	797712	3	2	0	1	777	54.853230	0.000000	190.433853	1028
0	800103	800149	3	2	0	1	779	54.853230	0.000000	190.988235	1028
0	797712	800103	3	2	0	1	778	54.853230	0.000000	190.975677	1028
0	800149	800600	3	2	0	1	780	54.853230	0.000000	191.085007	1028
0	800600	800922	3	2	0	1	781	54.853230	0.000000	191.158798	1028
0	800922	802763	3	2	0	1	782	54.853230	0.000000	191.574539	1028
0	806184	806280	3	2	0	1	784	54.853230	0.000000	192.340118	1028
0	802763	806184	3	2	0	1	783	54.853230	0.000000	192.315857	1028
0	807387	807400	3	2	0	1	786	54.853230	0.000000	192.587784	1028
0	806280	807387	3	2	0	1	785	54.853230	0.000000	192.584625	1028
0	807400	808067	3	2	0	1	787	54.853230	0.000000	192.737289	1028
0	808067	809463	3	2	0	1	788	54.853230	0.000000	193.063004	1028
0	809463	810019	3	2	0	1	789	54.853230	0.000000	193.186050	1028
0	810019	812898	3	2	0	1	790	54.853230	0.000000	193.838852	1028
0	812898	814486	3	2	0	1	791	54.853230	0.000000	194.196442	1028
0	816825	816946	3	2	0	1	793	54.853230	0.000000	194.751144	1028
0	814486	816825	3	2	0	1	792	54.853230	0.000000	194.727417	1028
0	816946	817678	3	2	0	1	794	54.853230	0.000000	194.923630	1028
0	817678	819620	3	2	0	1	795	54.853230	0.000000	195.369781	1028
0	819620	820298	3	2	0	1	796	54.853230	0.000000	195.524460	1028
0	820298	821914	3	2	0	1	797	54.853230	0.000000	195.885315	1028
0	821914	822751	3	2	0	1	798	54.853230	0.000000	196.071503	1028
0	822751	823232	3	2	0	1	799	54.853230	0.000000	196.183777	1028
0	823343	823542	3	2	0	1	801	54.853230	0.000000	196.257828	1028
0	823542	823602	3	2	0	1	802	54.853230	0.000000	196.271027	1028
0	823232	823343	3	2	0	1	800	54.853230	0.000000	196.210678	1028
0	823602	825221	3	2	0	1	803	54.853230	0.000000	196.646317	1028
0	825221	825698	3	2	0	1	804	54.853230	0.000000	196.750122	1028
0	825698	826729	3	2	0	1	805	54.853230	0.000000	196.975403	1028
0	826729	827526	3	2	0	1	806	54.853230	0.000000	197.149933	1028
0	827526	827833	3	2	0	1	807	54.853230	0.000000	197.223114	1028
0	827833	829212	3	2	0	1	808	54.853230	0.000000	197.526123	1028
0	829212	830394	3	2	0	1	809	54.853230	0.000000	197.810333	1028
0	830394	830710	3	2	0	1	810	54.853230	0.000000	197.880768	1028
0	830710	830941	3	2	0	1	811	54.853230	0.000000	197.933014	1028
0	830941	831588	3	2	0	1	812	54.853230	0.000000	198.073074	1028
0	831588	831717	3	2	0	1	813	54.853230	0.000000	198.103119	1028
0	831717	833355	3	2	0	1	814	54.853230	0.000000	198.475159	1028
0	836025	836231	3	2	0	1	817	54.853230	0.000000	199.120773	1028
0	836231	836273	3	2	0	1	818	54.853230	0.000000	199.129532	1028
0	833355	836025	3	2	0	1	815	54.853230	0.000000	199.075958	1028
0	836674	836862	3	2	0	1	820	54.853230	0.000000	199.263596	1028
0	836273	836674	3	2	0	1	819	54.853230	0.000000	199.219849	1028
0	836862	840102	3	2	0	1	821	54.853230	0.000000	200.001434	1028
0	842268	842462	3	2	0	1	824	54.853230	0.000000	200.522980	1028
0	840102	842120	3	2	0	1	822	54.853230	0.000000	200.448593	1028
0	842120	842268	3	2	0	1	823	54.853230	0.000000	200.480591	1028
0	845291	845521	3	2	0	1	826	54.853230	0.000000	201.221329	1028
0	842462	845291	3	2	0	1	825	54.853230	0.000000	201.170135	1028
0	845521	846430	3	2	0	1	827	54.853230	0.000000	201.423279	1028
0	846430	848414	3	2	0	1	828	54.853230	0.000000	201.888885	1028
0	850183	850362	3	2	0	1	830	54.853230	0.000000	202.313354	1028
0	848414	850183	3	2	0	1	829	54.853230	0.000000	202.272949	1028
0	850362	850680	3	2	0	1	831	54.853230	0.000000	202.390274	1028
0	850680	851179	3	2	0	1	832	54.853230	0.000000	202.515594	1028
0	855323	855350	3	2	0	1	834	54.853230	0.000000	203.450485	1028
0	851179	855323	3	2	0	1	833	54.853230	0.000000	203.442886	1028
0	855350	855619	3	2	0	1	835	54.853230	0.000000	203.510666	1028
0	858147	858972	3	2	0	1	837	54.853230	0.000000	204.257812	1028
0	855619	858147	3	2	0	1	836	54.853230	0.000000	204.079773	1028
0	858972	861582	3	2	0	1	838	54.853230	0.000000	204.840530	1028
0	861582	862259	3	2	0	1	839	54.853230	0.000000	205.000137	1028
0	863096	863628	3	2	0	1	842	54.853230	0.000000	205.321533	1028
0	862916	863096	3	2	0	1	841	54.853230	0.000000	205.199417	1028
0	862259	862916	3	2	0	1	840	54.853230	0.000000	205.155991	1028
0	863628	864071	3	2	0	1	843	54.853230	0.000000	205.418472	1028
0	864071	867044	3	2	0	1	844	54.853230	0.000000	206.091492	1028
0	867901	868022	3	2	0	1	846	54.853230	0.000000	206.321213	1028
0	867044	867901	3	2	0	1	845	54.853230	0.000000	206.285583	1028
0	868022	870378	3	2	0	1	847	54.853230	0.000000	206.850372	1028
0	870378	870853	3	2	0	1	848	54.853230	0.000000	206.956772	1028
0	874786	875160	3	2	0	1	850	54.853230	0.000000	207.887131	1028
0	870853	874786	3	2	0	1	849	54.853230	0.000000	207.806137	1028
0	875160	876711	3	2	0	1	851	54.853230	0.000000	208.238113	1028
0	876711	878638	3	2	0	1	852	54.853230	0.000000	208.669479	1028
0	880895	881019	3	2	0	1	854	54.853230	0.000000	209.209625	1028
0	878638	880895	3	2	0	1	853	54.853230	0.000000	209.182220	1028
0	881019	881397	3	2	0	1	855	54.853230	0.000000	209.302444	1028
0	881496	882113	3	2	0	1	857	54.853230	0.000000	209.470108	1028
0	881397	881496	3	2	0	1	856	54.853230	0.000000	209.323212	1028
0	882113	883656	3	2	0	1	858	54.853230	0.000000	209.839890	1028
0	883656	885187	3	2	0	1	859	54.853230	0.000000	210.183929	1028
0	885187	887780	3	2	0	1	860	54.853230	0.000000	210.792511	1028
0	887780	890616	3	2	0	1	861	54.853230	0.000000	211.426697	1028
0	890616	890921	3	2	0	1	862	54.853230	0.000000	211.495651	1028
0	890971	891508	3	2	0	1	864	54.853230	0.000000	211.616135	1028
0	890921	890971	3	2	0	1	863	54.853230	0.000000	211.505875	1028
0	891508	891888	3	2	0	1	865	54.853230	0.000000	211.705734	1028
0	891888	892038	3	2	0	1	866	54.853230	0.000000	211.737015	1028
0	892038	892710	3	2	0	1	867	54.853230	0.000000	211.897324	1028
0	892710	893987	3	2	0	1	868	54.853230	0.000000	212.175751	1028
0	893987	895480	3	2	0	1	869	54.853230	0.000000	212.532654	1028
0	895480	896198	3	2	0	1	870	54.853230	0.000000	212.704514	1028
0	896198	897069	3	2	0	1	871	54.853230	0.000000	212.901871	1028
0	897069	897849	3	2	0	1	872	54.853230	0.000000	213.086014	1028
0	897849	898475	3	2	0	1	873	54.853230	0.000000	213.219543	1028
0	898475	899049	3	2	0	1	874	54.853230	0.000000	213.357040	1028
0	899049	900101	3	2	0	1	875	54.853230	0.000000	213.590973	1028
0	900101	901357	3	2	0	1	876	54.853230	0.000000	213.885956	1028
0	901357	903480	3	2	0	1	877	54.853230	0.000000	214.360672	1028
0	903480	904579	3	2	0	1	879	54.853230	0.000000	214.617950	1028
0	904579	905829	3	2	0	1	880	54.853230	0.000000	214.894669	1028
0	905829	907047	3	2	0	1	882	54.853230	0.000000	215.185883	1028
0	911224	911381	3	2	0	1	884	54.853230	0.000000	216.143280	1028
0	911381	911382	3	2	0	1	886	54.853230	0.000000	216.143814	1028
0	907047	911224	3	2	0	1	883	54.853230	0.000000	216.108170	1028
0	912440	912756	3	2	0	1	889	54.853230	0.000000	216.447189	1028
0	911382	912440	3	2	0	1	888	54.853230	0.000000	216.381851	1028
0	912756	913705	3	2	0	1	890	54.853230	0.000000	216.659714	1028
0	913705	915562	3	2	0	1	891	54.853230	0.000000	217.048187	1028
0	915562	915942	3	2	0	1	892	54.853230	0.000000	217.127182	1028
0	915942	918157	3	2	0	1	893	54.853230	0.000000	217.624207	1028
0	919284	919296	3	2	0	1	895	54.853230	0.000000	217.874344	1028
0	918157	919284	3	2	0	1	894	54.853230	0.000000	217.872147	1028
0	919296	919717	3	2	0	1	896	54.853230	0.000000	217.965088	1028
0	919717	919751	3	2	0	1	897	54.853230	0.000000	217.971588	1028
0	919751	920033	3	2	0	1	898	54.853230	0.000000	218.036255	1028
0	920033	920989	3	2	0	1	899	54.853230	0.000000	218.259811	1028
0	920989	922013	3	2	0	1	900	54.853230	0.000000	218.503418	1028
0	922013	922426	3	2	0	1	901	54.853230	0.000000	218.601364	1028
0	922426	924096	3	2	0	1	902	54.853230	0.000000	218.982788	1028
0	924096	924752	3	2	0	1	903	54.853230	0.000000	219.136322	1028
0	926485	926814	3	2	0	1	905	54.853230	0.000000	219.605026	1028
0	924752	926485	3	2	0	1	904	54.853230	0.000000	219.523575	1028
0	926814	930009	3	2	0	1	906	54.853230	0.000000	220.318756	1028
0	930715	930991	3	2	0	1	908	54.853230	0.000000	220.542847	1028
0	932158	932412	3	2	0	1	910	54.853230	0.000000	220.857056	1028
0	930009	930715	3	2	0	1	907	54.853230	0.000000	220.482025	1028
0	930991	932158	3	2	0	1	909	54.853230	0.000000	220.800858	1028
0	932412	933202	3	2	0	1	911	54.853230	0.000000	221.048294	1028
0	933651	933857	3	2	0	1	913	54.853230	0.000000	221.189117	1028
0	933202	933651	3	2	0	1	912	54.853230	0.000000	221.147293	1028
0	933857	934743	3	2	0	1	914	54.853230	0.000000	221.384460	1028
0	934743	935554	3	2	0	1	915	54.853230	0.000000	221.555084	1028
0	935554	936906	3	2	0	1	916	54.853230	0.000000	221.866333	1028
0	936906	937125	3	2	0	1	917	54.853230	0.000000	221.917953	1028
0	937125	939139	3	2	0	1	918	54.853230	0.000000	222.351501	1028
0	939139	939658	3	2	0	1	920	54.853230	0.000000	222.468674	1028
0	940352	940568	3	2	0	1	923	54.853230	0.000000	222.680267	1028
0	940275	940352	3	2	0	1	922	54.853230	0.000000	222.626266	1028
0	939658	940275	3	2	0	1	921	54.853230	0.000000	222.611359	1028
0	940568	940799	3	2	0	1	924	54.853230	0.000000	222.734619	1028
0	940799	941835	3	2	0	1	925	54.853230	0.000000	222.969070	1028
0	941835	943993	3	2	0	1	926	54.853230	0.000000	223.469971	1028
0	943993	949388	3	2	0	1	927	54.853230	0.000000	224.702530	1028
0	953217	953468	3	2	0	1	929	54.853230	0.000000	225.627960	1028
0	949388	953217	3	2	0	1	928	54.853230	0.000000	225.568283	1028
0	953468	954096	3	2	0	1	930	54.853230	0.000000	225.771927	1028
0	954096	955571	3	2	0	1	931	54.853230	0.000000	226.118164	1028
0	955571	956624	3	2	0	1	932	54.853230	0.000000	226.362228	1028
0	956624	956869	3	2	0	1	933	54.853230	0.000000	226.420593	1028
0	956869	957376	3	2	0	1	934	54.853230	0.000000	226.533112	1028
0	957376	958801	3	2	0	1	935	54.853230	0.000000	226.859329	1028
0	958801	959296	3	2	0	1	936	54.853230	0.000000	226.975327	1028
0	959296	959953	3	2	0	1	937	54.853230	0.000000	227.116013	1028
0	959953	960354	3	2	0	1	938	54.853230	0.000000	227.199112	1028
0	960354	960513	3	2	0	1	939	54.853230	0.000000	227.235382	1028
0	960513	962097	3	2	0	1	940	54.853230	0.000000	227.590332	1028
0	962097	964318	3	2	0	1	941	54.853230	0.000000	228.094467	1028
0	964318	965795	3	2	0	1	942	54.853230	0.000000	228.430466	1028
0	968257	968580	3	2	0	1	945	54.853230	0.000000	229.064560	1028
0	965795	967568	3	2	0	1	943	54.853230	0.000000	228.832260	1028
0	967568	968257	3	2	0	1	944	54.853230	0.000000	228.984848	1028
0	968580	968647	3	2	0	1	946	54.853230	0.000000	229.078918	1028
0	968647	969255	3	2	0	1	947	54.853230	0.000000	229.226074	1028
0	969255	969276	3	2	0	1	948	54.853230	0.000000	229.230576	1028
0	971112	971216	3	2	0	1	952	54.853230	0.000000	229.658310	1028
0	969276	970300	3	2	0	1	949	54.853230	0.000000	229.455902	1028
0	970300	970663	3	2	0	1	950	54.853230	0.000000	229.536591	1028
0	971216	971993	3	2	0	1	953	54.853230	0.000000	229.830200	1028
0	970663	971112	3	2	0	1	951	54.853230	0.000000	229.633179	1028
0	974294	974403	3	2	0	1	955	54.853230	0.000000	230.361710	1028
0	971993	974294	3	2	0	1	954	54.853230	0.000000	230.337311	1028
0	974403	974862	3	2	0	1	957	54.853230	0.000000	230.478729	1028
0	974862	975521	3	2	0	1	959	54.853230	0.000000	230.622742	1028
0	975521	975556	3	2	0	1	960	54.853230	0.000000	230.630692	1028
0	975556	977324	3	2	0	1	961	54.853230	0.000000	231.033295	1028
0	977324	978354	3	2	0	1	962	54.853230	0.000000	231.267426	1028
0	978354	978549	3	2	0	1	963	54.853230	0.000000	231.309265	1028
0	978549	979032	3	2	0	1	964	54.853230	0.000000	231.418503	1028
0	979032	980537	3	2	0	1	965	54.853230	0.000000	231.743637	1028
0	980537	981543	3	2	0	1	966	54.853230	0.000000	231.969193	1028
0	981543	983514	3	2	0	1	967	54.853230	0.000000	232.420609	1028
0	983514	984921	3	2	0	1	968	54.853230	0.000000	232.749786	1028
0	984921	985165	3	2	0	1	969	54.853230	0.000000	232.807571	1028
0	985165	987000	3	2	0	1	970	54.853230	0.000000	233.216293	1028
0	992120	992580	3	2	0	1	972	54.853230	0.000000	234.470490	1028
0	987000	992120	3	2	0	1	971	54.853230	0.000000	234.366470	1028
0	992580	994616	3	2	0	1	973	54.853230	0.000000	234.913879	1028
0	994616	995862	3	2	0	1	974	54.853230	0.000000	235.184357	1028
0	995862	1000216	3	2	0	1	975	54.853230	0.000000	236.195084	1028
0	1000216	1001068	3	2	0	1	976	54.853230	0.000000	236.390594	1028
0	1001068	1001664	3	2	0	1	977	54.853230	0.000000	236.522217	1028
0	1002245	1002611	3	2	0	1	979	54.853230	0.000000	236.732056	1028
0	1001664	1002245	3	2	0	1	978	54.853230	0.000000	236.645126	1028
0	1002611	1004023	3	2	0	1	980	54.853230	0.000000	237.038712	1028
0	1004023	1007235	3	2	0	1	981	54.853230	0.000000	237.757645	1028
0	1007235	1007252	3	2	0	1	982	54.853230	0.000000	237.761993	1028
0	1007252	1008406	3	2	0	1	983	54.853230	0.000000	238.026871	1028
0	1008406	1009781	3	2	0	1	984	54.853230	0.000000	238.350708	1028
0	1009781	1010062	3	2	0	1	985	54.853230	0.000000	238.413773	1028
0	1010062	1013922	3	2	0	1	986	54.853230	0.000000	239.278778	1028
0	1013922	1017668	3	2	0	1	987	54.853230	0.000000	240.102295	1028
0	1017668	1018407	3	2	0	1	988	54.853230	0.000000	240.264587	1028
0	1018448	1018651	3	2	0	1	990	54.853230	0.000000	240.325104	1028
0	1018407	1018448	3	2	0	1	989	54.853230	0.000000	240.274078	1028
0	1018651	1020754	3	2	0	1	991	54.853230	0.000000	240.808167	1028
0	1020754	1020791	3	2	0	1	992	54.853230	0.000000	240.815979	1028
0	1020791	1022195	3	2	0	1	993	54.853230	0.000000	241.139511	1028
0	1022195	1022863	3	2	0	1	994	54.853230	0.000000	241.303085	1028
0	1025138	1025652	3	2	0	1	997	54.853230	0.000000	241.925903	1028
0	1022863	1024320	3	2	0	1	995	54.853230	0.000000	241.632355	1028
0	1024320	1025138	3	2	0	1	996	54.853230	0.000000	241.820038	1028
0	1029644	1030171	3	2	0	1	999	54.853230	0.000000	242.926956	1028
0	1025652	1029644	3	2	0	1	998	54.853230	0.000000	242.807983	1028
0	1030601	1030687	3	2	0	1	1003	54.853230	0.000000	243.044312	1028
0	1030171	1030270	3	2	0	1	1000	54.853230	0.000000	242.950241	1028
0	1030270	1030528	3	2	0	1	1001	54.853230	0.000000	243.007202	1028
0	1030528	1030601	3	2	0	1	1002	54.853230	0.000000	243.026459	1028
0	1030687	1030909	3	2	0	1	1004	54.853230	0.000000	243.103516	1028
0	1030909	1031580	3	2	0	1	1005	54.853230	0.000000	243.255844	1028
0	1031580	1032001	3	2	0	1	1006	54.853230	0.000000	243.347168	1028
0	1032001	1033414	3	2	0	1	1007	54.853230	0.000000	243.665909	1028
0	1034347	1034433	3	2	0	1	1010	54.853230	0.000000	243.909943	1028
0	1033414	1033504	3	2	0	1	1008	54.853230	0.000000	243.691818	1028
0	1033504	1034347	3	2	0	1	1009	54.853230	0.000000	243.891235	1028
0	1034433	1034795	3	2	0	1	1011	54.853230	0.000000	243.996338	1028
0	1034795	1036022	3	2	0	1	1012	54.853230	0.000000	244.269424	1028
0	1036022	1036160	3	2	0	1	1013	54.853230	0.000000	244.303238	1028
0	1036160	1038607	3	2	0	1	1014	54.853230	0.000000	244.849503	1028
0	1039006	1039062	3	2	0	1	1018	54.853230	0.000000	244.955856	1028
0	1038607	1038637	3	2	0	1	1015	54.853230	0.000000	244.855896	1028
0	1038637	1038840	3	2	0	1	1016	54.853230	0.000000	244.900589	1028
0	1038840	1039006	3	2	0	1	1017	54.853230	0.000000	244.942429	1028
0	1039062	1039779	3	2	0	1	1019	54.853230	0.000000	245.118118	1028
0	1039779	1041583	3	2	0	1	1020	54.853230	0.000000	245.522461	1028
0	1041583	1043234	3	2	0	1	1021	54.853230	0.000000	245.903839	1028
0	1043234	1043769	3	2	0	1	1022	54.853230	0.000000	246.024826	1028
0	1043769	1046676	3	2	0	1	1023	54.853230	0.000000	246.678284	1028
0	1046676	1047029	3	2	0	1	1025	54.853230	0.000000	246.753403	1028
0	1047029	1047095	3	2	0	1	1026	54.853230	0.000000	246.766922	1028
0	1049218	1049851	3	2	0	1	1029	54.853230	0.000000	247.371521	1028
0	1047095	1048925	3	2	0	1	1027	54.853230	0.000000	247.163361	1028
0	1048925	1049218	3	2	0	1	1028	54.853230	0.000000	247.234039	1028
0	1049851	1049918	3	2	0	1	1030	54.853230	0.000000	247.387833	1028
0	1049918	1050352	3	2	0	1	1031	54.853230	0.000000	247.486481	1028
0	1050352	1052963	3	2	0	1	1032	54.853230	0.000000	248.083710	1028
0	1054089	1054470	3	2	0	1	1034	54.853230	0.000000	248.412796	1028
0	1052963	1054089	3	2	0	1	1033	54.853230	0.000000	248.322647	1028
0	1054470	1057897	3	2	0	1	1035	54.853230	0.000000	249.181030	1028
0	1057897	1059834	3	2	0	1	1036	54.853230	0.000000	249.627579	1028
0	1059834	1060146	3	2	0	1	1037	54.853230	0.000000	249.695755	1028
0	1061282	1061429	3	2	0	1	1039	54.853230	0.000000	249.974014	1028
0	1060146	1061282	3	2	0	1	1038	54.853230	0.000000	249.941681	1028
0	1063657	1063896	3	2	0	1	1043	54.853230	0.000000	250.537140	1028
0	1061429	1063315	3	2	0	1	1040	54.853230	0.000000	250.406723	1028
0	1063315	1063497	3	2	0	1	1041	54.853230	0.000000	250.445389	1028
0	1063497	1063657	3	2	0	1	1042	54.853230	0.000000	250.486572	1028
0	1063896	1064732	3	2	0	1	1044	54.853230	0.000000	250.723282	1028
0	1064732	1065819	3	2	0	1	1045	54.853230	0.000000	250.957855	1028
0	1066299	1066417	3	2	0	1	1047	54.853230	0.000000	251.097595	1028
0	1065819	1066299	3	2	0	1	1046	54.853230	0.000000	251.064774	1028
0	1067142	1067268	3	2	0	1	1049	54.853230	0.000000	251.286926	1028
0	1066417	1067142	3	2	0	1	1048	54.853230	0.000000	251.262268	1028
0	1067268	1067284	3	2	0	1	1050	54.853230	0.000000	251.289825	1028
0	1067284	1070027	3	2	0	1	1051	54.853230	0.000000	251.916306	1028
0	1070027	1070198	3	2	0	1	1052	54.853230	0.000000	251.954147	1028
0	1070198	1072721	3	2	0	1	1053	54.853230	0.000000	252.527161	1028
0	1072770	1073023	3	2	0	1	1055	54.853230	0.000000	252.597183	1028
0	1072721	1072770	3	2	0	1	1054	54.853230	0.000000	252.540573	1028
0	1073023	1074262	3	2	0	1	1056	54.853230	0.000000	252.891266	1028
0	1074262	1075579	3	2	0	1	1058	54.853230	0.000000	253.182495	1028
0	1075579	1076836	3	2	0	1	1059	54.853230	0.000000	253.467102	1028
0	1076836	1077476	3	2	0	1	1060	54.853230	0.000000	253.600464	1028
0	1077476	1080154	3	2	0	1	1062	54.853230	0.000000	254.200516	1028
0	1081777	1081970	3	2	0	1	1065	54.853230	0.000000	254.605820	1028
0	1080154	1081777	3	2	0	1	1064	54.853230	0.000000	254.565582	1028
0	1081970	1083276	3	2	0	1	1066	54.853230	0.000000	254.911652	1028
0	1083276	1083982	3	2	0	1	1067	54.853230	0.000000	255.072983	1028
0	1083982	1086372	3	2	0	1	1068	54.853230	0.000000	255.604858	1028
0	1086372	1086775	3	2	0	1	1069	54.853230	0.000000	255.697113	1028
0	1086775	1088164	3	2	0	1	1070	54.853230	0.000000	256.008759	1028
0	1088164	1088601	3	2	0	1	1071	54.853230	0.000000	256.112274	1028
0	1088601	1089598	3	2	0	1	1072	54.853230	0.000000	256.333923	1028
0	1089598	1091121	3	2	0	1	1073	54.853230	0.000000	256.671326	1028
0	1091121	1091379	3	2	0	1	1074	54.853230	0.000000	256.730927	1028
0	1091379	1092436	3	2	0	1	1075	54.853230	0.000000	256.973969	1028
0	1093103	1093274	3	2	0	1	1077	54.853230	0.000000	257.162689	1028
0	1092436	1093103	3	2	0	1	1076	54.853230	0.000000	257.120026	1028
0	1093274	1094151	3	2	0	1	1078	54.853230	0.000000	257.350464	1028
0	1094151	1097213	3	2	0	1	1079	54.853230	0.000000	258.050507	1028
0	1097213	1098241	3	2	0	1	1080	54.853230	0.000000	258.289032	1028
0	1098241	1099882	3	2	0	1	1081	54.853230	0.000000	258.661499	1028
0	1099882	1101357	3	2	0	1	1082	54.853230	0.000000	259.005707	1028
0	1101865	1102293	3	2	0	1	1084	54.853230	0.000000	259.214264	1028
0	1101357	1101865	3	2	0	1	1083	54.853230	0.000000	259.121338	1028
0	1102293	1103371	3	2	0	1	1085	54.853230	0.000000	259.459198	1028
0	1103371	1104576	3	2	0	1	1086	54.853230	0.000000	259.739563	1028
0	1107155	1107474	3	2	0	1	1088	54.853230	0.000000	260.407532	1028
0	1104576	1107155	3	2	0	1	1087	54.853230	0.000000	260.340271	1028
0	1107474	1107974	3	2	0	1	1089	54.853230	0.000000	260.519043	1028
0	1107974	1109408	3	2	0	1	1091	54.853230	0.000000	260.831146	1028
0	1109408	1112281	3	2	0	1	1092	54.853230	0.000000	261.508545	1028
0	1117243	1117366	3	2	0	1	1096	54.853230	0.000000	262.679199	1028
0	1112281	1115731	3	2	0	1	1093	54.853230	0.000000	262.304993	1028
0	1115731	1116966	3	2	0	1	1094	54.853230	0.000000	262.589630	1028
0	1116966	1117243	3	2	0	1	1095	54.853230	0.000000	262.651550	1028
0	1117366	1117604	3	2	0	1	1097	54.853230	0.000000	262.728943	1028
0	1117604	1118417	3	2	0	1	1098	54.853230	0.000000	262.916473	1028
0	1118417	1121784	3	2	0	1	1099	54.853230	0.000000	263.674774	1028
0	1121784	1123048	3	2	0	1	1100	54.853230	0.000000	263.974762	1028
0	1123048	1123905	3	2	0	1	1101	54.853230	0.000000	264.165253	1028
0	1123905	1123951	3	2	0	1	1102	54.853230	0.000000	264.174347	1028
0	1127892	1128219	3	2	0	1	1104	54.853230	0.000000	265.133514	1028
0	1123951	1127892	3	2	0	1	1103	54.853230	0.000000	265.064240	1028
0	1128219	1129068	3	2	0	1	1105	54.853230	0.000000	265.319366	1028
0	1129068	1133508	3	2	0	1	1106	54.853230	0.000000	266.344666	1028
0	1134930	1135332	3	2	0	1	1108	54.853230	0.000000	266.767883	1028
0	1133508	1134930	3	2	0	1	1107	54.853230	0.000000	266.682098	1028
0	1135332	1135803	3	2	0	1	1109	54.853230	0.000000	266.865234	1028
0	1135803	1136250	3	2	0	1	1111	54.853230	0.000000	266.969604	1028
0	1136250	1136981	3	2	0	1	1112	54.853230	0.000000	267.128723	1028
0	1136981	1138097	3	2	0	1	1113	54.853230	0.000000	267.372986	1028
0	1138097	1141521	3	2	0	1	1114	54.853230	0.000000	268.148468	1028
0	1141521	1141767	3	2	0	1	1115	54.853230	0.000000	268.206726	1028
0	1141767	1142675	3	2	0	1	1116	54.853230	0.000000	268.412018	1028
0	1142675	1143732	3	2	0	1	1117	54.853230	0.000000	268.658508	1028
0	1145310	1145374	3	2	0	1	1121	54.853230	0.000000	269.046082	1028
0	1143732	1144692	3	2	0	1	1118	54.853230	0.000000	268.882172	1028
0	1144692	1145099	3	2	0	1	1119	54.853230	0.000000	268.974823	1028
0	1145099	1145310	3	2	0	1	1120	54.853230	0.000000	269.030975	1028
0	1145374	1146328	3	2	0	1	1122	54.853230	0.000000	269.249451	1028
0	1146328	1146960	3	2	0	1	1123	54.853230	0.000000	269.375061	1028
0	1146960	1149511	3	2	0	1	1124	54.853230	0.000000	269.953033	1028
0	1149511	1149737	3	2	0	1	1125	54.853230	0.000000	270.009735	1028
0	1149737	1151236	3	2	0	1	1126	54.853230	0.000000	270.354584	1028
0	1151236	1152151	3	2	0	1	1127	54.853230	0.000000	270.566772	1028
0	1152151	1153407	3	2	0	1	1128	54.853230	0.000000	270.869598	1028
0	1153407	1153805	3	2	0	1	1129	54.853230	0.000000	270.963257	1028
0	1153805	1153935	3	2	0	1	1130	54.853230	0.000000	270.988037	1028
0	1155508	1155566	3	2	0	1	1132	54.853230	0.000000	271.354034	1028
0	1153935	1155508	3	2	0	1	1131	54.853230	0.000000	271.341095	1028
0	1155566	1156607	3	2	0	1	1133	54.853230	0.000000	271.598602	1028
0	1159031	1159196	3	2	0	1	1136	54.853230	0.000000	272.180573	1028
0	1156607	1158415	3	2	0	1	1134	54.853230	0.000000	271.994507	1028
0	1158415	1159031	3	2	0	1	1135	54.853230	0.000000	272.145599	1028
0	1160220	1160272	3	2	0	1	1140	54.853230	0.000000	272.424194	1028
0	1159196	1159933	3	2	0	1	1138	54.853230	0.000000	272.343445	1028
0	1159933	1160220	3	2	0	1	1139	54.853230	0.000000	272.413452	1028
0	1160272	1161006	3	2	0	1	1141	54.853230	0.000000	272.592621	1028
0	1161006	1162849	3	2	0	1	1142	54.853230	0.000000	273.006500	1028
0	1162849	1165471	3	2	0	1	1143	54.853230	0.000000	273.621216	1028
0	1165471	1166320	3	2	0	1	1144	54.853230	0.000000	273.819183	1028
0	1166320	1166545	3	2	0	1	1145	54.853230	0.000000	273.870789	1028
0	1166545	1167092	3	2	0	1	1146	54.853230	0.000000	273.998505	1028
0	1167092	1167649	3	2	0	1	1147	54.853230	0.000000	274.116913	1028
0	1167649	1168538	3	2	0	1	1148	54.853230	0.000000	274.316833	1028
0	1168538	1168714	3	2	0	1	1149	54.853230	0.000000	274.356720	1028
0	1168714	1175339	3	2	0	1	1150	54.853230	0.000000	275.860840	1028
0	1175339	1175605	3	2	0	1	1151	54.853230	0.000000	275.916718	1028
0	1175605	1176996	3	2	0	1	1152	54.853230	0.000000	276.235779	1028
0	1179065	1179077	3	2	0	1	1157	54.853230	0.000000	276.707062	1028
0	1176996	1177531	3	2	0	1	1153	54.853230	0.000000	276.359039	1028
0	1177531	1179065	3	2	0	1	1155	54.853230	0.000000	276.704956	1028
0	1179077	1180697	3	2	0	1	1158	54.853230	0.000000	277.066162	1028
0	1180697	1181604	3	2	0	1	1159	54.853230	0.000000	277.285614	1028
0	1181604	1182092	3	2	0	1	1160	54.853230	0.000000	277.396667	1028
0	1183123	1183159	3	2	0	1	1163	54.853230	0.000000	277.641327	1028
0	1182092	1183123	3	2	0	1	1162	54.853230	0.000000	277.634644	1028
