Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
251.271942	1026	13475840	13474815	0	1044.031250	2.000000	10.884018	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	231268	7	1067189	0	0	1026	0	0	0	0	0	0	0	0
252.271942	1025	13531674	13530650	0	1047.806885	2.000000	9.511950	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	232185	7	1071598	0	0	1025	0	0	0	0	0	0	0	0
253.271942	1029	13587671	13586643	0	1051.701660	2.000000	20.114103	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	233128	7	1075987	0	0	1029	0	0	0	0	0	0	0	0
254.271942	1025	13643648	13642624	0	1059.903442	2.000000	48.840443	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	234097	7	1080481	0	0	1025	0	0	0	0	0	0	0	0
255.271957	1028	13698553	13697526	0	1062.641968	2.000000	31.848541	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	235024	7	1084819	0	0	1028	0	0	0	0	0	0	0	0
256.271973	1025	13754243	13753219	0	1067.584351	2.000000	14.781421	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	235991	7	1089319	0	0	1025	0	0	0	0	0	0	0	0
257.272003	1025	13809983	13808959	0	1073.541504	2.000000	17.188770	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	236979	7	1093766	0	0	1025	0	0	0	0	0	0	0	0
258.272003	1024	13865543	13864520	0	1078.901367	2.000000	12.047900	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	180	180	1	1	1	237881	7	1098158	0	0	1024	0	0	0	0	0	0	0	0
259.272095	1025	13921403	13920379	0	1082.986328	2.000000	5.582251	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	238903	7	1102553	0	0	1025	0	0	0	0	0	0	0	0
260.272095	1025	13976560	13975536	0	1086.738525	2.000000	9.859447	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	211	211	1	1	1	239794	7	1106822	0	0	1025	0	0	0	0	0	0	0	0
261.272125	1025	14032117	14031093	0	1089.497559	2.000000	14.441250	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	240727	7	1111272	0	0	1025	0	0	0	0	0	0	0	0
262.272156	1025	14087829	14086805	0	1093.729736	2.000000	13.159167	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	241631	7	1115601	0	0	1025	0	0	0	0	0	0	0	0
263.272156	1031	14142917	14141887	0	1096.793457	2.000000	13.506305	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	242559	7	1119991	0	0	1031	0	0	0	0	0	0	0	0
264.272156	1024	14198714	14197691	0	1101.965820	2.000000	8.990031	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	243512	7	1124383	0	0	1024	0	0	0	0	0	0	0	0
265.272156	1027	14254927	14253901	0	1107.253174	2.000974	17.789850	0.000973	5.363592e+01	0.000000e+00	1.520383e+03	0.000000e+00	226	226	2	1	1	244448	7	1128857	0	0	1026	1	0	0	0	0	0	0	0
266.272156	1025	14309856	14308832	0	1111.210693	2.000000	32.154587	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	215	215	1	1	1	245337	7	1133154	0	0	1025	0	0	0	0	0	0	0	0
267.272186	1027	14365865	14364839	0	1115.656250	2.000000	45.107681	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	246299	7	1137643	0	0	1027	0	0	0	0	0	0	0	0
268.272186	1025	14421285	14420261	0	1122.434204	2.000000	43.320797	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	202	202	1	1	1	247215	7	1142059	0	0	1025	0	0	0	0	0	0	0	0
269.272217	1024	14477217	14476194	0	1127.420898	2.000000	48.140232	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	243	243	1	1	1	248200	7	1146455	0	0	1024	0	0	0	0	0	0	0	0
270.272247	1025	14533246	14532222	0	1128.470215	2.000000	45.527168	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	229	229	1	1	1	249193	7	1150871	0	0	1025	0	0	0	0	0	0	0	0
271.272247	1025	14589070	14588046	0	1132.786377	2.000000	56.704605	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	250107	7	1155175	0	0	1025	0	0	0	0	0	0	0	0
272.272247	1027	14645043	14644017	0	1134.789673	2.000000	63.361828	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	251093	7	1159616	0	0	1027	0	0	0	0	0	0	0	0
273.272278	1025	14701267	14700243	0	1138.212646	2.000000	52.637703	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	252023	7	1163997	0	0	1025	0	0	0	0	0	0	0	0
274.272278	1028	14757281	14756254	0	1143.616699	2.000000	83.168289	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	240	240	1	1	1	253013	7	1168340	0	0	1028	0	0	0	0	0	0	0	0
275.272278	1025	14813194	14812170	0	1145.525879	2.000000	76.206444	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	253875	7	1172622	0	0	1025	0	0	0	0	0	0	0	0
276.272278	1029	14868937	14867909	0	1148.306152	2.000000	28.416464	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	207	207	1	1	1	254838	7	1177172	0	0	1029	0	0	0	0	0	0	0	0
277.272278	1028	14924761	14923734	0	1155.720825	2.000000	33.576752	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	206	206	1	1	1	255763	7	1181546	0	0	1028	0	0	0	0	0	0	0	0
278.272278	1025	14980530	14979506	0	1162.230225	2.000000	37.652332	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	256685	7	1185872	0	0	1025	0	0	0	0	0	0	0	0
279.272308	1025	15036710	15035686	0	1164.778564	2.000000	29.407551	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	257623	7	1190323	0	0	1025	0	0	0	0	0	0	0	0
280.272308	1024	15092789	15091766	0	1168.931641	2.000000	34.665203	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	258536	7	1194671	0	0	1024	0	0	0	0	0	0	0	0
281.272308	1025	15148725	15147701	0	1177.138550	2.000000	23.317383	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	259491	7	1199096	0	0	1025	0	0	0	0	0	0	0	0
282.272339	1025	15204461	15203437	0	1179.591187	2.000000	44.635818	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	260423	7	1203554	0	0	1025	0	0	0	0	0	0	0	0
283.272339	1026	15260626	15259601	0	1182.206665	2.000000	108.011909	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	200	200	1	1	1	261379	7	1207973	0	0	1026	0	0	0	0	0	0	0	0
284.272339	1025	15315631	15314607	0	1191.140503	2.000000	89.390953	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	262337	7	1212308	0	0	1025	0	0	0	0	0	0	0	0
285.272369	1024	15371537	15370514	0	1197.986328	2.000000	57.954830	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	263317	7	1216695	0	0	1024	0	0	0	0	0	0	0	0
286.272369	1024	15427158	15426135	0	1206.961914	2.000977	81.474098	0.000976	5.474114e+01	0.000000e+00	1.285228e+01	0.000000e+00	232	232	2	1	1	264275	7	1221186	0	0	1023	1	0	0	0	0	0	0	0
287.272369	1027	15482891	15481865	0	1213.044800	2.000000	150.440079	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	265249	7	1225548	0	0	1027	0	0	0	0	0	0	0	0
288.272461	1025	15539133	15538109	0	1219.598999	2.000000	99.207985	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	266266	7	1230093	0	0	1025	0	0	0	0	0	0	0	0
289.272461	1025	15594982	15593958	0	1224.115112	2.000000	135.943848	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	206	206	1	1	1	267224	7	1234474	0	0	1025	0	0	0	0	0	0	0	0
290.272461	1024	15650456	15649433	0	1232.480469	2.000000	126.822090	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	206	206	1	1	1	268202	7	1238823	0	0	1024	0	0	0	0	0	0	0	0
291.272491	1025	15706095	15705071	0	1232.789307	2.000976	116.371208	0.000975	5.362033e+01	0.000000e+00	1.556533e+03	0.000000e+00	208	208	2	1	1	269136	7	1243156	0	0	1024	1	0	0	0	0	0	0	0
292.272491	1025	15762199	15761175	0	1234.000000	2.000976	64.466339	0.000975	4.811583e+01	0.000000e+00	4.648196e+04	0.000000e+00	212	212	2	1	1	270091	7	1247640	0	0	1024	1	0	0	0	0	0	0	0
293.272491	1028	15816927	15815900	0	1238.911499	2.000000	30.292749	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	271024	7	1251981	0	0	1028	0	0	0	0	0	0	0	0
294.272491	1024	15872848	15871825	0	1243.451172	2.000000	21.589369	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	237	237	1	1	1	272010	7	1256485	0	0	1024	0	0	0	0	0	0	0	0
295.272491	1025	15928702	15927678	0	1248.499512	2.000000	11.030500	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	223	223	1	1	1	272967	7	1260942	0	0	1025	0	0	0	0	0	0	0	0
296.272522	1025	15984101	15983077	0	1251.612671	2.000000	17.253878	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	230	230	1	1	1	273980	7	1265411	0	0	1025	0	0	0	0	0	0	0	0
297.272522	1025	16040413	16039389	0	1257.113159	2.000000	19.126701	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	205	205	1	1	1	274929	7	1269809	0	0	1025	0	0	0	0	0	0	0	0
298.272583	1025	16096334	16095310	0	1262.027344	2.000000	11.527087	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	275911	7	1274219	0	0	1025	0	0	0	0	0	0	0	0
299.272583	1028	16151942	16150915	0	1267.027222	2.000000	9.958416	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	276902	7	1278626	0	0	1028	0	0	0	0	0	0	0	0
300.272583	1024	16207197	16206174	0	1271.387695	2.000000	13.995213	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	215	215	1	1	1	277823	7	1283117	0	0	1024	0	0	0	0	0	0	0	0
301.272583	1024	16263580	16262557	0	1275.492188	2.000977	21.421795	0.000976	5.272888e+01	0.000000e+00	4.616660e+03	0.000000e+00	236	236	2	1	1	278781	7	1287719	0	0	1023	1	0	0	0	0	0	0	0
302.272614	1025	16319408	16318384	0	1279.700439	2.000000	31.727839	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	246	246	1	1	1	279757	7	1292192	0	0	1025	0	0	0	0	0	0	0	0
303.272614	1024	16375781	16374758	0	1285.601562	2.000000	27.331469	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	250	250	1	1	1	280722	7	1296645	0	0	1024	0	0	0	0	0	0	0	0
304.272614	1025	16431272	16430248	0	1291.161011	2.000000	29.415073	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	281675	7	1301022	0	0	1025	0	0	0	0	0	0	0	0
305.272614	1025	16486935	16485911	0	1296.346313	2.000000	38.735661	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	282626	7	1305404	0	0	1025	0	0	0	0	0	0	0	0
306.272644	1025	16541670	16540646	0	1301.502441	2.000000	41.526134	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	283544	7	1309811	0	0	1025	0	0	0	0	0	0	0	0
307.272644	1025	16597484	16596460	0	1306.981445	2.000000	44.209423	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	284494	7	1314215	0	0	1025	0	0	0	0	0	0	0	0
308.272644	1024	16653730	16652707	0	1314.750000	2.000000	25.251953	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	285483	7	1318558	0	0	1024	0	0	0	0	0	0	0	0
309.272675	1025	16709499	16708475	0	1319.609741	2.000000	11.865266	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	286409	7	1322995	0	0	1025	0	0	0	0	0	0	0	0
310.272675	1025	16765669	16764645	0	1323.465332	2.000000	16.629288	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	287356	7	1327428	0	0	1025	0	0	0	0	0	0	0	0
311.272675	1026	16821184	16820159	0	1327.475586	2.000000	19.867357	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	208	208	1	1	1	288307	7	1331798	0	0	1026	0	0	0	0	0	0	0	0
312.272705	1025	16877526	16876502	0	1331.438965	2.000000	21.274567	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	210	210	1	1	1	289300	7	1336223	0	0	1025	0	0	0	0	0	0	0	0
313.272736	1025	16933638	16932614	0	1334.688721	2.000000	27.761683	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	290284	7	1340714	0	0	1025	0	0	0	0	0	0	0	0
314.272736	1026	16989416	16988391	0	1338.339233	2.000000	28.463913	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	232	232	1	1	1	291279	7	1345252	0	0	1026	0	0	0	0	0	0	0	0
315.272736	1026	17045161	17044136	0	1342.385010	2.000975	19.646137	0.000974	4.706685e+01	0.000000e+00	6.214347e+04	0.000000e+00	234	234	2	1	1	292260	7	1349582	0	0	1025	1	0	0	0	0	0	0	0
316.272736	1025	17100275	17099251	0	1348.195068	2.000000	20.804831	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	214	214	1	1	1	293143	7	1353932	0	0	1025	0	0	0	0	0	0	0	0
317.272736	1025	17156077	17155053	0	1351.877075	2.000000	19.260977	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	294092	7	1358290	0	0	1025	0	0	0	0	0	0	0	0
318.272736	1024	17211549	17210526	0	1355.280273	2.000977	12.004436	0.000976	4.905996e+01	0.000000e+00	3.433379e+04	0.000000e+00	202	202	2	1	1	295010	7	1362664	0	0	1023	1	0	0	0	0	0	0	0
319.272827	1025	17267380	17266356	0	1358.880005	2.000000	12.287046	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	295942	7	1367077	0	0	1025	0	0	0	0	0	0	0	0
320.272827	1026	17323132	17322107	0	1365.183228	2.000000	12.843622	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	227	227	1	1	1	296884	7	1371441	0	0	1026	0	0	0	0	0	0	0	0
321.272858	1026	17378879	17377854	0	1369.556519	2.000000	28.408585	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	215	215	1	1	1	297864	7	1375850	0	0	1026	0	0	0	0	0	0	0	0
322.272888	1025	17434355	17433331	0	1378.862427	2.000000	33.882561	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	249	249	1	1	1	298893	7	1380265	0	0	1025	0	0	0	0	0	0	0	0
323.272888	1025	17490610	17489586	0	1384.876099	2.000000	31.747547	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	299920	7	1384940	0	0	1025	0	0	0	0	0	0	0	0
324.272888	1025	17547341	17546317	0	1385.686890	2.000000	80.858971	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	300940	7	1389514	0	0	1025	0	0	0	0	0	0	0	0
325.272888	1026	17602962	17601937	0	1387.312866	2.000000	63.507374	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	203	203	1	1	1	301876	7	1393903	0	0	1026	0	0	0	0	0	0	0	0
326.272888	1025	17658897	17657873	0	1395.087769	2.000000	16.950338	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	302853	7	1398321	0	0	1025	0	0	0	0	0	0	0	0
327.272888	1025	17715118	17714094	0	1399.839966	2.000000	14.883655	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	303820	7	1402738	0	0	1025	0	0	0	0	0	0	0	0
328.272919	1024	17770657	17769634	0	1403.578125	2.000000	14.968489	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	207	207	1	1	1	304741	7	1407059	0	0	1024	0	0	0	0	0	0	0	0
329.272919	1025	17826505	17825481	0	1407.306396	2.000000	10.813473	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	305701	7	1411443	0	0	1025	0	0	0	0	0	0	0	0
330.272919	1025	17882205	17881181	0	1411.480957	2.000000	10.362812	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	195	195	1	1	1	306630	7	1415793	0	0	1025	0	0	0	0	0	0	0	0
331.272919	1024	17938357	17937334	0	1417.180664	2.000000	17.083553	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	218	218	1	1	1	307652	7	1420302	0	0	1024	0	0	0	0	0	0	0	0
332.272919	1025	17993877	17992853	0	1419.414673	2.000976	11.311983	0.000975	5.135679e+01	0.000000e+00	1.251849e+04	0.000000e+00	227	227	2	1	1	308600	7	1424685	0	0	1024	1	0	0	0	0	0	0	0
333.272919	1029	18050098	18049070	0	1424.476196	2.000000	13.402005	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	247	247	1	1	1	309558	7	1429081	0	0	1029	0	0	0	0	0	0	0	0
334.272919	1025	18104576	18103552	0	1427.539551	2.000000	8.455255	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	254	254	1	1	1	310446	7	1433460	0	0	1025	0	0	0	0	0	0	0	0
335.272919	1025	18160901	18159877	0	1432.246826	2.000000	5.458110	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	212	212	1	1	1	311432	7	1437845	0	0	1025	0	0	0	0	0	0	0	0
336.272949	1027	18216604	18215578	0	1437.071045	2.000000	12.728144	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	202	202	1	1	1	312353	7	1442282	0	0	1027	0	0	0	0	0	0	0	0
337.272949	1025	18272863	18271839	0	1441.916138	2.000000	13.770511	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	313316	7	1446831	0	0	1025	0	0	0	0	0	0	0	0
338.272949	1024	18327527	18326504	0	1447.151367	2.000000	10.151872	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	314222	7	1451113	0	0	1024	0	0	0	0	0	0	0	0
339.272980	1025	18383374	18382350	0	1451.948242	2.000000	18.441198	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	244	244	1	1	1	315162	7	1455544	0	0	1025	0	0	0	0	0	0	0	0
340.272980	1026	18439336	18438311	0	1457.889893	2.000975	11.131145	0.000974	5.135308e+01	0.000000e+00	1.255729e+04	0.000000e+00	227	227	2	1	1	316139	7	1460042	0	0	1025	1	0	0	0	0	0	0	0
341.272980	1024	18494380	18493357	0	1464.296875	2.000000	13.378645	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	220	220	1	1	1	317099	7	1464507	0	0	1024	0	0	0	0	0	0	0	0
342.272980	1025	18550393	18549369	0	1470.159058	2.000976	29.585436	0.000975	5.190855e+01	0.000000e+00	8.879263e+03	0.000000e+00	233	233	2	1	1	318074	7	1468940	0	0	1024	1	0	0	0	0	0	0	0
343.272980	1024	18605645	18604622	0	1474.984375	2.000000	44.443050	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	318998	7	1473368	0	0	1024	0	0	0	0	0	0	0	0
344.272980	1027	18661907	18660881	0	1479.042847	2.000000	27.458731	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	222	222	1	1	1	319954	7	1477814	0	0	1027	0	0	0	0	0	0	0	0
345.272980	1025	18717743	18716719	0	1482.917114	2.000000	27.984369	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	321012	7	1482242	0	0	1025	0	0	0	0	0	0	0	0
346.273041	1025	18773333	18772309	0	1488.285889	2.000000	22.750479	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	207	207	1	1	1	321949	7	1486724	0	0	1025	0	0	0	0	0	0	0	0
347.273041	1024	18829705	18828682	0	1493.601562	2.000000	16.013147	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	322870	7	1491089	0	0	1024	0	0	0	0	0	0	0	0
348.273041	1024	18885711	18884688	0	1497.642578	2.000000	13.665229	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	323833	7	1495501	0	0	1024	0	0	0	0	0	0	0	0
349.273071	1029	18941064	18940036	0	1500.614136	2.000000	16.775335	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	224	224	1	1	1	324750	7	1499832	0	0	1029	0	0	0	0	0	0	0	0
350.273132	1025	18996997	18995973	0	1505.755127	2.000000	19.203434	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	325713	7	1504221	0	0	1025	0	0	0	0	0	0	0	0
351.273132	1030	19052406	19051377	0	1508.646606	2.000000	18.985798	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	235	235	1	1	1	326737	7	1508752	0	0	1030	0	0	0	0	0	0	0	0
352.273132	1025	19108444	19107420	0	1514.755127	2.000000	24.198555	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	327722	7	1513250	0	0	1025	0	0	0	0	0	0	0	0
353.273132	1025	19163358	19162334	0	1519.204834	2.000000	23.877993	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	219	219	1	1	1	328652	7	1517593	0	0	1025	0	0	0	0	0	0	0	0
354.273163	1025	19219173	19218149	0	1519.899536	2.000000	25.413326	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	225	225	1	1	1	329600	7	1522043	0	0	1025	0	0	0	0	0	0	0	0
355.273163	1025	19274379	19273355	0	1523.359009	2.000976	37.002773	0.000975	5.405147e+01	0.000000e+00	6.582404e+02	0.000000e+00	227	227	2	1	1	330526	7	1526436	0	0	1024	1	0	0	0	0	0	0	0
356.273163	1028	19330240	19329213	0	1525.364746	2.000000	26.272570	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	228	228	1	1	1	331448	7	1530795	0	0	1028	0	0	0	0	0	0	0	0
357.273193	1028	19386559	19385532	0	1533.078735	2.000000	26.874153	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	234	234	1	1	1	332416	7	1535284	0	0	1028	0	0	0	0	0	0	0	0
358.273193	1028	19441199	19440172	0	1538.877441	2.000000	25.154232	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	216	216	1	1	1	333352	7	1539696	0	0	1028	0	0	0	0	0	0	0	0
359.273193	1025	19497242	19496218	0	1542.087769	2.000000	28.880106	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	245	245	1	1	1	334396	7	1544246	0	0	1025	0	0	0	0	0	0	0	0
360.273224	1025	19552470	19551446	0	1546.172729	2.000976	39.276531	0.000975	4.946939e+01	0.000000e+00	2.968129e+04	0.000000e+00	221	221	2	1	1	335373	7	1548631	0	0	1024	1	0	0	0	0	0	0	0
361.273224	1029	19608669	19607641	0	1553.452881	2.000972	54.743477	0.000971	5.380207e+01	0.000000e+00	1.135877e+03	0.000000e+00	253	253	2	1	1	336403	7	1553148	0	0	1028	1	0	0	0	0	0	0	0
362.273224	1025	19664414	19663390	0	1554.942383	2.000000	36.631805	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	231	231	1	1	1	337338	7	1557611	0	0	1025	0	0	0	0	0	0	0	0
363.273254	1025	19719956	19718932	0	1558.682983	2.000000	40.085785	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	209	209	1	1	1	338309	7	1562045	0	0	1025	0	0	0	0	0	0	0	0
364.273254	1025	19776292	19775268	0	1567.121948	2.000000	123.328476	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	213	213	1	1	1	339342	7	1566501	0	0	1025	0	0	0	0	0	0	0	0
365.273254	1025	19832214	19831190	0	1575.412720	2.000000	137.807327	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	217	217	1	1	1	340342	7	1570933	0	0	1025	0	0	0	0	0	0	0	0
366.273285	1025	19888183	19887159	0	1580.441895	2.000000	90.636749	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	241	241	1	1	1	341333	7	1575376	0	0	1025	0	0	0	0	0	0	0	0
367.273285	1025	19944117	19943093	0	1587.261475	2.000000	79.486832	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	221	221	1	1	1	342310	7	1579849	0	0	1025	0	0	0	0	0	0	0	0
368.273285	1027	19999701	19998675	0	1589.246338	2.000000	68.713417	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	200	200	1	1	1	343275	7	1584233	0	0	1027	0	0	0	0	0	0	0	0
369.273346	1025	20055619	20054595	0	1591.629272	2.000000	50.758118	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	226	226	1	1	1	344228	7	1588687	0	0	1025	0	0	0	0	0	0	0	0
370.273346	1024	20111517	20110494	0	1597.233398	2.000000	37.374210	0.000000	5.485323e+01	0.000000e+00	0.000000e+00	0.000000e+00	238	238	1	1	1	345212	7	1593128	0	0	1024	0	0	0	0	0	0	0	0
371.273529	1025	20167422	20166398	0	1603.734619	2.000976	32.331535	0.000975	4.680870e+01	0.000000e+00	6.626769e+04	0.000000e+00	234	234	2	1	1	346154	7	1597592	0	0	1024	1	0	0	0	0	0	0	0
