Generation	Size	Frequency	Count
630.199585	5	0.004878	0
630.199585	6	0.005854	0
630.199585	7	0.006829	0
630.199585	8	0.007805	0
630.199585	9	0.008780	0
630.199585	10	0.009756	0
630.199585	1025	1.000000	3
640.200256	1	0.000976	0
640.200256	2	0.001951	0
640.200256	3	0.002927	0
640.200256	4	0.003902	0
640.200256	5	0.004878	0
640.200256	6	0.005854	0
640.200256	7	0.006829	0
640.200256	8	0.007805	0
640.200256	9	0.008780	0
640.200256	10	0.009756	0
640.200256	1025	1.000000	3
650.200806	1	0.000976	0
650.200806	2	0.001951	0
650.200806	3	0.002927	0
650.200806	4	0.003902	0
650.200806	5	0.004878	0
650.200806	6	0.005854	0
650.200806	7	0.006829	0
650.200806	8	0.007805	0
650.200806	9	0.008780	0
650.200806	10	0.009756	0
650.200806	1025	1.000000	3
660.201294	1	0.000976	0
660.201294	2	0.001951	0
660.201294	3	0.002927	0
660.201294	4	0.003902	0
660.201294	5	0.004878	0
660.201294	6	0.005854	0
660.201294	7	0.006829	0
660.201294	8	0.007805	0
660.201294	9	0.008780	0
660.201294	10	0.009756	0
660.201294	1025	1.000000	3
670.201782	1	0.000976	0
670.201782	2	0.001951	0
670.201782	3	0.002927	0
670.201782	4	0.003902	0
670.201782	5	0.004878	0
670.201782	6	0.005854	0
670.201782	7	0.006829	0
670.201782	8	0.007805	0
670.201782	9	0.008780	0
670.201782	10	0.009756	0
670.201782	1025	1.000000	3
680.202026	1	0.000976	0
680.202026	2	0.001951	0
680.202026	3	0.002927	0
680.202026	4	0.003902	0
680.202026	5	0.004878	0
680.202026	6	0.005854	0
680.202026	7	0.006829	0
680.202026	8	0.007805	0
680.202026	9	0.008780	0
680.202026	10	0.009756	0
680.202026	1025	1.000000	3
690.202637	1	0.000976	0
690.202637	2	0.001951	0
690.202637	3	0.002927	0
690.202637	4	0.003902	0
690.202637	5	0.004878	0
690.202637	6	0.005854	0
690.202637	7	0.006829	0
690.202637	8	0.007805	0
690.202637	9	0.008780	0
690.202637	10	0.009756	0
690.202637	1025	1.000000	3
700.203308	1	0.000976	1
700.203308	2	0.001951	0
700.203308	3	0.002927	0
700.203308	4	0.003902	0
700.203308	5	0.004878	0
700.203308	6	0.005854	0
700.203308	7	0.006829	0
700.203308	8	0.007805	0
700.203308	9	0.008780	0
700.203308	10	0.009756	0
700.203308	1025	1.000000	3
710.203796	1	0.000976	1
710.203796	2	0.001951	0
710.203796	3	0.002927	0
710.203796	4	0.003902	0
710.203796	5	0.004878	0
710.203796	6	0.005854	0
710.203796	7	0.006829	0
710.203796	8	0.007805	0
710.203796	9	0.008780	0
710.203796	10	0.009756	0
710.203796	1025	1.000000	3
720.204102	1	0.000976	0
720.204102	2	0.001951	0
720.204102	3	0.002927	0
720.204102	4	0.003902	0
720.204102	5	0.004878	0
720.204102	6	0.005854	0
720.204102	7	0.006829	0
720.204102	8	0.007805	0
720.204102	9	0.008780	0
720.204102	10	0.009756	0
720.204102	1025	1.000000	3
730.204468	1	0.000976	0
730.204468	2	0.001951	0
730.204468	3	0.002927	0
730.204468	4	0.003902	0
730.204468	5	0.004878	0
730.204468	6	0.005854	0
730.204468	7	0.006829	0
730.204468	8	0.007805	0
730.204468	9	0.008780	0
730.204468	10	0.009756	0
730.204468	1025	1.000000	3
740.204834	1	0.000976	0
740.204834	2	0.001951	0
740.204834	3	0.002927	0
740.204834	4	0.003902	0
740.204834	5	0.004878	0
740.204834	6	0.005854	0
740.204834	7	0.006829	0
740.204834	8	0.007805	0
740.204834	9	0.008780	0
740.204834	10	0.009756	0
740.204834	1025	1.000000	3
750.205139	1	0.000977	0
750.205139	2	0.001953	0
750.205139	3	0.002930	0
750.205139	4	0.003906	0
750.205139	5	0.004883	0
750.205139	6	0.005859	0
750.205139	7	0.006836	0
750.205139	8	0.007812	0
750.205139	9	0.008789	0
750.205139	10	0.009766	0
750.205139	1024	1.000000	3
760.206055	1	0.000976	0
760.206055	2	0.001951	0
760.206055	3	0.002927	0
760.206055	4	0.003902	0
760.206055	5	0.004878	1
760.206055	6	0.005854	0
760.206055	7	0.006829	0
760.206055	8	0.007805	0
760.206055	9	0.008780	0
760.206055	10	0.009756	0
760.206055	1025	1.000000	3
770.206360	1	0.000976	1
770.206360	2	0.001951	0
770.206360	3	0.002927	0
770.206360	4	0.003902	0
770.206360	5	0.004878	0
770.206360	6	0.005854	0
770.206360	7	0.006829	0
770.206360	8	0.007805	0
770.206360	9	0.008780	0
770.206360	10	0.009756	0
770.206360	1025	1.000000	3
780.207031	1	0.000976	1
780.207031	2	0.001951	0
780.207031	3	0.002927	0
780.207031	4	0.003902	0
780.207031	5	0.004878	0
780.207031	6	0.005854	0
780.207031	7	0.006829	0
780.207031	8	0.007805	0
780.207031	9	0.008780	0
780.207031	10	0.009756	0
780.207031	1025	1.000000	3
790.207825	1	0.000976	0
790.207825	2	0.001951	0
790.207825	3	0.002927	0
790.207825	4	0.003902	0
790.207825	5	0.004878	0
790.207825	6	0.005854	0
790.207825	7	0.006829	0
790.207825	8	0.007805	0
790.207825	9	0.008780	0
790.207825	10	0.009756	0
790.207825	1025	1.000000	3
800.208313	1	0.000976	0
800.208313	2	0.001951	0
800.208313	3	0.002927	0
800.208313	4	0.003902	0
800.208313	5	0.004878	0
800.208313	6	0.005854	0
800.208313	7	0.006829	0
800.208313	8	0.007805	0
800.208313	9	0.008780	0
800.208313	10	0.009756	0
800.208313	1025	1.000000	3
810.209229	1	0.000975	0
810.209229	2	0.001949	0
810.209229	3	0.002924	0
810.209229	4	0.003899	0
810.209229	5	0.004873	0
810.209229	6	0.005848	0
810.209229	7	0.006823	0
810.209229	8	0.007797	0
810.209229	9	0.008772	0
810.209229	10	0.009747	0
810.209229	1026	1.000000	3
820.209534	1	0.000976	0
820.209534	2	0.001951	0
820.209534	3	0.002927	0
820.209534	4	0.003902	0
820.209534	5	0.004878	0
820.209534	6	0.005854	0
820.209534	7	0.006829	0
820.209534	8	0.007805	0
820.209534	9	0.008780	0
820.209534	10	0.009756	0
820.209534	1025	1.000000	3
830.209778	1	0.000976	0
830.209778	2	0.001951	0
830.209778	3	0.002927	0
830.209778	4	0.003902	0
830.209778	5	0.004878	0
830.209778	6	0.005854	0
830.209778	7	0.006829	0
830.209778	8	0.007805	0
830.209778	9	0.008780	0
830.209778	10	0.009756	0
830.209778	1025	1.000000	3
840.210205	1	0.000976	0
840.210205	2	0.001951	0
840.210205	3	0.002927	0
840.210205	4	0.003902	0
840.210205	5	0.004878	0
840.210205	6	0.005854	0
840.210205	7	0.006829	0
840.210205	8	0.007805	0
840.210205	9	0.008780	0
840.210205	10	0.009756	0
840.210205	1025	1.000000	3
850.210510	1	0.000976	1
850.210510	2	0.001951	0
850.210510	3	0.002927	0
850.210510	4	0.003902	0
850.210510	5	0.004878	0
850.210510	6	0.005854	0
850.210510	7	0.006829	0
850.210510	8	0.007805	0
850.210510	9	0.008780	0
850.210510	10	0.009756	0
